Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/03 @ 01:00:00,1,3,1,4.2,3.73,0.004765237128539665,100.31,0.93,3.17,0.0,0,0,5.6
2002/01/03 @ 02:00:00,1,3,2,4.1,3.7,0.004782900327778514,100.31,0.94,3.23,0.0,0,0,5.8
2002/01/03 @ 03:00:00,1,3,3,4.1,3.7,0.004782900327778514,100.35,0.94,3.23,0.0,0,0,5.8
2002/01/03 @ 04:00:00,1,3,4,3.7,3.24,0.004599313884572555,100.44,0.93,2.67,0.0,0,0,5.8
2002/01/03 @ 05:00:00,1,3,5,3.2,2.75,0.004438568114007703,100.58,0.93,2.17,0.0,0,0,5.5
2002/01/03 @ 06:00:00,1,3,6,2.9,2.39,0.004297507951761038,100.68,0.92,1.72,0.0,0,0,6.4
2002/01/03 @ 07:00:00,1,3,7,1.8,1.19,0.0038845027304645306,100.85,0.9,0.31,0.0,0,0,7.9
2002/01/03 @ 08:00:00,1,3,8,1.9,1.47,0.004043845023060437,100.97,0.93,0.87,4.0,0,4,8.9
2002/01/03 @ 09:00:00,1,3,9,1.4,0.86,0.003816182437350582,101.12,0.91,0.07,17.53,8,17,9.1
2002/01/03 @ 10:00:00,1,3,10,0.8,0.16,0.0035731032409593954,101.39,0.89,-0.71,36.13,8,35,9.9
2002/01/03 @ 11:00:00,1,3,11,0.8,-0.24,0.0032905857726942826,101.8,0.82,-1.69,57.4,13,55,10.3
2002/01/03 @ 12:00:00,1,3,12,1.6,-0.41,0.0028459195412326747,101.75,0.67,-3.41,76.22,27,71,10.3
2002/01/03 @ 13:00:00,1,3,13,2.8,0.31,0.002869102429781845,101.24,0.62,-3.32,76.36,44,69,10.7
2002/01/03 @ 14:00:00,1,3,14,3.0,0.36,0.0028159941002831824,101.27,0.6,-3.54,55.32,68,48,9.9
2002/01/03 @ 15:00:00,1,3,15,1.7,-0.45,0.002780538343027756,101.36,0.65,-3.68,0.0,0,0,7.9
2002/01/03 @ 16:00:00,1,3,16,0.7,-1.13,0.00270661333286734,101.36,0.68,-4.0,0.0,0,0,6.3
2002/01/03 @ 17:00:00,1,3,17,0.3,-1.47,0.0026290662865036405,101.82,0.68,-4.34,0.0,0,0,5.6
2002/01/03 @ 18:00:00,1,3,18,-0.1,-1.89,0.002588688726611211,101.94,0.69,-4.52,0.0,0,0,5.1
2002/01/03 @ 19:00:00,1,3,19,-0.4,-2.11,0.0025618918445768015,102.03,0.7,-4.65,0.0,0,0,4.9
2002/01/03 @ 20:00:00,1,3,20,-0.5,-2.14,0.0025771714737653152,102.06,0.71,-4.58,0.0,0,0,4.6
2002/01/03 @ 21:00:00,1,3,21,0.3,-1.59,0.002551423592861348,101.89,0.66,-4.69,0.0,0,0,3.4
2002/01/03 @ 22:00:00,1,3,22,0.5,-1.58,0.002470663300085665,102.11,0.63,-5.07,0.0,0,0,2.3
2002/01/03 @ 23:00:00,1,3,23,-0.1,-2.13,0.002438031543066241,102.21,0.65,-5.22,0.0,0,0,1.8
2002/01/04 @ 00:00:00,1,4,0,-0.5,-2.26,0.0025042827824211774,102.12,0.69,-4.91,0.0,0,0,2.0
2002/01/04 @ 01:00:00,1,4,1,-0.6,-2.29,0.0025197183082086155,102.28,0.7,-4.84,0.0,0,0,1.4
2002/01/04 @ 02:00:00,1,4,2,-0.9,-2.56,0.0024576481618677985,102.34,0.7,-5.13,0.0,0,0,1.0
2002/01/04 @ 03:00:00,1,4,3,-1.1,-2.41,0.0026250988831016796,102.28,0.76,-4.36,0.0,0,0,1.2
2002/01/04 @ 04:00:00,1,4,4,-1.8,-2.74,0.0026722269974305277,102.23,0.82,-4.15,0.0,0,0,1.0
2002/01/04 @ 05:00:00,1,4,5,-2.6,-3.15,0.0027126631710475096,102.26,0.89,-3.98,0.0,0,0,0.7
2002/01/04 @ 06:00:00,1,4,6,-1.6,-1.86,0.0031503507367157033,102.2,0.95,-2.21,0.0,0,0,1.0
2002/01/04 @ 07:00:00,1,4,7,-1.8,-2.06,0.003097982971411038,102.14,0.95,-2.41,0.0,0,0,0.7
2002/01/04 @ 08:00:00,1,4,8,-1.9,-2.31,0.002974621732973614,102.09,0.92,-2.89,5.0,0,5,0.9
2002/01/04 @ 09:00:00,1,4,9,-2.4,-2.96,0.002758764118025332,102.03,0.89,-3.78,23.15,17,22,1.2
2002/01/04 @ 10:00:00,1,4,10,-2.0,-2.72,0.0027565273578811045,101.88,0.86,-3.79,32.86,6,32,1.8
2002/01/04 @ 11:00:00,1,4,11,-1.7,-2.49,0.0027937400322284476,101.68,0.85,-3.63,35.74,4,35,2.4
2002/01/04 @ 12:00:00,1,4,12,-1.4,-2.31,0.0027970525998498885,101.52,0.83,-3.62,33.59,3,33,2.6
2002/01/04 @ 13:00:00,1,4,13,-1.0,-2.04,0.0028220087050893176,101.43,0.81,-3.51,26.51,3,26,2.7
2002/01/04 @ 14:00:00,1,4,14,-0.7,-1.99,0.002749862580324931,101.36,0.77,-3.82,16.22,2,16,3.5
2002/01/04 @ 15:00:00,1,4,15,0.2,-1.4,0.002725642934724827,101.35,0.71,-3.92,0.0,0,0,4.4
2002/01/04 @ 16:00:00,1,4,16,1.5,-0.5,0.002825482974296371,101.35,0.67,-3.5,0.0,0,0,5.5
2002/01/04 @ 17:00:00,1,4,17,-0.4,-1.65,0.00285602398953533,101.57,0.78,-3.37,0.0,0,0,5.9
2002/01/04 @ 18:00:00,1,4,18,0.9,0.49,0.0037618649883654916,101.35,0.93,-0.09,0.0,0,0,5.1
2002/01/04 @ 19:00:00,1,4,19,1.4,1.22,0.004069445211956792,101.35,0.97,0.96,0.0,0,0,4.7
2002/01/04 @ 20:00:00,1,4,20,1.7,1.7,0.00428807401031775,101.31,1.0,1.69,0.0,0,0,4.1
2002/01/04 @ 21:00:00,1,4,21,1.3,1.12,0.00404011782014352,101.35,0.97,0.86,0.0,0,0,3.5
2002/01/04 @ 22:00:00,1,4,22,1.3,1.12,0.00404011782014352,101.35,0.97,0.86,0.0,0,0,3.1
2002/01/04 @ 23:00:00,1,4,23,1.4,1.28,0.0041116756067610125,101.35,0.98,1.1,0.0,0,0,2.6
2002/01/05 @ 00:00:00,1,5,0,2.1,2.1,0.004413431666092621,101.35,1.0,2.09,0.0,0,0,2.2
2002/01/05 @ 01:00:00,1,5,1,2.5,2.44,0.004496304115264183,101.36,0.99,2.36,0.0,0,0,2.2
2002/01/05 @ 02:00:00,1,5,2,2.9,2.52,0.004391591710857459,101.36,0.94,2.03,0.0,0,0,2.6
2002/01/05 @ 03:00:00,1,5,3,3.9,3.5,0.004715595968106279,101.35,0.94,3.03,0.0,0,0,2.7
2002/01/05 @ 04:00:00,1,5,4,4.0,3.6,0.004749141688121755,101.35,0.94,3.13,0.0,0,0,2.8
2002/01/05 @ 05:00:00,1,5,5,4.2,3.73,0.004765237128539665,101.35,0.93,3.17,0.0,0,0,2.8
2002/01/05 @ 06:00:00,1,5,6,3.9,3.43,0.004665053771583461,101.35,0.93,2.87,0.0,0,0,2.6
2002/01/05 @ 07:00:00,1,5,7,3.6,3.27,0.004665701689623557,101.35,0.95,2.88,0.0,0,0,2.9
2002/01/05 @ 08:00:00,1,5,8,3.6,3.34,0.004715186679484486,101.36,0.96,3.03,4.0,0,4,3.0
2002/01/05 @ 09:00:00,1,5,9,3.6,3.34,0.004715186679484486,101.35,0.96,3.03,10.14,2,10,3.2
2002/01/05 @ 10:00:00,1,5,10,4.0,3.8,0.004901904636830236,101.35,0.97,3.58,24.43,3,24,3.2
2002/01/05 @ 11:00:00,1,5,11,4.6,4.4,0.005114365588127464,101.33,0.97,4.18,36.75,4,36,3.4
