Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/02 @ 04:00:00,1,2,4,2.9,2.9,0.004674012681100194,103.46,1.0,2.9,0.0,0,0,0.6
2002/01/02 @ 05:00:00,1,2,5,2.6,2.6,0.0045747270110143,103.55,1.0,2.6,0.0,0,0,0.0
2002/01/02 @ 06:00:00,1,2,6,2.3,2.24,0.004432237375841428,103.54,0.99,2.15,0.0,0,0,0.0
2002/01/02 @ 07:00:00,1,2,7,2.2,2.2,0.004445278141226184,103.54,1.0,2.2,0.0,0,0,0.0
2002/01/02 @ 08:00:00,1,2,8,2.2,2.2,0.004445278141226184,103.57,1.0,2.2,0.0,0,0,0.4
2002/01/02 @ 09:00:00,1,2,9,1.9,1.84,0.004306544757940355,103.58,0.99,1.75,15.4,6,15,0.9
2002/01/02 @ 10:00:00,1,2,10,1.8,1.8,0.004319111480441121,103.58,1.0,1.79,40.4,10,39,0.8
2002/01/02 @ 11:00:00,1,2,11,1.9,1.9,0.0043503494848068334,103.58,1.0,1.89,50.83,10,49,0.8
2002/01/02 @ 12:00:00,1,2,12,2.2,2.14,0.004400510838519584,103.58,0.99,2.05,50.73,9,49,0.9
2002/01/02 @ 13:00:00,1,2,13,2.6,2.54,0.004528646635531706,103.57,0.99,2.46,36.99,6,36,0.5
2002/01/02 @ 14:00:00,1,2,14,2.9,2.84,0.004626924833745616,103.58,0.99,2.76,21.53,5,21,0.8
2002/01/02 @ 15:00:00,1,2,15,2.4,2.09,0.004282555670522016,103.61,0.95,1.67,0.0,0,0,1.2
2002/01/02 @ 16:00:00,1,2,16,2.5,2.25,0.004359097512855665,103.61,0.96,1.92,0.0,0,0,1.2
2002/01/02 @ 17:00:00,1,2,17,2.4,2.15,0.0043279489003110365,103.62,0.96,1.82,0.0,0,0,1.2
2002/01/02 @ 18:00:00,1,2,18,2.9,2.71,0.004532770366597102,103.6,0.97,2.47,0.0,0,0,1.1
2002/01/02 @ 19:00:00,1,2,19,3.1,2.91,0.0045979785278918795,103.63,0.97,2.67,0.0,0,0,0.8
2002/01/02 @ 20:00:00,1,2,20,3.2,2.95,0.0045828027498275746,103.78,0.96,2.62,0.0,0,0,0.3
2002/01/02 @ 21:00:00,1,2,21,3.2,3.01,0.0046308957239165754,103.76,0.97,2.77,0.0,0,0,0.2
2002/01/02 @ 22:00:00,1,2,22,3.0,2.87,0.004612684166656016,103.68,0.98,2.72,0.0,0,0,0.0
2002/01/02 @ 23:00:00,1,2,23,2.9,2.77,0.004579844062776267,103.68,0.98,2.62,0.0,0,0,0.0
2002/01/03 @ 00:00:00,1,3,0,2.2,2.08,0.004355749934278097,103.71,0.98,1.91,0.0,0,0,0.0
2002/01/03 @ 01:00:00,1,3,1,2.4,2.28,0.004418755105210662,103.74,0.98,2.11,0.0,0,0,0.0
2002/01/03 @ 02:00:00,1,3,2,2.6,2.35,0.0043904461705186314,103.66,0.96,2.02,0.0,0,0,0.0
2002/01/03 @ 03:00:00,1,3,3,2.9,2.65,0.004485703743613557,103.63,0.96,2.32,0.0,0,0,0.0
2002/01/03 @ 04:00:00,1,3,4,2.8,2.55,0.0044537481468441146,103.61,0.96,2.22,0.0,0,0,0.0
2002/01/03 @ 05:00:00,1,3,5,2.8,2.55,0.0044537481468441146,103.6,0.96,2.22,0.0,0,0,0.0
2002/01/03 @ 06:00:00,1,3,6,2.9,2.65,0.004485703743613557,103.59,0.96,2.32,0.0,0,0,0.0
2002/01/03 @ 07:00:00,1,3,7,2.9,2.59,0.004438644192231545,103.62,0.95,2.17,0.0,0,0,0.0
2002/01/03 @ 08:00:00,1,3,8,3.0,2.68,0.004470464587791133,103.59,0.95,2.28,6.0,0,6,0.6
2002/01/03 @ 09:00:00,1,3,9,2.8,2.3,0.00426690217045664,103.6,0.92,1.62,19.73,11,19,0.6
2002/01/03 @ 10:00:00,1,3,10,0.9,0.15,0.0035177912772494276,103.72,0.87,-0.89,37.13,8,36,1.2
2002/01/03 @ 11:00:00,1,3,11,0.9,0.09,0.0034771308367596457,103.71,0.86,-1.03,50.66,9,49,1.3
2002/01/03 @ 12:00:00,1,3,12,1.1,0.28,0.003527896956986876,103.69,0.86,-0.86,59.51,13,57,1.4
2002/01/03 @ 13:00:00,1,3,13,1.1,0.28,0.003527896956986876,103.72,0.86,-0.86,59.18,19,56,1.7
2002/01/03 @ 14:00:00,1,3,14,1.2,0.61,0.003719796033159363,103.6,0.9,-0.22,38.05,19,36,2.1
2002/01/03 @ 15:00:00,1,3,15,0.8,0.34,0.003694260328827494,103.64,0.92,-0.31,0.0,0,0,2.1
2002/01/03 @ 16:00:00,1,3,16,0.3,0.13,0.0037570588189165498,103.62,0.97,-0.1,0.0,0,0,2.1
2002/01/03 @ 17:00:00,1,3,17,0.3,0.24,0.0038350016102497043,103.61,0.99,0.13,0.0,0,0,1.9
2002/01/03 @ 18:00:00,1,3,18,0.0,-0.05,0.0037519056640051124,103.62,0.99,-0.12,0.0,0,0,2.0
2002/01/03 @ 19:00:00,1,3,19,-0.1,-0.32,0.0036075294831008813,103.64,0.96,-0.59,0.0,0,0,2.6
2002/01/03 @ 20:00:00,1,3,20,-0.2,-0.7,0.0033903832285905877,103.7,0.91,-1.33,0.0,0,0,2.6
2002/01/03 @ 21:00:00,1,3,21,-0.3,-0.8,0.0033623755707377807,103.6,0.91,-1.43,0.0,0,0,2.5
2002/01/03 @ 22:00:00,1,3,22,-0.5,-1.05,0.003270463648157094,103.59,0.9,-1.76,0.0,0,0,2.1
2002/01/03 @ 23:00:00,1,3,23,-1.0,-1.48,0.0031721818087538977,103.59,0.91,-2.13,0.0,0,0,2.1
2002/01/04 @ 00:00:00,1,4,0,-1.1,-1.37,0.003284839758111069,103.6,0.95,-1.71,0.0,0,0,1.9
2002/01/04 @ 01:00:00,1,4,1,-0.3,-0.47,0.0035853486769756525,103.59,0.97,-0.67,0.0,0,0,2.2
2002/01/04 @ 02:00:00,1,4,2,-0.3,-0.47,0.0035853486769756525,103.57,0.97,-0.67,0.0,0,0,2.9
2002/01/04 @ 03:00:00,1,4,3,-0.3,-0.36,0.0036597083868589913,103.57,0.99,-0.42,0.0,0,0,2.7
2002/01/04 @ 04:00:00,1,4,4,-0.9,-1.01,0.003446154490422102,103.57,0.98,-1.14,0.0,0,0,2.4
2002/01/04 @ 05:00:00,1,4,5,-1.1,-1.26,0.00335436725389242,103.57,0.97,-1.46,0.0,0,0,2.5
2002/01/04 @ 06:00:00,1,4,6,-1.5,-1.71,0.003210450751273645,103.55,0.96,-1.98,0.0,0,0,2.4
2002/01/04 @ 07:00:00,1,4,7,-1.4,-1.56,0.0032713261512810044,103.53,0.97,-1.76,0.0,0,0,2.6
2002/01/04 @ 08:00:00,1,4,8,-1.5,-1.66,0.0032440673812118167,103.53,0.97,-1.86,5.0,0,5,2.5
2002/01/04 @ 09:00:00,1,4,9,-1.1,-1.26,0.00335436725389242,103.49,0.97,-1.46,13.27,4,13,2.8
2002/01/04 @ 10:00:00,1,4,10,-1.1,-1.26,0.00335436725389242,103.48,0.97,-1.46,30.71,5,30,2.8
2002/01/04 @ 11:00:00,1,4,11,-0.9,-1.01,0.003446154490422102,103.49,0.98,-1.14,38.93,5,38,2.9
2002/01/04 @ 12:00:00,1,4,12,-0.6,-0.71,0.003533331539840811,103.44,0.98,-0.84,40.98,5,40,2.9
2002/01/04 @ 13:00:00,1,4,13,-0.8,-0.91,0.003474991904058388,103.41,0.98,-1.04,34.85,5,34,2.9
2002/01/04 @ 14:00:00,1,4,14,-0.7,-0.81,0.0035040504058828316,103.43,0.98,-0.94,21.44,4,21,2.9
2002/01/04 @ 15:00:00,1,4,15,-0.6,-0.71,0.003533331539840811,103.45,0.98,-0.84,0.0,0,0,3.0
2002/01/04 @ 16:00:00,1,4,16,-0.4,-0.51,0.0035925679292816773,103.48,0.98,-0.64,0.0,0,0,3.3
2002/01/04 @ 17:00:00,1,4,17,-0.5,-0.61,0.0035628368597343434,103.53,0.98,-0.74,0.0,0,0,3.5
2002/01/04 @ 18:00:00,1,4,18,-0.7,-0.86,0.003468095408700502,103.43,0.97,-1.06,0.0,0,0,3.3
2002/01/04 @ 19:00:00,1,4,19,-0.6,-0.93,0.003388328234931075,103.42,0.94,-1.34,0.0,0,0,3.5
2002/01/04 @ 20:00:00,1,4,20,-0.9,-1.44,0.003163404882306842,103.44,0.9,-2.16,0.0,0,0,2.7
2002/01/04 @ 21:00:00,1,4,21,-0.7,-1.14,0.0032883824129867094,103.25,0.92,-1.7,0.0,0,0,3.0
2002/01/04 @ 22:00:00,1,4,22,-0.6,-0.93,0.003388328234931075,103.22,0.94,-1.34,0.0,0,0,2.7
2002/01/04 @ 23:00:00,1,4,23,-0.5,-0.89,0.0033800715671232144,103.16,0.93,-1.37,0.0,0,0,3.3
2002/01/05 @ 00:00:00,1,5,0,0.2,-0.29,0.003497747621818005,103.12,0.91,-0.96,0.0,0,0,3.8
2002/01/05 @ 01:00:00,1,5,1,0.5,-0.07,0.003535538221755809,103.08,0.9,-0.83,0.0,0,0,3.9
2002/01/05 @ 02:00:00,1,5,2,0.6,0.03,0.003561351633683208,103.07,0.9,-0.74,0.0,0,0,3.9
2002/01/05 @ 03:00:00,1,5,3,0.6,0.09,0.003601151326724513,103.05,0.91,-0.61,0.0,0,0,3.7
2002/01/05 @ 04:00:00,1,5,4,0.6,0.09,0.003601151326724513,103.01,0.91,-0.61,0.0,0,0,3.6
2002/01/05 @ 05:00:00,1,5,5,0.8,0.34,0.003694260328827494,103.01,0.92,-0.31,0.0,0,0,3.6
2002/01/05 @ 06:00:00,1,5,6,1.5,1.08,0.003928865435455313,102.97,0.93,0.47,0.0,0,0,3.2
2002/01/05 @ 07:00:00,1,5,7,1.8,1.44,0.004058273825011332,103.06,0.94,0.92,0.0,0,0,3.0
2002/01/05 @ 08:00:00,1,5,8,2.0,1.57,0.004073055210680281,103.04,0.93,0.97,0.0,0,0,3.1
2002/01/05 @ 09:00:00,1,5,9,1.9,1.48,0.004043845023060437,102.99,0.93,0.87,20.76,11,20,2.9
2002/01/05 @ 10:00:00,1,5,10,2.2,1.71,0.004087318799810214,102.99,0.92,1.02,65.19,43,59,2.5
2002/01/05 @ 11:00:00,1,5,11,2.3,1.99,0.004251932793699888,103.0,0.95,1.57,86.64,46,78,2.5
2002/01/05 @ 12:00:00,1,5,12,2.9,2.77,0.004579844062776267,102.82,0.98,2.62,83.9,35,77,2.8
2002/01/05 @ 13:00:00,1,5,13,2.4,2.34,0.0044641680831844395,102.83,0.99,2.26,56.74,16,54,2.6
2002/01/05 @ 14:00:00,1,5,14,2.3,2.24,0.004432237375841428,102.84,0.99,2.15,28.9,8,28,2.6
2002/01/05 @ 15:00:00,1,5,15,2.0,1.94,0.0043376656717518626,102.93,0.99,1.85,0.0,0,0,2.4
2002/01/05 @ 16:00:00,1,5,16,1.4,1.34,0.004153911699601672,102.89,0.99,1.25,0.0,0,0,2.1
2002/01/05 @ 17:00:00,1,5,17,1.6,1.54,0.0042143751060463985,102.88,0.99,1.45,0.0,0,0,2.2
2002/01/05 @ 18:00:00,1,5,18,1.4,1.34,0.004153911699601672,102.92,0.99,1.25,0.0,0,0,2.2
2002/01/05 @ 19:00:00,1,5,19,1.4,1.34,0.004153911699601672,102.91,0.99,1.25,0.0,0,0,2.4
2002/01/05 @ 20:00:00,1,5,20,1.6,1.54,0.0042143751060463985,102.87,0.99,1.45,0.0,0,0,2.5
2002/01/05 @ 21:00:00,1,5,21,1.5,1.44,0.004184045842844987,102.9,0.99,1.35,0.0,0,0,2.6
2002/01/05 @ 22:00:00,1,5,22,1.4,1.34,0.004153911699601672,102.92,0.99,1.25,0.0,0,0,2.7
2002/01/05 @ 23:00:00,1,5,23,1.3,1.06,0.003998199367710283,102.96,0.96,0.71,0.0,0,0,2.6
2002/01/06 @ 00:00:00,1,6,0,0.8,0.22,0.003613483722697488,102.87,0.9,-0.57,0.0,0,0,2.1
2002/01/06 @ 01:00:00,1,6,1,-0.2,-0.99,0.0032031390325020486,102.97,0.86,-2.01,0.0,0,0,2.1
2002/01/06 @ 02:00:00,1,6,2,-0.9,-1.72,0.002986816173731069,103.06,0.85,-2.84,0.0,0,0,1.8
2002/01/06 @ 03:00:00,1,6,3,-1.1,-1.85,0.002972157269034862,103.03,0.86,-2.9,0.0,0,0,2.0
2002/01/06 @ 04:00:00,1,6,4,-1.5,-2.03,0.0030088268654224607,103.01,0.9,-2.75,0.0,0,0,2.1
2002/01/06 @ 05:00:00,1,6,5,-1.6,-2.07,0.0030170609212569733,103.01,0.91,-2.72,0.0,0,0,2.1
2002/01/06 @ 06:00:00,1,6,6,-1.7,-2.12,0.003024931737200149,103.08,0.92,-2.69,0.0,0,0,2.1
2002/01/06 @ 07:00:00,1,6,7,-1.7,-2.17,0.00299189387519099,103.07,0.91,-2.82,0.0,0,0,2.4
2002/01/06 @ 08:00:00,1,6,8,-1.9,-2.57,0.0028122265169988176,103.25,0.87,-3.55,12.0,0,12,2.1
2002/01/06 @ 09:00:00,1,6,9,-1.9,-2.62,0.0027797576015072024,103.33,0.86,-3.69,48.77,211,34,2.1
2002/01/06 @ 10:00:00,1,6,10,-1.7,-2.48,0.0027937400322284476,103.34,0.85,-3.63,111.12,310,66,2.2
2002/01/06 @ 11:00:00,1,6,11,-1.5,-2.29,0.0028409062811660746,103.33,0.85,-3.43,160.69,436,78,2.1
2002/01/06 @ 12:00:00,1,6,12,-0.4,-1.41,0.0030031939849230593,103.31,0.82,-2.78,179.46,449,90,2.2
2002/01/06 @ 13:00:00,1,6,13,0.2,-0.83,0.003111456841641453,103.45,0.81,-2.36,141.49,400,72,2.6
2002/01/06 @ 14:00:00,1,6,14,0.1,-0.92,0.003088846441162858,103.42,0.81,-2.44,74.89,182,54,2.4
2002/01/06 @ 15:00:00,1,6,15,-1.4,-2.3,0.0027970525998498885,103.39,0.83,-3.62,0.0,0,0,2.0
2002/01/06 @ 16:00:00,1,6,16,-1.9,-2.62,0.0027797576015072024,103.38,0.86,-3.69,0.0,0,0,1.9
2002/01/06 @ 17:00:00,1,6,17,-2.1,-2.71,0.0027973301703231204,103.31,0.88,-3.61,0.0,0,0,1.5
2002/01/06 @ 18:00:00,1,6,18,-2.6,-3.15,0.0027126631710475096,103.38,0.89,-3.98,0.0,0,0,1.2
2002/01/06 @ 19:00:00,1,6,19,-2.6,-3.0,0.0028045135738352985,103.47,0.92,-3.58,0.0,0,0,0.8
2002/01/06 @ 20:00:00,1,6,20,-3.0,-3.29,0.0027705635388564436,103.31,0.94,-3.73,0.0,0,0,0.9
2002/01/06 @ 21:00:00,1,6,21,-3.1,-3.34,0.00277657738077792,103.27,0.95,-3.7,0.0,0,0,0.7
2002/01/06 @ 22:00:00,1,6,22,-3.2,-3.44,0.0027531667404341363,103.13,0.95,-3.8,0.0,0,0,0.3
2002/01/06 @ 23:00:00,1,6,23,-3.6,-3.79,0.0026894566955964015,103.27,0.96,-4.08,0.0,0,0,0.0
2002/01/07 @ 00:00:00,1,7,0,-3.8,-3.98,0.0026441187116121633,103.29,0.96,-4.28,0.0,0,0,0.0
2002/01/07 @ 01:00:00,1,7,1,-3.8,-4.03,0.002616459938147899,103.29,0.95,-4.4,0.0,0,0,0.0
2002/01/07 @ 02:00:00,1,7,2,-3.7,-3.98,0.00261090994235004,103.29,0.94,-4.42,0.0,0,0,0.0
2002/01/07 @ 03:00:00,1,7,3,-3.7,-3.98,0.00261090994235004,103.32,0.94,-4.42,0.0,0,0,0.2
2002/01/07 @ 04:00:00,1,7,4,-3.7,-3.93,0.002638803427188164,103.25,0.95,-4.3,0.0,0,0,0.4
2002/01/07 @ 05:00:00,1,7,5,-3.8,-3.94,0.0026717799349286154,103.23,0.97,-4.15,0.0,0,0,0.6
2002/01/07 @ 06:00:00,1,7,6,-4.0,-4.05,0.0026810661444676464,103.25,0.99,-4.11,0.0,0,0,0.2
2002/01/07 @ 07:00:00,1,7,7,-4.3,-4.34,0.002613335492784352,103.24,0.99,-4.41,0.0,0,0,0.0
2002/01/07 @ 08:00:00,1,7,8,-4.5,-4.63,0.0025169467300831696,103.17,0.97,-4.85,14.0,0,14,0.0
2002/01/07 @ 09:00:00,1,7,9,-5.1,-5.23,0.0023908250705676633,103.25,0.97,-5.45,49.05,211,34,0.0
2002/01/07 @ 10:00:00,1,7,10,-4.7,-4.79,0.00249985461347241,103.2,0.98,-4.93,97.49,180,71,0.0
2002/01/07 @ 11:00:00,1,7,11,-3.9,-3.95,0.002703998111665021,103.19,0.99,-4.01,103.9,83,88,0.4
2002/01/07 @ 12:00:00,1,7,12,-3.8,-3.89,0.0026994436084227607,103.17,0.98,-4.03,75.83,24,71,0.8
2002/01/07 @ 13:00:00,1,7,13,-3.9,-4.04,0.0026491392099033313,103.17,0.97,-4.25,30.53,3,30,0.7
2002/01/07 @ 14:00:00,1,7,14,-3.9,-4.08,0.002621713372292056,103.18,0.96,-4.38,0.0,0,0,0.8
2002/01/07 @ 15:00:00,1,7,15,-3.9,-4.13,0.0025942899431040914,103.22,0.95,-4.5,0.0,0,0,0.7
2002/01/07 @ 16:00:00,1,7,16,-3.9,-4.18,0.002566868922022205,103.29,0.94,-4.62,0.0,0,0,0.5
2002/01/07 @ 17:00:00,1,7,17,-3.9,-4.18,0.002566868922022205,103.3,0.94,-4.62,0.0,0,0,0.3
2002/01/07 @ 18:00:00,1,7,18,-4.0,-4.27,0.0025451046534152337,103.3,0.94,-4.72,0.0,0,0,0.4
2002/01/07 @ 19:00:00,1,7,19,-4.0,-4.18,0.002599482146525846,103.17,0.96,-4.47,0.0,0,0,0.8
2002/01/07 @ 20:00:00,1,7,20,-4.2,-4.38,0.0025555371186889047,103.13,0.96,-4.67,0.0,0,0,0.9
2002/01/07 @ 21:00:00,1,7,21,-4.7,-4.92,0.0024230303142035933,103.23,0.95,-5.29,0.0,0,0,0.6
2002/01/07 @ 22:00:00,1,7,22,-4.6,-4.87,0.002418031017771467,103.09,0.94,-5.32,0.0,0,0,1.0
2002/01/07 @ 23:00:00,1,7,23,-5.3,-5.47,0.002325770991621249,103.2,0.96,-5.77,0.0,0,0,1.0
2002/01/08 @ 00:00:00,1,8,0,-5.9,-5.98,0.0022547581605195243,103.2,0.98,-6.13,0.0,0,0,0.9
2002/01/08 @ 01:00:00,1,8,1,-5.9,-6.06,0.0022085792830216335,103.25,0.96,-6.37,0.0,0,0,0.7
2002/01/08 @ 02:00:00,1,8,2,-6.0,-6.16,0.002189582010597267,103.26,0.96,-6.47,0.0,0,0,0.8
2002/01/08 @ 03:00:00,1,8,3,-5.9,-6.02,0.00223166786764993,103.17,0.97,-6.25,0.0,0,0,0.8
2002/01/08 @ 04:00:00,1,8,4,-5.9,-6.02,0.00223166786764993,103.17,0.97,-6.25,0.0,0,0,0.8
2002/01/08 @ 05:00:00,1,8,5,-6.0,-6.16,0.002189582010597267,103.16,0.96,-6.47,0.0,0,0,0.9
2002/01/08 @ 06:00:00,1,8,6,-6.0,-6.12,0.0022124712929246647,103.16,0.97,-6.35,0.0,0,0,0.8
2002/01/08 @ 07:00:00,1,8,7,-6.7,-6.86,0.0020607374051289313,103.24,0.96,-7.17,0.0,0,0,0.6
2002/01/08 @ 08:00:00,1,8,8,-6.5,-6.66,0.0020968221156086164,103.23,0.96,-6.97,13.0,0,13,0.5
2002/01/08 @ 09:00:00,1,8,9,-6.5,-6.66,0.0020968221156086164,103.21,0.96,-6.97,50.43,212,35,0.4
2002/01/08 @ 10:00:00,1,8,10,-6.2,-6.32,0.002174531381358791,103.19,0.97,-6.55,115.45,332,66,0.7
2002/01/08 @ 11:00:00,1,8,11,-6.2,-6.32,0.002174531381358791,103.19,0.97,-6.55,163.37,441,78,0.8
2002/01/08 @ 12:00:00,1,8,12,-6.0,-6.12,0.0022124712929246647,103.11,0.97,-6.35,179.7,455,87,0.9
2002/01/08 @ 13:00:00,1,8,13,-6.0,-6.08,0.0022353622541798936,103.19,0.98,-6.23,149.5,417,75,0.8
2002/01/08 @ 14:00:00,1,8,14,-6.0,-6.08,0.0022353622541798936,103.1,0.98,-6.23,79.46,187,57,0.9
2002/01/08 @ 15:00:00,1,8,15,-5.8,-5.88,0.0022743081979962267,103.09,0.98,-6.03,0.0,0,0,1.0
2002/01/08 @ 16:00:00,1,8,16,-6.0,-6.08,0.0022353622541798936,103.11,0.98,-6.23,0.0,0,0,0.9
2002/01/08 @ 17:00:00,1,8,17,-5.9,-5.98,0.0022547581605195243,103.11,0.98,-6.13,0.0,0,0,0.9
2002/01/08 @ 18:00:00,1,8,18,-6.0,-6.08,0.0022353622541798936,103.09,0.98,-6.23,0.0,0,0,0.9
2002/01/08 @ 19:00:00,1,8,19,-5.9,-6.02,0.00223166786764993,103.11,0.97,-6.25,0.0,0,0,1.0
2002/01/08 @ 20:00:00,1,8,20,-5.9,-6.02,0.00223166786764993,103.09,0.97,-6.25,0.0,0,0,1.0
2002/01/08 @ 21:00:00,1,8,21,-5.8,-5.92,0.002251016977144332,103.06,0.97,-6.15,0.0,0,0,1.0
2002/01/08 @ 22:00:00,1,8,22,-5.8,-5.92,0.002251016977144332,103.07,0.97,-6.15,0.0,0,0,1.0
2002/01/08 @ 23:00:00,1,8,23,-5.9,-6.02,0.00223166786764993,103.09,0.97,-6.25,0.0,0,0,1.0
2002/01/09 @ 00:00:00,1,9,0,-5.8,-5.88,0.0022743081979962267,103.07,0.98,-6.03,0.0,0,0,1.0
2002/01/09 @ 01:00:00,1,9,1,-5.6,-5.68,0.0023138751225879346,103.03,0.98,-5.83,0.0,0,0,1.1
2002/01/09 @ 02:00:00,1,9,2,-5.4,-5.44,0.002378185007984184,103.05,0.99,-5.51,0.0,0,0,1.2
2002/01/09 @ 03:00:00,1,9,3,-5.3,-5.34,0.002398731650314585,103.04,0.99,-5.41,0.0,0,0,1.2
2002/01/09 @ 04:00:00,1,9,4,-5.4,-5.44,0.002378185007984184,103.04,0.99,-5.51,0.0,0,0,1.1
2002/01/09 @ 05:00:00,1,9,5,-4.8,-4.84,0.002503927092305337,103.02,0.99,-4.91,0.0,0,0,1.4
2002/01/09 @ 06:00:00,1,9,6,-4.1,-4.15,0.002658312559601641,102.96,0.99,-4.21,0.0,0,0,1.6
2002/01/09 @ 07:00:00,1,9,7,-3.8,-3.85,0.00272710973242016,103.0,0.99,-3.91,0.0,0,0,1.8
2002/01/09 @ 08:00:00,1,9,8,-3.4,-3.4,0.0028500078298995747,102.99,1.0,-3.39,5.0,0,5,1.9
2002/01/09 @ 09:00:00,1,9,9,-3.2,-3.25,0.0028696244128460424,102.98,0.99,-3.31,9.15,2,9,1.9
2002/01/09 @ 10:00:00,1,9,10,-3.1,-3.15,0.0028940298999453307,102.93,0.99,-3.21,19.3,2,19,1.7
2002/01/09 @ 11:00:00,1,9,11,-2.6,-2.65,0.0030189362614422214,102.96,0.99,-2.71,25.39,2,25,2.3
2002/01/09 @ 12:00:00,1,9,12,-2.4,-2.45,0.0030702678167014424,102.97,0.99,-2.51,37.82,4,37,2.5
2002/01/09 @ 13:00:00,1,9,13,-2.3,-2.3,0.003127664853294841,103.02,1.0,-2.3,52.99,11,51,2.0
2002/01/09 @ 14:00:00,1,9,14,-2.1,-2.1,0.0031807351072682126,103.09,1.0,-2.1,38.72,14,37,1.9
2002/01/09 @ 15:00:00,1,9,15,-1.8,-1.8,0.0032618898576086863,103.2,1.0,-1.8,0.0,0,0,2.2
2002/01/09 @ 16:00:00,1,9,16,-1.8,-1.8,0.0032618898576086863,103.14,1.0,-1.8,0.0,0,0,2.1
2002/01/09 @ 17:00:00,1,9,17,-1.8,-1.85,0.0032291016036431336,103.13,0.99,-1.92,0.0,0,0,2.5
2002/01/09 @ 18:00:00,1,9,18,-1.8,-1.85,0.0032291016036431336,103.09,0.99,-1.92,0.0,0,0,2.5
2002/01/09 @ 19:00:00,1,9,19,-1.6,-1.7,0.003250355415511103,103.06,0.98,-1.84,0.0,0,0,2.6
2002/01/09 @ 20:00:00,1,9,20,-1.8,-1.95,0.0031635354118828758,103.02,0.97,-2.16,0.0,0,0,2.1
