Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/04 @ 12:00:00,1,4,12,-3.3,-3.59,0.00270107613647081,100.92,0.94,-4.03,23.0,0,23,0.0
2002/01/04 @ 13:00:00,1,4,13,-4.4,-4.76,0.0024071906463899342,100.92,0.92,-5.37,4.0,0,4,0.0
2002/01/04 @ 14:00:00,1,4,14,-3.3,-3.74,0.0026145091954198714,100.92,0.91,-4.41,0.0,0,0,0.0
2002/01/04 @ 15:00:00,1,4,15,0.6,0.43,0.003840055885269956,101.25,0.97,0.15,0.0,0,0,1.5
2002/01/04 @ 16:00:00,1,4,16,-0.6,-0.93,0.003388328234931075,101.25,0.94,-1.34,0.0,0,0,1.5
2002/01/04 @ 17:00:00,1,4,17,0.0,-0.37,0.0035232293202436555,101.25,0.93,-0.87,0.0,0,0,3.1
2002/01/04 @ 18:00:00,1,4,18,1.1,0.69,0.0038168135980107512,101.59,0.93,0.07,0.0,0,0,3.1
2002/01/04 @ 19:00:00,1,4,19,0.6,0.14,0.003640956084834641,101.25,0.92,-0.48,0.0,0,0,3.6
2002/01/04 @ 20:00:00,1,4,20,2.2,1.77,0.0041320413420524674,101.59,0.93,1.17,0.0,0,0,4.1
2002/01/04 @ 21:00:00,1,4,21,-5.0,-5.84,0.002012385250123268,101.25,0.81,-7.44,0.0,0,0,4.6
2002/01/04 @ 22:00:00,1,4,22,-5.6,-6.8,0.0016983135807881857,101.59,0.72,-9.37,0.0,0,0,5.7
2002/01/04 @ 23:00:00,1,4,23,-8.3,-9.39,0.001305576786547503,101.59,0.7,-12.31,0.0,0,0,6.7
2002/01/05 @ 00:00:00,1,5,0,-10.0,-11.2,0.0010109405791178135,101.59,0.63,-15.1,0.0,0,0,6.7
2002/01/05 @ 01:00:00,1,5,1,-12.2,-13.29,0.0008036009490215765,101.93,0.61,-17.55,0.0,0,0,5.7
2002/01/05 @ 02:00:00,1,5,2,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,0.0,0,0,6.2
2002/01/05 @ 03:00:00,1,5,3,-16.7,-17.53,0.0005051211742038088,102.27,0.58,-22.36,0.0,0,0,5.7
2002/01/05 @ 04:00:00,1,5,4,-20.0,-20.79,0.0003057333704613413,102.61,0.48,-27.31,0.0,0,0,5.1
2002/01/05 @ 05:00:00,1,5,5,-21.1,-21.75,0.00030362836780776435,102.61,0.53,-27.38,0.0,0,0,5.1
2002/01/05 @ 06:00:00,1,5,6,-21.1,-21.75,0.00030362836780776435,102.61,0.53,-27.38,0.0,0,0,5.1
2002/01/05 @ 07:00:00,1,5,7,-20.0,-20.55,0.0004077113010081537,102.27,0.64,-24.5,0.0,0,0,4.6
2002/01/05 @ 08:00:00,1,5,8,-18.3,-18.86,0.0005094628585938991,102.27,0.68,-22.27,111.0,0,111,5.1
2002/01/05 @ 09:00:00,1,5,9,-18.3,-18.86,0.0005094628585938991,102.27,0.68,-22.27,214.55,321,138,4.6
2002/01/05 @ 10:00:00,1,5,10,-18.3,-19.1,0.00040450522777233137,102.27,0.54,-24.58,290.5,510,126,4.6
2002/01/05 @ 11:00:00,1,5,11,-17.8,-18.67,0.0004083681046412113,102.27,0.52,-24.49,363.08,604,142,4.6
2002/01/05 @ 12:00:00,1,5,12,-17.2,-17.94,0.0005069434417355872,102.27,0.61,-22.32,296.73,401,150,4.6
2002/01/05 @ 13:00:00,1,5,13,-16.1,-17.04,0.0005065631180662117,101.93,0.55,-22.33,240.23,190,179,5.1
2002/01/05 @ 14:00:00,1,5,14,-15.0,-15.7,0.0007039107549554059,101.93,0.69,-18.95,193.79,142,160,5.1
2002/01/05 @ 15:00:00,1,5,15,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,138.76,141,122,5.1
2002/01/05 @ 16:00:00,1,5,16,-15.6,-16.4,0.000607921230490715,101.93,0.63,-20.47,67.0,164,67,5.7
2002/01/05 @ 17:00:00,1,5,17,-16.1,-17.04,0.0005065631180662117,101.93,0.55,-22.33,0.0,0,0,5.7
2002/01/05 @ 18:00:00,1,5,18,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,0.0,0,0,5.1
2002/01/05 @ 19:00:00,1,5,19,-13.9,-14.81,0.0007110452740669745,101.93,0.63,-18.84,0.0,0,0,4.6
2002/01/05 @ 20:00:00,1,5,20,-13.3,-14.36,0.000703367905779516,101.93,0.59,-18.95,0.0,0,0,4.1
2002/01/05 @ 21:00:00,1,5,21,-13.3,-14.12,0.0008108011886355224,101.93,0.68,-17.46,0.0,0,0,4.1
2002/01/05 @ 22:00:00,1,5,22,-13.3,-14.12,0.0008108011886355224,101.93,0.68,-17.46,0.0,0,0,4.1
2002/01/05 @ 23:00:00,1,5,23,-12.8,-13.73,0.0008110562412368429,101.93,0.65,-17.46,0.0,0,0,3.6
2002/01/06 @ 00:00:00,1,6,0,-13.3,-14.12,0.0008108011886355224,101.93,0.68,-17.46,0.0,0,0,3.1
2002/01/06 @ 01:00:00,1,6,1,-12.8,-13.73,0.0008110562412368429,101.93,0.65,-17.46,0.0,0,0,2.6
2002/01/06 @ 02:00:00,1,6,2,-13.3,-14.36,0.000703367905779516,101.93,0.59,-18.95,0.0,0,0,1.5
2002/01/06 @ 03:00:00,1,6,3,-13.9,-14.81,0.0007110452740669745,101.93,0.63,-18.84,0.0,0,0,2.6
2002/01/06 @ 04:00:00,1,6,4,-14.4,-15.45,0.0006036278771847664,101.93,0.56,-20.54,0.0,0,0,3.6
2002/01/06 @ 05:00:00,1,6,5,-15.6,-16.4,0.000607921230490715,101.93,0.63,-20.47,0.0,0,0,4.1
2002/01/06 @ 06:00:00,1,6,6,-17.2,-17.95,0.0005069434417355872,101.93,0.61,-22.32,0.0,0,0,5.7
2002/01/06 @ 07:00:00,1,6,7,-18.3,-19.1,0.00040450522777233137,102.27,0.54,-24.58,0.0,0,0,6.7
2002/01/06 @ 08:00:00,1,6,8,-20.6,-21.32,0.00030061355694739345,102.27,0.5,-27.48,0.0,0,0,7.7
2002/01/06 @ 09:00:00,1,6,9,-20.6,-21.08,0.000402888375798479,101.93,0.67,-24.62,8.0,0,8,8.2
2002/01/06 @ 10:00:00,1,6,10,-19.4,-20.04,0.0004048207460110469,101.93,0.6,-24.57,31.32,1,31,8.2
2002/01/06 @ 11:00:00,1,6,11,-19.4,-20.04,0.0004048207460110469,101.93,0.6,-24.57,58.1,3,57,8.7
2002/01/06 @ 12:00:00,1,6,12,-18.3,-18.88,0.0005019647109431295,101.59,0.67,-22.42,43.37,1,43,8.7
2002/01/06 @ 13:00:00,1,6,13,-18.9,-19.38,0.000502495152958468,101.59,0.71,-22.41,24.0,0,24,8.7
2002/01/06 @ 14:00:00,1,6,14,-18.3,-18.88,0.0005019647109431295,101.25,0.67,-22.42,11.0,0,11,8.2
2002/01/06 @ 15:00:00,1,6,15,-18.3,-18.88,0.0005019647109431295,101.25,0.67,-22.42,0.0,0,0,8.7
2002/01/06 @ 16:00:00,1,6,16,-18.3,-18.88,0.0005019647109431295,101.25,0.67,-22.42,0.0,0,0,8.7
2002/01/06 @ 17:00:00,1,6,17,-17.8,-18.24,0.000597026617583665,101.25,0.76,-20.65,0.0,0,0,9.8
2002/01/06 @ 18:00:00,1,6,18,-17.2,-17.72,0.0006067673133304928,101.25,0.73,-20.49,0.0,0,0,9.3
2002/01/06 @ 19:00:00,1,6,19,-17.2,-17.74,0.000598447434474286,100.92,0.72,-20.63,0.0,0,0,8.2
2002/01/06 @ 20:00:00,1,6,20,-16.7,-17.1,0.0006969335597912233,100.92,0.8,-19.05,0.0,0,0,8.2
2002/01/06 @ 21:00:00,1,6,21,-17.2,-17.72,0.0006067673133304928,101.25,0.73,-20.49,0.0,0,0,8.2
2002/01/06 @ 22:00:00,1,6,22,-18.3,-18.63,0.0006069552196898249,101.25,0.81,-20.48,0.0,0,0,7.2
2002/01/06 @ 23:00:00,1,6,23,-18.3,-18.88,0.0005019647109431295,101.25,0.67,-22.42,0.0,0,0,6.7
2002/01/07 @ 00:00:00,1,7,0,-18.9,-19.38,0.000502495152958468,101.59,0.71,-22.41,0.0,0,0,6.2
2002/01/07 @ 01:00:00,1,7,1,-19.4,-20.04,0.0004048207460110469,101.59,0.6,-24.57,0.0,0,0,5.1
2002/01/07 @ 02:00:00,1,7,2,-20.6,-21.33,0.00030061355694739345,101.93,0.5,-27.48,0.0,0,0,5.1
2002/01/07 @ 03:00:00,1,7,3,-20.6,-21.08,0.000402888375798479,101.93,0.67,-24.62,0.0,0,0,4.1
2002/01/07 @ 04:00:00,1,7,4,-20.0,-20.56,0.0004013367010984434,101.93,0.63,-24.66,0.0,0,0,4.1
2002/01/07 @ 05:00:00,1,7,5,-20.0,-20.32,0.0005033459726381603,101.59,0.79,-22.39,0.0,0,0,2.6
2002/01/07 @ 06:00:00,1,7,6,-20.6,-21.08,0.000402888375798479,101.59,0.67,-24.62,0.0,0,0,2.6
2002/01/07 @ 07:00:00,1,7,7,-20.6,-21.08,0.000402888375798479,101.59,0.67,-24.62,0.0,0,0,2.1
2002/01/07 @ 08:00:00,1,7,8,-20.0,-20.32,0.0005033459726381603,101.59,0.79,-22.39,141.0,0,141,1.0
2002/01/07 @ 09:00:00,1,7,9,-21.1,-21.75,0.00030362836780776435,101.93,0.53,-27.38,236.98,324,159,1.5
2002/01/07 @ 10:00:00,1,7,10,-20.0,-20.56,0.0004013367010984434,101.93,0.63,-24.66,314.64,512,148,1.5
2002/01/07 @ 11:00:00,1,7,11,-18.9,-19.62,0.00040334734343713184,101.93,0.57,-24.61,385.38,607,161,1.0
2002/01/07 @ 12:00:00,1,7,12,-18.3,-19.11,0.00040450522777233137,101.93,0.54,-24.58,316.66,488,136,1.0
2002/01/07 @ 13:00:00,1,7,13,-18.3,-19.11,0.00040450522777233137,101.93,0.54,-24.58,250.3,218,179,1.5
2002/01/07 @ 14:00:00,1,7,14,-17.8,-18.7,0.0004005098146651937,101.93,0.51,-24.68,197.27,145,162,2.1
2002/01/07 @ 15:00:00,1,7,15,-17.2,-17.95,0.0005069434417355872,101.59,0.61,-22.32,140.41,140,123,2.1
2002/01/07 @ 16:00:00,1,7,16,-16.1,-16.81,0.0006079747786037977,101.59,0.66,-20.47,69.0,152,69,2.1
2002/01/07 @ 17:00:00,1,7,17,-16.1,-16.58,0.0007094194891048776,101.59,0.77,-18.86,0.0,0,0,2.1
2002/01/07 @ 18:00:00,1,7,18,-14.4,-14.78,0.000905881416768061,101.59,0.84,-16.28,0.0,0,0,2.1
2002/01/07 @ 19:00:00,1,7,19,-13.9,-14.62,0.000801453089163373,101.25,0.71,-17.58,0.0,0,0,2.6
2002/01/07 @ 20:00:00,1,7,20,-13.3,-13.92,0.0009063285683587039,101.25,0.76,-16.27,0.0,0,0,2.6
2002/01/07 @ 21:00:00,1,7,21,-13.3,-13.92,0.0009063285683587039,101.25,0.76,-16.27,0.0,0,0,2.1
2002/01/07 @ 22:00:00,1,7,22,-13.9,-14.62,0.000801453089163373,101.25,0.71,-17.58,0.0,0,0,2.1
2002/01/07 @ 23:00:00,1,7,23,-13.9,-14.62,0.000801453089163373,101.25,0.71,-17.58,0.0,0,0,2.1
2002/01/08 @ 00:00:00,1,8,0,-12.8,-13.77,0.0007985624317298108,101.25,0.64,-17.62,0.0,0,0,1.5
2002/01/08 @ 01:00:00,1,8,1,-12.2,-13.29,0.0008036009490215765,101.25,0.61,-17.55,0.0,0,0,1.5
2002/01/08 @ 02:00:00,1,8,2,-11.1,-12.25,0.0009018119216464238,101.25,0.62,-16.33,0.0,0,0,1.5
2002/01/08 @ 03:00:00,1,8,3,-10.6,-11.7,0.000988779337857094,100.92,0.65,-15.34,0.0,0,0,1.5
2002/01/08 @ 04:00:00,1,8,4,-8.9,-10.02,0.001202974715554087,100.92,0.68,-13.21,0.0,0,0,2.1
2002/01/08 @ 05:00:00,1,8,5,-7.2,-8.45,0.0013962505992932547,100.92,0.68,-11.56,0.0,0,0,2.1
2002/01/08 @ 06:00:00,1,8,6,-6.1,-7.31,0.0016039812443336382,100.92,0.71,-10.01,0.0,0,0,2.1
2002/01/08 @ 07:00:00,1,8,7,-5.6,-6.81,0.0016983135807881857,100.58,0.72,-9.37,0.0,0,0,1.5
2002/01/08 @ 08:00:00,1,8,8,-1.1,-2.65,0.002486383441835567,100.58,0.72,-4.99,24.0,0,24,1.0
2002/01/08 @ 09:00:00,1,8,9,0.6,-0.94,0.002885530871714846,100.58,0.73,-3.25,113.88,326,35,1.0
2002/01/08 @ 10:00:00,1,8,10,1.7,-0.15,0.002995456048483044,100.58,0.7,-2.81,145.33,108,110,1.0
2002/01/08 @ 11:00:00,1,8,11,-1.1,-2.82,0.0023823872901097584,100.58,0.69,-5.49,177.1,81,147,1.0
2002/01/08 @ 12:00:00,1,8,12,-1.7,-2.82,0.0025957118099477865,100.58,0.79,-4.49,143.31,25,134,1.5
2002/01/08 @ 13:00:00,1,8,13,-2.2,-2.98,0.002678945127261894,100.24,0.85,-4.12,101.97,9,99,1.0
2002/01/08 @ 14:00:00,1,8,14,-3.9,-4.32,0.0024846203042415186,100.24,0.91,-5.0,48.49,2,48,1.0
2002/01/08 @ 15:00:00,1,8,15,-1.7,-2.07,0.0030579730925477332,100.24,0.93,-2.56,8.0,0,8,1.0
2002/01/08 @ 16:00:00,1,8,16,-1.1,-1.7,0.0030763500095916142,100.24,0.89,-2.49,0.0,0,0,1.5
2002/01/08 @ 17:00:00,1,8,17,-0.6,-0.99,0.0033520879130343093,100.24,0.93,-1.47,0.0,0,0,1.5
2002/01/08 @ 18:00:00,1,8,18,-1.7,-2.39,0.002859777349460822,100.24,0.87,-3.35,0.0,0,0,1.5
2002/01/08 @ 19:00:00,1,8,19,-1.1,-1.87,0.002972157269034862,100.24,0.86,-2.9,0.0,0,0,1.0
2002/01/08 @ 20:00:00,1,8,20,-2.2,-2.66,0.0028689194294988776,99.9,0.91,-3.32,0.0,0,0,1.0
2002/01/08 @ 21:00:00,1,8,21,-2.2,-2.82,0.002773917835791228,99.9,0.88,-3.71,0.0,0,0,1.0
2002/01/08 @ 22:00:00,1,8,22,-1.7,-2.07,0.0030579730925477332,99.9,0.93,-2.56,0.0,0,0,1.0
2002/01/08 @ 23:00:00,1,8,23,-2.8,-3.0,0.0028780249661459287,99.9,0.96,-3.28,0.0,0,0,0.0
2002/01/09 @ 00:00:00,1,9,0,-1.7,-1.91,0.0031571181241625648,99.9,0.96,-2.18,0.0,0,0,1.5
2002/01/09 @ 01:00:00,1,9,1,-1.1,-1.37,0.003284839758111069,99.9,0.95,-1.71,0.0,0,0,2.1
2002/01/09 @ 02:00:00,1,9,2,-0.6,-1.1,0.003279619869324555,100.24,0.91,-1.73,0.0,0,0,3.1
2002/01/09 @ 03:00:00,1,9,3,1.1,0.74,0.0038581091939693703,100.24,0.94,0.22,0.0,0,0,2.6
2002/01/09 @ 04:00:00,1,9,4,1.1,0.74,0.0038581091939693703,100.24,0.94,0.22,0.0,0,0,3.1
2002/01/09 @ 05:00:00,1,9,5,2.2,1.95,0.004266247315704153,100.58,0.96,1.62,0.0,0,0,3.1
2002/01/09 @ 06:00:00,1,9,6,4.4,3.99,0.004885465691844592,100.58,0.94,3.53,0.0,0,0,3.6
2002/01/09 @ 07:00:00,1,9,7,4.4,3.58,0.00457133542527005,100.58,0.88,2.59,0.0,0,0,3.6
2002/01/09 @ 08:00:00,1,9,8,4.4,3.58,0.00457133542527005,100.58,0.88,2.59,156.0,0,156,4.1
2002/01/09 @ 09:00:00,1,9,9,3.9,2.68,0.004109627216490999,100.58,0.82,1.1,241.83,328,162,3.1
2002/01/09 @ 10:00:00,1,9,10,3.9,2.13,0.003706298696122732,100.58,0.74,-0.27,311.37,515,142,3.1
2002/01/09 @ 11:00:00,1,9,11,2.8,0.91,0.0032877866918040437,100.58,0.71,-1.7,374.99,610,147,2.1
2002/01/09 @ 12:00:00,1,9,12,4.4,2.38,0.003683007039437406,100.58,0.71,-0.34,323.09,499,136,2.1
2002/01/09 @ 13:00:00,1,9,13,3.9,2.41,0.0039078979754307765,100.92,0.78,0.4,270.38,284,176,2.6
2002/01/09 @ 14:00:00,1,9,14,2.8,1.51,0.003707032445810855,100.92,0.8,-0.26,225.47,243,165,2.1
2002/01/09 @ 15:00:00,1,9,15,-2.8,-3.5,0.0025769885208563317,100.58,0.86,-4.58,161.38,241,130,1.5
2002/01/09 @ 16:00:00,1,9,16,-4.4,-5.13,0.002197130257578267,100.58,0.84,-6.43,78.0,292,78,1.5
