Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/04/19 @ 02:00:00,4,19,2,13.3,13.3,0.009560389494927499,100.45,1.0,13.33,0.0,0,0,1.3
2002/04/19 @ 03:00:00,4,19,3,12.7,12.61,0.009093660069467052,100.47,0.99,12.58,0.0,0,0,1.3
2002/04/19 @ 04:00:00,4,19,4,12.0,11.82,0.008589890945430027,100.51,0.98,11.73,0.0,0,0,1.3
2002/04/19 @ 05:00:00,4,19,5,12.1,12.01,0.008736978887989275,100.54,0.99,11.98,0.0,0,0,1.3
2002/04/19 @ 06:00:00,4,19,6,13.7,13.61,0.009717202160791447,100.56,0.99,13.58,0.0,0,0,1.3
2002/04/19 @ 07:00:00,4,19,7,15.2,14.61,0.01017401289616705,100.6,0.94,14.27,182.14,165,109,1.3
2002/04/19 @ 08:00:00,4,19,8,16.4,15.37,0.010524678315302093,100.66,0.9,14.78,504.16,597,132,1.7
2002/04/19 @ 09:00:00,4,19,9,17.6,16.42,0.01124346151124174,100.62,0.89,15.79,695.73,705,154,2.1
2002/04/19 @ 10:00:00,4,19,10,18.0,16.59,0.011271904077049703,100.63,0.87,15.83,831.67,763,169,2.3
2002/04/19 @ 11:00:00,4,19,11,18.2,16.44,0.011016499876878465,100.6,0.84,15.48,883.64,750,196,2.5
2002/04/19 @ 12:00:00,4,19,12,18.1,16.12,0.010681158228862684,100.6,0.82,15.01,885.44,741,211,2.7
2002/04/19 @ 13:00:00,4,19,13,17.8,15.61,0.010218207937366885,100.6,0.8,14.34,841.16,747,207,2.9
2002/04/19 @ 14:00:00,4,19,14,17.6,15.53,0.010216212144450693,100.6,0.81,14.33,770.84,823,164,3.0
2002/04/19 @ 15:00:00,4,19,15,16.9,15.42,0.010379431034052517,100.6,0.86,14.57,676.23,834,190,2.6
2002/04/19 @ 16:00:00,4,19,16,15.9,14.88,0.010188624727038324,100.6,0.9,14.29,439.7,761,138,1.8
2002/04/19 @ 17:00:00,4,19,17,15.2,14.1,0.009624467492096639,100.6,0.89,13.43,227.22,311,168,1.3
2002/04/19 @ 18:00:00,4,19,18,14.3,13.33,0.009176862007304698,100.63,0.9,12.71,0.0,0,0,1.2
2002/04/19 @ 19:00:00,4,19,19,13.7,13.13,0.009219159669607215,100.67,0.94,12.78,0.0,0,0,1.1
2002/04/19 @ 20:00:00,4,19,20,13.4,13.12,0.009330898547541905,100.71,0.97,12.96,0.0,0,0,1.0
2002/04/19 @ 21:00:00,4,19,21,13.1,13.1,0.009434398840503901,100.75,1.0,13.13,0.0,0,0,1.1
2002/04/19 @ 22:00:00,4,19,22,12.8,12.8,0.009248201847100767,100.72,1.0,12.83,0.0,0,0,1.2
2002/04/19 @ 23:00:00,4,19,23,13.2,13.2,0.009497206913257056,100.75,1.0,13.23,0.0,0,0,1.1
2002/04/20 @ 00:00:00,4,20,0,13.7,13.7,0.009816904993462727,100.78,1.0,13.73,0.0,0,0,0.8
2002/04/20 @ 01:00:00,4,20,1,13.9,13.9,0.009947462185168978,100.76,1.0,13.93,0.0,0,0,0.6
2002/04/20 @ 02:00:00,4,20,2,14.1,14.1,0.01007957417041518,100.78,1.0,14.13,0.0,0,0,0.4
2002/04/20 @ 03:00:00,4,20,3,13.4,13.4,0.00962394858196564,100.81,1.0,13.43,0.0,0,0,0.7
2002/04/20 @ 04:00:00,4,20,4,13.0,13.0,0.009371963288833635,100.9,1.0,13.03,0.0,0,0,1.0
2002/04/20 @ 05:00:00,4,20,5,13.2,13.2,0.009497206913257056,100.99,1.0,13.23,0.0,0,0,1.4
2002/04/20 @ 06:00:00,4,20,6,14.9,14.61,0.010299908710013133,101.09,0.97,14.46,61.36,112,34,1.2
2002/04/20 @ 07:00:00,4,20,7,16.8,15.97,0.011044914214607912,101.11,0.92,15.52,214.8,239,108,1.3
2002/04/20 @ 08:00:00,4,20,8,17.9,16.6,0.011330974897940337,101.14,0.88,15.91,435.57,427,168,1.5
2002/04/20 @ 09:00:00,4,20,9,19.0,17.21,0.011593132141365816,101.14,0.84,16.26,738.95,783,135,1.9
2002/04/20 @ 10:00:00,4,20,10,20.0,17.56,0.011602963389978039,101.16,0.79,16.27,926.84,847,189,2.4
2002/04/20 @ 11:00:00,4,20,11,20.4,17.56,0.011439059206671766,101.21,0.76,16.06,987.59,884,175,2.7
2002/04/20 @ 12:00:00,4,20,12,20.4,17.31,0.011132643017353294,101.19,0.74,15.64,944.98,856,164,2.6
2002/04/20 @ 13:00:00,4,20,13,20.2,17.12,0.010993431712849886,101.14,0.74,15.45,892.02,859,161,2.5
2002/04/20 @ 14:00:00,4,20,14,19.2,15.84,0.00989541250415774,101.1,0.71,13.85,770.55,819,165,2.5
2002/04/20 @ 15:00:00,4,20,15,18.6,15.53,0.00979824298173773,101.13,0.73,13.7,621.09,812,146,2.3
2002/04/20 @ 16:00:00,4,20,16,17.8,15.38,0.009958662357839916,101.14,0.78,13.95,413.59,606,172,1.9
2002/04/20 @ 17:00:00,4,20,17,17.0,15.08,0.009952935347545178,101.19,0.82,13.94,195.51,96,177,1.5
2002/04/20 @ 18:00:00,4,20,18,15.9,14.57,0.009843628666599208,101.25,0.87,13.77,16.0,1,16,1.3
2002/04/20 @ 19:00:00,4,20,19,15.6,14.49,0.009878857391458926,101.25,0.89,13.82,0.0,0,0,1.1
2002/04/20 @ 20:00:00,4,20,20,15.0,14.41,0.010041781426542658,101.28,0.94,14.07,0.0,0,0,0.8
2002/04/20 @ 21:00:00,4,20,21,14.6,14.31,0.01009918812932771,101.28,0.97,14.16,0.0,0,0,0.8
2002/04/20 @ 22:00:00,4,20,22,13.8,13.8,0.00988199026970631,101.23,1.0,13.83,0.0,0,0,0.9
2002/04/20 @ 23:00:00,4,20,23,13.8,13.8,0.00988199026970631,101.22,1.0,13.83,0.0,0,0,0.8
2002/04/21 @ 00:00:00,4,21,0,13.6,13.51,0.0096531686333844,101.23,0.99,13.48,0.0,0,0,0.7
2002/04/21 @ 01:00:00,4,21,1,13.5,13.41,0.009589513583999891,101.24,0.99,13.38,0.0,0,0,0.6
2002/04/21 @ 02:00:00,4,21,2,13.4,13.31,0.009526235010882426,101.25,0.99,13.28,0.0,0,0,0.6
2002/04/21 @ 03:00:00,4,21,3,13.2,13.11,0.009400799325929977,101.27,0.99,13.08,0.0,0,0,0.5
2002/04/21 @ 04:00:00,4,21,4,13.3,13.21,0.009463330919427547,101.27,0.99,13.18,0.0,0,0,0.4
2002/04/21 @ 05:00:00,4,21,5,14.1,14.01,0.009977161476422452,101.33,0.99,13.97,0.0,0,0,0.4
2002/04/21 @ 06:00:00,4,21,6,15.2,14.51,0.010064027320811634,101.3,0.93,14.11,0.0,0,0,0.5
2002/04/21 @ 07:00:00,4,21,7,16.9,15.32,0.010256749609861624,101.35,0.85,14.39,113.01,40,95,1.0
2002/04/21 @ 08:00:00,4,21,8,18.8,16.08,0.0103382301670661,101.37,0.76,14.51,225.79,60,188,1.5
2002/04/21 @ 09:00:00,4,21,9,20.8,17.03,0.010631286205379592,101.39,0.69,14.94,506.45,308,268,2.0
2002/04/21 @ 10:00:00,4,21,10,21.7,17.17,0.010417338282462964,101.33,0.64,14.63,664.31,425,293,2.5
2002/04/21 @ 11:00:00,4,21,11,22.1,17.66,0.010849118502498227,101.34,0.65,15.25,729.63,438,326,3.6
2002/04/21 @ 12:00:00,4,21,12,22.4,17.92,0.011052709869937408,101.36,0.65,15.53,845.5,649,252,3.5
2002/04/21 @ 13:00:00,4,21,13,21.8,17.53,0.010815563470275635,101.34,0.66,15.2,793.99,626,260,3.5
2002/04/21 @ 14:00:00,4,21,14,21.0,16.95,0.010447933375358822,101.3,0.67,14.67,715.37,652,232,3.5
2002/04/21 @ 15:00:00,4,21,15,19.8,16.0,0.009836764448608124,101.16,0.68,13.76,586.86,664,197,3.0
2002/04/21 @ 16:00:00,4,21,16,18.6,15.65,0.009934609485293521,101.07,0.74,13.91,434.46,762,129,2.6
2002/04/21 @ 17:00:00,4,21,17,17.7,15.4,0.010023980244065919,101.03,0.79,14.04,227.18,257,177,1.9
2002/04/21 @ 18:00:00,4,21,18,17.0,15.3,0.010199670953736443,101.05,0.84,14.31,44.0,7,44,1.3
2002/04/21 @ 19:00:00,4,21,19,16.7,15.12,0.010125171749205806,101.08,0.85,14.2,0.0,0,0,0.8
2002/04/21 @ 20:00:00,4,21,20,15.8,14.58,0.009894054931413099,101.09,0.88,13.85,0.0,0,0,0.4
2002/04/21 @ 21:00:00,4,21,21,15.2,14.2,0.00973430011827757,101.08,0.9,13.6,0.0,0,0,0.4
2002/04/21 @ 22:00:00,4,21,22,14.6,13.42,0.009148366894431508,101.08,0.88,12.67,0.0,0,0,0.4
2002/04/21 @ 23:00:00,4,21,23,14.6,13.42,0.009148366894431508,101.07,0.88,12.67,0.0,0,0,0.4
2002/04/22 @ 00:00:00,4,22,0,14.3,13.03,0.008866605684640892,101.04,0.87,12.2,0.0,0,0,0.4
2002/04/22 @ 01:00:00,4,22,1,14.1,12.34,0.008241209756144178,100.96,0.82,11.11,0.0,0,0,0.7
2002/04/22 @ 02:00:00,4,22,2,13.3,11.58,0.007817887939857557,100.92,0.82,10.33,0.0,0,0,0.9
2002/04/22 @ 03:00:00,4,22,3,12.6,11.21,0.007739985331063473,100.98,0.85,10.18,0.0,0,0,0.8
2002/04/22 @ 04:00:00,4,22,4,12.4,11.3,0.00791071073055584,101.03,0.88,10.5,0.0,0,0,0.4
2002/04/22 @ 05:00:00,4,22,5,13.6,12.16,0.008269922592630248,101.12,0.85,11.16,0.0,0,0,0.4
2002/04/22 @ 06:00:00,4,22,6,14.9,13.1,0.008684897742204638,101.12,0.82,11.89,100.74,130,68,0.4
2002/04/22 @ 07:00:00,4,22,7,17.2,14.37,0.009083966060110762,101.09,0.74,12.56,351.07,496,126,0.5
2002/04/22 @ 08:00:00,4,22,8,20.1,15.49,0.00912688911628115,101.03,0.62,12.63,579.37,680,149,0.6
2002/04/22 @ 09:00:00,4,22,9,23.1,16.93,0.009557975917719098,101.03,0.54,13.32,610.47,509,215,1.2
2002/04/22 @ 10:00:00,4,22,10,24.7,16.98,0.008955803201602148,100.99,0.46,12.35,794.42,675,203,2.1
2002/04/22 @ 11:00:00,4,22,11,24.8,15.35,0.007029364085477678,100.96,0.36,8.76,944.99,853,157,2.6
2002/04/22 @ 12:00:00,4,22,12,24.2,14.9,0.006778654731412732,100.96,0.36,8.23,1014.9,900,190,2.7
2002/04/22 @ 13:00:00,4,22,13,23.8,15.27,0.007359749462253694,100.88,0.4,9.43,857.92,773,197,2.9
2002/04/22 @ 14:00:00,4,22,14,22.3,15.05,0.007733698919049591,100.87,0.46,10.16,758.08,775,182,3.0
2002/04/22 @ 15:00:00,4,22,15,20.3,14.85,0.008335813487829042,100.81,0.56,11.28,605.45,734,173,2.8
2002/04/22 @ 16:00:00,4,22,16,18.5,14.59,0.008789291340054559,100.78,0.66,12.07,418.5,624,167,2.5
2002/04/22 @ 17:00:00,4,22,17,17.9,15.12,0.009631159711239873,100.69,0.75,13.44,222.13,198,183,1.6
2002/04/22 @ 18:00:00,4,22,18,16.5,14.28,0.009279044239542518,100.69,0.79,12.88,36.0,4,36,1.1
2002/04/22 @ 19:00:00,4,22,19,16.0,14.24,0.009445327022365078,100.68,0.83,13.15,0.0,0,0,0.8
2002/04/22 @ 20:00:00,4,22,20,15.3,14.09,0.009576984253256428,100.69,0.88,13.36,0.0,0,0,0.4
2002/04/22 @ 21:00:00,4,22,21,14.8,13.51,0.009162159577885806,100.66,0.87,12.69,0.0,0,0,0.4
2002/04/22 @ 22:00:00,4,22,22,14.4,12.82,0.008613003157111724,100.63,0.84,11.77,0.0,0,0,0.5
2002/04/22 @ 23:00:00,4,22,23,14.1,11.93,0.007834135727946863,100.63,0.78,10.36,0.0,0,0,0.6
2002/04/23 @ 00:00:00,4,23,0,14.0,11.73,0.0076818127767066995,100.63,0.77,10.07,0.0,0,0,0.6
2002/04/23 @ 01:00:00,4,23,1,13.9,10.92,0.0069299718916103845,100.6,0.7,8.55,0.0,0,0,0.8
2002/04/23 @ 02:00:00,4,23,2,13.6,9.81,0.006010553001249677,100.57,0.62,6.49,0.0,0,0,0.8
2002/04/23 @ 03:00:00,4,23,3,12.9,9.91,0.006394158413153266,100.6,0.69,7.38,0.0,0,0,0.6
2002/04/23 @ 04:00:00,4,23,4,12.7,9.63,0.006217683342015456,100.6,0.68,6.98,0.0,0,0,0.4
2002/04/23 @ 05:00:00,4,23,5,13.7,9.03,0.005262916070523315,100.63,0.54,4.58,0.0,0,0,0.4
2002/04/23 @ 06:00:00,4,23,6,15.7,11.87,0.007118334083508278,100.72,0.64,8.95,199.51,139,164,0.7
2002/04/23 @ 07:00:00,4,23,7,17.8,12.6,0.006989134343825132,100.75,0.55,8.68,377.57,500,149,0.9
2002/04/23 @ 08:00:00,4,23,8,21.7,15.31,0.008273168928979679,100.75,0.51,11.16,550.7,682,117,1.2
2002/04/23 @ 09:00:00,4,23,9,24.2,16.24,0.008305137719109274,100.77,0.44,11.22,621.67,528,210,1.9
2002/04/23 @ 10:00:00,4,23,10,24.5,15.29,0.00709693970521066,100.81,0.37,8.9,771.76,628,220,2.7
2002/04/23 @ 11:00:00,4,23,11,24.8,15.69,0.007424546196483111,100.78,0.38,9.56,944.23,848,159,3.0
2002/04/23 @ 12:00:00,4,23,12,24.6,15.54,0.007335275192464618,100.75,0.38,9.39,935.59,828,175,2.9
2002/04/23 @ 13:00:00,4,23,13,24.6,15.54,0.007335275192464618,100.72,0.38,9.39,763.18,544,297,2.7
2002/04/23 @ 14:00:00,4,23,14,24.0,15.59,0.007638405701604749,100.67,0.41,9.98,552.45,222,387,2.5
2002/04/23 @ 15:00:00,4,23,15,23.3,15.2,0.007499896534768018,100.6,0.42,9.71,502.22,315,316,2.1
2002/04/23 @ 16:00:00,4,23,16,21.0,14.87,0.008078461312797358,100.53,0.52,10.81,362.9,249,262,1.8
2002/04/23 @ 17:00:00,4,23,17,19.4,15.0,0.008876178293498583,100.52,0.63,12.21,190.0,75,175,1.2
2002/04/23 @ 18:00:00,4,23,18,18.8,13.44,0.007447407719477755,100.6,0.55,9.61,14.0,1,14,1.2
2002/04/23 @ 19:00:00,4,23,19,20.5,11.81,0.005097617084328168,100.57,0.34,4.13,0.0,0,0,1.4
2002/04/23 @ 20:00:00,4,23,20,20.7,10.52,0.003786836942543362,100.6,0.25,-0.01,0.0,0,0,1.4
2002/04/23 @ 21:00:00,4,23,21,20.0,10.04,0.003625589771987429,100.57,0.25,-0.53,0.0,0,0,1.3
2002/04/23 @ 22:00:00,4,23,22,19.1,9.26,0.0032893764911650874,100.54,0.24,-1.7,0.0,0,0,1.2
2002/04/23 @ 23:00:00,4,23,23,18.1,8.87,0.0033474483333743935,100.51,0.26,-1.49,0.0,0,0,1.1
2002/04/24 @ 00:00:00,4,24,0,17.3,8.32,0.003181887744526792,100.51,0.26,-2.09,0.0,0,0,0.9
2002/04/24 @ 01:00:00,4,24,1,16.8,8.38,0.0034397192176749,100.54,0.29,-1.16,0.0,0,0,0.8
2002/04/24 @ 02:00:00,4,24,2,15.2,7.87,0.0036419347787248783,100.58,0.34,-0.48,0.0,0,0,0.8
2002/04/24 @ 03:00:00,4,24,3,13.8,7.41,0.003816981267108711,100.57,0.39,0.07,0.0,0,0,0.7
2002/04/24 @ 04:00:00,4,24,4,13.8,8.21,0.004507045173253341,100.6,0.46,2.39,0.0,0,0,0.6
2002/04/24 @ 05:00:00,4,24,5,15.1,9.26,0.004905612351187066,100.63,0.46,3.58,0.0,0,0,0.8
2002/04/24 @ 06:00:00,4,24,6,16.8,11.26,0.006074648272065441,100.69,0.51,6.64,138.09,147,100,1.0
2002/04/24 @ 07:00:00,4,24,7,19.5,12.52,0.006211581470283002,100.69,0.44,6.96,309.24,474,91,0.8
2002/04/24 @ 08:00:00,4,24,8,23.0,14.65,0.007008850375727421,100.69,0.4,8.72,407.86,341,190,0.8
2002/04/24 @ 09:00:00,4,24,9,25.5,16.4,0.00795103776976682,100.63,0.39,10.57,372.49,108,288,1.8
2002/04/24 @ 10:00:00,4,24,10,26.7,16.18,0.007214192803428286,100.63,0.33,9.14,500.84,161,359,2.5
2002/04/24 @ 11:00:00,4,24,11,27.0,16.4,0.007344117378911742,100.6,0.33,9.4,842.35,649,240,3.0
2002/04/24 @ 12:00:00,4,24,12,28.3,17.14,0.007688055271514122,100.51,0.32,10.08,896.82,745,211,3.2
2002/04/24 @ 13:00:00,4,24,13,26.9,16.9,0.007972778100111676,100.51,0.36,10.61,733.51,471,329,3.2
2002/04/24 @ 14:00:00,4,24,14,25.5,16.92,0.008571084831180017,100.51,0.42,11.69,598.61,314,364,2.7
2002/04/24 @ 15:00:00,4,24,15,23.5,16.95,0.0094271523073644,100.54,0.52,13.12,515.58,355,305,2.4
2002/04/24 @ 16:00:00,4,24,16,21.0,16.81,0.010289414222398145,100.5,0.66,14.44,410.27,526,196,2.0
2002/04/24 @ 17:00:00,4,24,17,19.2,15.95,0.010037033715825377,100.51,0.72,14.06,202.24,100,182,1.3
2002/04/24 @ 18:00:00,4,24,18,17.5,15.32,0.010023514630603067,100.47,0.8,14.04,0.0,0,0,0.8
2002/04/24 @ 19:00:00,4,24,19,17.4,15.79,0.010592419650174734,100.47,0.85,14.88,0.0,0,0,0.7
2002/04/24 @ 20:00:00,4,24,20,16.2,14.96,0.010154445237923835,100.51,0.88,14.24,0.0,0,0,0.6
2002/04/24 @ 21:00:00,4,24,21,15.4,14.6,0.010084931864593062,100.53,0.92,14.14,0.0,0,0,0.4
2002/04/24 @ 22:00:00,4,24,22,15.2,14.61,0.01017401289616705,100.54,0.94,14.27,0.0,0,0,0.4
2002/04/24 @ 23:00:00,4,24,23,14.9,14.51,0.010191984007427728,100.54,0.96,14.3,0.0,0,0,0.4
2002/04/25 @ 00:00:00,4,25,0,14.6,14.02,0.009781929537192842,100.54,0.94,13.68,0.0,0,0,0.4
2002/04/25 @ 01:00:00,4,25,1,14.3,13.62,0.009487423671062067,100.54,0.93,13.21,0.0,0,0,0.5
2002/04/25 @ 02:00:00,4,25,2,14.0,13.04,0.008997504522195051,100.54,0.9,12.42,0.0,0,0,0.6
2002/04/25 @ 03:00:00,4,25,3,13.7,12.94,0.00902016250921891,100.57,0.92,12.46,0.0,0,0,0.6
2002/04/25 @ 04:00:00,4,25,4,13.6,12.55,0.008664517113155886,100.6,0.89,11.85,0.0,0,0,0.7
2002/04/25 @ 05:00:00,4,25,5,14.1,12.64,0.008546860793498133,100.6,0.85,11.65,0.0,0,0,0.8
2002/04/25 @ 06:00:00,4,25,6,15.8,14.05,0.00932346544695844,100.62,0.83,12.95,162.97,156,122,0.9
2002/04/25 @ 07:00:00,4,25,7,18.2,15.75,0.01021668075206238,100.69,0.78,14.33,423.53,508,188,1.4
2002/04/25 @ 08:00:00,4,25,8,21.1,18.07,0.011792574055003497,100.69,0.75,16.52,667.26,686,227,1.7
2002/04/25 @ 09:00:00,4,25,9,23.8,19.87,0.01299489227723427,100.63,0.7,18.02,822.29,789,203,1.7
2002/04/25 @ 10:00:00,4,25,10,24.0,19.91,0.012963608245005257,100.61,0.69,17.99,944.67,851,193,2.0
2002/04/25 @ 11:00:00,4,25,11,23.9,19.82,0.01288430091220184,100.63,0.69,17.89,979.16,886,155,2.6
2002/04/25 @ 12:00:00,4,25,12,23.8,19.3,0.012237715900617377,100.6,0.66,17.09,962.41,872,158,2.0
2002/04/25 @ 13:00:00,4,25,13,23.6,19.12,0.012088336382424339,100.57,0.66,16.9,881.33,816,179,1.8
2002/04/25 @ 14:00:00,4,25,14,22.6,17.95,0.011015120040771596,100.54,0.64,15.48,691.95,566,268,1.7
2002/04/25 @ 15:00:00,4,25,15,21.1,17.43,0.010992507336622027,100.56,0.7,15.45,522.37,377,298,1.8
2002/04/25 @ 16:00:00,4,25,16,19.7,16.91,0.01094515868799883,100.57,0.76,15.38,330.97,144,272,2.1
2002/04/25 @ 17:00:00,4,25,17,17.8,15.72,0.010348060697087541,100.56,0.81,14.53,160.17,35,153,1.7
2002/04/25 @ 18:00:00,4,25,18,16.8,15.65,0.010678570147638844,100.55,0.89,15.01,0.0,0,0,1.4
2002/04/25 @ 19:00:00,4,25,19,15.9,15.29,0.010649206001691941,100.59,0.94,14.96,0.0,0,0,1.3
2002/04/25 @ 20:00:00,4,25,20,15.5,15.5,0.011049305570495572,100.62,1.0,15.53,0.0,0,0,1.2
2002/04/25 @ 21:00:00,4,25,21,14.7,14.7,0.010485405472562449,100.6,1.0,14.73,0.0,0,0,0.9
2002/04/25 @ 22:00:00,4,25,22,14.2,14.2,0.010146218384151803,100.57,1.0,14.23,0.0,0,0,0.5
2002/04/25 @ 23:00:00,4,25,23,14.0,14.0,0.010013322796086114,100.57,1.0,14.03,0.0,0,0,0.4
2002/04/26 @ 00:00:00,4,26,0,13.8,13.8,0.00988199026970631,100.56,1.0,13.83,0.0,0,0,0.5
2002/04/26 @ 01:00:00,4,26,1,13.4,13.4,0.00962394858196564,100.51,1.0,13.43,0.0,0,0,0.7
2002/04/26 @ 02:00:00,4,26,2,13.2,13.11,0.009400799325929977,100.51,0.99,13.08,0.0,0,0,0.9
2002/04/26 @ 03:00:00,4,26,3,13.1,13.1,0.009434398840503901,100.55,1.0,13.13,0.0,0,0,1.0
2002/04/26 @ 04:00:00,4,26,4,12.7,12.7,0.009186872032220055,100.6,1.0,12.73,0.0,0,0,1.2
2002/04/26 @ 05:00:00,4,26,5,12.8,12.8,0.009248201847100767,100.63,1.0,12.83,0.0,0,0,1.3
2002/04/26 @ 06:00:00,4,26,6,13.8,13.8,0.00988199026970631,100.66,1.0,13.83,0.0,0,0,1.1
2002/04/26 @ 07:00:00,4,26,7,14.6,14.6,0.010416765541458262,100.63,1.0,14.63,50.87,4,49,0.9
2002/04/26 @ 08:00:00,4,26,8,15.6,15.2,0.010669175053569978,100.63,0.96,14.99,144.02,14,135,0.8
2002/04/26 @ 09:00:00,4,26,9,16.9,15.85,0.010870633237676725,100.6,0.9,15.28,376.83,109,291,1.3
2002/04/26 @ 10:00:00,4,26,10,18.4,17.2,0.01183501085348987,100.63,0.89,16.58,668.49,415,301,1.8
2002/04/26 @ 11:00:00,4,26,11,19.8,18.08,0.012344767178712666,100.61,0.85,17.23,894.51,745,200,2.2
2002/04/26 @ 12:00:00,4,26,12,20.0,17.92,0.012052120615092782,100.57,0.82,16.86,901.43,748,210,2.4
2002/04/26 @ 13:00:00,4,26,13,19.4,17.11,0.011314912134120968,100.57,0.8,15.89,842.6,723,219,2.9
2002/04/26 @ 14:00:00,4,26,14,18.5,16.26,0.01068571889091726,100.57,0.8,15.02,776.2,806,171,3.1
2002/04/26 @ 15:00:00,4,26,15,17.8,15.83,0.010477966813926355,100.59,0.82,14.72,630.63,810,147,3.0
2002/04/26 @ 16:00:00,4,26,16,17.2,15.6,0.0104569887512149,100.57,0.85,14.69,427.56,633,167,2.7
2002/04/26 @ 17:00:00,4,26,17,16.2,14.86,0.010037191582862055,100.57,0.87,14.06,222.39,166,188,2.1
2002/04/26 @ 18:00:00,4,26,18,15.4,14.6,0.010084931864593062,100.57,0.92,14.14,0.0,0,0,1.7
2002/04/26 @ 19:00:00,4,26,19,15.3,14.7,0.010240712112490731,100.59,0.94,14.37,0.0,0,0,1.8
2002/04/26 @ 20:00:00,4,26,20,14.9,14.51,0.010191984007427728,100.63,0.96,14.3,0.0,0,0,1.9
2002/04/26 @ 21:00:00,4,26,21,14.6,13.92,0.009676247439069252,100.63,0.93,13.51,0.0,0,0,2.2
2002/04/26 @ 22:00:00,4,26,22,14.6,13.92,0.009676247439069252,100.66,0.93,13.51,0.0,0,0,2.5
2002/04/26 @ 23:00:00,4,26,23,14.9,13.71,0.009329911021683629,100.69,0.88,12.96,51.0,0,51,2.6
2002/04/27 @ 00:00:00,4,27,0,15.0,13.5,0.009066318903108628,100.72,0.85,12.53,71.0,0,71,3.0
2002/04/27 @ 01:00:00,4,27,1,15.1,13.39,0.008907945848053432,100.75,0.83,12.27,107.0,0,107,3.7
2002/04/27 @ 02:00:00,4,27,2,15.3,13.16,0.008584001519673244,100.78,0.79,11.71,107.0,0,107,4.2
2002/04/27 @ 03:00:00,4,27,3,15.9,13.17,0.008352986983270631,100.85,0.74,11.31,25.0,0,25,4.4
2002/04/27 @ 04:00:00,4,27,4,16.4,13.18,0.008155193395895523,100.92,0.7,10.95,0.0,0,0,4.9
2002/04/27 @ 05:00:00,4,27,5,16.5,12.7,0.007614524279019632,100.96,0.65,9.94,0.0,0,0,5.2
2002/04/27 @ 06:00:00,4,27,6,16.7,13.34,0.008194146576094793,101.0,0.69,11.02,394.35,172,348,5.3
2002/04/27 @ 07:00:00,4,27,7,16.8,13.43,0.008247071412000121,100.98,0.69,11.12,629.98,515,388,4.9
2002/04/27 @ 08:00:00,4,27,8,17.2,13.91,0.008586162098011869,100.96,0.7,11.72,752.03,689,306,4.7
2002/04/27 @ 09:00:00,4,27,9,17.1,12.75,0.007421245407720785,100.94,0.61,9.56,889.79,791,265,4.4
2002/04/27 @ 10:00:00,4,27,10,17.8,12.22,0.006603860951701182,100.92,0.52,7.85,962.32,852,206,4.3
2002/04/27 @ 11:00:00,4,27,11,18.6,11.95,0.0060037340032541376,100.92,0.45,6.47,1004.7,886,177,4.4
2002/04/27 @ 12:00:00,4,27,12,18.1,11.28,0.005555715935427868,100.88,0.43,5.36,1048.51,901,214,4.2
2002/04/27 @ 13:00:00,4,27,13,18.6,11.54,0.005599881300048422,100.88,0.42,5.47,893.55,836,171,4.2
2002/04/27 @ 14:00:00,4,27,14,18.7,11.2,0.005229460219584012,100.85,0.39,4.49,789.5,839,158,4.1
2002/04/27 @ 15:00:00,4,27,15,18.6,11.4,0.005465379143043289,100.88,0.41,5.12,630.0,798,152,3.8
2002/04/27 @ 16:00:00,4,27,16,18.2,11.63,0.005853557385874009,100.85,0.45,6.11,508.92,766,192,3.8
2002/04/27 @ 17:00:00,4,27,17,17.8,11.97,0.006347274151389017,100.88,0.5,7.28,330.77,648,195,3.6
2002/04/27 @ 18:00:00,4,27,18,17.6,10.75,0.005255728022199012,100.88,0.42,4.56,162.13,439,162,3.1
2002/04/27 @ 19:00:00,4,27,19,17.7,9.46,0.004021782824994921,100.9,0.32,0.79,0.0,0,0,2.6
2002/04/27 @ 20:00:00,4,27,20,16.7,9.0,0.004010890678805689,100.95,0.34,0.76,0.0,0,0,2.3
2002/04/27 @ 21:00:00,4,27,21,15.7,8.64,0.0040955118070451135,100.92,0.37,1.05,0.0,0,0,2.2
2002/04/27 @ 22:00:00,4,27,22,15.1,8.42,0.0041541200294493074,100.88,0.39,1.24,0.0,0,0,2.0
2002/04/27 @ 23:00:00,4,27,23,14.6,7.92,0.0039176888826427435,100.88,0.38,0.43,0.0,0,0,2.0
2002/04/28 @ 00:00:00,4,28,0,14.3,7.92,0.004045443705953495,100.85,0.4,0.88,0.0,0,0,1.9
2002/04/28 @ 01:00:00,4,28,1,13.9,7.61,0.003941163610788157,100.78,0.4,0.51,0.0,0,0,1.7
2002/04/28 @ 02:00:00,4,28,2,13.2,7.4,0.004048560312460011,100.72,0.43,0.89,0.0,0,0,1.5
2002/04/28 @ 03:00:00,4,28,3,12.7,7.33,0.004192519726339835,100.72,0.46,1.37,0.0,0,0,1.3
2002/04/28 @ 04:00:00,4,28,4,13.2,7.4,0.004048560312460011,100.72,0.43,0.89,0.0,0,0,1.1
2002/04/28 @ 05:00:00,4,28,5,14.9,8.27,0.004100594940691224,100.81,0.39,1.06,0.0,0,0,1.0
2002/04/28 @ 06:00:00,4,28,6,16.5,9.38,0.004429043746814245,100.93,0.38,2.14,149.11,180,100,1.3
