Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/08 @ 14:00:00,1,8,14,-22.3,-22.89,0.0002701713534659691,101.98,0.53,-28.5,253.59,559,129,2.5
2002/01/08 @ 15:00:00,1,8,15,-22.1,-22.69,0.00028070157219435685,102.02,0.54,-28.13,181.85,476,124,2.5
2002/01/08 @ 16:00:00,1,8,16,-22.0,-22.59,0.00028345351560281356,102.09,0.54,-28.04,129.0,308,129,3.1
2002/01/08 @ 17:00:00,1,8,17,-21.3,-21.94,0.0002978003799488603,102.11,0.53,-27.57,0.0,0,0,3.1
2002/01/08 @ 18:00:00,1,8,18,-21.4,-22.01,0.0003060598047533423,102.28,0.55,-27.3,0.0,0,0,3.6
2002/01/08 @ 19:00:00,1,8,19,-22.7,-23.21,0.0002843151481651387,102.38,0.58,-28.01,0.0,0,0,3.6
2002/01/08 @ 20:00:00,1,8,20,-23.4,-23.86,0.0002699793567798134,102.61,0.59,-28.5,0.0,0,0,4.7
2002/01/08 @ 21:00:00,1,8,21,-23.3,-23.79,0.0002634075036068938,102.65,0.57,-28.74,0.0,0,0,4.6
2002/01/08 @ 22:00:00,1,8,22,-22.8,-23.34,0.0002669708024712925,102.78,0.55,-28.61,0.0,0,0,4.7
2002/01/08 @ 23:00:00,1,8,23,-22.8,-23.35,0.00026211474218750333,102.8,0.54,-28.78,0.0,0,0,4.7
2002/01/09 @ 00:00:00,1,9,0,-22.4,-22.97,0.0002725923388402321,102.83,0.54,-28.41,0.0,0,0,4.7
2002/01/09 @ 01:00:00,1,9,1,-21.6,-22.22,0.0002892508306137304,102.84,0.53,-27.85,0.0,0,0,4.7
2002/01/09 @ 02:00:00,1,9,2,-21.3,-21.92,0.000303421996265812,102.87,0.54,-27.39,0.0,0,0,5.4
2002/01/09 @ 03:00:00,1,9,3,-20.5,-21.21,0.0003095992248302841,102.88,0.51,-27.19,0.0,0,0,5.4
2002/01/09 @ 04:00:00,1,9,4,-20.0,-20.76,0.00031847878408872935,102.93,0.5,-26.92,0.0,0,0,5.0
2002/01/09 @ 05:00:00,1,9,5,-19.8,-20.58,0.0003181508501023412,102.89,0.49,-26.93,0.0,0,0,4.7
2002/01/09 @ 06:00:00,1,9,6,-19.7,-20.51,0.0003146547088680211,102.9,0.48,-27.04,0.0,0,0,4.7
2002/01/09 @ 07:00:00,1,9,7,-19.4,-20.24,0.0003170648696046781,102.91,0.47,-26.96,0.0,0,0,5.4
2002/01/09 @ 08:00:00,1,9,8,-19.0,-19.87,0.00032939602134505656,102.83,0.47,-26.59,0.0,0,0,5.6
2002/01/09 @ 09:00:00,1,9,9,-16.8,-17.7,0.00046587830565196427,102.61,0.54,-23.17,50.05,143,27,6.2
2002/01/09 @ 10:00:00,1,9,10,-15.9,-16.79,0.0005442527951447673,102.46,0.58,-21.6,82.84,55,69,6.7
2002/01/09 @ 11:00:00,1,9,11,-14.8,-15.72,0.0006234049629688557,102.24,0.6,-20.21,98.95,26,91,6.7
2002/01/09 @ 12:00:00,1,9,12,-14.7,-15.51,0.0006816660517991598,102.12,0.65,-19.28,81.88,9,79,7.2
2002/01/09 @ 13:00:00,1,9,13,-16.3,-16.87,0.0006510525750460637,101.85,0.72,-19.76,48.88,3,48,7.2
