Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/03/17 @ 17:00:00,3,17,17,1.1,-0.09,0.0032804663791761416,100.92,0.8,-1.73,154.88,196,138,3.6
2002/03/17 @ 18:00:00,3,17,18,1.7,0.6,0.0035118623567335543,100.92,0.82,-0.91,0.0,232,0,3.1
2002/03/17 @ 19:00:00,3,17,19,3.3,2.05,0.0038898881617322814,100.92,0.81,0.33,0.0,0,0,3.1
2002/03/17 @ 20:00:00,3,17,20,3.3,2.18,0.0039865504237797155,100.92,0.83,0.67,0.0,0,0,2.6
2002/03/17 @ 21:00:00,3,17,21,3.3,2.05,0.0038898881617322814,100.92,0.81,0.33,0.0,0,0,2.1
2002/03/17 @ 22:00:00,3,17,22,3.9,2.55,0.004008746342888724,100.92,0.8,0.75,0.0,0,0,2.1
2002/03/17 @ 23:00:00,3,17,23,3.9,2.55,0.004008746342888724,100.92,0.8,0.75,0.0,0,0,2.1
2002/03/18 @ 00:00:00,3,18,0,2.8,1.51,0.003707032445810855,101.25,0.8,-0.26,0.0,0,0,2.1
2002/03/18 @ 01:00:00,3,18,1,0.0,-1.24,0.0029142421229356595,101.25,0.77,-3.13,0.0,0,0,2.1
2002/03/18 @ 02:00:00,3,18,2,0.0,-1.08,0.003028336875167161,101.25,0.8,-2.68,0.0,0,0,1.5
2002/03/18 @ 03:00:00,3,18,3,0.0,-1.41,0.002800189021237598,101.25,0.74,-3.6,0.0,0,0,1.0
2002/03/18 @ 04:00:00,3,18,4,2.8,1.12,0.0034274728327211286,101.59,0.74,-1.2,0.0,0,0,0.0
2002/03/18 @ 05:00:00,3,18,5,3.3,1.38,0.0034070243309599958,101.59,0.71,-1.28,0.0,0,0,0.0
2002/03/18 @ 06:00:00,3,18,6,2.8,0.99,0.0033343418047147243,101.59,0.72,-1.53,0.0,0,0,0.0
2002/03/18 @ 07:00:00,3,18,7,1.1,-0.32,0.003115621388589175,101.59,0.76,-2.34,359.31,200,309,0.0
2002/03/18 @ 08:00:00,3,18,8,3.3,2.12,0.0039382155605929454,101.59,0.82,0.5,499.15,502,293,0.0
2002/03/18 @ 09:00:00,3,18,9,2.2,1.08,0.0036404445395819985,101.59,0.82,-0.48,638.14,660,281,1.0
2002/03/18 @ 10:00:00,3,18,10,2.8,1.71,0.003846906001744717,101.59,0.83,0.18,740.19,751,264,1.0
2002/03/18 @ 11:00:00,3,18,11,2.8,1.71,0.003846906001744717,101.59,0.83,0.18,812.6,803,264,2.1
2002/03/18 @ 12:00:00,3,18,12,2.8,1.38,0.003613818140863823,101.59,0.78,-0.57,753.61,827,187,2.1
2002/03/18 @ 13:00:00,3,18,13,2.8,1.25,0.0035206316073036034,101.59,0.76,-0.88,690.76,828,161,1.5
2002/03/18 @ 14:00:00,3,18,14,3.3,1.52,0.0035035374792266984,101.59,0.73,-0.94,622.54,806,179,1.5
2002/03/18 @ 15:00:00,3,18,15,1.1,-0.32,0.003115621388589175,101.59,0.76,-2.34,445.19,528,222,1.5
2002/03/18 @ 16:00:00,3,18,16,1.1,0.09,0.003404157192999175,101.59,0.83,-1.29,303.26,381,202,2.1
2002/03/18 @ 17:00:00,3,18,17,5.6,5.32,0.005429739848178336,101.25,0.96,5.03,158.31,203,140,2.1
2002/03/18 @ 18:00:00,3,18,18,5.6,5.32,0.005429739848178336,101.25,0.96,5.03,0.0,241,0,2.1
2002/03/18 @ 19:00:00,3,18,19,3.3,3.3,0.004809386817776927,100.92,1.0,3.31,0.0,0,0,3.1
2002/03/18 @ 20:00:00,3,18,20,4.4,4.26,0.005095060930740094,100.92,0.98,4.12,0.0,0,0,3.1
2002/03/18 @ 21:00:00,3,18,21,1.7,0.91,0.003727283622760557,101.25,0.87,-0.2,0.0,0,0,2.6
2002/03/18 @ 22:00:00,3,18,22,0.6,-0.76,0.0030046872224172762,101.25,0.76,-2.77,0.0,0,0,2.6
2002/03/18 @ 23:00:00,3,18,23,-0.6,-2.18,0.002592010292639404,100.92,0.72,-4.51,0.0,0,0,2.6
2002/03/19 @ 00:00:00,3,19,0,-0.6,-2.18,0.002592010292639404,101.25,0.72,-4.51,0.0,0,0,2.6
2002/03/19 @ 01:00:00,3,19,1,0.0,-1.69,0.0026101930132225765,101.25,0.69,-4.43,0.0,0,0,3.1
2002/03/19 @ 02:00:00,3,19,2,-1.1,-2.76,0.0024170488248987008,101.25,0.7,-5.32,0.0,0,0,3.1
2002/03/19 @ 03:00:00,3,19,3,-1.1,-2.59,0.00252105652526588,101.25,0.73,-4.83,0.0,0,0,4.1
2002/03/19 @ 04:00:00,3,19,4,-1.1,-2.3,0.0026944797176968924,101.25,0.78,-4.05,0.0,0,0,4.6
2002/03/19 @ 05:00:00,3,19,5,-1.1,-1.97,0.002902714738974858,101.25,0.84,-3.18,0.0,0,0,5.1
2002/03/19 @ 06:00:00,3,19,6,-1.1,-1.81,0.0030068843225148057,101.25,0.87,-2.76,0.0,0,0,5.1
2002/03/19 @ 07:00:00,3,19,7,-0.6,-1.21,0.0032071686208594978,101.25,0.89,-2.0,0.0,0,0,4.6
2002/03/19 @ 08:00:00,3,19,8,2.8,2.8,0.004640705656846888,101.25,1.0,2.8,0.0,0,0,4.1
2002/03/19 @ 09:00:00,3,19,9,-1.1,-1.91,0.0029374340747359675,101.59,0.85,-3.04,268.46,160,181,4.1
2002/03/19 @ 10:00:00,3,19,10,-2.8,-4.1,0.002216127464988193,101.59,0.74,-6.33,412.34,293,225,3.1
2002/03/19 @ 11:00:00,3,19,11,-3.3,-4.77,0.0020092117850380705,101.59,0.7,-7.46,586.58,582,186,3.1
2002/03/19 @ 12:00:00,3,19,12,-7.8,-9.04,0.0013054816192908005,101.59,0.67,-12.31,552.14,406,272,2.6
2002/03/19 @ 13:00:00,3,19,13,-11.7,-12.68,0.0009096912871964934,101.93,0.66,-16.23,523.13,354,295,3.1
2002/03/19 @ 14:00:00,3,19,14,-13.3,-14.33,0.0007153031066933303,102.27,0.6,-18.78,491.12,386,277,3.1
2002/03/19 @ 15:00:00,3,19,15,-12.2,-13.29,0.0008036009490215765,101.93,0.61,-17.55,366.2,230,268,3.1
2002/03/19 @ 16:00:00,3,19,16,-11.1,-12.21,0.0009163787064609357,101.93,0.63,-16.16,256.8,166,212,2.6
2002/03/19 @ 17:00:00,3,19,17,-8.9,-10.2,0.0011143622059574109,101.59,0.63,-14.04,117.43,47,113,2.1
2002/03/19 @ 18:00:00,3,19,18,-8.3,-9.57,0.0012121395515405223,101.59,0.65,-13.12,0.0,249,0,1.5
2002/03/19 @ 19:00:00,3,19,19,-7.2,-8.41,0.0014168304720494785,101.59,0.69,-11.4,0.0,0,0,1.5
2002/03/19 @ 20:00:00,3,19,20,-5.6,-6.8,0.0016983135807881857,101.25,0.72,-9.37,0.0,0,0,1.5
2002/03/19 @ 21:00:00,3,19,21,-4.4,-5.64,0.0019085279105027096,101.25,0.73,-8.04,0.0,0,0,1.0
2002/03/19 @ 22:00:00,3,19,22,-3.3,-4.42,0.0022108471842876977,101.25,0.77,-6.36,0.0,0,0,1.0
2002/03/19 @ 23:00:00,3,19,23,-2.2,-3.23,0.0025207214332265675,101.25,0.8,-4.83,0.0,0,0,1.0
2002/03/20 @ 00:00:00,3,20,0,-2.2,-3.08,0.002615646029058711,101.25,0.83,-4.4,0.0,0,0,1.0
2002/03/20 @ 01:00:00,3,20,1,-1.7,-2.65,0.0026947102259701184,101.25,0.82,-4.05,0.0,0,0,1.0
2002/03/20 @ 02:00:00,3,20,2,-1.7,-2.65,0.0026947102259701184,101.25,0.82,-4.05,0.0,0,0,1.0
2002/03/20 @ 03:00:00,3,20,3,-1.7,-2.65,0.0026947102259701184,101.25,0.82,-4.05,0.0,0,0,1.0
2002/03/20 @ 04:00:00,3,20,4,-1.1,-2.3,0.0026944797176968924,101.25,0.78,-4.05,0.0,0,0,1.5
2002/03/20 @ 05:00:00,3,20,5,-1.7,-2.65,0.0026947102259701184,101.25,0.82,-4.05,0.0,0,0,2.1
2002/03/20 @ 06:00:00,3,20,6,-2.8,-4.11,0.002216127464988193,101.25,0.74,-6.33,0.0,0,0,2.6
2002/03/20 @ 07:00:00,3,20,7,-3.3,-4.77,0.0020092117850380705,101.25,0.7,-7.46,118.19,225,59,3.1
2002/03/20 @ 08:00:00,3,20,8,-3.3,-4.92,0.0019228364893782116,101.25,0.67,-7.96,158.37,117,109,3.1
2002/03/20 @ 09:00:00,3,20,9,-3.9,-5.52,0.0018000567365830272,101.25,0.66,-8.71,206.13,60,173,3.1
2002/03/20 @ 10:00:00,3,20,10,-3.9,-5.71,0.0016906658320034456,101.25,0.62,-9.42,246.37,44,218,2.6
2002/03/20 @ 11:00:00,3,20,11,-5.0,-6.56,0.0016138455837900359,101.25,0.65,-9.94,278.73,40,251,2.6
2002/03/20 @ 12:00:00,3,20,12,-5.0,-6.56,0.0016138455837900359,101.25,0.65,-9.94,334.69,60,293,1.5
2002/03/20 @ 13:00:00,3,20,13,-5.0,-6.75,0.0015142902041423102,101.25,0.61,-10.66,382.9,100,318,0.5
2002/03/20 @ 14:00:00,3,20,14,-5.0,-6.74,0.0015142902041423102,101.59,0.61,-10.66,433.92,227,307,0.0
2002/03/20 @ 15:00:00,3,20,15,-3.9,-5.86,0.0016086478301932333,101.25,0.59,-9.98,348.61,180,271,0.0
2002/03/20 @ 16:00:00,3,20,16,-2.8,-4.83,0.0017956496182445541,101.25,0.6,-8.74,259.03,168,213,0.0
2002/03/20 @ 17:00:00,3,20,17,-0.6,-2.83,0.0021946113786564824,101.25,0.61,-6.44,162.07,194,143,0.0
2002/03/20 @ 18:00:00,3,20,18,4.4,1.59,0.003109547444294846,101.59,0.6,-2.36,0.0,257,0,0.0
2002/03/20 @ 19:00:00,3,20,19,8.3,5.09,0.004144434502977209,101.59,0.61,1.21,0.0,0,0,0.0
2002/03/20 @ 20:00:00,3,20,20,7.8,4.65,0.004004876919442088,101.59,0.61,0.74,0.0,0,0,0.0
2002/03/20 @ 21:00:00,3,20,21,6.7,3.85,0.0038349348922932292,101.59,0.63,0.13,0.0,0,0,0.0
2002/03/20 @ 22:00:00,3,20,22,4.4,2.24,0.003578663405245025,101.25,0.69,-0.69,0.0,0,0,0.0
2002/03/20 @ 23:00:00,3,20,23,0.0,-1.69,0.0026101930132225765,100.92,0.69,-4.43,0.0,0,0,1.5
2002/03/21 @ 00:00:00,3,21,0,-2.8,-4.31,0.0020959331007849176,101.25,0.7,-6.97,0.0,0,0,1.5
2002/03/21 @ 01:00:00,3,21,1,-3.3,-4.57,0.0021244160578481612,101.25,0.74,-6.82,0.0,0,0,1.5
2002/03/21 @ 02:00:00,3,21,2,-3.3,-4.57,0.0021244160578481612,101.25,0.74,-6.82,0.0,0,0,1.0
2002/03/21 @ 03:00:00,3,21,3,-2.8,-4.11,0.002216127464988193,101.25,0.74,-6.33,0.0,0,0,1.0
2002/03/21 @ 04:00:00,3,21,4,-2.8,-3.95,0.00230630362719487,101.25,0.77,-5.87,0.0,0,0,1.5
2002/03/21 @ 05:00:00,3,21,5,-2.2,-3.39,0.0024258256874657826,101.25,0.77,-5.28,0.0,0,0,2.1
2002/03/21 @ 06:00:00,3,21,6,-5.0,-6.2,0.0018130517569169202,101.25,0.73,-8.63,0.0,0,0,3.1
2002/03/21 @ 07:00:00,3,21,7,-7.2,-8.41,0.0014168304720494785,101.25,0.69,-11.4,350.98,238,287,3.1
2002/03/21 @ 08:00:00,3,21,8,-8.9,-10.02,0.001202974715554087,101.25,0.68,-13.21,479.63,523,256,4.6
2002/03/21 @ 09:00:00,3,21,9,-10.0,-11.21,0.0010109405791178135,101.25,0.63,-15.1,528.68,672,154,4.6
2002/03/21 @ 10:00:00,3,21,10,-10.0,-11.44,0.0008984515827448229,101.59,0.56,-16.37,575.78,729,102,4.6
2002/03/21 @ 11:00:00,3,21,11,-10.6,-12.07,0.0008059988955089779,101.59,0.53,-17.52,607.18,616,177,5.1
2002/03/21 @ 12:00:00,3,21,12,-10.0,-11.44,0.0008984515827448229,101.59,0.56,-16.37,527.87,330,297,5.1
2002/03/21 @ 13:00:00,3,21,13,-10.6,-12.07,0.0008059988955089779,101.59,0.53,-17.52,454.14,193,328,6.2
2002/03/21 @ 14:00:00,3,21,14,-10.6,-12.07,0.0008059988955089779,101.59,0.53,-17.52,400.02,158,311,6.7
2002/03/21 @ 15:00:00,3,21,15,-10.0,-11.44,0.0008984515827448229,101.59,0.56,-16.37,314.32,111,266,5.7
2002/03/21 @ 16:00:00,3,21,16,-10.0,-11.44,0.0008984515827448229,101.59,0.56,-16.37,225.19,87,201,4.6
2002/03/21 @ 17:00:00,3,21,17,-9.4,-10.59,0.001100115466322199,101.25,0.65,-14.18,87.64,16,86,3.6
2002/03/21 @ 18:00:00,3,21,18,-8.9,-10.23,0.001096642728149406,101.25,0.62,-14.22,42.0,42,42,3.6
