Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/04 @ 08:00:00,1,4,8,28.9,26.05,0.020299889752046087,101.14,0.8,25.1,545.11,220,477,4.1
2002/01/04 @ 09:00:00,1,4,9,29.6,26.09,0.020073502797690695,101.13,0.76,24.92,923.75,584,619,4.1
2002/01/04 @ 10:00:00,1,4,10,30.1,26.08,0.01983617049452709,101.13,0.73,24.72,961.63,756,434,4.1
2002/01/04 @ 11:00:00,1,4,11,30.6,25.88,0.019277252210039487,101.12,0.69,24.26,934.8,851,232,4.1
2002/01/04 @ 12:00:00,1,4,12,31.1,25.65,0.01866764305386844,101.08,0.65,23.74,885.86,758,206,4.6
2002/01/04 @ 13:00:00,1,4,13,31.3,25.3,0.017990911296821323,101.03,0.62,23.15,838.91,609,287,4.6
2002/01/04 @ 14:00:00,1,4,14,31.3,24.76,0.017096453656956317,100.99,0.59,22.34,732.2,428,367,4.6
2002/01/04 @ 15:00:00,1,4,15,30.5,25.11,0.01802077134399299,100.98,0.65,23.18,559.53,203,409,4.1
2002/01/04 @ 16:00:00,1,4,16,29.3,25.02,0.018382671516999422,100.98,0.71,23.5,331.46,44,306,3.6
2002/01/04 @ 17:00:00,1,4,17,28.1,25.0,0.018851111957089703,100.97,0.78,23.9,150.01,8,147,3.0
2002/01/04 @ 18:00:00,1,4,18,27.4,24.93,0.019029139560015708,101.0,0.82,24.05,45.29,2,45,2.7
2002/01/04 @ 19:00:00,1,4,19,27.1,25.21,0.019627726976969195,101.03,0.86,24.55,12.0,1,12,2.5
2002/01/04 @ 20:00:00,1,4,20,27.1,25.49,0.02009893678440273,101.06,0.88,24.94,0.0,0,0,2.7
2002/01/04 @ 21:00:00,1,4,21,27.1,25.63,0.020334801347207106,101.11,0.89,25.13,0.0,0,0,2.2
2002/01/04 @ 22:00:00,1,4,22,27.1,25.9,0.02080705074558942,101.17,0.91,25.5,0.0,0,0,1.8
2002/01/04 @ 23:00:00,1,4,23,27.1,26.04,0.021043435963849277,101.22,0.92,25.68,0.0,0,0,1.5
2002/01/05 @ 00:00:00,1,5,0,26.9,26.11,0.021256826771313433,101.19,0.94,25.85,0.0,0,0,1.3
2002/01/05 @ 01:00:00,1,5,1,26.6,26.08,0.021331645480588055,101.15,0.96,25.9,0.0,0,0,1.3
2002/01/05 @ 02:00:00,1,5,2,26.2,25.94,0.021265901952376997,101.12,0.98,25.85,0.0,0,0,1.3
2002/01/05 @ 03:00:00,1,5,3,25.9,25.64,0.020879208188544714,101.12,0.98,25.56,0.0,0,0,1.0
2002/01/05 @ 04:00:00,1,5,4,25.7,25.45,0.02062497510231518,101.13,0.98,25.36,0.0,0,0,1.0
2002/01/05 @ 05:00:00,1,5,5,26.1,25.84,0.02113628654211024,101.13,0.98,25.76,0.0,0,0,0.5
2002/01/05 @ 06:00:00,1,5,6,26.7,25.91,0.020999782088290505,101.15,0.94,25.65,0.0,0,0,1.0
2002/01/05 @ 07:00:00,1,5,7,28.3,26.36,0.021101826556344076,101.18,0.86,25.73,0.0,0,0,2.1
2002/01/05 @ 08:00:00,1,5,8,30.2,26.65,0.02080141413762771,101.2,0.76,25.49,441.57,216,375,3.5
2002/01/05 @ 09:00:00,1,5,9,31.1,26.84,0.02074506049816488,101.2,0.72,25.45,737.11,582,434,3.9
2002/01/05 @ 10:00:00,1,5,10,31.5,26.7,0.020324911946251415,101.2,0.69,25.12,731.5,755,205,4.2
2002/01/05 @ 11:00:00,1,5,11,31.8,26.62,0.02006648843088554,101.2,0.67,24.91,626.4,411,287,4.6
2002/01/05 @ 12:00:00,1,5,12,32.1,26.54,0.019792463173642194,101.19,0.65,24.69,594.01,224,393,5.1
2002/01/05 @ 13:00:00,1,5,13,32.3,26.36,0.019389288336031218,101.18,0.63,24.35,598.11,182,433,5.5
2002/01/05 @ 14:00:00,1,5,14,32.1,25.82,0.01853816088249429,101.16,0.61,23.63,537.26,122,433,5.7
2002/01/05 @ 15:00:00,1,5,15,31.2,26.08,0.01937323375136772,101.16,0.67,24.34,402.65,52,364,5.3
2002/01/05 @ 16:00:00,1,5,16,29.9,26.06,0.01987958321190349,101.16,0.74,24.76,207.81,10,202,4.7
2002/01/05 @ 17:00:00,1,5,17,28.8,26.26,0.020700084961272038,101.16,0.82,25.41,66.76,2,66,4.1
2002/01/05 @ 18:00:00,1,5,18,28.4,26.17,0.020718944264995178,101.18,0.84,25.43,0.0,0,0,3.7
2002/01/05 @ 19:00:00,1,5,19,28.4,26.46,0.021229090742454406,101.2,0.86,25.83,0.0,0,0,3.4
2002/01/05 @ 20:00:00,1,5,20,28.4,26.75,0.021740047771620596,101.22,0.88,26.21,0.0,0,0,3.0
2002/01/05 @ 21:00:00,1,5,21,28.3,26.79,0.021863813956012005,101.2,0.89,26.31,0.0,0,0,2.9
2002/01/05 @ 22:00:00,1,5,22,28.0,26.78,0.021971638422645424,101.19,0.91,26.39,0.0,0,0,2.5
2002/01/05 @ 23:00:00,1,5,23,27.8,26.86,0.022201964884457758,101.17,0.93,26.56,0.0,0,0,2.2
2002/01/06 @ 00:00:00,1,6,0,27.9,26.82,0.022087892457960535,101.18,0.92,26.47,0.0,0,0,2.5
2002/01/06 @ 01:00:00,1,6,1,28.1,26.88,0.022104628924231158,101.18,0.91,26.48,0.0,0,0,2.7
2002/01/06 @ 02:00:00,1,6,2,28.3,27.07,0.022372809601971976,101.19,0.91,26.68,0.0,0,0,3.0
2002/01/06 @ 03:00:00,1,6,3,28.2,26.97,0.02223835139483507,101.21,0.91,26.58,0.0,0,0,3.0
2002/01/06 @ 04:00:00,1,6,4,28.0,26.78,0.021971638422645424,101.23,0.91,26.39,0.0,0,0,2.9
2002/01/06 @ 05:00:00,1,6,5,27.9,26.82,0.022087892457960535,101.26,0.92,26.47,0.0,0,0,2.7
2002/01/06 @ 06:00:00,1,6,6,28.1,26.74,0.02185318589264882,101.27,0.9,26.3,0.0,0,0,2.8
2002/01/06 @ 07:00:00,1,6,7,28.6,26.94,0.022003057505347312,101.28,0.88,26.41,0.0,0,0,3.0
2002/01/06 @ 08:00:00,1,6,8,29.3,27.47,0.022676284755715623,101.29,0.87,26.9,489.35,213,424,3.2
2002/01/06 @ 09:00:00,1,6,9,30.8,27.53,0.022140550841237987,101.27,0.78,26.51,874.02,581,572,4.4
2002/01/06 @ 10:00:00,1,6,10,32.0,26.98,0.020615575819367956,101.25,0.68,25.35,981.41,754,456,6.0
2002/01/06 @ 11:00:00,1,6,11,32.7,26.35,0.01919614689582928,101.24,0.61,24.19,997.9,850,296,6.9
2002/01/06 @ 12:00:00,1,6,12,32.7,26.35,0.01919614689582928,101.22,0.61,24.19,961.76,903,151,6.6
2002/01/06 @ 13:00:00,1,6,13,32.5,26.54,0.019616251684571446,101.21,0.63,24.54,874.55,680,257,6.2
2002/01/06 @ 14:00:00,1,6,14,32.0,26.28,0.019365136354582,101.2,0.64,24.33,739.49,441,362,6.1
2002/01/06 @ 15:00:00,1,6,15,31.3,26.17,0.019487251308243216,101.15,0.67,24.44,556.25,195,411,5.7
2002/01/06 @ 16:00:00,1,6,16,30.5,26.12,0.019737015837483537,101.1,0.71,24.64,325.88,41,302,5.3
2002/01/06 @ 17:00:00,1,6,17,29.7,26.19,0.020193195517951908,101.05,0.76,25.01,146.04,8,143,4.9
2002/01/06 @ 18:00:00,1,6,18,29.0,26.3,0.020685373514687768,101.1,0.81,25.4,43.3,2,43,4.1
2002/01/06 @ 19:00:00,1,6,19,28.3,26.22,0.02084823142462181,101.16,0.85,25.53,11.0,1,11,3.2
2002/01/06 @ 20:00:00,1,6,20,27.9,26.4,0.021342918449587446,101.22,0.89,25.91,0.0,0,0,2.5
2002/01/06 @ 21:00:00,1,6,21,28.0,26.5,0.021472073832645284,101.2,0.89,26.01,0.0,0,0,2.9
2002/01/06 @ 22:00:00,1,6,22,28.0,26.64,0.021721759196765188,101.18,0.9,26.2,0.0,0,0,2.9
2002/01/06 @ 23:00:00,1,6,23,28.1,26.74,0.02185318589264882,101.16,0.9,26.3,0.0,0,0,3.0
2002/01/07 @ 00:00:00,1,7,0,27.8,26.58,0.02170783836080349,101.13,0.91,26.19,0.0,0,0,2.7
2002/01/07 @ 01:00:00,1,7,1,27.4,26.6,0.021912002448949173,101.11,0.94,26.34,0.0,0,0,2.1
2002/01/07 @ 02:00:00,1,7,2,27.1,26.44,0.021753635996912702,101.08,0.95,26.22,0.0,0,0,2.0
2002/01/07 @ 03:00:00,1,7,3,26.8,26.28,0.021593087084185617,101.13,0.96,26.1,0.0,0,0,1.7
2002/01/07 @ 04:00:00,1,7,4,26.7,26.31,0.021693364595338098,101.18,0.97,26.18,0.0,0,0,1.5
2002/01/07 @ 05:00:00,1,7,5,26.8,26.41,0.021825908469933427,101.24,0.97,26.28,0.0,0,0,1.5
2002/01/07 @ 06:00:00,1,7,6,27.1,26.44,0.021753635996912702,101.25,0.95,26.22,0.0,0,0,1.7
2002/01/07 @ 07:00:00,1,7,7,27.5,26.56,0.021802476278921745,101.26,0.93,26.26,0.0,0,0,1.8
2002/01/07 @ 08:00:00,1,7,8,28.3,27.07,0.022372809601971976,101.27,0.91,26.68,389.84,209,326,2.1
2002/01/07 @ 09:00:00,1,7,9,29.3,27.18,0.022136436817904906,101.24,0.85,26.51,691.44,579,391,2.5
2002/01/07 @ 10:00:00,1,7,10,30.4,27.16,0.021622502108728524,101.21,0.78,26.12,750.06,754,225,3.4
2002/01/07 @ 11:00:00,1,7,11,31.6,27.13,0.02105709701387961,101.18,0.71,25.69,683.07,522,252,4.1
2002/01/07 @ 12:00:00,1,7,12,32.1,27.07,0.020736418641694326,101.11,0.68,25.44,604.71,239,390,4.6
2002/01/07 @ 13:00:00,1,7,13,32.3,27.07,0.02066125074297518,101.05,0.67,25.38,534.37,117,428,5.1
2002/01/07 @ 14:00:00,1,7,14,32.0,26.45,0.01967728973854597,100.98,0.65,24.59,442.87,57,394,5.5
2002/01/07 @ 15:00:00,1,7,15,31.2,26.42,0.01997010811807726,101.0,0.69,24.83,324.92,24,307,5.1
2002/01/07 @ 16:00:00,1,7,16,30.3,26.58,0.02064056494518057,101.01,0.75,25.37,186.09,7,182,4.7
2002/01/07 @ 17:00:00,1,7,17,29.4,26.52,0.020915153153706165,101.02,0.8,25.58,81.76,2,81,4.2
2002/01/07 @ 18:00:00,1,7,18,28.8,26.7,0.021483564911375944,101.05,0.85,26.02,24.15,1,24,3.6
2002/01/07 @ 19:00:00,1,7,19,28.3,26.65,0.021609617584744206,101.08,0.88,26.11,6.0,0,6,2.9
2002/01/07 @ 20:00:00,1,7,20,27.9,26.82,0.022087892457960535,101.11,0.92,26.47,0.0,0,0,2.4
2002/01/07 @ 21:00:00,1,7,21,27.9,26.82,0.022087892457960535,101.13,0.92,26.47,0.0,0,0,2.5
2002/01/07 @ 22:00:00,1,7,22,27.9,26.82,0.022087892457960535,101.14,0.92,26.47,0.0,0,0,2.7
2002/01/07 @ 23:00:00,1,7,23,28.0,26.92,0.022221711736152103,101.15,0.92,26.57,0.0,0,0,2.7
2002/01/08 @ 00:00:00,1,8,0,28.2,27.11,0.02249156637232051,101.15,0.92,26.77,0.0,0,0,2.5
2002/01/08 @ 01:00:00,1,8,1,28.1,27.02,0.022356268440680623,101.15,0.92,26.67,0.0,0,0,2.2
2002/01/08 @ 02:00:00,1,8,2,27.6,26.66,0.021934906452839756,101.16,0.93,26.36,0.0,0,0,1.7
2002/01/08 @ 03:00:00,1,8,3,26.9,26.24,0.02149077717798957,101.2,0.95,26.03,0.0,0,0,2.0
2002/01/08 @ 04:00:00,1,8,4,26.2,25.94,0.021265901952376997,101.24,0.98,25.85,0.0,0,0,2.1
2002/01/08 @ 05:00:00,1,8,5,25.7,25.7,0.021060145976779982,101.28,1.0,25.7,0.0,0,0,2.4
2002/01/08 @ 06:00:00,1,8,6,25.6,25.6,0.0209313408423932,101.24,1.0,25.6,0.0,0,0,2.1
2002/01/08 @ 07:00:00,1,8,7,26.1,26.1,0.02158260804476273,101.2,1.0,26.1,0.0,0,0,1.7
2002/01/08 @ 08:00:00,1,8,8,26.6,26.6,0.022252264644995117,101.16,1.0,26.59,96.66,206,34,1.5
2002/01/08 @ 09:00:00,1,8,9,27.0,26.87,0.022565267336654555,101.16,0.99,26.82,80.14,8,76,1.7
2002/01/08 @ 10:00:00,1,8,10,27.3,26.77,0.022259495472880086,101.17,0.96,26.6,83.09,3,81,2.2
2002/01/08 @ 11:00:00,1,8,11,27.5,26.56,0.021802476278921745,101.17,0.93,26.26,83.65,2,82,2.5
2002/01/08 @ 12:00:00,1,8,12,27.7,26.62,0.02182245107549489,101.14,0.92,26.27,83.9,1,83,2.5
2002/01/08 @ 13:00:00,1,8,13,27.9,26.68,0.021839376143845304,101.12,0.91,26.29,84.91,1,84,2.7
2002/01/08 @ 14:00:00,1,8,14,28.1,26.74,0.02185318589264882,101.09,0.9,26.3,76.86,1,76,2.7
2002/01/08 @ 15:00:00,1,8,15,28.1,26.88,0.022104628924231158,101.07,0.91,26.48,57.75,1,57,2.9
2002/01/08 @ 16:00:00,1,8,16,28.0,26.92,0.022221711736152103,101.06,0.92,26.57,29.0,0,29,3.0
2002/01/08 @ 17:00:00,1,8,17,27.8,27.0,0.022449312757914317,101.04,0.94,26.74,10.0,0,10,3.0
2002/01/08 @ 18:00:00,1,8,18,27.7,26.9,0.02231387254279291,101.05,0.94,26.64,0.0,0,0,3.1
2002/01/08 @ 19:00:00,1,8,19,27.7,26.9,0.02231387254279291,101.06,0.94,26.64,0.0,0,0,3.1
2002/01/08 @ 20:00:00,1,8,20,27.8,26.86,0.022201964884457758,101.07,0.93,26.56,0.0,0,0,3.2
2002/01/08 @ 21:00:00,1,8,21,27.9,26.96,0.022336600712765435,101.08,0.93,26.66,0.0,0,0,3.0
2002/01/08 @ 22:00:00,1,8,22,27.9,27.09,0.022585501130712966,101.08,0.94,26.84,0.0,0,0,2.5
2002/01/08 @ 23:00:00,1,8,23,27.7,26.9,0.02231387254279291,101.09,0.94,26.64,0.0,0,0,2.2
2002/01/09 @ 00:00:00,1,9,0,27.4,26.87,0.02239500266348953,101.08,0.96,26.7,0.0,0,0,2.1
2002/01/09 @ 01:00:00,1,9,1,27.2,26.81,0.02236348817502293,101.07,0.97,26.68,0.0,0,0,1.7
2002/01/09 @ 02:00:00,1,9,2,27.0,26.74,0.022329152098620304,101.07,0.98,26.65,0.0,0,0,1.5
2002/01/09 @ 03:00:00,1,9,3,27.1,26.84,0.022465406639281413,101.09,0.98,26.75,0.0,0,0,1.7
2002/01/09 @ 04:00:00,1,9,4,27.2,26.94,0.022602418185571557,101.12,0.98,26.85,0.0,0,0,2.1
2002/01/09 @ 05:00:00,1,9,5,27.3,27.04,0.022740190680501125,101.14,0.98,26.95,0.0,0,0,2.2
2002/01/09 @ 06:00:00,1,9,6,27.4,27.0,0.022636774620808063,101.19,0.97,26.87,0.0,0,0,2.4
2002/01/09 @ 07:00:00,1,9,7,27.6,26.93,0.0224236322276635,101.24,0.95,26.72,0.0,0,0,2.5
2002/01/09 @ 08:00:00,1,9,8,28.0,27.06,0.022471979363502377,101.28,0.93,26.75,159.19,202,98,2.5
2002/01/09 @ 09:00:00,1,9,9,28.9,27.23,0.022403000698533567,101.28,0.88,26.7,449.41,577,151,3.0
2002/01/09 @ 10:00:00,1,9,10,30.2,27.43,0.022218818023737458,101.28,0.81,26.57,745.78,753,222,3.9
2002/01/09 @ 11:00:00,1,9,11,31.5,27.2,0.021238780935279637,101.27,0.72,25.83,911.13,850,209,4.9
2002/01/09 @ 12:00:00,1,9,12,31.9,27.4,0.02143073510278073,101.24,0.71,25.98,926.28,834,176,5.1
2002/01/09 @ 13:00:00,1,9,13,31.9,27.4,0.02143073510278073,101.2,0.71,25.98,821.07,563,308,5.2
2002/01/09 @ 14:00:00,1,9,14,31.5,27.04,0.020933869115882592,101.16,0.71,25.6,679.56,311,412,5.1
2002/01/09 @ 15:00:00,1,9,15,30.5,26.93,0.021174267054871063,101.14,0.76,25.78,500.01,120,410,4.6
2002/01/09 @ 16:00:00,1,9,16,29.6,27.02,0.021713580421093732,101.12,0.82,26.19,283.7,25,269,4.6
2002/01/09 @ 17:00:00,1,9,17,28.9,26.94,0.021875932724620347,101.1,0.86,26.31,119.93,5,118,4.2
2002/01/09 @ 18:00:00,1,9,18,28.2,26.55,0.021479898989371925,101.15,0.88,26.02,30.16,1,30,3.6
2002/01/09 @ 19:00:00,1,9,19,27.9,26.54,0.021591051548310005,101.2,0.9,26.1,7.0,0,7,3.3
2002/01/09 @ 20:00:00,1,9,20,27.7,26.62,0.02182245107549489,101.24,0.92,26.27,0.0,0,0,3.0
2002/01/09 @ 21:00:00,1,9,21,27.6,26.53,0.02169082146808202,101.27,0.92,26.18,0.0,0,0,2.8
2002/01/09 @ 22:00:00,1,9,22,27.7,26.62,0.02182245107549489,101.3,0.92,26.27,0.0,0,0,2.7
2002/01/09 @ 23:00:00,1,9,23,27.8,26.72,0.021954806824890805,101.33,0.92,26.37,0.0,0,0,2.7
2002/01/10 @ 00:00:00,1,10,0,28.1,26.88,0.022104628924231158,101.31,0.91,26.48,0.0,0,0,2.8
2002/01/10 @ 01:00:00,1,10,1,28.3,26.93,0.02211821121567668,101.3,0.9,26.49,0.0,0,0,2.9
2002/01/10 @ 02:00:00,1,10,2,28.3,26.65,0.021609617584744206,101.28,0.88,26.11,0.0,0,0,3.0
2002/01/10 @ 03:00:00,1,10,3,28.1,26.74,0.02185318589264882,101.29,0.9,26.3,0.0,0,0,2.9
