Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/04 @ 19:00:00,1,4,19,20.7,20.35,0.014955173146916448,92.5,0.97,20.22,0.0,0,0,2.6
2002/01/04 @ 20:00:00,1,4,20,20.2,19.97,0.014642812185570706,92.6,0.98,19.89,0.0,0,0,2.4
2002/01/04 @ 21:00:00,1,4,21,20.1,20.1,0.014854392321896323,92.6,1.0,20.11,0.0,0,0,2.2
2002/01/04 @ 22:00:00,1,4,22,20.7,20.47,0.015113096650445867,92.5,0.98,20.39,46.0,0,46,2.1
2002/01/04 @ 23:00:00,1,4,23,22.3,21.44,0.015836727647359144,92.5,0.93,21.12,114.77,31,107,1.7
2002/01/05 @ 00:00:00,1,5,0,25.4,22.83,0.016642341510428843,92.6,0.81,21.91,235.17,58,210,2.4
2002/01/05 @ 01:00:00,1,5,1,27.5,23.6,0.01698572014874929,92.6,0.73,22.23,371.32,113,306,3.2
2002/01/05 @ 02:00:00,1,5,2,28.1,23.83,0.017112796599925546,92.6,0.71,22.35,462.08,116,384,3.9
2002/01/05 @ 03:00:00,1,5,3,27.8,24.03,0.01753817255342028,92.6,0.74,22.74,479.3,79,423,4.3
2002/01/05 @ 04:00:00,1,5,4,25.8,23.5,0.01748614928875249,92.6,0.83,22.7,411.29,35,387,5.3
2002/01/05 @ 05:00:00,1,5,5,24.3,22.88,0.01713691264899071,92.6,0.89,22.38,363.22,23,349,6.3
2002/01/05 @ 06:00:00,1,5,6,23.9,23.01,0.017491836312696366,92.5,0.93,22.7,335.82,20,326,6.8
2002/01/05 @ 07:00:00,1,5,7,24.2,23.31,0.017819026666860742,92.5,0.93,23.0,301.09,19,295,7.0
2002/01/05 @ 08:00:00,1,5,8,24.7,23.53,0.0179700525901193,92.6,0.91,23.14,255.14,18,253,7.2
2002/01/05 @ 09:00:00,1,5,9,24.8,23.36,0.017672204825543006,92.6,0.89,22.87,211.0,22,211,5.7
2002/01/05 @ 10:00:00,1,5,10,24.6,23.17,0.017456300850430057,92.5,0.89,22.67,87.0,4,87,5.0
2002/01/05 @ 11:00:00,1,5,11,23.7,22.94,0.017467726958767853,92.6,0.94,22.68,0.0,0,0,3.9
2002/01/05 @ 12:00:00,1,5,12,22.7,22.33,0.01695405897209719,92.6,0.97,22.21,0.0,0,0,3.6
2002/01/05 @ 13:00:00,1,5,13,22.1,21.74,0.016330464848910386,92.6,0.97,21.61,0.0,0,0,3.4
2002/01/05 @ 14:00:00,1,5,14,21.8,21.44,0.016026505110055666,92.6,0.97,21.31,0.0,0,0,3.2
2002/01/05 @ 15:00:00,1,5,15,21.5,21.26,0.015893947355540096,92.6,0.98,21.18,0.0,0,0,2.5
2002/01/05 @ 16:00:00,1,5,16,21.2,20.96,0.015596961543765218,92.6,0.98,20.88,0.0,0,0,2.1
2002/01/05 @ 17:00:00,1,5,17,21.2,20.96,0.015596961543765218,92.6,0.98,20.88,0.0,0,0,1.8
2002/01/05 @ 18:00:00,1,5,18,21.2,20.96,0.015596961543765218,92.6,0.98,20.88,0.0,0,0,2.1
2002/01/05 @ 19:00:00,1,5,19,21.2,20.96,0.015596961543765218,92.6,0.98,20.88,0.0,0,0,2.4
2002/01/05 @ 20:00:00,1,5,20,20.9,20.67,0.015304993148643718,92.6,0.98,20.58,0.0,0,0,2.6
2002/01/05 @ 21:00:00,1,5,21,20.6,20.6,0.015332009153307815,92.6,1.0,20.61,0.0,0,0,2.8
2002/01/05 @ 22:00:00,1,5,22,21.2,21.2,0.01592341632935215,92.6,1.0,21.21,66.0,0,66,2.8
2002/01/05 @ 23:00:00,1,5,23,22.2,21.96,0.0166068710817841,92.6,0.98,21.88,114.5,86,93,3.5
2002/01/06 @ 00:00:00,1,6,0,24.5,23.34,0.017750243008268315,92.7,0.91,22.94,243.39,77,210,2.8
2002/01/06 @ 01:00:00,1,6,1,26.6,23.97,0.017902633750061875,92.6,0.81,23.07,375.11,123,304,2.3
2002/01/06 @ 02:00:00,1,6,2,29.5,25.76,0.01968358471807522,92.6,0.75,24.6,480.33,143,384,2.1
2002/01/06 @ 03:00:00,1,6,3,31.6,26.15,0.019527643390074668,92.6,0.66,24.47,573.17,188,439,4.0
2002/01/06 @ 04:00:00,1,6,4,31.3,25.53,0.018588608756210087,92.6,0.64,23.68,643.39,268,457,5.5
2002/01/06 @ 05:00:00,1,6,5,30.5,24.81,0.017735622750325194,92.5,0.64,22.92,656.75,372,426,7.5
2002/01/06 @ 06:00:00,1,6,6,29.7,24.79,0.018006057321620358,92.5,0.68,23.17,572.11,280,434,8.6
2002/01/06 @ 07:00:00,1,6,7,29.1,24.58,0.01790208090996974,92.5,0.7,23.07,467.77,216,398,9.9
2002/01/06 @ 08:00:00,1,6,8,27.9,25.05,0.019118301494794387,92.5,0.8,24.13,350.31,176,329,11.6
2002/01/06 @ 09:00:00,1,6,9,25.1,23.65,0.018000589836848296,92.5,0.89,23.16,244.0,125,244,9.7
2002/01/06 @ 10:00:00,1,6,10,24.4,23.63,0.01823988855414646,92.5,0.94,23.37,139.0,23,139,8.4
2002/01/06 @ 11:00:00,1,6,11,23.9,23.27,0.017878818410241946,92.6,0.95,23.05,0.0,0,0,7.2
2002/01/06 @ 12:00:00,1,6,12,23.6,23.1,0.017739760222356328,92.6,0.96,22.93,0.0,0,0,6.6
2002/01/06 @ 13:00:00,1,6,13,23.5,23.0,0.01763009006984677,92.5,0.96,22.83,0.0,0,0,5.9
2002/01/06 @ 14:00:00,1,6,14,23.6,23.1,0.017739760222356328,92.5,0.96,22.93,0.0,0,0,5.3
2002/01/06 @ 15:00:00,1,6,15,23.6,22.97,0.01754975675794997,92.5,0.95,22.76,0.0,0,0,4.9
2002/01/06 @ 16:00:00,1,6,16,23.2,22.7,0.01730474957335794,92.5,0.96,22.53,0.0,0,0,4.4
2002/01/06 @ 17:00:00,1,6,17,22.9,22.41,0.01698484809283016,92.4,0.96,22.24,0.0,0,0,3.7
