Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/01 @ 22:00:00,1,1,22,17.5,17.07,0.012067113242398238,92.2,0.96,16.88,77.58,1,77,2.1
2002/01/01 @ 23:00:00,1,1,23,19.8,19.11,0.013680611641920207,92.2,0.94,18.82,171.28,120,88,1.7
2002/01/02 @ 00:00:00,1,2,0,23.2,20.62,0.014354061033122341,92.3,0.8,19.57,277.59,85,214,2.3
2002/01/02 @ 01:00:00,1,2,1,25.4,21.21,0.014330196283368,92.3,0.7,19.55,404.83,133,306,2.2
2002/01/02 @ 02:00:00,1,2,2,28.0,22.59,0.015292291250151429,92.3,0.64,20.57,505.66,185,380,3.0
2002/01/02 @ 03:00:00,1,2,3,29.5,23.57,0.016182987890637355,92.3,0.62,21.46,561.6,231,432,6.0
2002/01/02 @ 04:00:00,1,2,4,28.6,23.29,0.016103359071685825,92.2,0.65,21.39,567.43,387,414,8.6
2002/01/02 @ 05:00:00,1,2,5,26.6,22.77,0.0160887328560019,92.1,0.73,21.37,510.6,303,451,11.1
2002/01/02 @ 06:00:00,1,2,6,24.1,21.74,0.015562286249519943,92.1,0.82,20.85,457.0,146,457,12.2
2002/01/02 @ 07:00:00,1,2,7,22.5,21.39,0.015682027544045324,92.1,0.91,20.97,388.0,69,388,13.7
2002/01/02 @ 08:00:00,1,2,8,21.0,20.65,0.015240751195104906,92.0,0.97,20.52,297.0,36,297,15.9
2002/01/02 @ 09:00:00,1,2,9,21.1,20.86,0.015499085109416454,92.1,0.98,20.78,207.0,21,207,13.1
2002/01/02 @ 10:00:00,1,2,10,21.2,20.96,0.015596961543765218,92.1,0.98,20.88,81.0,3,81,9.6
2002/01/02 @ 11:00:00,1,2,11,20.7,20.35,0.014955173146916448,92.1,0.97,20.22,0.0,0,0,7.8
2002/01/02 @ 12:00:00,1,2,12,20.4,20.17,0.014829318815700899,92.2,0.98,20.09,0.0,0,0,6.6
2002/01/02 @ 13:00:00,1,2,13,20.1,19.75,0.014398443877894256,92.2,0.97,19.62,0.0,0,0,5.4
2002/01/02 @ 14:00:00,1,2,14,20.1,19.64,0.014246606121558545,92.2,0.96,19.46,0.0,0,0,4.2
2002/01/02 @ 15:00:00,1,2,15,19.5,18.93,0.013568440675274485,92.2,0.95,18.7,0.0,0,0,3.5
2002/01/02 @ 16:00:00,1,2,16,19.1,18.42,0.013085241909606677,92.2,0.94,18.13,0.0,0,0,2.4
2002/01/02 @ 17:00:00,1,2,17,18.5,17.49,0.012183788288032819,92.2,0.91,17.03,0.0,0,0,2.0
2002/01/02 @ 18:00:00,1,2,18,18.0,17.23,0.012064356081282281,92.2,0.93,16.87,0.0,0,0,3.3
2002/01/02 @ 19:00:00,1,2,19,17.6,17.06,0.012016092113134678,92.3,0.95,16.81,0.0,0,0,4.9
2002/01/02 @ 20:00:00,1,2,20,16.8,16.37,0.011534033487465586,92.3,0.96,16.18,0.0,0,0,6.6
2002/01/02 @ 21:00:00,1,2,21,14.4,14.2,0.010071750116005907,92.2,0.98,14.12,0.0,0,0,7.3
2002/01/02 @ 22:00:00,1,2,22,17.6,17.27,0.01227405483137331,92.3,0.97,17.14,77.58,1,77,7.2
2002/01/02 @ 23:00:00,1,2,23,19.0,17.51,0.012015171299527385,92.3,0.87,16.81,171.89,118,90,7.2
2002/01/03 @ 00:00:00,1,3,0,24.4,20.16,0.013285232473292436,92.3,0.69,18.37,277.38,86,213,5.3
2002/01/03 @ 01:00:00,1,3,1,27.0,20.36,0.012566164579850608,92.2,0.56,17.5,402.47,131,305,4.6
2002/01/03 @ 02:00:00,1,3,2,29.0,20.0,0.011324477418408507,92.2,0.45,15.9,503.21,181,380,4.9
2002/01/03 @ 03:00:00,1,3,3,30.8,21.23,0.012298696909812785,92.2,0.44,17.17,559.64,225,433,5.7
2002/01/03 @ 04:00:00,1,3,4,31.8,22.03,0.013033635352532168,92.1,0.44,18.07,567.78,416,402,6.4
2002/01/03 @ 05:00:00,1,3,5,30.6,22.28,0.013850808288757534,92.1,0.5,19.01,435.11,624,311,6.5
2002/01/03 @ 06:00:00,1,3,6,30.4,22.5,0.014249864761446138,92.0,0.52,19.46,353.0,475,353,9.1
2002/01/03 @ 07:00:00,1,3,7,29.5,23.57,0.016182987890637355,92.0,0.62,21.46,374.0,285,374,10.4
2002/01/03 @ 08:00:00,1,3,8,26.2,22.85,0.016366298148681912,92.0,0.76,21.64,325.0,188,325,11.2
2002/01/03 @ 09:00:00,1,3,9,23.3,21.91,0.016110032253137323,92.0,0.89,21.39,245.0,111,245,8.9
2002/01/03 @ 10:00:00,1,3,10,22.3,21.69,0.016186165920233787,92.0,0.95,21.47,144.0,36,144,7.2
2002/01/03 @ 11:00:00,1,3,11,21.5,21.02,0.015561465229531033,92.0,0.96,20.85,0.0,0,0,5.5
2002/01/03 @ 12:00:00,1,3,12,20.7,20.11,0.0146395609141205,92.1,0.95,19.88,0.0,0,0,5.2
2002/01/03 @ 13:00:00,1,3,13,20.4,19.1,0.013438017301199678,92.1,0.89,18.55,0.0,0,0,4.7
2002/01/03 @ 14:00:00,1,3,14,20.6,18.04,0.012049906557094932,92.2,0.79,16.86,0.0,0,0,4.4
2002/01/03 @ 15:00:00,1,3,15,20.6,18.17,0.012205430371252766,92.4,0.8,17.05,0.0,0,0,6.1
2002/01/03 @ 16:00:00,1,3,16,20.1,16.41,0.010324101083679264,92.3,0.7,14.49,0.0,0,0,8.7
2002/01/03 @ 17:00:00,1,3,17,30.5,16.78,0.006809645261262073,92.5,0.25,8.29,0.0,0,0,12.4
2002/01/03 @ 18:00:00,1,3,18,20.5,13.82,0.00737322733581117,92.4,0.49,9.46,0.0,0,0,12.9
2002/01/03 @ 19:00:00,1,3,19,20.3,15.92,0.009696384040030114,92.4,0.65,13.54,0.0,0,0,13.1
2002/01/03 @ 20:00:00,1,3,20,19.6,15.96,0.010003725933874599,92.4,0.7,14.01,0.0,0,0,14.0
2002/01/03 @ 21:00:00,1,3,21,19.9,16.23,0.010194866910889375,92.4,0.7,14.3,0.0,0,0,13.6
2002/01/03 @ 22:00:00,1,3,22,21.5,17.82,0.011434495519661225,92.3,0.71,16.05,77.0,0,77,12.5
2002/01/03 @ 23:00:00,1,3,23,24.0,18.9,0.01181492350952962,92.3,0.63,16.55,173.21,117,92,12.2
2002/01/04 @ 00:00:00,1,4,0,27.6,19.99,0.01184023325224255,92.2,0.51,16.58,283.17,99,209,9.8
2002/01/04 @ 01:00:00,1,4,1,28.3,19.43,0.010865893880202102,92.1,0.45,15.27,411.53,147,302,7.8
2002/01/04 @ 02:00:00,1,4,2,30.5,20.15,0.010967481870249715,92.0,0.4,15.41,511.44,200,375,5.1
2002/01/04 @ 03:00:00,1,4,3,35.2,22.58,0.012530619147206988,92.1,0.35,17.45,572.73,274,418,4.7
2002/01/04 @ 04:00:00,1,4,4,31.1,20.61,0.011356676500232539,91.9,0.4,15.94,559.54,563,334,5.7
2002/01/04 @ 05:00:00,1,4,5,30.3,21.03,0.012222092533926936,92.0,0.45,17.07,400.24,752,249,5.0
2002/01/04 @ 06:00:00,1,4,6,31.1,21.67,0.012805489491638691,92.0,0.45,17.79,309.0,569,309,7.9
2002/01/04 @ 07:00:00,1,4,7,30.3,22.22,0.013888094278863516,92.0,0.51,19.06,362.0,319,362,10.3
2002/01/04 @ 08:00:00,1,4,8,29.4,23.13,0.015555586630558753,92.0,0.6,20.84,314.0,223,314,11.5
2002/01/04 @ 09:00:00,1,4,9,25.9,21.97,0.015204407667640722,92.0,0.72,20.48,243.0,123,243,9.8
2002/01/04 @ 10:00:00,1,4,10,23.5,21.57,0.01555943760052561,92.0,0.85,20.84,146.0,42,146,8.9
2002/01/04 @ 11:00:00,1,4,11,21.7,21.1,0.015589717354932269,91.9,0.95,20.88,0.0,0,0,8.1
2002/01/04 @ 12:00:00,1,4,12,20.8,20.33,0.014890957423561639,92.0,0.96,20.15,0.0,0,0,6.5
2002/01/04 @ 13:00:00,1,4,13,20.0,19.54,0.014156636386380135,92.0,0.96,19.36,0.0,0,0,4.8
2002/01/04 @ 14:00:00,1,4,14,19.8,19.22,0.013829386213210428,92.0,0.95,18.99,0.0,0,0,3.1
2002/01/04 @ 15:00:00,1,4,15,19.9,19.21,0.01376762505658152,92.1,0.94,18.92,0.0,0,0,3.0
2002/01/04 @ 16:00:00,1,4,16,19.1,18.3,0.0129431402545761,92.1,0.93,17.96,0.0,0,0,3.1
2002/01/04 @ 17:00:00,1,4,17,18.8,17.9,0.012558648119441105,92.2,0.92,17.49,0.0,0,0,3.1
2002/01/04 @ 18:00:00,1,4,18,18.6,17.58,0.012261880553848675,92.1,0.91,17.13,0.0,0,0,2.3
2002/01/04 @ 19:00:00,1,4,19,19.0,17.86,0.012437773125588242,92.1,0.9,17.35,0.0,0,0,1.2
2002/01/04 @ 20:00:00,1,4,20,18.9,17.64,0.012218765228672022,92.1,0.89,17.07,0.0,0,0,1.1
2002/01/04 @ 21:00:00,1,4,21,17.8,17.14,0.012041014071678107,92.1,0.94,16.84,0.0,0,0,2.1
2002/01/04 @ 22:00:00,1,4,22,18.2,17.53,0.012354038773203535,92.2,0.94,17.24,78.0,0,78,3.3
2002/01/04 @ 23:00:00,1,4,23,19.4,18.71,0.01333748480821824,92.3,0.94,18.43,169.85,115,90,5.2
2002/01/05 @ 00:00:00,1,5,0,21.4,19.56,0.013653221383684288,92.4,0.85,18.79,262.74,69,211,7.1
2002/01/05 @ 01:00:00,1,5,1,23.1,20.52,0.014265519889551216,92.4,0.8,19.48,376.9,95,306,8.6
2002/01/05 @ 02:00:00,1,5,2,24.1,21.32,0.014979221768380293,92.3,0.79,20.24,431.07,82,375,10.2
2002/01/05 @ 03:00:00,1,5,3,22.8,20.77,0.014719546846292338,92.3,0.84,19.97,431.16,55,400,10.7
2002/01/05 @ 04:00:00,1,5,4,21.0,20.05,0.01443690957612366,92.3,0.92,19.67,372.87,27,362,11.1
2002/01/05 @ 05:00:00,1,5,5,20.4,19.82,0.014364875129056863,92.3,0.95,19.59,320.25,16,317,11.9
2002/01/05 @ 06:00:00,1,5,6,19.7,19.47,0.01418575972381723,92.3,0.98,19.39,306.0,16,306,13.8
2002/01/05 @ 07:00:00,1,5,7,20.0,19.65,0.014307493696967545,92.3,0.97,19.52,304.0,21,304,14.2
2002/01/05 @ 08:00:00,1,5,8,19.9,19.56,0.014217061428561998,92.2,0.97,19.43,272.0,24,272,14.6
2002/01/05 @ 09:00:00,1,5,9,19.5,19.27,0.014006567305019252,92.4,0.98,19.19,210.0,22,210,13.0
2002/01/05 @ 10:00:00,1,5,10,19.1,18.88,0.013654285208025184,92.4,0.98,18.79,84.0,3,84,10.6
2002/01/05 @ 11:00:00,1,5,11,17.9,17.79,0.01277644289281991,92.5,0.99,17.76,0.0,0,0,9.3
2002/01/05 @ 12:00:00,1,5,12,17.5,17.39,0.012451760274432934,92.5,0.99,17.36,0.0,0,0,7.5
2002/01/05 @ 13:00:00,1,5,13,17.8,17.58,0.012563748175749843,92.4,0.98,17.5,0.0,0,0,4.6
2002/01/05 @ 14:00:00,1,5,14,17.9,17.68,0.012644764097269575,92.4,0.98,17.6,0.0,0,0,2.6
2002/01/05 @ 15:00:00,1,5,15,18.0,17.78,0.012726249476260068,92.4,0.98,17.7,0.0,0,0,2.7
2002/01/05 @ 16:00:00,1,5,16,17.9,17.57,0.01251313992633903,92.4,0.97,17.44,0.0,0,0,3.2
2002/01/05 @ 17:00:00,1,5,17,17.7,17.37,0.012353289623401447,92.5,0.97,17.24,0.0,0,0,3.6
2002/01/05 @ 18:00:00,1,5,18,17.0,16.68,0.011808161028631503,92.4,0.97,16.54,0.0,0,0,3.4
2002/01/05 @ 19:00:00,1,5,19,16.8,16.27,0.01141168281757235,92.4,0.95,16.02,0.0,0,0,3.0
2002/01/05 @ 20:00:00,1,5,20,16.7,16.17,0.011338083992020152,92.4,0.95,15.92,0.0,0,0,2.6
2002/01/05 @ 21:00:00,1,5,21,16.7,16.28,0.011459631292666228,92.4,0.96,16.08,0.0,0,0,3.1
2002/01/05 @ 22:00:00,1,5,22,17.6,17.27,0.01227405483137331,92.4,0.97,17.14,65.0,0,65,3.2
2002/01/05 @ 23:00:00,1,5,23,19.3,18.73,0.013396947590275234,92.4,0.95,18.5,151.96,82,95,3.5
2002/01/06 @ 00:00:00,1,6,0,21.2,19.5,0.01364522855490153,92.4,0.86,18.78,271.55,82,210,4.8
2002/01/06 @ 01:00:00,1,6,1,24.5,20.99,0.01435771355557662,92.5,0.74,19.58,402.92,135,302,5.5
2002/01/06 @ 02:00:00,1,6,2,26.0,21.61,0.01464454203948955,92.5,0.69,19.89,501.01,178,379,6.7
2002/01/06 @ 03:00:00,1,6,3,27.4,22.23,0.014988997184279188,92.5,0.65,20.25,543.48,182,440,7.6
2002/01/06 @ 04:00:00,1,6,4,27.3,22.14,0.014899338297554172,92.4,0.65,20.16,557.09,220,468,8.3
2002/01/06 @ 05:00:00,1,6,5,26.3,22.03,0.015134270925794141,92.3,0.7,20.41,514.76,169,480,9.3
2002/01/06 @ 06:00:00,1,6,6,24.5,21.56,0.015152714459769366,92.4,0.78,20.43,453.0,116,453,10.0
2002/01/06 @ 07:00:00,1,6,7,22.4,20.65,0.014708031012769317,92.4,0.86,19.96,382.0,61,382,10.5
2002/01/06 @ 08:00:00,1,6,8,21.0,20.29,0.014758202720124536,92.4,0.94,20.01,291.0,32,291,11.5
2002/01/06 @ 09:00:00,1,6,9,20.3,19.72,0.014274350423706197,92.4,0.95,19.49,202.0,18,202,10.4
2002/01/06 @ 10:00:00,1,6,10,19.6,19.26,0.013948845318415561,92.4,0.97,19.13,82.0,3,82,9.2
2002/01/06 @ 11:00:00,1,6,11,19.2,19.09,0.013884950321539427,92.4,0.99,19.06,0.0,0,0,7.7
2002/01/06 @ 12:00:00,1,6,12,18.9,18.68,0.013481153434369862,92.3,0.98,18.6,0.0,0,0,6.1
2002/01/06 @ 13:00:00,1,6,13,18.9,18.68,0.013481153434369862,92.4,0.98,18.6,0.0,0,0,4.9
2002/01/06 @ 14:00:00,1,6,14,18.8,18.46,0.013255730454327758,92.3,0.97,18.33,0.0,0,0,3.1
2002/01/06 @ 15:00:00,1,6,15,18.2,17.76,0.012622225178276865,92.3,0.96,17.57,0.0,0,0,3.3
2002/01/06 @ 16:00:00,1,6,16,18.0,17.56,0.012461326346584933,92.4,0.96,17.37,0.0,0,0,3.3
2002/01/06 @ 17:00:00,1,6,17,17.1,16.56,0.01163505973070991,92.4,0.95,16.32,0.0,0,0,3.5
2002/01/06 @ 18:00:00,1,6,18,16.7,16.49,0.01170286592062218,92.4,0.98,16.41,0.0,0,0,4.7
2002/01/06 @ 19:00:00,1,6,19,16.8,16.59,0.011778876694917135,92.4,0.98,16.51,0.0,0,0,5.6
2002/01/06 @ 20:00:00,1,6,20,16.9,16.69,0.011855330661337822,92.5,0.98,16.61,0.0,0,0,6.6
2002/01/06 @ 21:00:00,1,6,21,16.9,16.79,0.01197863335326231,92.4,0.99,16.77,0.0,0,0,6.9
2002/01/06 @ 22:00:00,1,6,22,17.9,17.79,0.01277644289281991,92.4,0.99,17.76,69.0,0,69,6.4
2002/01/06 @ 23:00:00,1,6,23,19.0,18.55,0.013284669288351935,92.4,0.96,18.37,168.14,111,91,5.9
2002/01/07 @ 00:00:00,1,7,0,22.4,20.0,0.01383389258045286,92.4,0.81,19.0,277.64,94,207,5.2
2002/01/07 @ 01:00:00,1,7,1,26.2,21.16,0.013944381772416786,92.4,0.65,19.12,407.83,144,300,4.1
2002/01/07 @ 02:00:00,1,7,2,28.3,21.65,0.013827888154980577,92.5,0.57,18.99,507.62,193,375,4.3
2002/01/07 @ 03:00:00,1,7,3,30.6,22.09,0.013567749006938197,92.4,0.49,18.69,557.97,219,433,6.7
2002/01/07 @ 04:00:00,1,7,4,30.9,22.73,0.014384037712014588,92.4,0.51,19.6,568.79,304,445,8.3
2002/01/07 @ 05:00:00,1,7,5,30.6,22.68,0.014417683979561068,92.3,0.52,19.64,493.37,420,406,9.6
2002/01/07 @ 06:00:00,1,7,6,29.2,22.42,0.014585924047626526,92.3,0.57,19.82,419.0,324,419,10.2
2002/01/07 @ 07:00:00,1,7,7,27.4,22.39,0.01522524223851833,92.3,0.66,20.5,387.0,253,387,11.3
2002/01/07 @ 08:00:00,1,7,8,24.8,22.12,0.01583961488970835,92.3,0.8,21.13,329.0,178,329,13.0
2002/01/07 @ 09:00:00,1,7,9,22.5,21.0,0.01515244220279893,92.4,0.88,20.43,247.0,108,247,11.9
2002/01/07 @ 10:00:00,1,7,10,21.6,20.76,0.015158158855409132,92.4,0.93,20.43,146.0,35,146,10.4
2002/01/07 @ 11:00:00,1,7,11,20.7,20.11,0.0146395609141205,92.4,0.95,19.88,0.0,0,0,9.2
2002/01/07 @ 12:00:00,1,7,12,20.0,19.42,0.014005850596246289,92.4,0.95,19.19,0.0,0,0,7.6
2002/01/07 @ 13:00:00,1,7,13,19.9,19.44,0.014067178711713249,92.4,0.96,19.26,0.0,0,0,5.8
2002/01/07 @ 14:00:00,1,7,14,19.8,19.11,0.013680611641920207,92.4,0.94,18.82,0.0,0,0,4.2
2002/01/07 @ 15:00:00,1,7,15,19.2,18.52,0.013168841972267014,92.4,0.94,18.23,0.0,0,0,5.0
2002/01/07 @ 16:00:00,1,7,16,19.0,18.44,0.013143362935055808,92.4,0.95,18.2,0.0,0,0,5.7
2002/01/07 @ 17:00:00,1,7,17,19.0,18.55,0.013284669288351935,92.4,0.96,18.37,0.0,0,0,6.9
2002/01/07 @ 18:00:00,1,7,18,18.7,18.25,0.01303267549175476,92.4,0.96,18.07,0.0,0,0,6.9
2002/01/07 @ 19:00:00,1,7,19,18.1,17.66,0.012541543820184997,92.5,0.96,17.47,0.0,0,0,6.9
2002/01/07 @ 20:00:00,1,7,20,17.9,17.46,0.012381570346045237,92.5,0.96,17.28,0.0,0,0,7.0
2002/01/07 @ 21:00:00,1,7,21,18.0,17.67,0.012593760259738325,92.5,0.97,17.54,0.0,0,0,6.5
2002/01/07 @ 22:00:00,1,7,22,19.3,18.73,0.013396947590275234,92.4,0.95,18.5,69.0,0,69,5.6
2002/01/07 @ 23:00:00,1,7,23,20.8,19.12,0.013306629066272202,92.4,0.86,18.39,156.8,109,81,4.9
2002/01/08 @ 00:00:00,1,8,0,24.5,20.7,0.01396095666957637,92.5,0.72,19.14,271.96,85,208,5.6
2002/01/08 @ 01:00:00,1,8,1,27.5,22.15,0.014841617561092557,92.5,0.64,20.1,398.53,130,301,6.2
2002/01/08 @ 02:00:00,1,8,2,29.4,22.6,0.014759349851408893,92.5,0.57,20.01,501.32,179,378,7.3
2002/01/08 @ 03:00:00,1,8,3,31.2,22.78,0.01434426596907983,92.4,0.5,19.56,556.85,218,432,8.8
2002/01/08 @ 04:00:00,1,8,4,32.0,23.45,0.015026664805612615,92.4,0.5,20.29,570.74,373,418,10.0
2002/01/08 @ 05:00:00,1,8,5,31.4,23.74,0.01570250128253497,92.3,0.54,20.99,464.39,539,351,11.3
2002/01/08 @ 06:00:00,1,8,6,30.1,23.2,0.015380997130744012,92.3,0.57,20.66,424.0,309,424,11.6
2002/01/08 @ 07:00:00,1,8,7,28.2,22.6,0.015228242308100865,92.3,0.63,20.5,403.0,198,403,11.2
2002/01/08 @ 08:00:00,1,8,8,26.7,22.86,0.01618624570671306,92.2,0.73,21.47,338.0,130,338,11.2
2002/01/08 @ 09:00:00,1,8,9,24.4,21.6,0.015257863253933971,92.3,0.79,20.53,250.0,87,250,8.6
2002/01/08 @ 10:00:00,1,8,10,22.8,20.77,0.014719546846292338,92.4,0.84,19.97,136.0,20,136,6.7
2002/01/08 @ 11:00:00,1,8,11,22.7,21.2,0.015342197635899309,92.4,0.88,20.62,0.0,0,0,4.7
2002/01/08 @ 12:00:00,1,8,12,21.8,20.58,0.014842352761559912,92.3,0.9,20.1,0.0,0,0,4.9
2002/01/08 @ 13:00:00,1,8,13,21.5,20.41,0.014731774410186572,92.3,0.91,19.98,0.0,0,0,4.9
2002/01/08 @ 14:00:00,1,8,14,21.4,20.19,0.014475043982287843,92.2,0.9,19.71,0.0,0,0,4.7
2002/01/08 @ 15:00:00,1,8,15,20.9,19.83,0.014186842658359176,92.2,0.91,19.39,0.0,0,0,6.9
2002/01/08 @ 16:00:00,1,8,16,20.6,19.65,0.014077685297315424,92.2,0.92,19.27,0.0,0,0,9.0
2002/01/08 @ 17:00:00,1,8,17,21.0,20.05,0.01443690957612366,92.2,0.92,19.67,0.0,0,0,11.1
2002/01/08 @ 18:00:00,1,8,18,21.9,19.78,0.013748154969014808,92.2,0.83,18.9,0.0,0,0,12.1
2002/01/08 @ 19:00:00,1,8,19,23.2,20.2,0.013803836881087534,92.3,0.77,18.96,0.0,0,0,12.4
2002/01/08 @ 20:00:00,1,8,20,23.9,20.0,0.013265724551193885,92.3,0.71,18.34,0.0,0,0,13.3
2002/01/08 @ 21:00:00,1,8,21,23.9,20.29,0.01364760680624438,92.3,0.73,18.79,0.0,0,0,12.4
2002/01/08 @ 22:00:00,1,8,22,24.5,20.55,0.013762763712542299,92.4,0.71,18.92,69.0,0,69,11.9
2002/01/08 @ 23:00:00,1,8,23,26.0,20.82,0.013560206129331662,92.3,0.64,18.68,172.47,107,98,11.7
2002/01/09 @ 00:00:00,1,9,0,27.5,19.91,0.01176986289197747,92.3,0.51,16.49,278.09,97,205,10.6
2002/01/09 @ 01:00:00,1,9,1,29.6,21.07,0.012529020134632212,92.3,0.48,17.45,407.75,146,298,9.4
2002/01/09 @ 02:00:00,1,9,2,30.6,21.28,0.012438027785738489,92.3,0.45,17.34,509.78,198,373,8.0
2002/01/09 @ 03:00:00,1,9,3,32.0,22.19,0.013185237184441,92.3,0.44,18.24,566.57,248,424,8.9
2002/01/09 @ 04:00:00,1,9,4,32.7,22.97,0.014047369254524964,92.3,0.45,19.23,571.15,452,385,10.0
2002/01/09 @ 05:00:00,1,9,5,31.7,22.58,0.013861639505100476,92.1,0.47,19.02,431.71,666,290,11.4
2002/01/09 @ 06:00:00,1,9,6,31.5,23.42,0.01519498261979369,92.1,0.52,20.47,339.0,507,339,11.8
2002/01/09 @ 07:00:00,1,9,7,30.4,23.82,0.016218137023595376,92.1,0.59,21.5,368.0,308,368,12.1
2002/01/09 @ 08:00:00,1,9,8,27.0,22.98,0.01625030626560913,92.1,0.72,21.53,318.0,219,318,12.4
2002/01/09 @ 09:00:00,1,9,9,23.9,21.68,0.01556392635976811,92.2,0.83,20.85,246.0,121,246,10.5
2002/01/09 @ 10:00:00,1,9,10,21.9,21.17,0.015615947948043744,92.2,0.94,20.9,148.0,41,148,8.8
2002/01/09 @ 11:00:00,1,9,11,21.5,20.9,0.015395354115741009,92.2,0.95,20.68,0.0,0,0,7.0
2002/01/09 @ 12:00:00,1,9,12,21.1,20.75,0.015337031137531638,92.3,0.97,20.62,0.0,0,0,5.9
2002/01/09 @ 13:00:00,1,9,13,21.3,20.94,0.015531238912301518,92.3,0.97,20.82,0.0,0,0,4.9
2002/01/09 @ 14:00:00,1,9,14,21.2,20.96,0.015596961543765218,92.3,0.98,20.88,0.0,0,0,3.7
2002/01/09 @ 15:00:00,1,9,15,20.9,20.67,0.015304993148643718,92.3,0.98,20.58,0.0,0,0,2.7
2002/01/09 @ 16:00:00,1,9,16,20.4,20.17,0.014829318815700899,92.4,0.98,20.09,0.0,0,0,1.7
2002/01/09 @ 17:00:00,1,9,17,20.3,19.95,0.014581908780323408,92.4,0.97,19.82,0.0,0,0,0.8
2002/01/09 @ 18:00:00,1,9,18,19.9,19.67,0.014367014804825376,92.4,0.98,19.59,0.0,0,0,1.5
2002/01/09 @ 19:00:00,1,9,19,19.8,19.57,0.014276128086932651,92.4,0.98,19.49,0.0,0,0,2.4
2002/01/09 @ 20:00:00,1,9,20,19.7,19.47,0.01418575972381723,92.5,0.98,19.39,0.0,0,0,3.3
2002/01/09 @ 21:00:00,1,9,21,19.5,19.39,0.014152743788912528,92.5,0.99,19.35,0.0,0,0,4.0
2002/01/09 @ 22:00:00,1,9,22,19.9,19.67,0.014367014804825376,92.5,0.98,19.59,63.0,0,63,4.6
2002/01/09 @ 23:00:00,1,9,23,21.0,20.65,0.015240751195104906,92.5,0.97,20.52,137.7,57,98,5.4
2002/01/10 @ 00:00:00,1,10,0,22.3,21.44,0.015836727647359144,92.5,0.93,21.12,236.71,46,202,6.6
2002/01/10 @ 01:00:00,1,10,1,23.0,21.62,0.01581298760821906,92.5,0.89,21.1,332.18,56,290,7.5
2002/01/10 @ 02:00:00,1,10,2,23.9,21.96,0.015948577761638327,92.5,0.85,21.23,422.65,76,370,8.5
2002/01/10 @ 03:00:00,1,10,3,25.2,22.5,0.016231995460709078,92.4,0.8,21.51,461.28,75,418,10.0
