Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/01 @ 00:00:00,1,1,0,18.9,15.45,0.009570126704067317,101.33,0.7,13.34,0.0,0,0,3.4
2002/01/01 @ 01:00:00,1,1,1,18.8,15.48,0.009647533094625212,101.33,0.71,13.47,0.0,0,0,3.3
2002/01/01 @ 02:00:00,1,1,2,18.7,15.39,0.009586436827574497,101.33,0.71,13.37,0.0,0,0,3.2
2002/01/01 @ 03:00:00,1,1,3,18.7,15.39,0.009586436827574497,101.33,0.71,13.37,0.0,0,0,3.2
2002/01/01 @ 04:00:00,1,1,4,19.0,15.54,0.009631022873800825,101.33,0.7,13.44,0.0,0,0,3.2
2002/01/01 @ 05:00:00,1,1,5,19.6,16.2,0.01014896833182772,101.33,0.71,14.23,0.0,0,0,3.3
2002/01/01 @ 06:00:00,1,1,6,20.5,17.02,0.010740826164635425,101.33,0.71,15.09,0.0,0,0,3.4
2002/01/01 @ 07:00:00,1,1,7,20.9,17.51,0.011171548783166452,101.33,0.72,15.69,68.99,69,64,3.7
2002/01/01 @ 08:00:00,1,1,8,21.5,17.53,0.010942847051703489,101.33,0.68,15.38,242.88,279,167,4.4
2002/01/01 @ 09:00:00,1,1,9,22.5,17.59,0.010599288930567803,101.33,0.62,14.89,398.65,515,171,5.2
2002/01/01 @ 10:00:00,1,1,10,22.6,17.39,0.010315256846862039,101.33,0.6,14.48,512.73,658,137,5.4
2002/01/01 @ 11:00:00,1,1,11,22.7,17.19,0.01002757531601794,101.33,0.58,14.05,584.47,676,145,5.6
2002/01/01 @ 12:00:00,1,1,12,22.5,17.31,0.010251740518382329,101.33,0.6,14.38,617.41,609,207,6.1
2002/01/01 @ 13:00:00,1,1,13,22.3,17.42,0.010468960586394772,101.33,0.62,14.7,570.0,593,190,6.2
2002/01/01 @ 14:00:00,1,1,14,22.0,17.15,0.010276150389407443,101.33,0.62,14.42,451.06,604,117,5.9
2002/01/01 @ 15:00:00,1,1,15,21.7,16.89,0.010086516921804432,101.33,0.62,14.14,320.41,529,100,5.7
2002/01/01 @ 16:00:00,1,1,16,21.2,17.26,0.010739932600288007,101.33,0.68,15.09,137.58,210,87,5.3
2002/01/01 @ 17:00:00,1,1,17,21.7,17.84,0.011245908822083104,101.33,0.69,15.79,0.0,0,0,4.8
2002/01/01 @ 18:00:00,1,1,18,21.2,17.26,0.010739932600288007,101.33,0.68,15.09,0.0,0,0,4.6
2002/01/01 @ 19:00:00,1,1,19,20.9,16.86,0.010382795488813056,101.33,0.67,14.58,0.0,0,0,4.4
2002/01/01 @ 20:00:00,1,1,20,20.4,16.54,0.01021517071409508,101.33,0.68,14.33,0.0,0,0,4.3
2002/01/01 @ 21:00:00,1,1,21,20.1,16.28,0.0100243724359776,101.33,0.68,14.04,0.0,0,0,4.2
2002/01/01 @ 22:00:00,1,1,22,20.1,16.28,0.0100243724359776,101.33,0.68,14.04,0.0,0,0,4.1
2002/01/01 @ 23:00:00,1,1,23,20.0,16.31,0.010110358131760979,101.33,0.69,14.17,0.0,0,0,4.4
2002/01/02 @ 00:00:00,1,2,0,20.0,16.31,0.010110358131760979,101.33,0.69,14.17,0.0,0,0,4.8
2002/01/02 @ 01:00:00,1,2,1,20.1,16.53,0.010324101083679264,101.33,0.7,14.49,0.0,0,0,5.2
2002/01/02 @ 02:00:00,1,2,2,19.4,15.9,0.009878084383253563,101.33,0.7,13.82,0.0,0,0,4.4
2002/01/02 @ 03:00:00,1,2,3,19.2,15.72,0.009753854750224798,101.33,0.7,13.63,0.0,0,0,3.9
2002/01/02 @ 04:00:00,1,2,4,19.0,15.54,0.009631022873800825,101.33,0.7,13.44,0.0,0,0,3.5
2002/01/02 @ 05:00:00,1,2,5,19.6,16.08,0.010003725933874599,101.33,0.7,14.01,0.0,0,0,3.5
2002/01/02 @ 06:00:00,1,2,6,20.7,16.94,0.01056488445913874,101.33,0.69,14.84,0.0,0,0,3.6
2002/01/02 @ 07:00:00,1,2,7,21.3,17.22,0.010645544090150097,101.33,0.67,14.96,74.28,74,69,4.1
2002/01/02 @ 08:00:00,1,2,8,22.3,16.85,0.009782919766649823,101.33,0.58,13.68,243.03,306,160,4.9
2002/01/02 @ 09:00:00,1,2,9,22.4,16.35,0.009154719062396243,101.33,0.54,12.68,412.78,545,172,5.4
2002/01/02 @ 10:00:00,1,2,10,23.1,16.33,0.008839914683436471,101.33,0.5,12.15,532.15,690,138,5.6
2002/01/02 @ 11:00:00,1,2,11,23.3,16.18,0.008586101452485125,101.33,0.48,11.72,611.79,685,166,5.7
2002/01/02 @ 12:00:00,1,2,12,23.5,16.5,0.00887551673516076,101.33,0.49,12.21,641.11,609,230,6.1
2002/01/02 @ 13:00:00,1,2,13,23.4,16.42,0.008821361398392518,101.33,0.49,12.12,591.01,590,212,6.3
2002/01/02 @ 14:00:00,1,2,14,22.7,15.69,0.008275678162459357,101.33,0.48,11.17,458.65,630,109,5.7
2002/01/02 @ 15:00:00,1,2,15,22.2,15.59,0.008363512953202385,101.33,0.5,11.33,317.62,553,86,5.3
2002/01/02 @ 16:00:00,1,2,16,22.3,16.12,0.008927459012482323,101.33,0.53,12.3,156.01,255,94,4.6
2002/01/02 @ 17:00:00,1,2,17,21.9,16.36,0.009376576022720143,101.33,0.57,13.04,0.0,0,0,3.8
2002/01/02 @ 18:00:00,1,2,18,20.9,15.65,0.008967981032055554,101.33,0.58,12.37,0.0,0,0,3.5
2002/01/02 @ 19:00:00,1,2,19,20.0,14.74,0.008328489206030427,101.33,0.57,11.26,0.0,0,0,3.1
2002/01/02 @ 20:00:00,1,2,20,19.4,14.23,0.008019927260274763,101.33,0.57,10.7,0.0,0,0,3.1
2002/01/02 @ 21:00:00,1,2,21,19.0,13.89,0.007819915461293642,101.33,0.57,10.33,0.0,0,0,3.1
2002/01/02 @ 22:00:00,1,2,22,18.7,13.76,0.007809134682238369,101.33,0.58,10.31,0.0,0,0,3.1
2002/01/02 @ 23:00:00,1,2,23,18.5,13.59,0.007710714525648306,101.33,0.58,10.12,0.0,0,0,3.0
2002/01/03 @ 00:00:00,1,3,0,18.2,13.46,0.0076972021769784165,101.33,0.59,10.1,0.0,0,0,3.0
2002/01/03 @ 01:00:00,1,3,1,17.6,13.07,0.007535473588446305,101.33,0.6,9.78,0.0,0,0,2.8
2002/01/03 @ 02:00:00,1,3,2,16.8,12.61,0.007400456672941177,101.33,0.62,9.52,0.0,0,0,2.4
2002/01/03 @ 03:00:00,1,3,3,16.4,12.5,0.007447806079071203,101.33,0.64,9.61,0.0,0,0,1.9
2002/01/03 @ 04:00:00,1,3,4,16.3,12.41,0.007399922173641651,101.33,0.64,9.52,0.0,0,0,1.6
2002/01/03 @ 05:00:00,1,3,5,16.8,13.2,0.008004949148911854,101.33,0.67,10.68,0.0,0,0,1.6
2002/01/03 @ 06:00:00,1,3,6,18.1,14.48,0.008831650460276466,101.33,0.68,12.14,0.0,0,0,1.8
2002/01/03 @ 07:00:00,1,3,7,19.6,15.45,0.009278514008020626,101.33,0.65,12.88,63.42,91,57,1.8
2002/01/03 @ 08:00:00,1,3,8,20.8,16.11,0.009536212847973829,101.33,0.62,13.29,227.95,262,157,2.6
2002/01/03 @ 09:00:00,1,3,9,21.4,16.49,0.009737835742604542,101.33,0.61,13.61,437.01,514,210,3.7
2002/01/03 @ 10:00:00,1,3,10,22.5,17.16,0.01007810949205541,101.33,0.59,14.12,556.78,640,191,4.3
2002/01/03 @ 11:00:00,1,3,11,22.9,17.51,0.010329878065940053,101.33,0.59,14.5,644.09,634,231,4.9
2002/01/03 @ 12:00:00,1,3,12,22.2,17.05,0.01006328043745576,101.33,0.6,14.1,648.22,543,281,5.7
2002/01/03 @ 13:00:00,1,3,13,21.3,16.41,0.009677378064909042,101.33,0.61,13.51,589.56,476,283,6.1
2002/01/03 @ 14:00:00,1,3,14,21.2,16.18,0.009457198208239877,101.33,0.6,13.16,465.06,580,142,5.1
2002/01/03 @ 15:00:00,1,3,15,20.9,15.92,0.009281836830903716,101.33,0.6,12.88,307.86,515,91,4.4
2002/01/03 @ 16:00:00,1,3,16,20.4,16.41,0.010062517139181654,101.33,0.67,14.1,124.36,201,75,3.3
2002/01/03 @ 17:00:00,1,3,17,19.9,16.35,0.010194866910889375,101.33,0.7,14.3,0.0,0,0,2.3
2002/01/03 @ 18:00:00,1,3,18,18.7,15.51,0.009723567988304696,101.33,0.72,13.58,0.0,0,0,1.5
2002/01/03 @ 19:00:00,1,3,19,16.9,14.21,0.009032548543311281,101.33,0.75,12.48,0.0,0,0,0.6
2002/01/03 @ 20:00:00,1,3,20,15.7,13.32,0.008584202439553778,101.33,0.77,11.71,0.0,0,0,0.4
2002/01/03 @ 21:00:00,1,3,21,14.8,12.59,0.008201850801628002,101.33,0.78,11.04,0.0,0,0,0.4
2002/01/03 @ 22:00:00,1,3,22,13.8,11.56,0.007581426674418135,101.33,0.77,9.87,0.0,0,0,0.4
2002/01/03 @ 23:00:00,1,3,23,13.0,10.91,0.0072859773633736375,101.33,0.78,9.29,0.0,0,0,0.4
2002/01/04 @ 00:00:00,1,4,0,12.5,10.45,0.007048335860767663,101.33,0.78,8.8,0.0,0,0,0.5
2002/01/04 @ 01:00:00,1,4,1,11.8,9.79,0.006727258464997571,101.33,0.78,8.12,0.0,0,0,0.6
2002/01/04 @ 02:00:00,1,4,2,10.7,8.95,0.0064109031500061975,101.33,0.8,7.42,0.0,0,0,0.3
2002/01/04 @ 03:00:00,1,4,3,9.6,8.0,0.006026632937929832,101.33,0.81,6.53,0.0,0,0,0.0
2002/01/04 @ 04:00:00,1,4,4,10.1,8.3,0.0060788466092547,101.33,0.79,6.65,0.0,0,0,0.0
2002/01/04 @ 05:00:00,1,4,5,10.3,8.93,0.006555624122846275,101.33,0.84,7.75,0.0,6,0,0.0
2002/01/04 @ 06:00:00,1,4,6,12.1,10.73,0.007486573975838875,101.33,0.85,9.69,0.0,0,0,0.0
2002/01/04 @ 07:00:00,1,4,7,13.4,11.18,0.007384160112002233,101.33,0.77,9.49,72.63,138,63,0.0
2002/01/04 @ 08:00:00,1,4,8,17.2,14.03,0.00871053944165974,101.33,0.71,11.93,212.04,137,175,0.3
2002/01/04 @ 09:00:00,1,4,9,20.7,16.02,0.009476753266268812,101.33,0.62,13.2,377.93,181,298,2.1
2002/01/04 @ 10:00:00,1,4,10,22.9,17.51,0.010329878065940053,101.33,0.59,14.5,497.26,233,364,3.3
2002/01/04 @ 11:00:00,1,4,11,25.4,18.38,0.010375682382645192,101.33,0.51,14.57,611.03,302,414,4.1
2002/01/04 @ 12:00:00,1,4,12,26.4,18.53,0.01014163967697849,101.33,0.47,14.22,621.51,321,404,4.7
2002/01/04 @ 13:00:00,1,4,13,25.4,17.72,0.009549408524274664,101.33,0.47,13.31,579.5,343,358,5.6
2002/01/04 @ 14:00:00,1,4,14,23.2,16.56,0.0090747919339792,101.33,0.51,12.54,471.1,408,243,5.2
2002/01/04 @ 15:00:00,1,4,15,22.1,15.95,0.008817807414877947,101.33,0.53,12.11,304.28,499,93,4.7
2002/01/04 @ 16:00:00,1,4,16,21.6,16.67,0.00985976304348213,101.33,0.61,13.79,143.55,228,87,4.2
2002/01/04 @ 17:00:00,1,4,17,20.6,16.33,0.00988055553559573,101.33,0.65,13.83,0.0,0,0,3.3
2002/01/04 @ 18:00:00,1,4,18,18.9,15.08,0.009153941751881493,101.33,0.67,12.68,0.0,0,0,2.7
2002/01/04 @ 19:00:00,1,4,19,17.3,13.77,0.00839120815423485,101.33,0.68,11.38,0.0,0,0,2.1
2002/01/04 @ 20:00:00,1,4,20,15.8,12.76,0.007958246254261787,101.33,0.71,10.59,0.0,0,0,1.8
2002/01/04 @ 21:00:00,1,4,21,13.9,11.55,0.007531162228010672,101.33,0.76,9.78,0.0,0,0,1.5
2002/01/04 @ 22:00:00,1,4,22,13.1,11.1,0.007429508171187606,101.33,0.79,9.58,0.0,0,0,1.2
2002/01/04 @ 23:00:00,1,4,23,11.9,10.26,0.007123588415986203,101.33,0.82,8.96,0.0,0,0,1.3
2002/01/05 @ 00:00:00,1,5,0,10.5,9.29,0.0068046707625748016,101.33,0.86,8.29,0.0,0,0,1.4
2002/01/05 @ 01:00:00,1,5,1,9.6,8.68,0.0066281993615691535,101.33,0.89,7.91,0.0,0,0,1.5
2002/01/05 @ 02:00:00,1,5,2,8.2,7.57,0.0062289623500334035,101.33,0.92,7.0,0.0,0,0,1.4
2002/01/05 @ 03:00:00,1,5,3,7.7,7.16,0.006084427898038714,101.33,0.93,6.67,0.0,0,0,1.3
2002/01/05 @ 04:00:00,1,5,4,8.0,7.45,0.006211397745779851,101.33,0.93,6.96,0.0,0,0,1.1
2002/01/05 @ 05:00:00,1,5,5,8.5,7.94,0.006428281586622943,101.33,0.93,7.46,0.0,0,0,1.3
2002/01/05 @ 06:00:00,1,5,6,9.5,8.84,0.006807642202574334,101.33,0.92,8.3,0.0,0,0,1.8
2002/01/05 @ 07:00:00,1,5,7,12.7,11.68,0.008163052522537443,101.33,0.89,10.97,96.88,143,87,2.2
2002/01/05 @ 08:00:00,1,5,8,16.7,13.91,0.008796323274289428,101.33,0.74,12.08,245.24,275,171,3.4
2002/01/05 @ 09:00:00,1,5,9,20.5,15.44,0.00889949915024607,101.33,0.59,12.25,446.11,478,235,4.4
2002/01/05 @ 10:00:00,1,5,10,23.6,16.74,0.009114882717010012,101.33,0.5,12.61,564.62,616,212,5.0
2002/01/05 @ 11:00:00,1,5,11,26.3,17.21,0.008558896127770128,101.33,0.4,11.67,636.69,601,244,5.1
2002/01/05 @ 12:00:00,1,5,12,28.4,17.65,0.008223179829894463,101.33,0.34,11.07,669.35,541,302,5.5
2002/01/05 @ 13:00:00,1,5,13,28.9,17.19,0.0074602720684623725,101.33,0.3,9.63,601.27,510,271,5.6
2002/01/05 @ 14:00:00,1,5,14,26.6,16.14,0.007171338859891154,101.33,0.33,9.05,455.55,589,125,5.6
2002/01/05 @ 15:00:00,1,5,15,25.8,16.47,0.007885506420445321,101.33,0.38,10.45,329.42,567,88,5.5
2002/01/05 @ 16:00:00,1,5,16,25.7,17.28,0.008884383529873394,101.33,0.43,12.23,178.9,283,108,5.5
2002/01/05 @ 17:00:00,1,5,17,25.1,17.97,0.00998604163864563,101.33,0.5,13.98,0.0,0,0,5.0
2002/01/05 @ 18:00:00,1,5,18,22.8,16.83,0.0095596888378887,101.33,0.55,13.33,0.0,0,0,4.8
2002/01/05 @ 19:00:00,1,5,19,20.4,15.49,0.008996002940972641,101.33,0.6,12.41,0.0,0,0,4.6
2002/01/05 @ 20:00:00,1,5,20,18.5,13.85,0.007980012755862465,101.33,0.6,10.63,0.0,0,0,4.2
2002/01/05 @ 21:00:00,1,5,21,16.7,12.29,0.00711312107321968,101.33,0.6,8.94,0.0,0,0,3.8
2002/01/05 @ 22:00:00,1,5,22,15.2,10.88,0.006347156794562031,101.33,0.59,7.28,0.0,0,0,3.4
2002/01/05 @ 23:00:00,1,5,23,13.8,10.1,0.006189267942435873,101.33,0.63,6.91,0.0,0,0,3.0
2002/01/06 @ 00:00:00,1,6,0,12.5,9.26,0.005953596418913699,101.33,0.66,6.35,0.0,0,0,2.6
2002/01/06 @ 01:00:00,1,6,1,10.3,7.49,0.0052963003350448325,101.33,0.68,4.67,0.0,0,0,1.9
2002/01/06 @ 02:00:00,1,6,2,8.7,6.05,0.004751669971469598,101.33,0.68,3.13,0.0,0,0,2.0
2002/01/06 @ 03:00:00,1,6,3,7.6,4.89,0.004276251021954112,101.33,0.66,1.65,0.0,0,0,2.1
2002/01/06 @ 04:00:00,1,6,4,6.0,2.83,0.0033615619894535203,101.33,0.58,-1.44,0.0,0,0,2.3
2002/01/06 @ 05:00:00,1,6,5,7.0,3.78,0.0036652628112651383,101.33,0.59,-0.4,0.0,33,0,1.9
2002/01/06 @ 06:00:00,1,6,6,8.9,5.08,0.0038902635099745068,101.33,0.55,0.33,0.0,20,0,1.4
2002/01/06 @ 07:00:00,1,6,7,11.8,7.13,0.004382184439751477,101.33,0.51,1.99,67.65,214,53,1.0
2002/01/06 @ 08:00:00,1,6,8,14.3,8.17,0.004249097804922868,101.33,0.42,1.56,197.3,383,94,1.6
2002/01/06 @ 09:00:00,1,6,9,19.5,11.68,0.005357251532772937,101.33,0.38,4.84,415.1,548,173,3.0
2002/01/06 @ 10:00:00,1,6,10,23.3,13.39,0.0055182100244341396,101.33,0.31,5.26,570.85,710,164,3.6
2002/01/06 @ 11:00:00,1,6,11,26.8,14.5,0.005261273558046123,101.33,0.24,4.58,654.03,680,209,4.2
2002/01/06 @ 12:00:00,1,6,12,29.6,15.91,0.005680483145867334,101.33,0.22,5.67,660.9,570,273,5.4
2002/01/06 @ 13:00:00,1,6,13,29.9,15.88,0.005515243816232149,101.33,0.21,5.25,593.28,527,251,6.2
2002/01/06 @ 14:00:00,1,6,14,27.7,16.14,0.006717415014645926,101.33,0.29,8.1,463.37,597,127,5.8
2002/01/06 @ 15:00:00,1,6,15,25.8,16.83,0.008306075755300284,101.33,0.4,11.22,328.66,569,85,5.5
2002/01/06 @ 16:00:00,1,6,16,25.1,18.46,0.010595411427289864,101.33,0.53,14.88,170.86,280,100,5.3
2002/01/06 @ 17:00:00,1,6,17,24.6,18.35,0.01067316050572953,101.33,0.55,15.0,0.0,0,0,4.1
2002/01/06 @ 18:00:00,1,6,18,22.7,16.0,0.008625280130021326,101.33,0.5,11.78,0.0,0,0,3.9
2002/01/06 @ 19:00:00,1,6,19,21.5,13.97,0.006875268245074914,101.33,0.43,8.44,0.0,0,0,3.5
2002/01/06 @ 20:00:00,1,6,20,19.3,12.66,0.006415663009998139,101.33,0.46,7.43,0.0,0,0,3.5
2002/01/06 @ 21:00:00,1,6,21,17.4,11.65,0.0061874436969675765,101.33,0.5,6.91,0.0,0,0,3.6
2002/01/06 @ 22:00:00,1,6,22,15.9,10.53,0.005732857533346331,101.33,0.51,5.81,0.0,0,0,3.7
2002/01/06 @ 23:00:00,1,6,23,14.6,10.03,0.00579071446904114,101.33,0.56,5.95,0.0,0,0,3.5
2002/01/07 @ 00:00:00,1,7,0,13.1,9.17,0.005626499539064292,101.33,0.6,5.54,0.0,0,0,3.4
2002/01/07 @ 01:00:00,1,7,1,11.7,8.55,0.005645068153604234,101.33,0.66,5.59,0.0,0,0,3.3
2002/01/07 @ 02:00:00,1,7,2,10.2,6.65,0.0046371799312962154,101.33,0.6,2.79,0.0,0,0,3.3
2002/01/07 @ 03:00:00,1,7,3,8.3,4.12,0.0033930002799517677,101.33,0.5,-1.33,0.0,0,0,3.5
2002/01/07 @ 04:00:00,1,7,4,7.2,2.34,0.002514609501958684,101.33,0.4,-4.86,0.0,0,0,3.4
2002/01/07 @ 05:00:00,1,7,5,8.5,3.19,0.0026106519317107687,101.33,0.38,-4.42,0.0,83,0,2.8
2002/01/07 @ 06:00:00,1,7,6,9.6,3.76,0.002589848843299839,101.33,0.35,-4.52,0.0,71,0,2.5
2002/01/07 @ 07:00:00,1,7,7,12.2,4.74,0.002286100806010167,101.33,0.26,-5.97,76.29,122,68,1.8
2002/01/07 @ 08:00:00,1,7,8,15.0,7.24,0.003169976732524191,101.33,0.3,-2.14,174.53,91,150,1.9
2002/01/07 @ 09:00:00,1,7,9,20.8,10.78,0.003963767707436292,101.33,0.26,0.59,373.5,69,343,2.4
2002/01/07 @ 10:00:00,1,7,10,25.4,12.97,0.004230821418740395,101.33,0.21,1.5,553.32,201,438,1.9
2002/01/07 @ 11:00:00,1,7,11,25.8,11.35,0.002468743675560274,101.33,0.12,-5.08,670.95,215,530,2.2
2002/01/07 @ 12:00:00,1,7,12,28.9,14.31,0.00420562723357553,101.33,0.17,1.41,673.31,257,498,2.6
2002/01/07 @ 13:00:00,1,7,13,29.0,15.3,0.005233929328161818,101.33,0.21,4.5,602.21,249,440,2.9
2002/01/07 @ 14:00:00,1,7,14,27.7,16.54,0.007186037700689002,101.33,0.31,9.08,431.04,168,336,3.0
2002/01/07 @ 15:00:00,1,7,15,25.1,17.31,0.009175372615508728,101.33,0.46,12.71,242.7,127,188,2.9
2002/01/07 @ 16:00:00,1,7,16,23.2,17.17,0.009797752783055665,101.33,0.55,13.7,68.01,90,45,2.9
2002/01/07 @ 17:00:00,1,7,17,22.1,17.66,0.010849118502498227,101.33,0.65,15.25,0.0,0,0,3.0
2002/01/07 @ 18:00:00,1,7,18,20.4,17.06,0.010826523158450766,101.33,0.72,15.21,0.0,0,0,3.1
2002/01/07 @ 19:00:00,1,7,19,18.7,16.57,0.010960433590102448,101.33,0.81,15.4,0.0,0,0,3.2
2002/01/07 @ 20:00:00,1,7,20,17.4,14.78,0.00945382130547451,101.33,0.76,13.16,0.0,0,0,2.7
2002/01/07 @ 21:00:00,1,7,21,15.4,12.17,0.007533161063087072,101.33,0.69,9.78,0.0,0,0,2.0
2002/01/07 @ 22:00:00,1,7,22,14.8,10.42,0.006078259169151006,101.33,0.58,6.65,0.0,0,0,1.5
2002/01/07 @ 23:00:00,1,7,23,13.6,9.07,0.005326130780428702,101.33,0.55,4.75,0.0,0,0,1.6
2002/01/08 @ 00:00:00,1,8,0,12.7,8.09,0.004835472093278113,101.33,0.53,3.38,0.0,0,0,1.7
2002/01/08 @ 01:00:00,1,8,1,10.0,5.25,0.0035780807911634516,101.33,0.47,-0.69,0.0,0,0,2.2
2002/01/08 @ 02:00:00,1,8,2,6.7,2.28,0.00267339578496096,101.33,0.44,-4.15,0.0,0,0,2.0
2002/01/08 @ 03:00:00,1,8,3,6.1,1.95,0.0026816510420001357,101.33,0.46,-4.11,0.0,0,0,2.1
2002/01/08 @ 04:00:00,1,8,4,3.2,-0.43,0.002187531095513485,101.33,0.46,-6.48,0.0,0,0,2.3
2002/01/08 @ 05:00:00,1,8,5,5.5,1.7,0.002740452654734798,101.33,0.49,-3.86,0.0,163,0,2.5
2002/01/08 @ 06:00:00,1,8,6,6.2,2.12,0.002759291754477089,101.33,0.47,-3.78,0.0,161,0,2.3
2002/01/08 @ 07:00:00,1,8,7,8.7,3.06,0.0024366781234983056,101.33,0.35,-5.23,55.59,68,51,1.9
2002/01/08 @ 08:00:00,1,8,8,13.7,7.12,0.003596491171295979,101.33,0.37,-0.63,158.16,34,149,2.3
2002/01/08 @ 09:00:00,1,8,9,19.1,10.5,0.004393580991468188,101.33,0.32,2.03,368.37,37,352,3.5
2002/01/08 @ 10:00:00,1,8,10,25.6,13.69,0.0048982369819335,101.33,0.24,3.56,606.33,293,438,3.0
2002/01/08 @ 11:00:00,1,8,11,29.5,14.44,0.004097158732050693,101.33,0.16,1.05,705.78,362,468,3.5
2002/01/08 @ 12:00:00,1,8,12,31.4,14.53,0.003422242577907699,101.33,0.12,-1.23,712.01,370,459,4.1
2002/01/08 @ 13:00:00,1,8,13,32.0,14.6,0.0032447182632643064,101.33,0.11,-1.86,658.23,363,421,4.8
2002/01/08 @ 14:00:00,1,8,14,31.1,16.89,0.006195265752155464,101.33,0.22,6.92,472.67,311,296,4.8
2002/01/08 @ 15:00:00,1,8,15,26.7,17.15,0.008321877901471403,101.33,0.38,11.25,272.58,306,140,4.5
2002/01/08 @ 16:00:00,1,8,16,24.6,18.35,0.01067316050572953,101.33,0.55,15.0,102.98,178,57,4.1
2002/01/08 @ 17:00:00,1,8,17,22.9,18.23,0.011221085604972255,101.33,0.64,15.76,0.0,0,0,3.5
2002/01/08 @ 18:00:00,1,8,18,20.8,17.16,0.010788035374813541,101.33,0.7,15.16,0.0,0,0,3.3
2002/01/08 @ 19:00:00,1,8,19,19.0,16.26,0.010470436676313123,101.33,0.76,14.71,0.0,0,0,3.1
2002/01/08 @ 20:00:00,1,8,20,17.2,14.71,0.009457835170698346,101.33,0.77,13.17,0.0,0,0,2.4
2002/01/08 @ 21:00:00,1,8,21,14.5,12.31,0.008042412757058892,101.33,0.78,10.75,0.0,0,0,1.5
2002/01/08 @ 22:00:00,1,8,22,13.3,10.89,0.007142842604998554,101.33,0.75,9.0,0.0,0,0,0.8
2002/01/08 @ 23:00:00,1,8,23,11.5,9.42,0.006508277255174589,101.33,0.77,7.64,0.0,0,0,0.6
2002/01/09 @ 00:00:00,1,9,0,9.4,7.73,0.005871223842426133,101.33,0.8,6.15,0.0,0,0,0.4
2002/01/09 @ 01:00:00,1,9,1,8.1,6.42,0.005304714598972987,101.33,0.79,4.7,0.0,0,0,0.3
2002/01/09 @ 02:00:00,1,9,2,4.8,3.68,0.004486812987792377,101.33,0.84,2.33,0.0,0,0,0.5
2002/01/09 @ 03:00:00,1,9,3,3.0,1.97,0.0039495447167021015,101.33,0.84,0.54,0.0,0,0,0.5
2002/01/09 @ 04:00:00,1,9,4,2.5,1.49,0.0038108716119322704,101.33,0.84,0.05,0.0,0,0,0.4
2002/01/09 @ 05:00:00,1,9,5,6.6,6.01,0.00557729368226162,101.33,0.92,5.41,11.0,0,11,0.9
2002/01/09 @ 06:00:00,1,9,6,8.1,7.55,0.006254243955309887,101.33,0.93,7.06,0.0,0,0,1.4
2002/01/09 @ 07:00:00,1,9,7,9.0,8.6,0.0067965214438128665,101.33,0.95,8.27,85.43,51,82,2.1
2002/01/09 @ 08:00:00,1,9,8,12.5,11.4,0.00796353900336172,101.33,0.88,10.6,223.57,158,181,1.6
2002/01/09 @ 09:00:00,1,9,9,16.9,14.21,0.009032548543311281,101.33,0.75,12.48,406.14,251,295,2.0
2002/01/09 @ 10:00:00,1,9,10,19.9,16.1,0.00989894892238031,101.33,0.68,13.85,509.63,340,314,1.9
2002/01/09 @ 11:00:00,1,9,11,22.6,17.96,0.011015120040771596,101.33,0.64,15.48,575.29,359,339,2.5
2002/01/09 @ 12:00:00,1,9,12,24.0,18.9,0.01162388002917382,101.33,0.62,16.3,572.61,332,345,2.8
2002/01/09 @ 13:00:00,1,9,13,24.6,19.73,0.012454652257628724,101.33,0.64,17.36,483.82,259,314,2.7
2002/01/09 @ 14:00:00,1,9,14,23.0,18.74,0.011829810675192802,101.33,0.67,16.57,414.48,248,273,2.2
2002/01/09 @ 15:00:00,1,9,15,21.8,17.8,0.011149183066845328,101.33,0.68,15.66,251.87,275,132,1.5
2002/01/09 @ 16:00:00,1,9,16,20.6,16.98,0.0106536174340072,101.33,0.7,14.97,116.5,228,57,1.3
2002/01/09 @ 17:00:00,1,9,17,19.2,16.33,0.010462278524227583,101.33,0.75,14.69,0.0,0,0,1.4
2002/01/09 @ 18:00:00,1,9,18,18.1,15.66,0.010151621636898077,101.33,0.78,14.24,0.0,0,0,1.3
2002/01/09 @ 19:00:00,1,9,19,17.0,14.75,0.009583192869309788,101.33,0.79,13.37,0.0,0,0,1.2
2002/01/09 @ 20:00:00,1,9,20,16.4,14.3,0.009337712430618896,101.33,0.8,12.97,0.0,0,0,1.1
2002/01/09 @ 21:00:00,1,9,21,16.0,13.82,0.008983555548177974,101.33,0.79,12.39,0.0,0,0,1.0
2002/01/09 @ 22:00:00,1,9,22,15.7,13.43,0.008697244562317534,101.33,0.78,11.91,0.0,0,0,1.0
2002/01/09 @ 23:00:00,1,9,23,14.7,12.91,0.00857201957931573,101.33,0.82,11.69,0.0,0,0,1.3
2002/01/10 @ 00:00:00,1,10,0,13.2,11.88,0.008150174306899204,101.33,0.86,10.94,0.0,0,0,1.6
2002/01/10 @ 01:00:00,1,10,1,12.1,11.01,0.007754100311693389,101.33,0.88,10.21,0.0,0,0,1.8
2002/01/10 @ 02:00:00,1,10,2,12.0,10.91,0.007702516151674268,101.33,0.88,10.11,0.0,0,0,1.7
2002/01/10 @ 03:00:00,1,10,3,12.1,11.01,0.007754100311693389,101.33,0.88,10.21,0.0,0,0,1.7
