Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/03 @ 20:00:00,1,3,20,11.6,10.8,0.0077580773333611784,100.58,0.91,10.21,0.0,0,0,0.7
2002/01/03 @ 21:00:00,1,3,21,11.2,10.41,0.0075526689988749595,100.58,0.91,9.82,0.0,0,0,0.7
2002/01/03 @ 22:00:00,1,3,22,10.6,9.65,0.0070924266941993505,100.55,0.89,8.89,0.0,0,0,0.8
2002/01/03 @ 23:00:00,1,3,23,10.4,9.28,0.006838351341348271,100.58,0.87,8.36,0.0,0,0,0.8
2002/01/04 @ 00:00:00,1,4,0,9.9,8.89,0.006687707352771849,100.58,0.88,8.04,0.0,0,0,0.8
2002/01/04 @ 01:00:00,1,4,1,9.5,8.58,0.0065833041175648995,100.55,0.89,7.81,0.0,0,0,1.0
2002/01/04 @ 02:00:00,1,4,2,8.8,7.99,0.0063478098361568,100.61,0.9,7.28,0.0,0,0,1.1
2002/01/04 @ 03:00:00,1,4,3,7.6,7.06,0.006042622823674995,100.64,0.93,6.57,0.0,0,0,1.2
2002/01/04 @ 04:00:00,1,4,4,6.8,6.35,0.005779357041083696,100.66,0.94,5.92,0.0,0,0,1.2
2002/01/04 @ 05:00:00,1,4,5,6.9,6.3,0.005694627898912079,100.65,0.92,5.71,0.0,0,0,1.2
2002/01/04 @ 06:00:00,1,4,6,7.9,7.59,0.006369846005440688,100.61,0.96,7.33,0.0,0,0,1.1
2002/01/04 @ 07:00:00,1,4,7,9.9,9.31,0.007072011439550099,100.48,0.93,8.85,0.0,0,0,1.0
2002/01/04 @ 08:00:00,1,4,8,11.2,9.87,0.0070490468007972035,100.55,0.85,8.8,221.71,240,161,0.8
2002/01/04 @ 09:00:00,1,4,9,14.4,11.9,0.0076787878545555854,100.61,0.75,10.06,394.78,526,188,1.3
2002/01/04 @ 10:00:00,1,4,10,16.7,12.75,0.007593118592588328,100.68,0.64,9.9,523.09,667,195,1.9
2002/01/04 @ 11:00:00,1,4,11,18.4,13.75,0.007929492415667825,100.68,0.6,10.54,592.47,740,191,2.4
2002/01/04 @ 12:00:00,1,4,12,19.0,13.88,0.007819915461293642,100.68,0.57,10.33,568.09,772,150,2.5
2002/01/04 @ 13:00:00,1,4,13,18.5,14.09,0.008249541437624098,100.68,0.62,11.12,530.09,771,153,2.7
2002/01/04 @ 14:00:00,1,4,14,17.1,13.58,0.008284207152024499,100.71,0.68,11.19,418.45,737,132,2.7
2002/01/04 @ 15:00:00,1,4,15,15.8,12.64,0.007844744485785893,100.75,0.7,10.38,328.87,659,166,2.4
2002/01/04 @ 16:00:00,1,4,16,13.9,11.33,0.007330637773351837,100.71,0.74,9.38,130.8,402,101,1.7
2002/01/04 @ 17:00:00,1,4,17,12.1,10.54,0.007308349336177636,100.71,0.83,9.33,0.0,0,0,1.4
2002/01/04 @ 18:00:00,1,4,18,11.5,10.34,0.007363515174131906,100.71,0.87,9.44,0.0,0,0,1.3
2002/01/04 @ 19:00:00,1,4,19,10.9,9.94,0.007237247688750676,100.65,0.89,9.19,0.0,0,0,1.3
2002/01/04 @ 20:00:00,1,4,20,11.2,10.23,0.007384705347954885,100.61,0.89,9.49,0.0,0,0,1.0
2002/01/04 @ 21:00:00,1,4,21,10.8,9.84,0.007188683142013577,100.65,0.89,9.09,0.0,0,0,1.0
2002/01/04 @ 22:00:00,1,4,22,10.6,9.82,0.007253665902514823,100.65,0.91,9.22,0.0,0,0,0.9
2002/01/04 @ 23:00:00,1,4,23,10.1,9.17,0.006856804144678865,100.61,0.89,8.4,0.0,0,0,0.8
2002/01/05 @ 00:00:00,1,5,0,9.8,9.13,0.006947817904622359,100.48,0.92,8.59,0.0,0,0,0.5
2002/01/05 @ 01:00:00,1,5,1,10.0,9.15,0.006887898029621861,100.51,0.9,8.47,0.0,0,0,0.4
2002/01/05 @ 02:00:00,1,5,2,9.6,8.6,0.006552940536464196,100.55,0.88,7.74,0.0,0,0,0.4
2002/01/05 @ 03:00:00,1,5,3,9.4,8.4,0.00646444873179738,100.56,0.88,7.54,0.0,0,0,0.5
2002/01/05 @ 04:00:00,1,5,4,8.2,7.73,0.00636576055257273,100.61,0.94,7.32,0.0,0,0,0.5
2002/01/05 @ 05:00:00,1,5,5,8.1,7.31,0.006050531446942476,100.68,0.9,6.58,0.0,0,0,0.5
2002/01/05 @ 06:00:00,1,5,6,7.8,7.49,0.006326130068538874,100.68,0.96,7.23,0.0,0,0,0.5
2002/01/05 @ 07:00:00,1,5,7,9.4,8.66,0.006687197195922578,100.76,0.91,8.04,0.0,0,0,0.5
2002/01/05 @ 08:00:00,1,5,8,10.5,9.2,0.006724691166181201,100.75,0.85,8.12,133.76,240,73,0.5
2002/01/05 @ 09:00:00,1,5,9,11.4,9.42,0.006549704424440585,100.86,0.78,7.73,259.59,385,108,0.7
2002/01/05 @ 10:00:00,1,5,10,13.7,10.84,0.0069382433032302,100.91,0.71,8.57,240.24,108,187,0.8
2002/01/05 @ 11:00:00,1,5,11,15.1,12.11,0.007604303412662839,100.85,0.71,9.92,305.63,128,236,0.9
2002/01/05 @ 12:00:00,1,5,12,15.4,12.06,0.007422681837963663,100.91,0.68,9.56,346.23,155,262,1.2
2002/01/05 @ 13:00:00,1,5,13,15.9,12.05,0.0072111173388104185,100.98,0.64,9.14,257.04,53,231,1.3
2002/01/05 @ 14:00:00,1,5,14,15.1,11.79,0.007279234227160357,100.98,0.68,9.27,241.03,64,216,1.3
2002/01/05 @ 15:00:00,1,5,15,13.8,11.04,0.007083519282821983,100.98,0.72,8.88,106.5,10,104,1.1
2002/01/05 @ 16:00:00,1,5,16,12.7,10.63,0.0071425493047190996,101.05,0.78,9.0,59.54,7,59,1.0
2002/01/05 @ 17:00:00,1,5,17,12.2,10.83,0.007536654905228684,101.08,0.85,9.79,0.0,0,0,0.9
2002/01/05 @ 18:00:00,1,5,18,11.7,10.44,0.007375982114147619,101.15,0.86,9.47,0.0,0,0,0.9
2002/01/05 @ 19:00:00,1,5,19,11.7,10.44,0.007375982114147619,101.15,0.86,9.47,0.0,0,0,0.8
2002/01/05 @ 20:00:00,1,5,20,11.5,10.43,0.007449167008099082,101.17,0.88,9.61,0.0,0,0,0.7
2002/01/05 @ 21:00:00,1,5,21,10.7,9.57,0.00697815101496362,101.22,0.87,8.66,0.0,0,0,0.6
2002/01/05 @ 22:00:00,1,5,22,10.5,9.38,0.006884670711626808,101.22,0.87,8.46,0.0,0,0,0.5
2002/01/05 @ 23:00:00,1,5,23,10.4,9.2,0.0067588954089995755,101.25,0.86,8.19,0.0,0,0,0.4
2002/01/06 @ 00:00:00,1,6,0,10.1,8.82,0.006545389960360132,101.24,0.85,7.72,0.0,0,0,0.6
2002/01/06 @ 01:00:00,1,6,1,9.5,8.33,0.006359126062502391,101.24,0.86,7.3,0.0,0,0,0.7
2002/01/06 @ 02:00:00,1,6,2,8.3,7.35,0.005996543088293119,101.22,0.88,6.46,0.0,0,0,0.9
2002/01/06 @ 03:00:00,1,6,3,8.4,7.6,0.006176378696839511,101.32,0.9,6.88,0.0,0,0,0.8
2002/01/06 @ 04:00:00,1,6,4,8.6,7.72,0.006191304731845745,101.45,0.89,6.92,0.0,0,0,0.6
2002/01/06 @ 05:00:00,1,6,5,9.0,8.02,0.006290659824870024,101.55,0.88,7.15,0.0,0,0,0.5
2002/01/06 @ 06:00:00,1,6,6,9.6,9.02,0.00692941498413667,101.64,0.93,8.55,0.0,0,0,0.4
2002/01/06 @ 07:00:00,1,6,7,11.3,10.6,0.0076881484050382205,101.71,0.92,10.08,0.0,0,0,0.4
2002/01/06 @ 08:00:00,1,6,8,12.5,11.12,0.007688698536826993,101.67,0.85,10.08,194.59,239,134,0.5
2002/01/06 @ 09:00:00,1,6,9,13.8,11.76,0.007780810407313528,101.61,0.79,10.26,302.89,527,95,0.7
2002/01/06 @ 10:00:00,1,6,10,15.9,12.74,0.007895742109104443,101.54,0.7,10.47,496.05,668,166,1.4
2002/01/06 @ 11:00:00,1,6,11,17.3,13.65,0.008266167943772235,101.52,0.67,11.15,561.81,742,157,1.8
2002/01/06 @ 12:00:00,1,6,12,18.4,13.64,0.007795677691225681,101.52,0.59,10.28,555.13,774,133,2.1
2002/01/06 @ 13:00:00,1,6,13,18.2,13.34,0.007565154233625284,101.51,0.58,9.84,497.46,706,149,2.2
2002/01/06 @ 14:00:00,1,6,14,17.3,13.53,0.008141177332089158,101.52,0.66,10.93,416.73,736,127,2.3
2002/01/06 @ 15:00:00,1,6,15,16.1,12.92,0.007998625420932316,101.55,0.7,10.66,290.35,663,123,2.3
2002/01/06 @ 16:00:00,1,6,16,15.1,12.34,0.007821202863855983,101.59,0.73,10.33,134.18,518,93,1.9
2002/01/06 @ 17:00:00,1,6,17,14.2,12.03,0.007885748294681916,101.65,0.78,10.45,0.0,0,0,1.6
2002/01/06 @ 18:00:00,1,6,18,13.2,11.88,0.008150174306899204,101.67,0.86,10.94,0.0,0,0,1.6
2002/01/06 @ 19:00:00,1,6,19,12.9,11.88,0.008272188561143675,101.74,0.89,11.16,0.0,0,0,1.6
2002/01/06 @ 20:00:00,1,6,20,12.8,11.88,0.008311023331457043,101.79,0.9,11.23,0.0,0,0,1.6
2002/01/06 @ 21:00:00,1,6,21,12.2,11.2,0.007895823636942837,101.71,0.89,10.47,0.0,0,0,1.4
2002/01/06 @ 22:00:00,1,6,22,11.7,10.63,0.007549598785987403,101.64,0.88,9.81,0.0,0,0,1.2
2002/01/06 @ 23:00:00,1,6,23,11.2,10.14,0.0073007571302739094,101.63,0.88,9.32,0.0,0,0,1.0
2002/01/07 @ 00:00:00,1,7,0,10.4,9.37,0.0069178273596013275,101.6,0.88,8.53,0.0,0,0,1.0
2002/01/07 @ 01:00:00,1,7,1,9.8,8.88,0.006718811127341687,101.55,0.89,8.1,0.0,0,0,1.0
2002/01/07 @ 02:00:00,1,7,2,8.9,8.01,0.006319589794504094,101.49,0.89,7.21,0.0,0,0,1.0
2002/01/07 @ 03:00:00,1,7,3,8.2,7.41,0.006092223702974742,101.45,0.9,6.68,0.0,0,0,1.1
2002/01/07 @ 04:00:00,1,7,4,7.9,7.12,0.005967910490177031,101.43,0.9,6.39,0.0,0,0,1.2
2002/01/07 @ 05:00:00,1,7,5,7.9,6.96,0.005834046236172927,101.44,0.88,6.06,0.0,0,0,1.3
2002/01/07 @ 06:00:00,1,7,6,8.6,7.8,0.006261570316972001,101.49,0.9,7.08,0.0,0,0,1.2
2002/01/07 @ 07:00:00,1,7,7,10.6,9.65,0.0070924266941993505,101.6,0.89,8.89,0.0,0,0,0.9
2002/01/07 @ 08:00:00,1,7,8,11.8,10.17,0.007076171170686213,101.54,0.82,8.86,274.69,239,214,0.9
2002/01/07 @ 09:00:00,1,7,9,14.6,11.13,0.006836136499062527,101.55,0.66,8.36,390.33,527,182,1.3
2002/01/07 @ 10:00:00,1,7,10,18.2,11.65,0.005853557385874009,101.51,0.45,6.11,512.9,668,182,1.6
2002/01/07 @ 11:00:00,1,7,11,19.9,11.99,0.005493193381132049,101.42,0.38,5.19,583.05,742,177,1.8
2002/01/07 @ 12:00:00,1,7,12,20.8,12.67,0.0058102897377430365,101.45,0.38,6.0,573.27,775,149,2.2
2002/01/07 @ 13:00:00,1,7,13,21.9,13.51,0.006219793701166894,101.49,0.38,6.98,511.91,762,134,2.5
2002/01/07 @ 14:00:00,1,7,14,19.8,13.06,0.0066204053247420945,101.49,0.46,7.89,403.81,638,151,2.6
2002/01/07 @ 15:00:00,1,7,15,17.7,12.91,0.0073279825850945685,101.51,0.58,9.37,291.68,665,122,2.5
2002/01/07 @ 16:00:00,1,7,16,16.5,12.24,0.007140558326555799,101.52,0.61,8.99,181.86,521,139,2.3
2002/01/07 @ 17:00:00,1,7,17,16.6,12.8,0.007663736735573489,101.59,0.65,10.03,0.0,0,0,1.8
2002/01/07 @ 18:00:00,1,7,18,15.3,12.2,0.007594136545386384,101.57,0.7,9.9,0.0,0,0,1.6
2002/01/07 @ 19:00:00,1,7,19,13.9,10.83,0.0068298851296872635,101.54,0.69,8.34,0.0,0,0,1.3
2002/01/07 @ 20:00:00,1,7,20,13.2,10.5,0.0068088766174118345,101.52,0.72,8.3,0.0,0,0,1.1
2002/01/07 @ 21:00:00,1,7,21,12.4,10.35,0.007001646317528382,101.51,0.78,8.71,0.0,0,0,1.0
2002/01/07 @ 22:00:00,1,7,22,12.0,10.26,0.007082838447082592,101.52,0.81,8.87,0.0,0,0,0.9
2002/01/07 @ 23:00:00,1,7,23,11.8,10.17,0.007076171170686213,101.54,0.82,8.86,0.0,0,0,0.6
2002/01/08 @ 00:00:00,1,8,0,11.4,9.42,0.006549704424440585,101.52,0.78,7.73,0.0,0,0,0.8
2002/01/08 @ 01:00:00,1,8,1,10.8,8.5,0.0059654863057386435,101.5,0.74,6.38,0.0,0,0,0.9
2002/01/08 @ 02:00:00,1,8,2,10.8,8.13,0.0056401033721341426,101.49,0.7,5.57,0.0,0,0,1.0
2002/01/08 @ 03:00:00,1,8,3,11.0,8.02,0.005469207475752594,101.52,0.67,5.13,0.0,0,0,0.9
2002/01/08 @ 04:00:00,1,8,4,11.0,7.93,0.0053868704894385055,101.54,0.66,4.92,0.0,0,0,0.8
2002/01/08 @ 05:00:00,1,8,5,11.6,8.07,0.005264794419821938,101.57,0.62,4.59,0.0,0,0,0.8
2002/01/08 @ 06:00:00,1,8,6,11.8,8.94,0.005943618366414572,101.62,0.69,6.33,0.0,0,0,0.6
2002/01/08 @ 07:00:00,1,8,7,12.8,10.14,0.006631096455852036,101.67,0.72,7.91,0.0,0,0,0.4
2002/01/08 @ 08:00:00,1,8,8,14.1,11.22,0.007123020210331221,101.69,0.71,8.96,170.08,240,109,0.7
2002/01/08 @ 09:00:00,1,8,9,15.4,11.51,0.006870866906022605,101.64,0.63,8.43,278.53,448,101,1.0
2002/01/08 @ 10:00:00,1,8,10,16.7,12.77,0.007593118592588328,101.57,0.64,9.9,456.31,669,124,1.6
2002/01/08 @ 11:00:00,1,8,11,17.8,13.61,0.008018842917565596,101.54,0.63,10.7,423.12,390,209,1.9
2002/01/08 @ 12:00:00,1,8,12,18.2,13.59,0.007829305529501871,101.52,0.6,10.35,419.57,314,247,1.9
2002/01/08 @ 13:00:00,1,8,13,17.6,13.92,0.008426523326352946,101.48,0.67,11.44,404.49,318,246,2.1
2002/01/08 @ 14:00:00,1,8,14,16.3,13.77,0.008807055074787842,101.45,0.76,12.1,369.76,418,203,2.1
2002/01/08 @ 15:00:00,1,8,15,15.2,13.38,0.008856707243105328,101.45,0.82,12.18,261.13,330,176,1.6
2002/01/08 @ 16:00:00,1,8,16,14.1,12.54,0.008444944176159742,101.49,0.84,11.47,62.68,8,62,0.9
2002/01/08 @ 17:00:00,1,8,17,13.0,11.78,0.008137666830271733,101.54,0.87,10.92,0.0,0,0,0.7
2002/01/08 @ 18:00:00,1,8,18,12.3,11.48,0.008129590696543098,101.54,0.91,10.91,0.0,0,0,0.8
2002/01/08 @ 19:00:00,1,8,19,11.9,11.63,0.008444376464968642,101.57,0.97,11.47,0.0,0,0,0.8
2002/01/08 @ 20:00:00,1,8,20,11.8,11.62,0.008475703537075845,101.6,0.98,11.53,0.0,0,0,0.8
2002/01/08 @ 21:00:00,1,8,21,11.7,11.52,0.008419121047710306,101.54,0.98,11.43,0.0,0,0,0.7
2002/01/08 @ 22:00:00,1,8,22,12.1,12.1,0.008826483654127887,101.48,1.0,12.13,0.0,0,0,0.7
2002/01/08 @ 23:00:00,1,8,23,11.8,11.8,0.00865108309281568,101.38,1.0,11.83,0.0,0,0,0.7
2002/01/09 @ 00:00:00,1,9,0,11.6,11.34,0.008276405884620038,101.34,0.97,11.17,0.0,0,0,0.8
2002/01/09 @ 01:00:00,1,9,1,11.3,10.95,0.008026729731372011,101.27,0.96,10.72,0.0,0,0,0.8
2002/01/09 @ 02:00:00,1,9,2,11.3,10.77,0.007857393562937342,101.24,0.94,10.4,0.0,0,0,0.6
2002/01/09 @ 03:00:00,1,9,3,11.3,10.69,0.007772759612257146,101.25,0.93,10.24,0.0,0,0,0.8
2002/01/09 @ 04:00:00,1,9,4,11.3,10.51,0.007603559932114113,101.32,0.91,9.92,0.0,0,0,0.9
2002/01/09 @ 05:00:00,1,9,5,11.4,10.61,0.007654757206546838,101.35,0.91,10.02,0.0,0,0,1.0
2002/01/09 @ 06:00:00,1,9,6,11.6,10.62,0.007585490565123288,101.38,0.89,9.88,0.0,0,0,1.2
2002/01/09 @ 07:00:00,1,9,7,11.9,10.82,0.007651238924768111,101.4,0.88,10.01,0.0,0,0,1.3
2002/01/09 @ 08:00:00,1,9,8,12.8,11.97,0.008404615929676545,101.44,0.91,11.4,89.75,195,40,1.5
2002/01/09 @ 09:00:00,1,9,9,13.9,12.55,0.008535704529187196,101.4,0.86,11.63,289.11,481,98,1.8
2002/01/09 @ 10:00:00,1,9,10,15.3,13.16,0.008584001519673244,101.37,0.79,11.71,382.69,453,157,2.1
2002/01/09 @ 11:00:00,1,9,11,16.3,13.32,0.00833731214729545,101.28,0.72,11.28,386.01,285,229,2.3
2002/01/09 @ 12:00:00,1,9,12,16.6,12.91,0.007783115842056495,101.25,0.66,10.26,391.99,241,259,2.4
2002/01/09 @ 13:00:00,1,9,13,16.2,12.89,0.007934039675842134,101.22,0.69,10.54,407.81,325,245,2.5
2002/01/09 @ 14:00:00,1,9,14,15.9,12.96,0.00812428158989466,101.18,0.72,10.9,387.26,506,184,2.5
2002/01/09 @ 15:00:00,1,9,15,15.3,13.05,0.008473862828046361,101.16,0.78,11.52,330.5,669,156,2.5
2002/01/09 @ 16:00:00,1,9,16,14.4,11.8,0.00757515700325749,101.15,0.74,9.86,154.45,528,108,2.1
2002/01/09 @ 17:00:00,1,9,17,13.7,11.56,0.007630688145224653,101.18,0.78,9.97,27.0,19,27,1.8
2002/01/09 @ 18:00:00,1,9,18,13.4,11.58,0.007772546665155103,101.18,0.81,10.24,0.0,0,0,1.9
2002/01/09 @ 19:00:00,1,9,19,13.6,11.67,0.0077773733382414155,101.18,0.8,10.25,0.0,0,0,1.9
2002/01/09 @ 20:00:00,1,9,20,13.9,12.15,0.008133503113204151,101.18,0.82,10.91,32.0,0,32,2.0
2002/01/09 @ 21:00:00,1,9,21,14.5,12.31,0.008042412757058892,101.16,0.78,10.75,50.0,0,50,2.0
2002/01/09 @ 22:00:00,1,9,22,14.4,12.11,0.007886151948379615,101.12,0.77,10.46,50.0,0,50,2.0
2002/01/09 @ 23:00:00,1,9,23,14.3,11.71,0.0075256790436869295,101.08,0.74,9.76,52.0,0,52,2.0
2002/01/10 @ 00:00:00,1,10,0,13.7,11.66,0.007729733334994439,101.03,0.79,10.16,0.0,0,0,1.7
2002/01/10 @ 01:00:00,1,10,1,13.1,11.49,0.007810409853617464,100.95,0.83,10.31,0.0,0,0,1.5
2002/01/10 @ 02:00:00,1,10,2,12.4,11.3,0.00791071073055584,100.81,0.88,10.5,0.0,0,0,1.3
