Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/29 @ 06:00:00;1;29;6;22.8;21.55;92.2;90;21.08;205.2;5;205;3.5
2002/01/29 @ 07:00:00;1;29;7;23.6;21.93;92.2;87;21.32;254;11;254;3
2002/01/29 @ 08:00:00;1;29;8;24.1;21.88;92.2;83;21.04;273;24;273;2.7
2002/01/29 @ 09:00:00;1;29;9;23.9;21.82;92.2;84;21.04;217;24;217;3.8
2002/01/29 @ 10:00:00;1;29;10;23.1;21.71;92.2;89;21.2;92;4;92;4.9
2002/01/29 @ 11:00:00;1;29;11;21.9;21.42;92.2;96;21.24;0;0;0;6.4
2002/01/29 @ 12:00:00;1;29;12;21.1;20.75;92.2;97;20.62;0;0;0;5.3
2002/01/29 @ 13:00:00;1;29;13;20.7;20.47;92.2;98;20.39;0;0;0;4.3
2002/01/29 @ 14:00:00;1;29;14;20.9;20.67;92.3;98;20.58;0;0;0;3.5
2002/01/29 @ 15:00:00;1;29;15;21;20.76;92.3;98;20.68;0;0;0;2.9
2002/01/29 @ 16:00:00;1;29;16;20.9;20.67;92.3;98;20.58;0;0;0;2.5
2002/01/29 @ 17:00:00;1;29;17;20.8;20.57;92.3;98;20.49;0;0;0;2.1
2002/01/29 @ 18:00:00;1;29;18;20.5;20.27;92.4;98;20.19;0;0;0;3
2002/01/29 @ 19:00:00;1;29;19;20.6;20.25;92.4;97;20.12;0;0;0;3.8
2002/01/29 @ 20:00:00;1;29;20;20.4;19.93;92.5;96;19.76;0;0;0;5.3
2002/01/29 @ 21:00:00;1;29;21;20;19.54;92.4;96;19.36;0;0;0;5.4
2002/01/29 @ 22:00:00;1;29;22;19.9;19.32;92.4;95;19.09;24;0;24;5.3
2002/01/29 @ 23:00:00;1;29;23;19.9;19.32;92.4;95;19.09;30.73;1;30;5.3
2002/01/30 @ 00:00:00;1;30;0;20.1;19.64;92.4;96;19.46;43.79;1;43;5.4
2002/01/30 @ 01:00:00;1;30;1;20.6;20.01;92.4;95;19.79;73.8;1;73;5.5
2002/01/30 @ 02:00:00;1;30;2;21.5;20.78;92.4;94;20.51;146.23;3;144;5.5
2002/01/30 @ 03:00:00;1;30;3;22.2;21.22;92.4;92;20.85;242.03;8;237;6.2
2002/01/30 @ 04:00:00;1;30;4;22.4;21.16;92.4;90;20.69;342.35;20;333;7.1
2002/01/30 @ 05:00:00;1;30;5;23.1;21.71;92.3;89;21.2;422;45;410;8.1
2002/01/30 @ 06:00:00;1;30;6;24.5;22.67;92.3;86;22.01;434.02;73;431;7.6
2002/01/30 @ 07:00:00;1;30;7;24.7;22.59;92.4;84;21.82;410;160;410;7.5
2002/01/30 @ 08:00:00;1;30;8;23.6;22.2;92.4;89;21.69;339;143;339;7.5
2002/01/30 @ 09:00:00;1;30;9;23.1;21.97;92.4;91;21.56;247;120;247;7
2002/01/30 @ 10:00:00;1;30;10;22.7;21.83;92.4;93;21.52;149;50;149;6.8
2002/01/30 @ 11:00:00;1;30;11;21.7;20.98;92.4;94;20.7;0;0;0;6.7
2002/01/30 @ 12:00:00;1;30;12;21.4;20.8;92.4;95;20.58;0;0;0;6.7
2002/01/30 @ 13:00:00;1;30;13;21.2;20.84;92.5;97;20.72;0;0;0;6.6
2002/01/30 @ 14:00:00;1;30;14;21.1;20.75;92.5;97;20.62;0;0;0;6.6
2002/01/30 @ 15:00:00;1;30;15;21;20.53;92.5;96;20.35;0;0;0;5.5
2002/01/30 @ 16:00:00;1;30;16;20.7;20.35;92.5;97;20.22;0;0;0;4.3
2002/01/30 @ 17:00:00;1;30;17;20.6;20.37;92.6;98;20.29;0;0;0;3.2
2002/01/30 @ 18:00:00;1;30;18;20.4;20.17;92.6;98;20.09;0;0;0;3.7
2002/01/30 @ 19:00:00;1;30;19;20.4;20.05;92.5;97;19.92;0;0;0;4.1
2002/01/30 @ 20:00:00;1;30;20;20;19.54;92.5;96;19.36;0;0;0;4.4
2002/01/30 @ 21:00:00;1;30;21;19.9;19.56;92.5;97;19.43;0;0;0;4.4
2002/01/30 @ 22:00:00;1;30;22;19.8;19.57;92.5;98;19.49;27;0;27;4.2
2002/01/30 @ 23:00:00;1;30;23;20.4;20.05;92.5;97;19.92;67.37;6;63;4.1
2002/01/31 @ 00:00:00;1;31;0;21.6;20.63;92.5;92;20.26;180.68;21;164;3.4
2002/01/31 @ 01:00:00;1;31;1;23.5;22.1;92.5;89;21.59;282.2;34;255;3
2002/01/31 @ 02:00:00;1;31;2;24.5;22.67;92.5;86;22.01;376.98;51;339;2.7
2002/01/31 @ 03:00:00;1;31;3;25.5;23.21;92.5;83;22.41;434.93;60;397;3.6
2002/01/31 @ 04:00:00;1;31;4;25.7;23.11;92.4;81;22.2;474.78;74;440;4.4
2002/01/31 @ 05:00:00;1;31;5;25.3;23.02;92.4;83;22.21;495.28;105;467;5.5
2002/01/31 @ 06:00:00;1;31;6;24.7;22.59;92.4;84;21.82;459.24;120;454;5.9
2002/01/31 @ 07:00:00;1;31;7;23.9;22.22;92.4;87;21.61;408;112;408;6.4
2002/01/31 @ 08:00:00;1;31;8;23.2;22.07;92.4;91;21.66;341;114;341;7.4
2002/01/31 @ 09:00:00;1;31;9;23.1;21.97;92.4;91;21.56;251;82;251;5.9
2002/01/31 @ 10:00:00;1;31;10;22.8;21.81;92.4;92;21.44;131;16;131;4.7
2002/01/31 @ 11:00:00;1;31;11;22.3;21.44;92.5;93;21.12;0;0;0;3.5
2002/01/31 @ 12:00:00;1;31;12;22.1;21.49;92.5;95;21.27;0;0;0;3.8
2002/01/31 @ 13:00:00;1;31;13;22.6;21.74;92.6;93;21.42;0;0;0;3.9
2002/01/31 @ 14:00:00;1;31;14;22.7;21.83;92.6;93;21.52;0;0;0;4.2
2002/01/31 @ 15:00:00;1;31;15;21.8;20.7;92.6;91;20.28;0;0;0;6.1
2002/01/31 @ 16:00:00;1;31;16;23.9;23.9;92.5;100;23.9;0;0;0;2.2
2002/01/31 @ 17:00:00;1;31;17;24.1;24.1;92.5;100;24.1;0;0;0;0.7
2002/01/31 @ 18:00:00;1;31;18;23.3;23.18;92.5;99;23.14;0;0;0;1.6
2002/01/31 @ 19:00:00;1;31;19;22.7;22.33;92.4;97;22.21;0;0;0;2.2
2002/01/31 @ 20:00:00;1;31;20;22;21.39;92.3;95;21.17;0;0;0;2
2002/01/31 @ 21:00:00;1;31;21;21.9;21.66;92.4;98;21.58;0;0;0;2.6
2002/01/31 @ 22:00:00;1;31;22;21.9;21.54;92.4;97;21.41;0;0;0;3.4
2002/01/31 @ 23:00:00;1;31;23;21.9;21.3;92.5;95;21.07;5;0;5;4.5
2002/02/01 @ 00:00:00;2;1;0;22.1;21.49;92.4;95;21.27;66.8;1;66;4.4
2002/02/01 @ 01:00:00;2;1;1;22.4;21.66;92.4;94;21.4;94.61;2;93;4.3
2002/02/01 @ 02:00:00;2;1;2;23.2;21.94;92.4;90;21.48;166.99;4;164;4.2
2002/02/01 @ 03:00:00;2;1;3;23.8;22.26;92.3;88;21.7;240.08;8;235;3
2002/02/01 @ 04:00:00;2;1;4;25.1;23.65;92.3;89;23.16;311.09;15;304;1.9
2002/02/01 @ 05:00:00;2;1;5;26.5;25.01;92.2;89;24.54;362.8;25;356;0.4
2002/02/01 @ 06:00:00;2;1;6;26.8;24.44;92.2;83;23.67;430.17;69;427;2.6
2002/02/01 @ 07:00:00;2;1;7;26;23.54;92.2;82;22.69;410;124;410;5.2
2002/02/01 @ 08:00:00;2;1;8;24.8;22.68;92.2;84;21.92;325;201;325;7.4
2002/02/01 @ 09:00:00;2;1;9;24;22.59;92.2;89;22.08;232;168;232;7.2
2002/02/01 @ 10:00:00;2;1;10;23.2;22.2;92.2;92;21.84;148;48;148;6.9
2002/02/01 @ 11:00:00;2;1;11;22.8;21.93;92.3;93;21.62;0;0;0;6.7
2002/02/01 @ 12:00:00;2;1;12;22.4;21.54;92.3;93;21.22;0;0;0;6.6
2002/02/01 @ 13:00:00;2;1;13;22.3;21.57;92.3;94;21.3;0;0;0;6.4
2002/02/01 @ 14:00:00;2;1;14;22.2;21.22;92.3;92;20.85;0;0;0;6.1
2002/02/01 @ 15:00:00;2;1;15;22.2;21.22;92.3;92;20.85;0;0;0;5.9
2002/02/01 @ 16:00:00;2;1;16;22.1;21.12;92.3;92;20.75;0;0;0;5.6
2002/02/01 @ 17:00:00;2;1;17;22;21.15;92.3;93;20.83;0;0;0;5
2002/02/01 @ 18:00:00;2;1;18;22.1;21.49;92.3;95;21.27;0;0;0;5
2002/02/01 @ 19:00:00;2;1;19;22;21.39;92.3;95;21.17;0;0;0;5
2002/02/01 @ 20:00:00;2;1;20;21.9;21.3;92.3;95;21.07;0;0;0;5
2002/02/01 @ 21:00:00;2;1;21;21.8;21.2;92.3;95;20.97;0;0;0;5.1
2002/02/01 @ 22:00:00;2;1;22;21.8;21.07;92.3;94;20.8;10;0;10;5.2
2002/02/01 @ 23:00:00;2;1;23;21.9;21.05;92.3;93;20.73;80.52;13;71;5.4
2002/02/02 @ 00:00:00;2;2;0;22.4;21.29;92.3;91;20.87;193.38;28;171;6.3
2002/02/02 @ 01:00:00;2;2;1;22.8;21.55;92.3;90;21.08;300.44;44;265;7.5
2002/02/02 @ 02:00:00;2;2;2;23.8;21.99;92.3;86;21.33;374.52;50;337;9.1
2002/02/02 @ 03:00:00;2;2;3;24.2;22.24;92.3;85;21.53;478.97;94;419;9.8
2002/02/02 @ 04:00:00;2;2;4;24.8;22.68;92.3;84;21.92;502.56;100;455;10.6
2002/02/02 @ 05:00:00;2;2;5;24.8;22.96;92.3;86;22.3;518.26;154;476;11.2
2002/02/02 @ 06:00:00;2;2;6;25.2;23.34;92.3;86;22.7;464.49;176;456;10.7
2002/02/02 @ 07:00:00;2;2;7;24.5;22.53;92.2;85;21.82;395;231;395;9.7
2002/02/02 @ 08:00:00;2;2;8;23.7;22.29;92.2;89;21.79;314;232;314;9
2002/02/02 @ 09:00:00;2;2;9;23.3;22.04;92.1;90;21.58;235;158;235;7.1
2002/02/02 @ 10:00:00;2;2;10;22.9;21.9;92.1;92;21.54;146;39;146;5.9
2002/02/02 @ 11:00:00;2;2;11;22.4;21.79;92.1;95;21.57;0;0;0;4.5
2002/02/02 @ 12:00:00;2;2;12;21.8;21.44;92.1;97;21.31;0;0;0;3.8
2002/02/02 @ 13:00:00;2;2;13;21.4;20.92;92.1;96;20.75;0;0;0;2.7
2002/02/02 @ 14:00:00;2;2;14;21.3;20.94;92.2;97;20.82;0;0;0;1.7
2002/02/02 @ 15:00:00;2;2;15;20.7;19.87;92.2;93;19.54;0;0;0;1.8
2002/02/02 @ 16:00:00;2;2;16;20.4;19.58;92.3;93;19.25;0;0;0;1.4
2002/02/02 @ 17:00:00;2;2;17;20.4;19.1;92.3;89;18.55;0;0;0;1.2
2002/02/02 @ 18:00:00;2;2;18;20;18.71;92.2;89;18.15;0;0;0;1.6
2002/02/02 @ 19:00:00;2;2;19;20;18.71;92.2;89;18.15;0;0;0;1.8
2002/02/02 @ 20:00:00;2;2;20;20;18.59;92.2;88;17.97;0;0;0;2.3
2002/02/02 @ 21:00:00;2;2;21;20.1;18.69;92.2;88;18.07;0;0;0;1.5
2002/02/02 @ 22:00:00;2;2;22;20.8;19.11;92.2;86;18.39;56;0;56;1.1
2002/02/02 @ 23:00:00;2;2;23;22.8;20.24;92.3;80;19.19;123.54;62;78;0.5
2002/02/03 @ 00:00:00;2;3;0;23.6;20.72;92.3;78;19.56;233.92;66;181;2.7
2002/02/03 @ 01:00:00;2;3;1;24.5;21.27;92.3;76;20.01;359.4;97;281;5.4
2002/02/03 @ 02:00:00;2;3;2;25.6;22.15;92.2;75;20.85;476.76;151;363;8.5
2002/02/03 @ 03:00:00;2;3;3;26.5;22.37;92.2;71;20.83;520.28;144;428;8.9
2002/02/03 @ 04:00:00;2;3;4;27.1;22.91;92.2;71;21.4;545.4;166;466;9.6
2002/02/03 @ 05:00:00;2;3;5;26.9;23.04;92.2;73;21.66;530.77;223;469;10.3
2002/02/03 @ 06:00:00;2;3;6;27.1;23.38;92.2;74;22.07;447.83;274;434;10.6
2002/02/03 @ 07:00:00;2;3;7;26.3;23.24;92.2;78;22.16;372;298;372;10.7
2002/02/03 @ 08:00:00;2;3;8;25.1;22.55;92.2;81;21.62;293;283;293;10.8
2002/02/03 @ 09:00:00;2;3;9;24.2;22.24;92.2;85;21.53;228;178;228;8.3
2002/02/03 @ 10:00:00;2;3;10;23.5;22.1;92.2;89;21.59;146;47;146;6.5
2002/02/03 @ 11:00:00;2;3;11;22.9;21.78;92.2;91;21.36;0;0;0;5.1
2002/02/03 @ 12:00:00;2;3;12;22.5;21.64;92.2;93;21.32;0;0;0;3.8
2002/02/03 @ 13:00:00;2;3;13;22.1;21.25;92.2;93;20.93;0;0;0;2.5
2002/02/03 @ 14:00:00;2;3;14;22.4;21.41;92.2;92;21.05;0;0;0;0.8
2002/02/03 @ 15:00:00;2;3;15;22.2;21.22;92.2;92;20.85;0;0;0;0.9
2002/02/03 @ 16:00:00;2;3;16;22.1;21.12;92.2;92;20.75;0;0;0;1
2002/02/03 @ 17:00:00;2;3;17;22;20.9;92.2;91;20.48;0;0;0;1
2002/02/03 @ 18:00:00;2;3;18;22.1;20.49;92.2;87;19.85;0;0;0;2.3
2002/02/03 @ 19:00:00;2;3;19;22;20.39;92.3;87;19.75;0;0;0;3.8
2002/02/03 @ 20:00:00;2;3;20;21.8;20.2;92.3;87;19.56;0;0;0;5.4
2002/02/03 @ 21:00:00;2;3;21;21.4;20.19;92.3;90;19.71;0;0;0;5.1
2002/02/03 @ 22:00:00;2;3;22;21.4;20.31;92.3;91;19.88;51;0;51;5.1
2002/02/03 @ 23:00:00;2;3;23;22.2;20.71;92.3;88;20.13;122.22;60;78;5.1
2002/02/04 @ 00:00:00;2;4;0;23.5;21.44;92.3;84;20.65;251.43;95;175;4.6
2002/02/04 @ 01:00:00;2;4;1;25.9;22.12;92.3;73;20.7;396.53;156;270;4.5
2002/02/04 @ 02:00:00;2;4;2;28.3;23.03;92.3;65;21.1;491.1;176;358;4.8
2002/02/04 @ 03:00:00;2;4;3;29.1;23.22;92.3;62;21.09;561.76;228;415;6.6
2002/02/04 @ 04:00:00;2;4;4;28.8;23.47;92.2;65;21.57;584.16;335;423;8
2002/02/04 @ 05:00:00;2;4;5;27.8;23.07;92.2;68;21.36;493.44;549;340;10.2
2002/02/04 @ 06:00:00;2;4;6;27;23.13;92.2;73;21.76;390.23;441;367;11.2
2002/02/04 @ 07:00:00;2;4;7;26.1;23.05;92.2;78;21.97;368;306;368;12.8
2002/02/04 @ 08:00:00;2;4;8;27.5;24.21;92.3;77;23.11;312;235;312;13.9
2002/02/04 @ 09:00:00;2;4;9;25.2;23.2;92.3;85;22.5;237;148;237;10.8
2002/02/04 @ 10:00:00;2;4;10;24.1;22.42;92.3;87;21.81;142;30;142;7.3
2002/02/04 @ 11:00:00;2;4;11;23.3;21.78;92.3;88;21.21;0;0;0;5.3
2002/02/04 @ 12:00:00;2;4;12;22.9;21.78;92.3;91;21.36;0;0;0;3.6
2002/02/04 @ 13:00:00;2;4;13;22.5;21.39;92.3;91;20.97;0;0;0;2
2002/02/04 @ 14:00:00;2;4;14;22.6;21.61;92.3;92;21.24;0;0;0;0.2
2002/02/04 @ 15:00:00;2;4;15;22;20.77;92.3;90;20.3;0;0;0;1.5
2002/02/04 @ 16:00:00;2;4;16;21.8;20.45;92.3;89;19.92;0;0;0;3
2002/02/04 @ 17:00:00;2;4;17;21.4;20.07;92.3;89;19.53;0;0;0;5
2002/02/04 @ 18:00:00;2;4;18;21.1;19.78;92.3;89;19.23;0;0;0;4.2
2002/02/04 @ 19:00:00;2;4;19;20.9;19.33;92.3;87;18.67;0;0;0;2.9
2002/02/04 @ 20:00:00;2;4;20;21.2;19.25;92.3;84;18.41;0;0;0;2
2002/02/04 @ 21:00:00;2;4;21;21;19.31;92.3;86;18.59;0;0;0;1.8
2002/02/04 @ 22:00:00;2;4;22;21.5;19.91;92.3;87;19.26;50;0;50;1.3
2002/02/04 @ 23:00:00;2;4;23;22.5;20.35;92.2;83;19.48;123.62;59;80;1.5
2002/02/05 @ 00:00:00;2;5;0;22.9;20.87;92.2;84;20.07;252.92;99;173;3.6
2002/02/05 @ 01:00:00;2;5;1;23;21.23;92.3;86;20.54;399.68;163;267;5.9
2002/02/05 @ 02:00:00;2;5;2;23.9;21.96;92.3;85;21.23;492.89;179;357;8.4
2002/02/05 @ 03:00:00;2;5;3;24.5;21.98;92.3;81;21.04;559.19;223;415;9.6
2002/02/05 @ 04:00:00;2;5;4;24.9;22.5;92.3;82;21.62;578.31;290;438;10.9
2002/02/05 @ 05:00:00;2;5;5;25.2;22.64;92.3;81;21.72;530.14;309;443;11.7
2002/02/05 @ 06:00:00;2;5;6;26;23.25;92.3;80;22.29;459.35;225;447;13.4
2002/02/05 @ 07:00:00;2;5;7;25.5;23.07;92.3;82;22.21;408;156;408;13.6
2002/02/05 @ 08:00:00;2;5;8;24;22.45;92.4;88;21.9;338;127;338;15.1
2002/02/05 @ 09:00:00;2;5;9;22.6;21.48;92.4;91;21.07;248;75;248;12.8
2002/02/05 @ 10:00:00;2;5;10;21.9;21.05;92.3;93;20.73;120;11;120;11
2002/02/05 @ 11:00:00;2;5;11;21.6;20.88;92.3;94;20.61;0;0;0;9.3
2002/02/05 @ 12:00:00;2;5;12;21.4;21.04;92.3;97;20.92;0;0;0;7.5
2002/02/05 @ 13:00:00;2;5;13;21.6;21.36;92.4;98;21.28;0;0;0;6.2
2002/02/05 @ 14:00:00;2;5;14;21.8;21.56;92.4;98;21.48;0;0;0;4.9
2002/02/05 @ 15:00:00;2;5;15;21.6;21.24;92.3;97;21.11;0;0;0;4.1
2002/02/05 @ 16:00:00;2;5;16;21.6;20.76;92.3;93;20.43;0;0;0;3.3
2002/02/05 @ 17:00:00;2;5;17;21.7;20.61;92.3;91;20.18;0;0;0;2.4
2002/02/05 @ 18:00:00;2;5;18;21.6;20.51;92.3;91;20.08;0;0;0;4
2002/02/05 @ 19:00:00;2;5;19;21.4;20.44;92.3;92;20.06;0;0;0;5.1
2002/02/05 @ 20:00:00;2;5;20;20.8;20.09;92.2;94;19.81;0;0;0;6.4
2002/02/05 @ 21:00:00;2;5;21;20.1;19.87;92.2;98;19.79;0;0;0;5.9
2002/02/05 @ 22:00:00;2;5;22;19.9;19.67;92.2;98;19.59;15;0;15;5.5
2002/02/05 @ 23:00:00;2;5;23;20.9;20.19;92.1;94;19.91;95.93;39;67;5
2002/02/06 @ 00:00:00;2;6;0;22.3;20.81;92.1;88;20.23;235.51;71;178;5.1
2002/02/06 @ 01:00:00;2;6;1;24.8;21.98;92;79;20.92;387.18;141;272;5.1
2002/02/06 @ 02:00:00;2;6;2;26;22.06;92.1;72;20.57;486.8;169;358;5.8
2002/02/06 @ 03:00:00;2;6;3;27.7;22.65;92;66;20.78;557.58;218;416;7.9
2002/02/06 @ 04:00:00;2;6;4;27.4;22.71;92;68;20.98;566.42;229;455;9.7
2002/02/06 @ 05:00:00;2;6;5;26.5;22.98;92;75;21.72;531.54;255;459;11.2
2002/02/06 @ 06:00:00;2;6;6;24.8;21.98;92;79;20.92;446.03;281;430;10
2002/02/06 @ 07:00:00;2;6;7;24.4;21.88;91.9;81;20.94;374;287;374;9.1
2002/02/06 @ 08:00:00;2;6;8;23.8;21.72;91.9;84;20.95;299;265;299;8
2002/02/06 @ 09:00:00;2;6;9;23.6;21.53;92;84;20.75;231;163;231;6.6
2002/02/06 @ 10:00:00;2;6;10;22.9;21.39;92;88;20.82;144;42;144;5.2
2002/02/06 @ 11:00:00;2;6;11;22.7;21.32;92;89;20.81;0;0;0;4.2
2002/02/06 @ 12:00:00;2;6;12;22.4;21.16;92;90;20.69;0;0;0;3.6
2002/02/06 @ 13:00:00;2;6;13;21.9;20.68;92.1;90;20.2;0;0;0;2.7
2002/02/06 @ 14:00:00;2;6;14;22.2;20.46;92.1;86;19.76;0;0;0;2.2
2002/02/06 @ 15:00:00;2;6;15;21.9;20.42;92.1;88;19.84;0;0;0;2.3
2002/02/06 @ 16:00:00;2;6;16;21.8;20.95;92.1;93;20.63;0;0;0;2.5
2002/02/06 @ 17:00:00;2;6;17;21.5;20.78;92.1;94;20.51;0;0;0;3
2002/02/06 @ 18:00:00;2;6;18;21.4;20.8;92.1;95;20.58;0;0;0;2.1
2002/02/06 @ 19:00:00;2;6;19;21.1;20.51;92;95;20.28;0;0;0;1.5
2002/02/06 @ 20:00:00;2;6;20;20.8;20.33;92;96;20.15;0;0;0;1.3
2002/02/06 @ 21:00:00;2;6;21;20.8;20.33;92.1;96;20.15;0;0;0;1.7
2002/02/06 @ 22:00:00;2;6;22;20.9;20.31;92.1;95;20.08;1;0;1;2.8
2002/02/06 @ 23:00:00;2;6;23;21.1;20.63;92.2;96;20.45;7;0;7;3.8
2002/02/07 @ 00:00:00;2;7;0;21.6;21.24;92.2;97;21.11;74.63;2;73;4.2
2002/02/07 @ 01:00:00;2;7;1;22.1;21.37;92.1;94;21.1;140.28;4;137;4.7
2002/02/07 @ 02:00:00;2;7;2;22.6;21.61;92.1;92;21.24;234.65;10;227;5.3
2002/02/07 @ 03:00:00;2;7;3;22.8;21.55;92.1;90;21.08;323.05;20;310;6.9
2002/02/07 @ 04:00:00;2;7;4;22.8;21.68;92.1;91;21.26;377.19;29;363;9.2
2002/02/07 @ 05:00:00;2;7;5;22.1;20.87;92.1;90;20.4;406.19;39;395;12.2
2002/02/07 @ 06:00:00;2;7;6;22;21.02;92.1;92;20.65;354.66;28;353;11
2002/02/07 @ 07:00:00;2;7;7;21.8;21.2;92.1;95;20.97;249;11;249;9.7
2002/02/07 @ 08:00:00;2;7;8;21.5;20.9;92;95;20.68;156;4;156;8.8
2002/02/07 @ 09:00:00;2;7;9;20.8;20.33;92.1;96;20.15;74;1;74;9.6
2002/02/07 @ 10:00:00;2;7;10;20.1;19.87;92.1;98;19.79;15;0;15;10.7
2002/02/07 @ 11:00:00;2;7;11;20.1;19.64;92.2;96;19.46;0;0;0;11.2
2002/02/07 @ 12:00:00;2;7;12;20.1;19.75;92.2;97;19.62;0;0;0;10
2002/02/07 @ 13:00:00;2;7;13;20.5;20.27;92.3;98;20.19;0;0;0;8.8
2002/02/07 @ 14:00:00;2;7;14;20.6;20.37;92.3;98;20.29;0;0;0;7.7
2002/02/07 @ 15:00:00;2;7;15;20.5;20.27;92.3;98;20.19;0;0;0;6.6
2002/02/07 @ 16:00:00;2;7;16;20.5;20.27;92.3;98;20.19;0;0;0;6
2002/02/07 @ 17:00:00;2;7;17;20.5;20.15;92.3;97;20.02;0;0;0;5.1
2002/02/07 @ 18:00:00;2;7;18;20.6;20.01;92.3;95;19.79;0;0;0;4.4
2002/02/07 @ 19:00:00;2;7;19;20.5;19.8;92.3;94;19.52;0;0;0;3.6
2002/02/07 @ 20:00:00;2;7;20;20.1;19.17;92.2;92;18.78;0;0;0;2.6
2002/02/07 @ 21:00:00;2;7;21;19.8;19.34;92.3;96;19.16;0;0;0;3.6
2002/02/07 @ 22:00:00;2;7;22;19.8;19.57;92.4;98;19.49;40;0;40;4.3
2002/02/07 @ 23:00:00;2;7;23;20.4;20.17;92.4;98;20.09;118.34;54;78;4.9
2002/02/08 @ 00:00:00;2;8;0;22.1;21.49;92.4;95;21.27;242.51;84;174;3.6
2002/02/08 @ 01:00:00;2;8;1;23.7;22.3;92.3;89;21.79;387.65;143;270;2.7
2002/02/08 @ 02:00:00;2;8;2;25.8;24.06;92.3;87;23.47;486.56;170;356;1.8
2002/02/08 @ 03:00:00;2;8;3;26.7;23.32;92.3;76;22.13;559.76;224;413;3.9
2002/02/08 @ 04:00:00;2;8;4;27.4;22.71;92.2;68;20.98;586.66;353;413;6.8
2002/02/08 @ 05:00:00;2;8;5;27.5;22.8;92;68;21.08;496.45;551;337;9.2
2002/02/08 @ 06:00:00;2;8;6;26.9;23.04;92;73;21.66;417.81;372;395;9.7
2002/02/08 @ 07:00:00;2;8;7;25.8;22.62;92;77;21.47;386;250;386;10.4
2002/02/08 @ 08:00:00;2;8;8;24.5;22.12;92.1;82;21.24;316;215;316;11.1
2002/02/08 @ 09:00:00;2;8;9;23.2;21.81;92;89;21.3;241;125;241;8.3
2002/02/08 @ 10:00:00;2;8;10;22.7;21.58;92;91;21.17;137;25;137;6.6
2002/02/08 @ 11:00:00;2;8;11;21.9;21.29;92;95;21.07;0;0;0;5.1
2002/02/08 @ 12:00:00;2;8;12;21.8;21.2;92;95;20.97;0;0;0;4.1
2002/02/08 @ 13:00:00;2;8;13;21.4;20.92;92;96;20.75;0;0;0;3
2002/02/08 @ 14:00:00;2;8;14;21.3;20.7;92;95;20.48;0;0;0;1.7
2002/02/08 @ 15:00:00;2;8;15;21.1;20.51;92;95;20.28;0;0;0;2
2002/02/08 @ 16:00:00;2;8;16;20.8;20.09;92.1;94;19.81;0;0;0;2.4
2002/02/08 @ 17:00:00;2;8;17;20.7;19.99;92.1;94;19.71;0;0;0;2.9
2002/02/08 @ 18:00:00;2;8;18;20.7;19.99;92.1;94;19.71;0;0;0;3.2
2002/02/08 @ 19:00:00;2;8;19;20.9;19.58;92.1;89;19.04;0;0;0;3.6
2002/02/08 @ 20:00:00;2;8;20;20.9;19.21;92.1;86;18.49;0;0;0;3.8
2002/02/08 @ 21:00:00;2;8;21;20.5;18.95;92.1;87;18.28;0;0;0;3.3
2002/02/08 @ 22:00:00;2;8;22;20.7;18.77;92.1;84;17.92;42;0;42;2.7
2002/02/08 @ 23:00:00;2;8;23;22.5;19.42;92.2;76;18.08;115.99;52;77;2.5
2002/02/09 @ 00:00:00;2;9;0;23.9;20.86;92.2;77;19.64;235.38;75;174;3
2002/02/09 @ 01:00:00;2;9;1;25.1;21.68;92.2;75;20.37;367.3;113;274;3.5
2002/02/09 @ 02:00:00;2;9;2;25.8;22.18;92.2;74;20.83;488.38;173;355;4.4
2002/02/09 @ 03:00:00;2;9;3;27.1;22.28;92.2;67;20.46;496.68;115;421;5.7
2002/02/09 @ 04:00:00;2;9;4;27.2;22.37;92.2;67;20.55;508.42;108;455;7.1
2002/02/09 @ 05:00:00;2;9;5;26.8;22.48;92.2;70;20.88;482.85;92;456;8.1
2002/02/09 @ 06:00:00;2;9;6;26.2;22.55;92.1;74;21.21;444.71;90;439;8.2
2002/02/09 @ 07:00:00;2;9;7;25.4;22.54;92.1;79;21.5;403;106;403;8.1
2002/02/09 @ 08:00:00;2;9;8;24.4;22.16;92.2;83;21.34;325;65;325;8.1
2002/02/09 @ 09:00:00;2;9;9;24.1;22.15;92.1;85;21.43;240;52;240;6.7
2002/02/09 @ 10:00:00;2;9;10;23.4;21.87;92;88;21.31;107;8;107;5.4
2002/02/09 @ 11:00:00;2;9;11;23;21.74;92;90;21.28;0;0;0;3.6
2002/02/09 @ 12:00:00;2;9;12;22.3;21.44;92;93;21.12;0;0;0;3.7
2002/02/09 @ 13:00:00;2;9;13;21.8;21.2;92.1;95;20.97;0;0;0;4
2002/02/09 @ 14:00:00;2;9;14;21.5;21.26;92.1;98;21.18;0;0;0;3.7
2002/02/09 @ 15:00:00;2;9;15;21.1;20.86;92.1;98;20.78;0;0;0;3.2
2002/02/09 @ 16:00:00;2;9;16;20.7;20.47;92.1;98;20.39;0;0;0;2.7
2002/02/09 @ 17:00:00;2;9;17;20.8;20.57;92;98;20.49;0;0;0;2.3
2002/02/09 @ 18:00:00;2;9;18;21.9;21.17;92.1;94;20.9;0;0;0;1.5
2002/02/09 @ 19:00:00;2;9;19;22.3;20.94;92.2;89;20.41;0;0;0;1.1
