Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/01 @ 00:00:00;1;1;0;22.8;19.65;100.92;75;18.16;0;0;0;2
2002/01/01 @ 01:00:00;1;1;1;22.8;19.78;100.92;76;18.37;0;0;0;2.5
2002/01/01 @ 02:00:00;1;1;2;23.3;20.38;100.92;77;19.06;0;0;0;2.5
2002/01/01 @ 03:00:00;1;1;3;23.3;20.64;100.92;79;19.47;0;0;0;3
2002/01/01 @ 04:00:00;1;1;4;22.8;20.7;100.92;83;19.78;0;0;0;3
2002/01/01 @ 05:00:00;1;1;5;23.3;21.17;100.92;83;20.26;0;0;0;3.4
2002/01/01 @ 06:00:00;1;1;6;24.4;21.68;100.92;79;20.53;0;0;0;3.9
2002/01/01 @ 07:00:00;1;1;7;25.6;22.52;100.92;77;21.28;165.16;341;53;3.9
2002/01/01 @ 08:00:00;1;1;8;26.7;22.8;100.92;72;21.24;303.13;378;107;4
2002/01/01 @ 09:00:00;1;1;9;27.2;23.11;100.92;71;21.49;549.62;637;111;4.4
2002/01/01 @ 10:00:00;1;1;10;28.3;23.8;100.92;69;22.08;796;847;96;4.9
2002/01/01 @ 11:00:00;1;1;11;28.9;23.69;100.92;65;21.67;904.03;806;160;4.4
2002/01/01 @ 12:00:00;1;1;12;28.9;23.19;100.92;62;20.9;956.96;751;227;4.4
2002/01/01 @ 13:00:00;1;1;13;28.3;22.33;100.92;60;19.81;941.86;665;297;4.1
2002/01/01 @ 14:00:00;1;1;14;28.3;22.32;100.58;60;19.81;867.72;554;360;3.9
2002/01/01 @ 15:00:00;1;1;15;28.3;22.32;100.58;60;19.81;731.26;395;409;3.4
2002/01/01 @ 16:00:00;1;1;16;28.3;22.49;100.58;61;20.08;523.05;172;407;3
2002/01/01 @ 17:00:00;1;1;17;28.3;22.66;100.58;62;20.34;367.74;91;322;3
2002/01/01 @ 18:00:00;1;1;18;27.8;22.22;100.58;62;19.87;171.61;18;166;3
2002/01/01 @ 19:00:00;1;1;19;27.2;21.85;100.58;63;19.56;68.57;5;68;3.4
2002/01/01 @ 20:00:00;1;1;20;27.2;21.85;100.58;63;19.56;0;0;0;3
2002/01/01 @ 21:00:00;1;1;21;25.6;20.91;100.92;66;18.8;0;0;0;3
2002/01/01 @ 22:00:00;1;1;22;25;20.81;100.92;69;18.94;0;0;0;2.3
2002/01/01 @ 23:00:00;1;1;23;23.9;20.25;100.92;72;18.57;0;0;0;2
2002/01/02 @ 00:00:00;1;2;0;22.8;19.51;100.92;74;17.95;0;0;0;1.4
2002/01/02 @ 01:00:00;1;2;1;21.7;19.02;100.92;78;17.72;0;0;0;1
2002/01/02 @ 02:00:00;1;2;2;21.1;18.96;100.92;82;17.93;0;0;0;2
2002/01/02 @ 03:00:00;1;2;3;20;18.75;100.92;89;18.15;0;0;0;3
2002/01/02 @ 04:00:00;1;2;4;18.9;18.24;100.92;94;17.93;0;0;0;3.9
2002/01/02 @ 05:00:00;1;2;5;19.4;19.07;100.92;97;18.93;0;0;0;3.9
2002/01/02 @ 06:00:00;1;2;6;20.6;19.68;100.92;92;19.27;26;0;26;3
2002/01/02 @ 07:00:00;1;2;7;21.7;20.64;100.92;91;20.18;266.75;336;157;2.5
2002/01/02 @ 08:00:00;1;2;8;23.3;21.3;100.92;84;20.46;430.65;603;119;2.5
2002/01/02 @ 09:00:00;1;2;9;23.9;21.34;100.92;80;20.25;601.19;753;84;2.3
2002/01/02 @ 10:00:00;1;2;10;24.4;21.54;100.92;78;20.33;845.04;846;147;2
2002/01/02 @ 11:00:00;1;2;11;25.6;21.35;100.58;69;19.51;968.65;904;135;3
2002/01/02 @ 12:00:00;1;2;12;26.7;20.61;100.58;58;17.78;1040.12;907;159;3.4
2002/01/02 @ 13:00:00;1;2;13;27.2;20.2;100.58;53;16.82;1024.04;821;228;3.9
2002/01/02 @ 14:00:00;1;2;14;28.3;20.22;100.58;48;16.27;950.77;723;288;4.4
2002/01/02 @ 15:00:00;1;2;15;27.8;18.91;100.58;43;14.11;789.06;517;367;4.9
2002/01/02 @ 16:00:00;1;2;16;27.8;19.09;100.58;44;14.47;563.72;235;405;4.8
2002/01/02 @ 17:00:00;1;2;17;27.2;18.62;100.58;44;13.93;331.71;61;301;3.9
2002/01/02 @ 18:00:00;1;2;18;26.7;18.92;100.58;48;14.82;147.43;11;144;3.4
2002/01/02 @ 19:00:00;1;2;19;26.1;19.11;100.58;52;15.51;44.23;2;44;3
2002/01/02 @ 20:00:00;1;2;20;26.7;20.12;100.92;55;16.94;0;0;0;3.4
2002/01/02 @ 21:00:00;1;2;21;26.1;20.1;100.92;58;17.22;0;0;0;3.9
2002/01/02 @ 22:00:00;1;2;22;25;19.92;100.92;63;17.49;0;0;0;4.1
2002/01/02 @ 23:00:00;1;2;23;23.9;18.81;100.92;62;16.21;0;0;0;5.1
2002/01/03 @ 00:00:00;1;3;0;22.8;17.85;101.25;62;15.17;0;0;0;6
2002/01/03 @ 01:00:00;1;3;1;21.7;17.17;101.25;64;14.63;0;0;0;7
2002/01/03 @ 02:00:00;1;3;2;20.6;16.2;101.25;64;13.59;0;0;0;6
2002/01/03 @ 03:00:00;1;3;3;18.9;14.7;101.25;64;11.98;0;0;0;4.9
2002/01/03 @ 04:00:00;1;3;4;17.8;13.49;101.25;62;10.46;0;0;0;3.9
2002/01/03 @ 05:00:00;1;3;5;17.8;13.97;101.25;66;11.4;0;0;0;3.4
2002/01/03 @ 06:00:00;1;3;6;18.9;14.95;101.25;66;12.45;35;0;35;3
2002/01/03 @ 07:00:00;1;3;7;18.9;15.2;101.25;68;12.9;236.68;332;129;2.5
2002/01/03 @ 08:00:00;1;3;8;20;16.31;101.25;69;14.17;434.37;601;125;2
2002/01/03 @ 09:00:00;1;3;9;21.1;17.03;100.92;67;14.77;633.19;752;118;1.4
2002/01/03 @ 10:00:00;1;3;10;21.7;17.84;100.92;69;15.79;817.05;845;121;1
2002/01/03 @ 11:00:00;1;3;11;22.8;17.85;100.92;62;15.17;966.87;903;135;1.4
2002/01/03 @ 12:00:00;1;3;12;23.9;18.06;100.92;57;14.9;1051.99;929;150;1.4
2002/01/03 @ 13:00:00;1;3;13;24.4;17.71;100.92;52;13.95;1069.42;903;194;1.4
2002/01/03 @ 14:00:00;1;3;14;25;17.55;100.92;48;13.27;998.94;819;248;1.4
2002/01/03 @ 15:00:00;1;3;15;24.4;17.23;100.92;49;13.03;880.2;725;288;2
2002/01/03 @ 16:00:00;1;3;16;25.6;17.7;100.92;46;13.16;689.22;521;337;2.5
2002/01/03 @ 17:00:00;1;3;17;24.4;17.86;100.92;53;14.24;468.56;255;340;3
2002/01/03 @ 18:00:00;1;3;18;24.4;18.32;100.58;56;15.09;272.1;93;243;3
2002/01/03 @ 19:00:00;1;3;19;24.4;19.1;100.92;61;16.42;125.8;33;122;3.4
2002/01/03 @ 20:00:00;1;3;20;24.4;19.54;100.92;64;17.18;0;0;0;3.2
2002/01/03 @ 21:00:00;1;3;21;23.9;19.68;100.92;68;17.66;0;0;0;3
2002/01/03 @ 22:00:00;1;3;22;23.3;19.7;100.92;72;17.99;0;0;0;2.5
2002/01/03 @ 23:00:00;1;3;23;21.7;18.5;100.92;74;16.89;0;0;0;3
2002/01/04 @ 00:00:00;1;4;0;21.7;18.89;100.92;77;17.52;0;0;0;2.7
2002/01/04 @ 01:00:00;1;4;1;21.1;18.58;100.92;79;17.34;0;0;0;3
2002/01/04 @ 02:00:00;1;4;2;21.1;18.58;100.92;79;17.34;0;0;0;3.7
2002/01/04 @ 03:00:00;1;4;3;21.1;18.33;100.92;77;16.94;0;0;0;4.2
2002/01/04 @ 04:00:00;1;4;4;21.7;18.76;100.92;76;17.31;0;0;0;4.9
2002/01/04 @ 05:00:00;1;4;5;22.8;19.38;100.92;73;17.73;0;0;0;4.9
2002/01/04 @ 06:00:00;1;4;6;24.4;20.7;100.92;72;19.04;0;0;0;4.9
2002/01/04 @ 07:00:00;1;4;7;25.6;21.36;100.92;69;19.51;171.61;328;66;4.9
2002/01/04 @ 08:00:00;1;4;8;26.7;21.89;100.92;66;19.84;366.07;599;59;4.9
2002/01/04 @ 09:00:00;1;4;9;28.3;22.99;100.92;64;20.85;595.16;751;82;5.1
2002/01/04 @ 10:00:00;1;4;10;28.9;23.01;100.58;61;20.64;824.05;844;130;5.9
2002/01/04 @ 11:00:00;1;4;11;29.4;22.4;100.58;55;19.44;923.96;853;139;6
2002/01/04 @ 12:00:00;1;4;12;30;22.73;100.58;54;19.7;993.52;826;192;5.5
2002/01/04 @ 13:00:00;1;4;13;30;22.17;100.58;51;18.78;1016.17;808;233;4.9
2002/01/04 @ 14:00:00;1;4;14;28.3;21.29;100.58;54;18.13;939.85;701;297;4.4
2002/01/04 @ 15:00:00;1;4;15;27.2;21.04;100.58;58;18.24;802.21;546;356;3.9
2002/01/04 @ 16:00:00;1;4;16;27.2;21.37;100.58;60;18.78;584.36;271;401;3.4
2002/01/04 @ 17:00:00;1;4;17;26.7;20.93;100.58;60;18.31;386.03;111;330;2.5
2002/01/04 @ 18:00:00;1;4;18;26.7;20.61;100.58;58;17.78;216.91;38;205;2
2002/01/04 @ 19:00:00;1;4;19;27.2;21.2;100.58;59;18.51;85.04;9;84;2
2002/01/04 @ 20:00:00;1;4;20;27.2;21.69;100.58;62;19.31;0;0;0;1.9
2002/01/04 @ 21:00:00;1;4;21;26.7;21.41;100.58;63;19.09;0;0;0;1.6
2002/01/04 @ 22:00:00;1;4;22;25.6;21.05;100.58;67;19.04;0;0;0;2
2002/01/04 @ 23:00:00;1;4;23;24.4;20.41;100.58;70;18.59;0;0;0;1.4
2002/01/05 @ 00:00:00;1;5;0;22.8;19.1;100.58;71;17.29;0;0;0;0.5
2002/01/05 @ 01:00:00;1;5;1;22.8;19.24;100.58;72;17.51;0;0;0;0
2002/01/05 @ 02:00:00;1;5;2;21.7;18.37;100.58;73;16.68;0;0;0;1
2002/01/05 @ 03:00:00;1;5;3;21.1;17.95;100.58;74;16.31;0;0;0;1.4
2002/01/05 @ 04:00:00;1;5;4;21.1;17.69;100.58;72;15.88;0;0;0;2.5
2002/01/05 @ 05:00:00;1;5;5;21.7;19.14;100.58;79;17.92;0;0;0;2.5
2002/01/05 @ 06:00:00;1;5;6;22.8;20.04;100.58;78;18.78;0;0;0;2.7
2002/01/05 @ 07:00:00;1;5;7;25;22.37;100.58;80;21.32;194.22;323;91;3.1
2002/01/05 @ 08:00:00;1;5;8;26.1;22.69;100.58;75;21.33;400.26;596;96;3.7
2002/01/05 @ 09:00:00;1;5;9;27.2;23.1;100.58;71;21.49;593.44;749;83;3.9
2002/01/05 @ 10:00:00;1;5;10;28.3;23.63;100.58;68;21.84;822.84;844;130;4.9
2002/01/05 @ 11:00:00;1;5;11;28.9;23.18;100.24;62;20.9;928.29;863;135;5.5
2002/01/05 @ 12:00:00;1;5;12;29.4;22.39;100.24;55;19.44;1040.42;912;156;5.8
2002/01/05 @ 13:00:00;1;5;13;28.3;20.93;100.24;52;17.53;1058.58;886;200;5.5
2002/01/05 @ 14:00:00;1;5;14;28.3;20.58;100.24;50;16.91;933;688;302;5.9
2002/01/05 @ 15:00:00;1;5;15;26.7;18.74;100.24;47;14.49;618.97;203;453;5.4
2002/01/05 @ 16:00:00;1;5;16;26.1;17.56;100.24;43;12.59;254.8;13;246;4.9
2002/01/05 @ 17:00:00;1;5;17;24.4;18.16;100.24;55;14.81;125.52;3;124;3.6
2002/01/05 @ 18:00:00;1;5;18;21.7;17.7;100.58;68;15.57;109.57;5;108;2
2002/01/05 @ 19:00:00;1;5;19;20;17.06;100.58;75;15.46;58.35;3;58;1
2002/01/05 @ 20:00:00;1;5;20;18.9;16.28;100.58;77;14.81;0;0;0;2.3
2002/01/05 @ 21:00:00;1;5;21;18.9;16.04;100.58;75;14.4;0;0;0;3.9
2002/01/05 @ 22:00:00;1;5;22;18.9;15.81;100.92;73;13.99;0;0;0;6
2002/01/05 @ 23:00:00;1;5;23;20;15.79;100.92;65;13.26;0;0;0;6.5
2002/01/06 @ 00:00:00;1;6;0;20.6;15.79;100.92;61;12.85;0;0;0;7
2002/01/06 @ 01:00:00;1;6;1;20;14.46;100.92;55;10.73;0;0;0;7.5
2002/01/06 @ 02:00:00;1;6;2;20;14.2;101.25;53;10.17;0;0;0;8
2002/01/06 @ 03:00:00;1;6;3;20;13.78;101.25;50;9.3;0;0;0;8.5
2002/01/06 @ 04:00:00;1;6;4;19.4;12.74;101.25;46;7.52;0;0;0;8.6
2002/01/06 @ 05:00:00;1;6;5;19.4;12.88;101.25;47;7.84;0;0;0;8.5
2002/01/06 @ 06:00:00;1;6;6;18.9;12.61;101.25;48;7.69;0;0;0;8.5
2002/01/06 @ 07:00:00;1;6;7;18.9;12.47;101.25;47;7.38;184.84;318;84;8.5
2002/01/06 @ 08:00:00;1;6;8;18.3;11.59;101.25;44;5.87;392.94;594;91;8.5
2002/01/06 @ 09:00:00;1;6;9;19.4;11.75;101.25;39;5.12;650.37;748;142;8.7
2002/01/06 @ 10:00:00;1;6;10;21.1;12.43;101.25;35;5.08;838.79;843;148;9.1
2002/01/06 @ 11:00:00;1;6;11;21.7;12.57;101.59;33;4.76;978.2;902;150;8.5
2002/01/06 @ 12:00:00;1;6;12;22.2;12.44;101.59;30;3.83;1065.1;936;158;8
2002/01/06 @ 13:00:00;1;6;13;22.8;12.87;101.59;30;4.35;1052.6;878;202;7.5
2002/01/06 @ 14:00:00;1;6;14;21.7;12.24;101.59;31;3.86;1043.24;903;215;7.5
2002/01/06 @ 15:00:00;1;6;15;21.1;11.97;101.59;32;3.79;906.77;781;268;6.6
2002/01/06 @ 16:00:00;1;6;16;20.6;11.76;101.59;33;3.79;752.17;688;286;6.2
2002/01/06 @ 17:00:00;1;6;17;20;11.16;101.25;32;2.82;515.73;383;322;5.1
2002/01/06 @ 18:00:00;1;6;18;20;11.16;101.25;32;2.82;289.09;118;252;4.4
2002/01/06 @ 19:00:00;1;6;19;20;11.31;101.25;33;3.26;124.6;31;121;3.9
2002/01/06 @ 20:00:00;1;6;20;19.4;11.47;101.59;37;4.36;0;0;0;3.2
2002/01/06 @ 21:00:00;1;6;21;18.3;10.91;101.59;39;4.13;0;0;0;2.5
2002/01/06 @ 22:00:00;1;6;22;17.8;11.07;101.59;43;5.08;0;0;0;2
2002/01/06 @ 23:00:00;1;6;23;17.2;10.6;101.93;43;4.54;0;0;0;1.9
2002/01/07 @ 00:00:00;1;7;0;16.7;10.84;101.93;48;5.67;0;0;0;1.4
2002/01/07 @ 01:00:00;1;7;1;16.1;10.71;101.93;51;5.99;0;0;0;1.4
2002/01/07 @ 02:00:00;1;7;2;15;10.38;101.93;56;6.33;0;0;0;1.4
2002/01/07 @ 03:00:00;1;7;3;14.4;10.53;101.93;62;7.25;0;0;0;1.4
2002/01/07 @ 04:00:00;1;7;4;13.9;10.41;101.93;65;7.46;0;0;0;1.4
2002/01/07 @ 05:00:00;1;7;5;15;11.72;102.27;68;9.18;0;0;0;1.4
2002/01/07 @ 06:00:00;1;7;6;16.1;12.59;102.27;67;10.01;0;0;0;1
2002/01/07 @ 07:00:00;1;7;7;17.2;13.45;102.27;66;10.83;167.48;313;69;1.4
2002/01/07 @ 08:00:00;1;7;8;18.9;13.95;101.93;58;10.5;366.61;592;67;1.6
2002/01/07 @ 09:00:00;1;7;9;19.4;13.84;101.93;54;9.89;594.29;747;88;2
2002/01/07 @ 10:00:00;1;7;10;21.1;14.27;102.27;47;9.39;870.72;842;182;2
2002/01/07 @ 11:00:00;1;7;11;21.7;14.91;102.27;48;10.25;985.31;901;159;2.5
2002/01/07 @ 12:00:00;1;7;12;22.8;15.49;102.27;46;10.62;1039.2;913;155;3
2002/01/07 @ 13:00:00;1;7;13;22.8;15.34;102.27;45;10.29;1028.73;834;221;3
2002/01/07 @ 14:00:00;1;7;14;22.8;15.01;101.93;43;9.61;991.37;805;253;3
2002/01/07 @ 15:00:00;1;7;15;22.8;15.01;101.93;43;9.61;906.96;781;268;3
2002/01/07 @ 16:00:00;1;7;16;22.8;14.69;101.93;41;8.9;711.49;576;321;3
2002/01/07 @ 17:00:00;1;7;17;22.8;14.53;101.93;40;8.54;457.4;226;343;3
2002/01/07 @ 18:00:00;1;7;18;21.7;14.15;101.93;43;8.62;266.43;84;240;3.4
2002/01/07 @ 19:00:00;1;7;19;21.7;14.15;101.93;43;8.62;100.74;15;99;3.4
2002/01/07 @ 20:00:00;1;7;20;21.1;14.41;101.93;48;9.71;0;0;0;3.4
2002/01/07 @ 21:00:00;1;7;21;20;14.07;101.93;52;9.89;0;0;0;3
2002/01/07 @ 22:00:00;1;7;22;18.9;13.69;101.93;56;9.97;0;0;0;3
2002/01/07 @ 23:00:00;1;7;23;18.9;14.46;101.93;62;11.5;0;0;0;3
2002/01/08 @ 00:00:00;1;8;0;17.8;14.1;101.93;67;11.63;0;0;0;3
2002/01/08 @ 01:00:00;1;8;1;17.8;14.58;101.93;71;12.51;0;0;0;2.5
2002/01/08 @ 02:00:00;1;8;2;16.7;14.03;101.93;75;12.28;0;0;0;2
2002/01/08 @ 03:00:00;1;8;3;16.7;14.03;101.93;75;12.28;0;0;0;2
2002/01/08 @ 04:00:00;1;8;4;16.7;14.15;102.27;76;12.48;0;0;0;2
2002/01/08 @ 05:00:00;1;8;5;16.7;14.48;102.27;79;13.07;0;0;0;2
2002/01/08 @ 06:00:00;1;8;6;17.8;15.39;102.27;78;13.95;23;0;23;2.5
2002/01/08 @ 07:00:00;1;8;7;18.9;16.18;102.27;76;14.61;210.13;308;114;2.7
2002/01/08 @ 08:00:00;1;8;8;21.1;17.31;101.93;69;15.22;354.76;589;58;3
2002/01/08 @ 09:00:00;1;8;9;22.8;18.01;101.93;63;15.42;577.52;745;74;3.2
2002/01/08 @ 10:00:00;1;8;10;23.3;17.72;101.93;58;14.61;837.63;841;151;3.4
2002/01/08 @ 11:00:00;1;8;11;23.9;17.47;101.93;53;13.78;934.75;884;125;3.4
2002/01/08 @ 12:00:00;1;8;12;23.9;17.16;101.93;51;13.19;991.33;827;191;3.4
2002/01/08 @ 13:00:00;1;8;13;23.9;16.84;101.93;49;12.58;962.33;712;273;3
2002/01/08 @ 14:00:00;1;8;14;23.9;16.68;101.93;48;12.26;818.08;458;398;3.6
2002/01/08 @ 15:00:00;1;8;15;24.4;16.92;101.59;47;12.4;521.47;102;438;3.6
2002/01/08 @ 16:00:00;1;8;16;23.9;16.36;101.59;46;11.62;281.53;17;270;3.4
2002/01/08 @ 17:00:00;1;8;17;23.9;16.83;101.59;49;12.58;140.03;4;138;3.6
2002/01/08 @ 18:00:00;1;8;18;22.8;16.84;101.59;55;13.33;120.89;6;119;3.9
2002/01/08 @ 19:00:00;1;8;19;22.8;17.43;101.59;59;14.41;73.7;6;73;4.1
2002/01/08 @ 20:00:00;1;8;20;21.7;17.17;101.59;64;14.63;0;0;0;4
2002/01/08 @ 21:00:00;1;8;21;21.1;16.78;101.59;65;14.3;0;0;0;3.9
2002/01/08 @ 22:00:00;1;8;22;19.4;16.15;101.59;72;14.26;0;0;0;3.9
2002/01/08 @ 23:00:00;1;8;23;18.9;15.94;101.59;74;14.2;0;0;0;3.9
2002/01/09 @ 00:00:00;1;9;0;18.9;16.29;101.59;77;14.81;0;0;0;3.4
2002/01/09 @ 01:00:00;1;9;1;17.8;15.73;101.59;81;14.53;0;0;0;3
2002/01/09 @ 02:00:00;1;9;2;17.8;15.73;101.59;81;14.53;0;0;0;3
2002/01/09 @ 03:00:00;1;9;3;17.8;15.84;101.59;82;14.72;0;0;0;3
2002/01/09 @ 04:00:00;1;9;4;17.2;15.71;101.59;86;14.87;0;0;0;2.9
2002/01/09 @ 05:00:00;1;9;5;17.8;16.29;101.59;86;15.45;0;0;0;3
2002/01/09 @ 06:00:00;1;9;6;18.9;17;101.59;83;15.98;46;0;46;3
2002/01/09 @ 07:00:00;1;9;7;20;17.68;101.59;80;16.47;232.79;303;139;3.1
2002/01/09 @ 08:00:00;1;9;8;21.7;19.02;101.25;78;17.72;374.42;587;80;3.4
2002/01/09 @ 09:00:00;1;9;9;22.8;19.65;101.25;75;18.16;613.41;744;112;3.4
2002/01/09 @ 10:00:00;1;9;10;24.4;20.99;101.25;74;19.48;842.52;840;158;3.9
2002/01/09 @ 11:00:00;1;9;11;25.6;21.21;101.25;68;19.27;984.39;900;161;3.9
2002/01/09 @ 12:00:00;1;9;12;26.1;21.05;101.25;64;18.78;1041.63;921;151;3.9
2002/01/09 @ 13:00:00;1;9;13;25.6;20.61;101.25;64;18.31;1056.43;887;198;3.6
2002/01/09 @ 14:00:00;1;9;14;25.6;20.3;101.25;62;17.8;1006.79;835;241;3.8
2002/01/09 @ 15:00:00;1;9;15;25.6;20.3;101.25;62;17.8;893.47;752;278;3.4
2002/01/09 @ 16:00:00;1;9;16;25;20.08;101.25;64;17.74;723.16;606;312;3
2002/01/09 @ 17:00:00;1;9;17;25.6;20.76;101.25;65;18.55;529.88;426;314;3.4
2002/01/09 @ 18:00:00;1;9;18;24.4;20.42;101.25;70;18.59;339.8;247;262;3.6
2002/01/09 @ 19:00:00;1;9;19;23.9;19.97;101.25;70;18.12;132.3;37;128;3.9
2002/01/09 @ 20:00:00;1;9;20;23.9;20.39;101.25;73;18.79;0;3;0;4.1
2002/01/09 @ 21:00:00;1;9;21;23.9;20.8;101.25;76;19.43;0;0;0;3.4
2002/01/09 @ 22:00:00;1;9;22;22.8;20.05;101.25;78;18.78;0;0;0;3
2002/01/09 @ 23:00:00;1;9;23;22.2;19.49;101.25;78;18.2;0;0;0;3
2002/01/10 @ 00:00:00;1;10;0;22.8;19.92;101.25;77;18.58;0;0;0;3.4
2002/01/10 @ 01:00:00;1;10;1;21.7;18.76;101.25;76;17.31;0;0;0;3.4
2002/01/10 @ 02:00:00;1;10;2;21.1;18.59;101.25;79;17.34;0;0;0;3.9
2002/01/10 @ 03:00:00;1;10;3;21.7;19.4;101.25;81;18.32;0;0;0;4.4
2002/01/10 @ 04:00:00;1;10;4;21.7;19.78;101.25;84;18.9;0;0;0;4.9
2002/01/10 @ 05:00:00;1;10;5;22.2;20.51;101.25;86;19.76;0;0;0;4.9
2002/01/10 @ 06:00:00;1;10;6;23.3;21.94;101.25;89;21.39;18;0;18;5.2
2002/01/10 @ 07:00:00;1;10;7;23.9;22.4;101.25;88;21.8;195.47;298;104;4.9
2002/01/10 @ 08:00:00;1;10;8;23.9;22.01;101.25;85;21.23;403.56;584;112;4.9
2002/01/10 @ 09:00:00;1;10;9;25;23.06;101.25;85;22.31;638.61;742;140;4.9
2002/01/10 @ 10:00:00;1;10;10;26.7;24.55;101.25;84;23.77;846.4;839;164;4.9
2002/01/10 @ 11:00:00;1;10;11;27.8;24.72;101.25;78;23.61;961.44;899;140;4.9
2002/01/10 @ 12:00:00;1;10;12;28.9;25.13;100.92;74;23.8;1024.87;893;162;4.9
2002/01/10 @ 13:00:00;1;10;13;29.4;25.27;100.92;72;23.82;1023.93;830;221;4.9
2002/01/10 @ 14:00:00;1;10;14;29.4;24.95;100.92;70;23.36;959.24;744;277;4.9
2002/01/10 @ 15:00:00;1;10;15;28.9;24.82;100.92;72;23.35;859.95;678;305;4.2
2002/01/10 @ 16:00:00;1;10;16;28.3;24.27;100.92;72;22.77;712.62;580;319;3.4
2002/01/10 @ 17:00:00;1;10;17;28.3;24.27;100.92;72;22.77;486.56;297;336;3
2002/01/10 @ 18:00:00;1;10;18;27.2;23.56;100.92;74;22.17;311.98;165;260;2.5
2002/01/10 @ 19:00:00;1;10;19;27.2;23.41;100.58;73;21.95;145.15;53;139;1.8
2002/01/10 @ 20:00:00;1;10;20;26.7;23.25;100.92;75;21.91;0;0;0;1.4
2002/01/10 @ 21:00:00;1;10;21;26.7;23.25;100.92;75;21.91;0;0;0;1.4
2002/01/10 @ 22:00:00;1;10;22;26.1;22.69;100.92;75;21.33;0;0;0;1.4
2002/01/10 @ 23:00:00;1;10;23;25.6;22.66;100.92;78;21.49;0;0;0;1.4
2002/01/11 @ 00:00:00;1;11;0;25.6;22.8;100.92;79;21.7;0;0;0;1.4
2002/01/11 @ 01:00:00;1;11;1;25.6;23.63;100.92;85;22.89;0;0;0;1.4
2002/01/11 @ 02:00:00;1;11;2;25;22.79;100.92;83;21.92;0;0;0;2
2002/01/11 @ 03:00:00;1;11;3;23.9;22.27;100.92;87;21.61;0;0;0;2.5
2002/01/11 @ 04:00:00;1;11;4;24.4;22.75;100.92;87;22.1;0;0;0;3
2002/01/11 @ 05:00:00;1;11;5;24.4;22.75;100.92;87;22.1;0;0;0;2.5
2002/01/11 @ 06:00:00;1;11;6;26.1;24.79;101.25;90;24.33;0;0;0;2.5
2002/01/11 @ 07:00:00;1;11;7;25.6;24.17;101.25;89;23.65;155.86;292;67;2.5
2002/01/11 @ 08:00:00;1;11;8;25.6;23.63;101.25;85;22.89;162.8;66;130;2.5
2002/01/11 @ 09:00:00;1;11;9;27.2;24.88;101.25;83;24.06;167.05;15;157;2.5
2002/01/11 @ 10:00:00;1;11;10;27.2;24.6;101.25;81;23.66;160.87;6;156;2.5
2002/01/11 @ 11:00:00;1;11;11;28.3;25.64;101.25;81;24.72;148.74;3;146;2
2002/01/11 @ 12:00:00;1;11;12;28.3;26.36;101.25;86;25.73;140.93;2;139;1.4
2002/01/11 @ 13:00:00;1;11;13;29.4;27.13;101.25;84;26.4;140.93;2;139;0.9
2002/01/11 @ 14:00:00;1;11;14;29.4;27.13;101.25;84;26.4;159.75;3;157;1
2002/01/11 @ 15:00:00;1;11;15;28.3;25.78;101.25;82;24.93;235.73;7;230;1
2002/01/11 @ 16:00:00;1;11;16;27.8;25.31;101.25;82;24.44;323.33;27;305;1
2002/01/11 @ 17:00:00;1;11;17;28.3;25.64;101.25;81;24.72;275.72;31;260;1
2002/01/11 @ 18:00:00;1;11;18;29.4;26.83;101.25;82;26;152.78;12;149;0
2002/01/11 @ 19:00:00;1;11;19;29.4;26.52;101.25;80;25.58;61.46;4;61;0
2002/01/11 @ 20:00:00;1;11;20;28.9;26.65;101.25;84;25.92;0;0;0;0.8
2002/01/11 @ 21:00:00;1;11;21;28.3;26.22;101.25;85;25.53;0;0;0;1
2002/01/11 @ 22:00:00;1;11;22;28.3;26.22;101.25;85;25.53;0;0;0;1.4
2002/01/11 @ 23:00:00;1;11;23;27.8;26.45;101.25;90;26;0;0;0;2.4
2002/01/12 @ 00:00:00;1;12;0;27.2;25.86;101.25;90;25.41;0;0;0;3
2002/01/12 @ 01:00:00;1;12;1;27.8;26.31;101.25;89;25.81;0;0;0;3.9
2002/01/12 @ 02:00:00;1;12;2;26.1;24.66;101.25;89;24.14;0;0;0;4.9
2002/01/12 @ 03:00:00;1;12;3;24.4;23.65;101.25;94;23.37;0;0;0;4.9
2002/01/12 @ 04:00:00;1;12;4;23.3;22.45;101.25;93;22.11;0;0;0;5.3
2002/01/12 @ 05:00:00;1;12;5;21.7;21.23;101.25;96;21.05;0;0;0;5.1
2002/01/12 @ 06:00:00;1;12;6;21.1;20.52;101.25;95;20.28;0;0;0;5.1
2002/01/12 @ 07:00:00;1;12;7;22.2;21.49;101.25;94;21.2;102.03;262;23;4.9
2002/01/12 @ 08:00:00;1;12;8;22.8;22.2;101.25;95;21.96;189.39;112;134;5.2
2002/01/12 @ 09:00:00;1;12;9;23.9;22.78;101.25;91;22.35;291.13;99;225;4.9
2002/01/12 @ 10:00:00;1;12;10;24.4;23.01;101.25;89;22.47;494.38;235;304;4.7
2002/01/12 @ 11:00:00;1;12;11;25;23.33;101.25;87;22.69;679.13;382;331;4.9
2002/01/12 @ 12:00:00;1;12;12;25.6;23.9;101.25;87;23.28;830.36;527;322;5.9
