Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/04 @ 23:00:00;1;4;23;3.4;2.54;100.66;87;1.43;0;0;0;5.5
2002/01/05 @ 00:00:00;1;5;0;3.2;2.28;100.5;86;1.07;0;0;0;5.8
2002/01/05 @ 01:00:00;1;5;1;3.2;2.22;100.41;85;0.91;0;0;0;6.1
2002/01/05 @ 02:00:00;1;5;2;4.5;3.25;99.96;82;1.69;0;0;0;6.4
2002/01/05 @ 03:00:00;1;5;3;5.1;4.18;99.29;87;3.12;0;0;0;8.1
2002/01/05 @ 04:00:00;1;5;4;5.1;4.39;99.68;90;3.6;0;0;0;7
2002/01/05 @ 05:00:00;1;5;5;6.2;5.54;99.48;91;4.86;0;0;0;6.2
2002/01/05 @ 06:00:00;1;5;6;6.3;5.78;100.04;93;5.27;0;0;0;5.9
2002/01/05 @ 07:00:00;1;5;7;7;6.39;100.09;92;5.81;0;0;0;6
2002/01/05 @ 08:00:00;1;5;8;6.1;4.76;99.98;82;3.27;1;0;1;6.9
2002/01/05 @ 09:00:00;1;5;9;4.8;3.46;100.28;81;1.81;60.76;235;42;5.9
2002/01/05 @ 10:00:00;1;5;10;4.3;3.27;100.46;85;2;114.14;144;88;5.4
2002/01/05 @ 11:00:00;1;5;11;5.2;4.13;100.43;85;2.89;171.61;206;120;5.9
2002/01/05 @ 12:00:00;1;5;12;6.2;5.01;100.38;84;3.71;208.73;279;130;6.3
2002/01/05 @ 13:00:00;1;5;13;6.2;4.86;100.41;82;3.37;228.42;428;111;6.3
2002/01/05 @ 14:00:00;1;5;14;5.8;4.48;100.49;82;2.97;192.76;456;89;5.9
2002/01/05 @ 15:00:00;1;5;15;4.9;3.7;100.6;83;2.26;133.19;360;81;5.6
2002/01/05 @ 16:00:00;1;5;16;3.8;2.73;100.68;84;1.34;30.87;120;27;5.3
2002/01/05 @ 17:00:00;1;5;17;3.2;2.29;100.78;86;1.07;0;0;0;5.1
2002/01/05 @ 18:00:00;1;5;18;3.1;2.26;100.83;87;1.13;0;0;0;5.1
2002/01/05 @ 19:00:00;1;5;19;2.8;1.9;100.86;86;0.67;0;0;0;5.1
2002/01/05 @ 20:00:00;1;5;20;1.9;0.97;100.87;85;-0.31;0;0;0;4.9
2002/01/05 @ 21:00:00;1;5;21;3;2.29;100.89;89;1.35;0;0;0;4.9
2002/01/05 @ 22:00:00;1;5;22;3.1;2.52;100.9;91;1.77;0;0;0;4.8
2002/01/05 @ 23:00:00;1;5;23;3.4;2.74;100.83;90;1.91;0;0;0;4.9
2002/01/06 @ 00:00:00;1;6;0;3.6;2.8;100.72;88;1.79;0;0;0;5.2
2002/01/06 @ 01:00:00;1;6;1;4;3.12;100.48;87;2.03;0;0;0;4.8
2002/01/06 @ 02:00:00;1;6;2;5;4.23;100.39;89;3.35;0;0;0;5.3
2002/01/06 @ 03:00:00;1;6;3;5.4;4.54;99.93;88;3.58;0;0;0;6.7
2002/01/06 @ 04:00:00;1;6;4;6.5;5.75;99.52;90;5;0;0;0;7.2
2002/01/06 @ 05:00:00;1;6;5;7.6;6.9;99.56;91;6.25;0;0;0;7.2
2002/01/06 @ 06:00:00;1;6;6;7.7;7.08;99.99;92;6.51;0;0;0;7.1
2002/01/06 @ 07:00:00;1;6;7;8.7;8.05;99.78;92;7.5;0;0;0;7.3
2002/01/06 @ 08:00:00;1;6;8;8.4;7.76;99.46;92;7.2;0;0;0;7.5
2002/01/06 @ 09:00:00;1;6;9;9.4;8.48;99.36;89;7.71;7.08;1;7;7.6
2002/01/06 @ 10:00:00;1;6;10;10.1;9.25;99.46;90;8.57;19.18;1;19;7.8
2002/01/06 @ 11:00:00;1;6;11;9.8;8.87;99.3;89;8.1;30.5;2;30;7.5
2002/01/06 @ 12:00:00;1;6;12;10.3;9.61;99.14;92;9.09;20.28;1;20;7.4
2002/01/06 @ 13:00:00;1;6;13;9.6;8.93;99.23;92;8.39;16.28;1;16;7.1
2002/01/06 @ 14:00:00;1;6;14;8.4;8.16;98.91;97;7.98;11;0;11;5.8
2002/01/06 @ 15:00:00;1;6;15;9.2;8.46;99.46;91;7.84;5;0;5;5.4
2002/01/06 @ 16:00:00;1;6;16;8.4;7.52;99.55;89;6.72;1;0;1;5.6
2002/01/06 @ 17:00:00;1;6;17;8.2;7.32;99.54;89;6.52;0;0;0;5.8
2002/01/06 @ 18:00:00;1;6;18;8.7;7.56;99.55;86;6.52;0;0;0;6.4
2002/01/06 @ 19:00:00;1;6;19;8.1;6.33;99.6;78;4.51;0;0;0;8.1
2002/01/06 @ 20:00:00;1;6;20;6.1;4.38;99.42;77;2.37;0;0;0;6.8
2002/01/06 @ 21:00:00;1;6;21;6.1;4.76;99.63;82;3.27;0;0;0;7.3
2002/01/06 @ 22:00:00;1;6;22;5.3;3.93;99.62;81;2.3;0;0;0;7.4
2002/01/06 @ 23:00:00;1;6;23;5.1;3.74;99.67;81;2.11;0;0;0;7.4
2002/01/07 @ 00:00:00;1;7;0;4.8;3.75;99.68;85;2.49;0;0;0;7.3
2002/01/07 @ 01:00:00;1;7;1;4.9;3.77;99.65;84;2.43;0;0;0;7.8
2002/01/07 @ 02:00:00;1;7;2;4.9;3.77;99.68;84;2.43;0;0;0;7.8
2002/01/07 @ 03:00:00;1;7;3;4.7;3.65;99.68;85;2.39;0;0;0;7.9
2002/01/07 @ 04:00:00;1;7;4;4.4;3.22;99.72;83;1.76;0;0;0;7.7
2002/01/07 @ 05:00:00;1;7;5;4;2.84;99.63;83;1.37;0;0;0;7.8
2002/01/07 @ 06:00:00;1;7;6;3.7;2.49;99.51;82;0.9;0;0;0;8.2
2002/01/07 @ 07:00:00;1;7;7;3.6;2.53;99.42;84;1.14;0;0;0;8.4
2002/01/07 @ 08:00:00;1;7;8;3.7;2.55;99.43;83;1.07;1;0;1;8.4
2002/01/07 @ 09:00:00;1;7;9;3.8;2.58;99.31;82;1;29.72;21;28;9.1
2002/01/07 @ 10:00:00;1;7;10;4.1;2.8;99.41;81;1.12;121.76;178;89;9.7
2002/01/07 @ 11:00:00;1;7;11;5.4;4.1;99.35;82;2.58;98.6;26;92;10
2002/01/07 @ 12:00:00;1;7;12;5.2;3.76;99.31;80;2.03;130.87;45;118;10
2002/01/07 @ 13:00:00;1;7;13;5.6;4.29;99.23;82;2.77;109.53;27;102;10.6
2002/01/07 @ 14:00:00;1;7;14;6.5;5.6;98.94;88;4.67;39.7;3;39;11.1
2002/01/07 @ 15:00:00;1;7;15;5.8;5.29;98.81;93;4.77;26.6;4;26;10.9
2002/01/07 @ 16:00:00;1;7;16;5.1;4.39;98.79;90;3.6;4.08;2;4;9.5
2002/01/07 @ 17:00:00;1;7;17;5.7;4.75;98.8;87;3.72;0;0;0;8.3
2002/01/07 @ 18:00:00;1;7;18;5.3;4.37;99.12;87;3.32;0;0;0;8
2002/01/07 @ 19:00:00;1;7;19;4.6;4.04;99.14;92;3.42;0;0;0;8.5
2002/01/07 @ 20:00:00;1;7;20;4;3.66;99.4;95;3.28;0;0;0;9
2002/01/07 @ 21:00:00;1;7;21;4.5;4.16;99.5;95;3.78;0;0;0;9.2
2002/01/07 @ 22:00:00;1;7;22;4.3;3.75;100.01;92;3.12;0;0;0;6.2
2002/01/07 @ 23:00:00;1;7;23;3.9;3.36;100.16;92;2.72;0;0;0;5.6
2002/01/08 @ 00:00:00;1;8;0;3.7;3.23;99.81;93;2.67;0;0;0;5.8
2002/01/08 @ 01:00:00;1;8;1;3.4;3.07;99.92;95;2.68;0;0;0;5.5
2002/01/08 @ 02:00:00;1;8;2;3.2;2.87;99.97;95;2.48;0;0;0;5.5
2002/01/08 @ 03:00:00;1;8;3;1.9;1.41;100.33;92;0.72;0;0;0;4.5
2002/01/08 @ 04:00:00;1;8;4;1.8;1.37;100.61;93;0.77;0;0;0;3.9
2002/01/08 @ 05:00:00;1;8;5;1.7;1.21;100.81;92;0.52;0;0;0;3.6
2002/01/08 @ 06:00:00;1;8;6;0.6;0.02;100.93;90;-0.74;0;0;0;3.2
2002/01/08 @ 07:00:00;1;8;7;0;-0.59;101.04;89;-1.4;0;0;0;2.9
2002/01/08 @ 08:00:00;1;8;8;-0.9;-1.5;101.14;89;-2.29;2;0;2;2.5
2002/01/08 @ 09:00:00;1;8;9;-1.2;-1.74;101.26;90;-2.46;73.07;242;53;2.2
2002/01/08 @ 10:00:00;1;8;10;-0.9;-1.5;101.32;89;-2.29;144.53;337;82;2.1
2002/01/08 @ 11:00:00;1;8;11;-0.2;-0.82;101.4;89;-1.6;214.15;435;103;1.9
2002/01/08 @ 12:00:00;1;8;12;0;-0.97;101.3;82;-2.38;244.1;455;113;2
2002/01/08 @ 13:00:00;1;8;13;0.1;-1.32;101.15;74;-3.52;239.74;465;109;1.9
2002/01/08 @ 14:00:00;1;8;14;0.1;-1.6;101.1;69;-4.34;198.19;456;91;1.5
2002/01/08 @ 15:00:00;1;8;15;-0.5;-2.27;101.28;69;-4.91;140.22;374;83;1.4
2002/01/08 @ 16:00:00;1;8;16;-0.7;-2.33;101.26;71;-4.77;39.56;137;34;1.6
2002/01/08 @ 17:00:00;1;8;17;-1.2;-2.62;101.42;74;-4.77;0;0;0;1.2
2002/01/08 @ 18:00:00;1;8;18;-1.4;-2.75;101.28;75;-4.81;0;0;0;0.2
2002/01/08 @ 19:00:00;1;8;19;-1.4;-2.81;101.39;74;-4.97;0;0;0;0.9
2002/01/08 @ 20:00:00;1;8;20;-2.3;-3.33;101.44;80;-4.93;0;0;0;1.2
2002/01/08 @ 21:00:00;1;8;21;-2.1;-2.93;101.51;84;-4.16;0;0;0;1.3
2002/01/08 @ 22:00:00;1;8;22;-1.9;-2.58;101.49;87;-3.55;0;0;0;1.7
2002/01/08 @ 23:00:00;1;8;23;-1.6;-2.13;101.5;90;-2.85;0;0;0;2.1
2002/01/09 @ 00:00:00;1;9;0;-1.8;-2.38;101.43;89;-3.18;0;0;0;2.3
2002/01/09 @ 01:00:00;1;9;1;-2.5;-3.21;101.31;86;-4.28;0;0;0;2.8
2002/01/09 @ 02:00:00;1;9;2;-2.3;-3.17;101.21;83;-4.5;0;0;0;3.5
2002/01/09 @ 03:00:00;1;9;3;-2;-3.05;101;80;-4.64;0;0;0;4.1
2002/01/09 @ 04:00:00;1;9;4;-2.3;-3.38;100.94;79;-5.08;0;0;0;4.5
2002/01/09 @ 05:00:00;1;9;5;-2.2;-3.34;100.76;78;-5.13;0;0;0;4.7
2002/01/09 @ 06:00:00;1;9;6;-1.5;-2.74;100.57;77;-4.6;0;0;0;5.4
2002/01/09 @ 07:00:00;1;9;7;-0.9;-2.24;100.41;76;-4.16;0;0;0;5.9
2002/01/09 @ 08:00:00;1;9;8;0.2;-1.3;99.98;73;-3.59;1;0;1;6.7
2002/01/09 @ 09:00:00;1;9;9;0.9;0.31;99.39;90;-0.48;22.76;9;22;7.9
2002/01/09 @ 10:00:00;1;9;10;1.9;1.28;99.28;90;0.41;28.37;2;28;8.6
2002/01/09 @ 11:00:00;1;9;11;0.7;0.35;99.24;94;-0.13;66.06;8;64;8
2002/01/09 @ 12:00:00;1;9;12;1.6;1.36;99.21;96;1.02;41.58;2;41;7.4
2002/01/09 @ 13:00:00;1;9;13;0.9;0.84;99.32;99;0.74;49.85;3;49;6.5
2002/01/09 @ 14:00:00;1;9;14;0.2;-0.3;99.43;91;-0.96;25.24;1;25;4.5
2002/01/09 @ 15:00:00;1;9;15;-0.8;-1.19;99.79;93;-1.67;13.16;1;13;3.9
2002/01/09 @ 16:00:00;1;9;16;-0.1;-0.5;99.82;93;-0.97;8.17;4;8;4.5
2002/01/09 @ 17:00:00;1;9;17;-0.5;-0.95;100.06;92;-1.5;0;0;0;4.1
2002/01/09 @ 18:00:00;1;9;18;0.3;-0.2;100.32;91;-0.87;0;0;0;3.9
2002/01/09 @ 19:00:00;1;9;19;1.1;0.51;100.32;90;-0.31;0;0;0;3.9
2002/01/09 @ 20:00:00;1;9;20;1.3;0.7;100.36;90;-0.14;0;0;0;4.3
2002/01/09 @ 21:00:00;1;9;21;1.1;0.57;100.42;91;-0.18;0;0;0;4.3
2002/01/09 @ 22:00:00;1;9;22;0.8;0.27;100.51;91;-0.44;0;0;0;4.1
2002/01/09 @ 23:00:00;1;9;23;0.6;0.08;100.56;91;-0.61;0;0;0;4
2002/01/10 @ 00:00:00;1;10;0;1.4;0.98;100.65;93;0.37;0;0;0;3.9
2002/01/10 @ 01:00:00;1;10;1;3.6;3.14;100.12;93;2.57;0;0;0;4.8
2002/01/10 @ 02:00:00;1;10;2;3.8;3.4;99.85;94;2.93;0;0;0;4.9
2002/01/10 @ 03:00:00;1;10;3;4;3.46;100.43;92;2.82;0;0;0;5.3
2002/01/10 @ 04:00:00;1;10;4;4.3;3.69;100.6;91;2.97;0;0;0;5.6
2002/01/10 @ 05:00:00;1;10;5;4.2;3.66;100.68;92;3.02;0;0;0;5.3
2002/01/10 @ 06:00:00;1;10;6;3.8;3.2;100.73;91;2.47;0;0;0;5
2002/01/10 @ 07:00:00;1;10;7;3.7;3.04;100.79;90;2.21;0;0;0;4.7
2002/01/10 @ 08:00:00;1;10;8;3.9;3.37;100.93;92;2.72;1;0;1;4.3
2002/01/10 @ 09:00:00;1;10;9;3.6;3.14;100.94;93;2.57;77.15;247;56;4.1
2002/01/10 @ 10:00:00;1;10;10;3.1;2.65;100.98;93;2.07;162.34;436;80;3.6
2002/01/10 @ 11:00:00;1;10;11;3.6;3.07;100.98;92;2.42;215.24;421;106;3.9
2002/01/10 @ 12:00:00;1;10;12;4.2;3.59;100.95;91;2.87;226.76;334;129;4.1
2002/01/10 @ 13:00:00;1;10;13;4.9;4.13;100.92;89;3.25;219.89;321;128;4.3
2002/01/10 @ 14:00:00;1;10;14;5.2;4.49;100.83;90;3.7;169.54;235;113;4.7
2002/01/10 @ 15:00:00;1;10;15;4.9;4.2;100.73;90;3.41;39.11;7;38;5
2002/01/10 @ 16:00:00;1;10;16;4.8;4.03;100.6;89;3.15;11.37;8;11;5.6
2002/01/10 @ 17:00:00;1;10;17;4.2;3.31;100.08;87;2.23;0;0;0;6
2002/01/10 @ 18:00:00;1;10;18;4.6;3.91;100.36;90;3.11;0;0;0;5.8
2002/01/10 @ 19:00:00;1;10;19;4.7;4.01;100.25;90;3.21;0;0;0;6.3
2002/01/10 @ 20:00:00;1;10;20;5.2;4.56;100.09;91;3.86;0;0;0;6.6
2002/01/10 @ 21:00:00;1;10;21;5.8;5.22;100.06;92;4.62;0;0;0;6.5
2002/01/10 @ 22:00:00;1;10;22;6.7;6.1;100.02;92;5.51;0;0;0;5.8
2002/01/10 @ 23:00:00;1;10;23;7.5;6.96;99.98;93;6.47;0;0;0;5.9
2002/01/11 @ 00:00:00;1;11;0;8.4;7.44;99.93;88;6.55;0;0;0;6.4
2002/01/11 @ 01:00:00;1;11;1;8.7;7.73;100;88;6.85;0;0;0;6.2
2002/01/11 @ 02:00:00;1;11;2;9;7.93;100.1;87;6.98;0;0;0;7.1
2002/01/11 @ 03:00:00;1;11;3;8.3;7.42;100.13;89;6.62;0;0;0;6.3
2002/01/11 @ 04:00:00;1;11;4;8;7.13;100.1;89;6.32;0;0;0;6.1
2002/01/11 @ 05:00:00;1;11;5;7.6;6.66;99.94;88;5.76;0;0;0;6
2002/01/11 @ 06:00:00;1;11;6;7.2;6.28;100.04;88;5.37;0;0;0;6
2002/01/11 @ 07:00:00;1;11;7;7;6.01;100.02;87;5;0;0;0;6
2002/01/11 @ 08:00:00;1;11;8;6.9;5.99;100.1;88;5.07;2;0;2;6.2
2002/01/11 @ 09:00:00;1;11;9;6.8;5.74;100.19;86;4.64;74.79;250;53;6.1
2002/01/11 @ 10:00:00;1;11;10;7.1;6.03;100.21;86;4.94;148.64;339;84;5.8
2002/01/11 @ 11:00:00;1;11;11;7.6;6.27;100.16;83;4.92;174.14;184;126;6
2002/01/11 @ 12:00:00;1;11;12;8.2;6.67;100.09;81;5.16;203.75;216;140;5.9
2002/01/11 @ 13:00:00;1;11;13;7.9;6.39;100.11;81;4.86;151.38;74;130;5.7
2002/01/11 @ 14:00:00;1;11;14;6.7;5.41;100.33;83;4.03;41.73;3;41;5.2
2002/01/11 @ 15:00:00;1;11;15;6.3;5.19;100.47;85;3.98;33.81;5;33;4.9
2002/01/11 @ 16:00:00;1;11;16;6.3;5.26;100.56;86;4.15;17.04;21;16;4.6
2002/01/11 @ 17:00:00;1;11;17;5.7;4.69;100.66;86;3.55;0;0;0;4.3
2002/01/11 @ 18:00:00;1;11;18;5.4;4.4;100.68;86;3.25;0;0;0;4
2002/01/11 @ 19:00:00;1;11;19;5.9;4.95;100.71;87;3.91;0;0;0;3.8
2002/01/11 @ 20:00:00;1;11;20;6.1;5.22;100.75;88;4.28;0;0;0;3.7
2002/01/11 @ 21:00:00;1;11;21;5.9;5.1;100.87;89;4.24;0;0;0;3.6
2002/01/11 @ 22:00:00;1;11;22;5.7;4.98;100.88;90;4.2;0;0;0;3.4
2002/01/11 @ 23:00:00;1;11;23;5.6;4.96;100.9;91;4.26;0;0;0;3.1
2002/01/12 @ 00:00:00;1;12;0;5.8;5.3;100.78;93;4.77;0;0;0;2.9
2002/01/12 @ 01:00:00;1;12;1;5.3;5.02;100.8;96;4.73;0;0;0;3
2002/01/12 @ 02:00:00;1;12;2;5.4;5.05;100.74;95;4.68;0;0;0;3.5
2002/01/12 @ 03:00:00;1;12;3;5.7;5.12;100.73;92;4.52;0;0;0;3.5
2002/01/12 @ 04:00:00;1;12;4;6.1;5.44;100.63;91;4.76;0;0;0;3.5
2002/01/12 @ 05:00:00;1;12;5;6.3;5.64;100.39;91;4.96;0;0;0;3.2
2002/01/12 @ 06:00:00;1;12;6;5.8;5.29;100.55;93;4.77;0;0;0;2.8
2002/01/12 @ 07:00:00;1;12;7;5.7;5.27;100.49;94;4.83;0;0;0;3.1
2002/01/12 @ 08:00:00;1;12;8;6;5.42;100.09;92;4.82;0;0;0;3.5
2002/01/12 @ 09:00:00;1;12;9;5.4;5.19;100.48;97;4.98;11.18;2;11;3.2
2002/01/12 @ 10:00:00;1;12;10;5.9;5.68;100.39;97;5.48;28.39;2;28;3.5
