Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/03/06 @ 16:00:00;3;6;16;16.9;16.9;101.01;100;16.92;39.28;1;39;2.1
2002/03/06 @ 17:00:00;3;6;17;15.9;15.9;100.96;100;15.93;0;0;0;1.7
2002/03/06 @ 18:00:00;3;6;18;15.6;15.6;100.97;100;15.63;0;0;0;1.5
2002/03/06 @ 19:00:00;3;6;19;15.6;15.6;100.98;100;15.63;0;0;0;1.3
2002/03/06 @ 20:00:00;3;6;20;15.4;15.4;101.01;100;15.43;0;0;0;1.2
2002/03/06 @ 21:00:00;3;6;21;15.4;15.4;100.92;100;15.43;0;0;0;1
2002/03/06 @ 22:00:00;3;6;22;15.1;15.1;100.81;100;15.13;0;0;0;0.8
2002/03/06 @ 23:00:00;3;6;23;14.7;14.7;100.72;100;14.73;0;0;0;0.8
2002/03/07 @ 00:00:00;3;7;0;14.7;14.7;100.72;100;14.73;0;0;0;0.9
2002/03/07 @ 01:00:00;3;7;1;14.7;14.7;100.7;100;14.73;0;0;0;1
2002/03/07 @ 02:00:00;3;7;2;14.6;14.6;100.72;100;14.63;0;0;0;1.2
2002/03/07 @ 03:00:00;3;7;3;14.6;14.5;100.72;99;14.47;0;0;0;1.4
2002/03/07 @ 04:00:00;3;7;4;14.8;14.61;100.75;98;14.52;0;0;0;1.7
2002/03/07 @ 05:00:00;3;7;5;15.7;15.7;100.75;100;15.73;49;0;49;2.1
2002/03/07 @ 06:00:00;3;7;6;15.1;15.1;100.72;100;15.13;0;0;0;1.8
2002/03/07 @ 07:00:00;3;7;7;14.8;14.8;100.72;100;14.83;0;0;0;1.6
2002/03/07 @ 08:00:00;3;7;8;14.7;14.7;100.66;100;14.73;0;0;0;1.3
2002/03/07 @ 09:00:00;3;7;9;14.8;14.8;100.61;100;14.83;0;0;0;1.2
2002/03/07 @ 10:00:00;3;7;10;14.9;14.9;100.61;100;14.93;0;0;0;1.2
2002/03/07 @ 11:00:00;3;7;11;14.7;14.7;100.61;100;14.73;0;0;0;1.2
2002/03/07 @ 12:00:00;3;7;12;14.7;14.7;100.61;100;14.73;0;0;0;1.3
2002/03/07 @ 13:00:00;3;7;13;14.8;14.8;100.61;100;14.83;0;0;0;1.4
2002/03/07 @ 14:00:00;3;7;14;15.1;15.1;100.65;100;15.13;0;0;0;1.6
2002/03/07 @ 15:00:00;3;7;15;14.7;14.7;100.63;100;14.73;0;0;0;1.3
2002/03/07 @ 16:00:00;3;7;16;14.6;14.6;100.65;100;14.63;0;0;0;1.1
2002/03/07 @ 17:00:00;3;7;17;14.5;14.5;100.68;100;14.53;0;0;0;1
2002/03/07 @ 18:00:00;3;7;18;14.3;14.3;100.76;100;14.33;0;0;0;1
2002/03/07 @ 19:00:00;3;7;19;14.3;14.3;100.83;100;14.33;0;0;0;1
2002/03/07 @ 20:00:00;3;7;20;14.1;14.1;100.91;100;14.13;0;0;0;1
2002/03/07 @ 21:00:00;3;7;21;13.9;13.9;100.87;100;13.93;0;0;0;0.8
2002/03/07 @ 22:00:00;3;7;22;13.9;13.9;100.83;100;13.93;0;0;0;0.7
2002/03/07 @ 23:00:00;3;7;23;13.7;13.7;100.76;100;13.73;0;0;0;0.5
2002/03/08 @ 00:00:00;3;8;0;14.1;14.1;100.75;100;14.13;0;0;0;1
2002/03/08 @ 01:00:00;3;8;1;14.4;14.4;100.74;100;14.43;0;0;0;1.3
2002/03/08 @ 02:00:00;3;8;2;14.7;14.7;100.79;100;14.73;0;0;0;1.6
2002/03/08 @ 03:00:00;3;8;3;14.6;14.6;100.79;100;14.63;0;0;0;1.4
2002/03/08 @ 04:00:00;3;8;4;14.5;14.5;100.87;100;14.53;0;0;0;1.2
2002/03/08 @ 05:00:00;3;8;5;14.3;14.3;100.92;100;14.33;0;0;0;1.1
2002/03/08 @ 06:00:00;3;8;6;14.3;14.3;100.98;100;14.33;0;0;0;1.1
2002/03/08 @ 07:00:00;3;8;7;14.4;14.4;101;100;14.43;0;0;0;1.1
2002/03/08 @ 08:00:00;3;8;8;14.3;14.3;101.05;100;14.33;0;0;0;1
2002/03/08 @ 09:00:00;3;8;9;14.3;14.3;101.05;100;14.33;0;0;0;0.9
2002/03/08 @ 10:00:00;3;8;10;14.3;14.3;101.04;100;14.33;0;0;0;0.9
2002/03/08 @ 11:00:00;3;8;11;14.6;14.6;101.06;100;14.63;61.77;1;61;0.9
2002/03/08 @ 12:00:00;3;8;12;14.8;14.8;101.05;100;14.83;99.55;2;98;1
2002/03/08 @ 13:00:00;3;8;13;15.2;15.1;101.07;99;15.07;203.5;9;197;1.1
2002/03/08 @ 14:00:00;3;8;14;15.2;14.9;101.08;97;14.76;250.37;20;238;1.2
2002/03/08 @ 15:00:00;3;8;15;14.9;14.9;101.11;100;14.93;230.73;25;219;1.1
2002/03/08 @ 16:00:00;3;8;16;14.3;14.3;101.16;100;14.33;127.85;10;125;1
2002/03/08 @ 17:00:00;3;8;17;13.9;13.9;101.21;100;13.93;0;0;0;0.9
2002/03/08 @ 18:00:00;3;8;18;13.7;13.7;101.26;100;13.73;0;0;0;0.8
2002/03/08 @ 19:00:00;3;8;19;13.7;13.7;101.31;100;13.73;0;0;0;0.8
2002/03/08 @ 20:00:00;3;8;20;13.5;13.5;101.35;100;13.53;0;0;0;0.8
2002/03/08 @ 21:00:00;3;8;21;13.1;13.1;101.32;100;13.13;0;0;0;0.7
2002/03/08 @ 22:00:00;3;8;22;12.8;12.8;101.29;100;12.83;0;0;0;0.6
2002/03/08 @ 23:00:00;3;8;23;12.4;12.4;101.26;100;12.43;0;0;0;0.4
2002/03/09 @ 00:00:00;3;9;0;12.4;12.4;101.28;100;12.43;0;0;0;0.4
2002/03/09 @ 01:00:00;3;9;1;12.2;12.2;101.28;100;12.23;0;0;0;0.4
2002/03/09 @ 02:00:00;3;9;2;12;12;101.28;100;12.03;0;0;0;0.5
2002/03/09 @ 03:00:00;3;9;3;11.6;11.6;101.32;100;11.63;0;0;0;0.5
2002/03/09 @ 04:00:00;3;9;4;11.5;11.5;101.33;100;11.53;0;0;0;0.5
2002/03/09 @ 05:00:00;3;9;5;11.9;11.9;101.37;100;11.93;0;0;0;0.5
2002/03/09 @ 06:00:00;3;9;6;13;13;101.44;100;13.03;0;0;0;0.4
2002/03/09 @ 07:00:00;3;9;7;14.6;14.5;101.51;99;14.47;0;0;0;0.4
2002/03/09 @ 08:00:00;3;9;8;15.2;14.81;101.5;96;14.59;325.04;514;95;0.6
2002/03/09 @ 09:00:00;3;9;9;16.8;15.65;101.47;89;15.01;542.52;691;126;1.3
2002/03/09 @ 10:00:00;3;9;10;17;15.41;101.5;85;14.49;778.37;789;215;1.9
2002/03/09 @ 11:00:00;3;9;11;17;15.3;101.42;84;14.31;864.26;843;212;2.2
2002/03/09 @ 12:00:00;3;9;12;17.4;15.68;101.37;84;14.7;801.04;828;157;2.2
2002/03/09 @ 13:00:00;3;9;13;16.9;15.21;101.33;84;14.21;739.22;773;178;2
2002/03/09 @ 14:00:00;3;9;14;16.3;15.06;101.32;88;14.34;655.14;801;157;1.9
2002/03/09 @ 15:00:00;3;9;15;16;14.77;101.32;88;14.04;485.56;653;177;1.7
2002/03/09 @ 16:00:00;3;9;16;14.8;14.11;101.35;93;13.71;282.83;225;218;1.3
2002/03/09 @ 17:00:00;3;9;17;14.2;13.82;101.37;96;13.6;148.65;168;135;1
2002/03/09 @ 18:00:00;3;9;18;13.5;13.31;101.39;98;13.22;0;0;0;0.9
2002/03/09 @ 19:00:00;3;9;19;13;13;101.39;100;13.03;0;0;0;1.1
2002/03/09 @ 20:00:00;3;9;20;12.6;12.6;101.41;100;12.63;0;0;0;1.1
2002/03/09 @ 21:00:00;3;9;21;12.4;12.4;101.37;100;12.43;0;0;0;1.1
2002/03/09 @ 22:00:00;3;9;22;12;12;101.35;100;12.03;0;0;0;1
2002/03/09 @ 23:00:00;3;9;23;12;12;101.35;100;12.03;0;0;0;0.9
2002/03/10 @ 00:00:00;3;10;0;11.6;11.51;101.3;99;11.48;0;0;0;0.7
2002/03/10 @ 01:00:00;3;10;1;11.9;11.72;101.29;98;11.63;0;0;0;0.5
2002/03/10 @ 02:00:00;3;10;2;11.9;11.54;101.26;96;11.31;0;0;0;0.4
2002/03/10 @ 03:00:00;3;10;3;11.7;11.26;101.28;95;10.96;0;0;0;0.4
2002/03/10 @ 04:00:00;3;10;4;11.7;11.17;101.28;94;10.8;0;0;0;0.4
2002/03/10 @ 05:00:00;3;10;5;11.7;11.17;101.29;94;10.8;0;0;0;0.4
2002/03/10 @ 06:00:00;3;10;6;12;11.46;101.29;94;11.1;0;0;0;0.4
2002/03/10 @ 07:00:00;3;10;7;12.1;11.74;101.3;96;11.51;0;0;0;0.4
2002/03/10 @ 08:00:00;3;10;8;12.8;12.43;101.35;96;12.21;0;0;0;0.6
2002/03/10 @ 09:00:00;3;10;9;13.4;12.84;101.32;94;12.49;0;0;0;0.7
2002/03/10 @ 10:00:00;3;10;10;13.8;13.04;101.27;92;12.55;0;0;0;0.7
2002/03/10 @ 11:00:00;3;10;11;13.9;13.52;101.22;96;13.3;0;0;0;0.7
2002/03/10 @ 12:00:00;3;10;12;14;13.52;101.19;95;13.24;0;0;0;0.8
2002/03/10 @ 13:00:00;3;10;13;13.8;13.23;101.13;94;12.88;0;0;0;0.8
2002/03/10 @ 14:00:00;3;10;14;13.4;12.84;101.05;94;12.49;0;0;0;0.9
2002/03/10 @ 15:00:00;3;10;15;13.4;12.93;101.07;95;12.65;0;0;0;0.9
2002/03/10 @ 16:00:00;3;10;16;13.3;12.74;101.09;94;12.39;0;0;0;0.9
2002/03/10 @ 17:00:00;3;10;17;13.3;12.74;101.09;94;12.39;0;0;0;1
2002/03/10 @ 18:00:00;3;10;18;13.5;13.03;101.04;95;12.75;0;0;0;1.1
2002/03/10 @ 19:00:00;3;10;19;13.8;13.42;101.02;96;13.2;0;0;0;1.2
2002/03/10 @ 20:00:00;3;10;20;13.8;13.61;101.01;98;13.52;0;0;0;1.3
2002/03/10 @ 21:00:00;3;10;21;13.7;13.61;100.96;99;13.58;0;0;0;1.3
2002/03/10 @ 22:00:00;3;10;22;13.7;13.7;100.9;100;13.73;0;0;0;1.3
2002/03/10 @ 23:00:00;3;10;23;13.7;13.7;100.83;100;13.73;0;0;0;1.3
2002/03/11 @ 00:00:00;3;11;0;13.9;13.9;100.75;100;13.93;0;0;0;1.3
2002/03/11 @ 01:00:00;3;11;1;14.1;14.1;100.68;100;14.13;0;0;0;1.3
2002/03/11 @ 02:00:00;3;11;2;14.1;14.1;100.65;100;14.13;0;0;0;1.3
2002/03/11 @ 03:00:00;3;11;3;14.3;14.3;100.65;100;14.33;0;0;0;1.4
2002/03/11 @ 04:00:00;3;11;4;14.6;14.6;100.65;100;14.63;0;0;0;1.6
2002/03/11 @ 05:00:00;3;11;5;14.9;14.9;100.64;100;14.93;0;0;0;1.8
2002/03/11 @ 06:00:00;3;11;6;15.1;15.1;100.65;100;15.13;0;0;0;2
2002/03/11 @ 07:00:00;3;11;7;15.9;15.9;100.68;100;15.93;144.66;170;99;2.2
2002/03/11 @ 08:00:00;3;11;8;15.9;15.9;100.68;100;15.93;192.12;149;124;2.3
2002/03/11 @ 09:00:00;3;11;9;16.5;16.5;100.65;100;16.52;209.94;44;183;2.5
2002/03/11 @ 10:00:00;3;11;10;16.6;16.6;100.64;100;16.62;219.19;21;204;2.5
2002/03/11 @ 11:00:00;3;11;11;16.4;16.4;100.61;100;16.42;235.52;16;223;2.7
2002/03/11 @ 12:00:00;3;11;12;15.5;15.5;100.55;100;15.53;92.57;2;91;2.1
2002/03/11 @ 13:00:00;3;11;13;14.6;14.5;100.49;99;14.47;0;0;0;1.7
2002/03/11 @ 14:00:00;3;11;14;14.1;14.1;100.39;100;14.13;0;0;0;1.3
2002/03/11 @ 15:00:00;3;11;15;14;14;100.37;100;14.03;0;0;0;1.3
2002/03/11 @ 16:00:00;3;11;16;13.8;13.8;100.41;100;13.83;0;0;0;1.2
2002/03/11 @ 17:00:00;3;11;17;13.7;13.7;100.37;100;13.73;0;0;0;1.2
2002/03/11 @ 18:00:00;3;11;18;13.4;13.31;100.44;99;13.28;0;0;0;1.3
2002/03/11 @ 19:00:00;3;11;19;13.3;12.93;100.49;96;12.71;0;0;0;1.5
2002/03/11 @ 20:00:00;3;11;20;13.4;13.03;100.55;96;12.81;0;0;0;1.9
2002/03/11 @ 21:00:00;3;11;21;13;12.54;100.53;95;12.25;0;0;0;1.7
2002/03/11 @ 22:00:00;3;11;22;12.7;12.24;100.52;95;11.95;0;0;0;1.6
2002/03/11 @ 23:00:00;3;11;23;12.5;12.04;100.49;95;11.75;0;0;0;1.6
2002/03/12 @ 00:00:00;3;12;0;12.4;11.76;100.5;93;11.33;0;0;0;1.6
2002/03/12 @ 01:00:00;3;12;1;12;11.46;100.5;94;11.1;0;0;0;1.6
2002/03/12 @ 02:00:00;3;12;2;11.6;10.98;100.48;93;10.54;0;0;0;1.6
2002/03/12 @ 03:00:00;3;12;3;11.4;10.78;100.52;93;10.34;0;0;0;1.7
2002/03/12 @ 04:00:00;3;12;4;11.3;10.77;100.55;94;10.4;0;0;0;1.8
2002/03/12 @ 05:00:00;3;12;5;11.6;10.89;100.58;92;10.38;0;0;0;2
2002/03/12 @ 06:00:00;3;12;6;12.6;11.68;100.65;90;11.04;26;0;26;2.4
2002/03/12 @ 07:00:00;3;12;7;14.4;12.82;100.68;84;11.77;302.22;180;253;2.9
2002/03/12 @ 08:00:00;3;12;8;15.4;13.78;100.72;84;12.74;531.84;530;287;3.3
2002/03/12 @ 09:00:00;3;12;9;15.7;14.17;100.75;85;13.22;617.81;700;186;3.4
2002/03/12 @ 10:00:00;3;12;10;15.9;13.93;100.72;81;12.68;749.47;795;171;3.5
2002/03/12 @ 11:00:00;3;12;11;16.1;14.12;100.75;81;12.87;806.55;846;141;3.8
2002/03/12 @ 12:00:00;3;12;12;16;13.92;100.75;80;12.59;789.12;771;180;3.8
2002/03/12 @ 13:00:00;3;12;13;16;14.24;100.68;83;13.15;750.53;775;179;3.7
2002/03/12 @ 14:00:00;3;12;14;16;14.24;100.68;83;13.15;652.46;758;173;3.7
2002/03/12 @ 15:00:00;3;12;15;15.3;13.79;100.72;85;12.83;506.86;719;160;3.3
2002/03/12 @ 16:00:00;3;12;16;14.8;13.71;100.68;89;13.04;357.92;716;145;3.2
2002/03/12 @ 17:00:00;3;12;17;13.8;12.75;100.75;89;12.05;192.42;560;142;2.8
2002/03/12 @ 18:00:00;3;12;18;12.8;11.97;100.79;91;11.4;22;9;22;2.5
2002/03/12 @ 19:00:00;3;12;19;12.4;11.67;100.83;92;11.17;0;0;0;2.3
2002/03/12 @ 20:00:00;3;12;20;12.3;11.76;100.87;94;11.39;0;0;0;2.1
2002/03/12 @ 21:00:00;3;12;21;12;11.28;100.81;92;10.77;0;0;0;1.8
2002/03/12 @ 22:00:00;3;12;22;11.5;10.88;100.79;93;10.44;0;0;0;1.7
2002/03/12 @ 23:00:00;3;12;23;10.8;10.11;100.79;92;9.58;0;0;0;1.6
2002/03/13 @ 00:00:00;3;13;0;10.2;9.52;100.79;92;8.99;0;0;0;1.6
2002/03/13 @ 01:00:00;3;13;1;9.8;9.13;100.79;92;8.59;0;0;0;1.6
2002/03/13 @ 02:00:00;3;13;2;8.7;8.06;100.79;92;7.5;0;0;0;1.6
2002/03/13 @ 03:00:00;3;13;3;8.2;7.73;100.83;94;7.32;0;0;0;1.6
2002/03/13 @ 04:00:00;3;13;4;8;7.45;100.9;93;6.96;0;0;0;1.6
2002/03/13 @ 05:00:00;3;13;5;8.3;7.59;100.94;91;6.94;0;0;0;1.6
2002/03/13 @ 06:00:00;3;13;6;10.1;9.25;100.98;90;8.57;0;0;0;1.6
2002/03/13 @ 07:00:00;3;13;7;11.5;10.52;101.03;89;9.78;90.15;191;37;1.5
2002/03/13 @ 08:00:00;3;13;8;12.6;11.4;101.09;87;10.53;350.71;535;101;1.7
2002/03/13 @ 09:00:00;3;13;9;15.5;13.45;101.07;80;12.1;708.95;703;272;2.6
2002/03/13 @ 10:00:00;3;13;10;15.7;13.21;101.05;76;11.52;821.51;797;238;3
2002/03/13 @ 11:00:00;3;13;11;15.9;13.61;101.02;78;12.1;840.53;849;169;3.2
2002/03/13 @ 12:00:00;3;13;12;15.7;13.21;101.01;76;11.52;816.89;826;161;3.2
2002/03/13 @ 13:00:00;3;13;13;15.7;13.42;100.98;78;11.91;756.13;780;178;3.2
2002/03/13 @ 14:00:00;3;13;14;15.9;14.15;100.98;83;13.05;659.63;773;168;3.4
2002/03/13 @ 15:00:00;3;13;15;15.7;13.96;101.01;83;12.85;550.95;805;160;3.3
2002/03/13 @ 16:00:00;3;13;16;15.4;14.19;101.01;88;13.45;354.7;718;139;3.2
2002/03/13 @ 17:00:00;3;13;17;15.2;14.2;101.04;90;13.6;218.32;563;166;3.4
2002/03/13 @ 18:00:00;3;13;18;14.8;13.92;101.12;91;13.38;88;250;88;3.1
2002/03/13 @ 19:00:00;3;13;19;14.8;13.92;101.16;91;13.38;125;0;125;3.1
2002/03/13 @ 20:00:00;3;13;20;14.7;13.92;101.19;92;13.44;95;0;95;2.9
2002/03/13 @ 21:00:00;3;13;21;14.2;13.23;101.14;90;12.62;69;0;69;2.6
2002/03/13 @ 22:00:00;3;13;22;13.8;12.84;101.09;90;12.22;30;0;30;2.4
2002/03/13 @ 23:00:00;3;13;23;12.7;11.78;101.06;90;11.14;0;0;0;2.1
2002/03/14 @ 00:00:00;3;14;0;12.1;11.1;101.02;89;10.38;0;0;0;2.1
2002/03/14 @ 01:00:00;3;14;1;11.7;10.62;100.98;88;9.81;0;0;0;1.9
2002/03/14 @ 02:00:00;3;14;2;11.2;9.96;100.94;86;8.98;0;0;0;1.8
2002/03/14 @ 03:00:00;3;14;3;10.7;9.48;101;86;8.49;0;0;0;1.7
2002/03/14 @ 04:00:00;3;14;4;10.3;9.01;101.02;85;7.92;0;0;0;1.6
2002/03/14 @ 05:00:00;3;14;5;10.5;9.11;101.07;84;7.94;0;0;0;1.5
2002/03/14 @ 06:00:00;3;14;6;11.1;9.6;101.07;83;8.35;0;0;0;1.5
2002/03/14 @ 07:00:00;3;14;7;12;10.26;101.12;81;8.87;65.41;118;32;1.5
2002/03/14 @ 08:00:00;3;14;8;13.2;10.8;101.12;75;8.9;332.48;493;100;1.7
2002/03/14 @ 09:00:00;3;14;9;15.1;12.23;101.05;72;10.13;583.1;706;141;2.3
2002/03/14 @ 10:00:00;3;14;10;16.2;13.45;101;74;11.6;797.54;799;209;2.8
2002/03/14 @ 11:00:00;3;14;11;16.5;13.95;100.94;76;12.29;858.71;851;182;2.9
2002/03/14 @ 12:00:00;3;14;12;16.7;14.24;100.9;77;12.68;818.77;823;162;2.9
2002/03/14 @ 13:00:00;3;14;13;16.7;14.24;100.87;77;12.68;751.37;759;186;2.9
2002/03/14 @ 14:00:00;3;14;14;16.5;14.39;100.77;80;13.07;654.19;740;181;2.8
2002/03/14 @ 15:00:00;3;14;15;16.4;14.62;100.79;83;13.54;513;718;162;2.7
2002/03/14 @ 16:00:00;3;14;16;16.2;14.75;100.83;86;13.89;368.47;720;150;2.5
2002/03/14 @ 17:00:00;3;14;17;15.2;14;100.87;88;13.26;193.23;566;139;2.2
2002/03/14 @ 18:00:00;3;14;18;14;12.94;100.87;89;12.25;0;0;0;1.8
2002/03/14 @ 19:00:00;3;14;19;13.5;12.16;100.9;86;11.24;0;0;0;1.6
2002/03/14 @ 20:00:00;3;14;20;12.6;11.21;100.94;85;10.18;0;0;0;1.4
2002/03/14 @ 21:00:00;3;14;21;11.7;9.98;100.87;81;8.58;0;0;0;1.5
2002/03/14 @ 22:00:00;3;14;22;11.2;9.32;100.87;79;7.72;0;0;0;1.5
2002/03/14 @ 23:00:00;3;14;23;10.6;8.4;100.83;75;6.38;0;0;0;1.6
2002/03/15 @ 00:00:00;3;15;0;10.2;8.12;100.83;76;6.19;0;0;0;1.6
2002/03/15 @ 01:00:00;3;15;1;9.9;7.75;100.82;75;5.7;0;0;0;1.6
2002/03/15 @ 02:00:00;3;15;2;9.3;7.2;100.83;75;5.12;0;0;0;1.5
2002/03/15 @ 03:00:00;3;15;3;8.7;6.73;100.83;76;4.73;0;0;0;1.5
2002/03/15 @ 04:00:00;3;15;4;8.5;6.54;100.83;76;4.53;0;0;0;1.5
2002/03/15 @ 05:00:00;3;15;5;9;6.83;100.87;74;4.63;0;0;0;1.4
2002/03/15 @ 06:00:00;3;15;6;9.7;7.74;100.89;77;5.89;0;0;0;1.4
2002/03/15 @ 07:00:00;3;15;7;11.2;9.23;100.94;78;7.54;39.94;38;29;1.3
2002/03/15 @ 08:00:00;3;15;8;13;10.81;101.01;77;9.1;251.37;259;128;1.2
2002/03/15 @ 09:00:00;3;15;9;13.9;11.34;100.94;74;9.38;356.53;218;219;1.2
2002/03/15 @ 10:00:00;3;15;10;14.8;12.16;100.9;74;10.25;525.85;352;265;1.1
2002/03/15 @ 11:00:00;3;15;11;16.2;14;100.87;79;12.59;637.73;445;282;0.9
2002/03/15 @ 12:00:00;3;15;12;16.5;14.06;100.83;77;12.49;655.45;432;309;1
2002/03/15 @ 13:00:00;3;15;13;16.3;14.09;100.83;79;12.69;596.26;341;341;1.2
2002/03/15 @ 14:00:00;3;15;14;15.4;13.25;100.75;79;11.81;479.78;205;348;1.2
2002/03/15 @ 15:00:00;3;15;15;14.7;12.7;100.83;80;11.32;324.38;78;286;1.1
2002/03/15 @ 16:00:00;3;15;16;14.2;12.64;100.91;84;11.57;208.87;42;196;1
2002/03/15 @ 17:00:00;3;15;17;14.2;13.03;100.94;88;12.27;17.1;1;17;0.9
2002/03/15 @ 18:00:00;3;15;18;13.8;12.84;100.97;90;12.22;0;0;0;0.8
2002/03/15 @ 19:00:00;3;15;19;13.6;12.84;100.98;92;12.36;0;0;0;0.8
2002/03/15 @ 20:00:00;3;15;20;13.2;12.64;100.98;94;12.29;0;0;0;0.8
2002/03/15 @ 21:00:00;3;15;21;12.6;12.42;101.02;98;12.32;0;0;0;0.7
2002/03/15 @ 22:00:00;3;15;22;12.1;12.1;101.05;100;12.13;0;0;0;0.7
2002/03/15 @ 23:00:00;3;15;23;11.7;11.7;101.09;100;11.73;0;0;0;0.8
2002/03/16 @ 00:00:00;3;16;0;11.5;11.5;101.08;100;11.53;0;0;0;0.8
2002/03/16 @ 01:00:00;3;16;1;11.5;11.5;101.03;100;11.53;0;0;0;1
2002/03/16 @ 02:00:00;3;16;2;11.1;10.75;101.02;96;10.52;0;0;0;1.2
2002/03/16 @ 03:00:00;3;16;3;11;10.83;101.09;98;10.73;0;0;0;1.1
2002/03/16 @ 04:00:00;3;16;4;10.6;10.6;101.13;100;10.63;0;0;0;1.2
2002/03/16 @ 05:00:00;3;16;5;10.7;10.53;101.18;98;10.43;0;0;0;1.2
2002/03/16 @ 06:00:00;3;16;6;11.6;11.6;101.21;100;11.63;0;0;0;0.9
2002/03/16 @ 07:00:00;3;16;7;12.3;12.3;101.26;100;12.33;0;0;0;0.7
2002/03/16 @ 08:00:00;3;16;8;14.2;14.2;101.32;100;14.23;86.77;12;81;0.6
2002/03/16 @ 09:00:00;3;16;9;15.1;14.61;101.23;95;14.33;212.78;39;188;0.5
2002/03/16 @ 10:00:00;3;16;10;15.7;15.1;101.2;94;14.77;222.16;19;208;0.6
2002/03/16 @ 11:00:00;3;16;11;16;15.49;101.16;95;15.23;246.66;17;233;0.5
2002/03/16 @ 12:00:00;3;16;12;15.9;15.4;101.19;95;15.13;190.64;7;185;0.7
2002/03/16 @ 13:00:00;3;16;13;15.9;15.29;101.21;94;14.96;57.75;1;57;0.9
2002/03/16 @ 14:00:00;3;16;14;15.9;15.5;101.22;96;15.29;0;0;0;1.2
2002/03/16 @ 15:00:00;3;16;15;15.6;15.1;101.22;95;14.83;0;0;0;1.1
2002/03/16 @ 16:00:00;3;16;16;15.2;14.41;101.24;92;13.94;0;0;0;1
2002/03/16 @ 17:00:00;3;16;17;15.1;14.31;101.26;92;13.84;0;0;0;0.8
2002/03/16 @ 18:00:00;3;16;18;15;14.31;101.22;93;13.91;0;0;0;0.9
2002/03/16 @ 19:00:00;3;16;19;14.5;14.11;101.24;96;13.9;0;0;0;1
2002/03/16 @ 20:00:00;3;16;20;14.1;14.1;101.21;100;14.13;0;0;0;0.9
2002/03/16 @ 21:00:00;3;16;21;13.8;13.71;101.19;99;13.68;0;0;0;0.9
2002/03/16 @ 22:00:00;3;16;22;13.8;13.33;101.18;95;13.04;0;0;0;0.8
2002/03/16 @ 23:00:00;3;16;23;13.8;13.13;101.14;93;12.72;0;0;0;0.7
2002/03/17 @ 00:00:00;3;17;0;13.7;12.94;101.14;92;12.46;0;0;0;0.9
2002/03/17 @ 01:00:00;3;17;1;13.7;12.84;101.12;91;12.29;0;0;0;1.1
2002/03/17 @ 02:00:00;3;17;2;13.2;12.36;101.12;91;11.8;0;0;0;1.3
2002/03/17 @ 03:00:00;3;17;3;12.5;11.68;101.14;91;11.1;0;0;0;1.1
2002/03/17 @ 04:00:00;3;17;4;12.1;11.19;101.17;90;10.54;0;0;0;0.9
2002/03/17 @ 05:00:00;3;17;5;12.8;11.78;101.21;89;11.07;0;0;0;0.8
2002/03/17 @ 06:00:00;3;17;6;13.9;13.04;101.3;91;12.49;0;0;0;0.9
2002/03/17 @ 07:00:00;3;17;7;15.2;14.41;101.38;92;13.94;68.97;104;38;1
2002/03/17 @ 08:00:00;3;17;8;16.2;15.38;101.41;92;14.93;372.15;556;102;1.5
2002/03/17 @ 09:00:00;3;17;9;16.5;15.68;101.37;92;15.22;416.03;325;208;1.6
2002/03/17 @ 10:00:00;3;17;10;16;15.29;101.3;93;14.9;307.49;54;267;1.4
2002/03/17 @ 11:00:00;3;17;11;15.7;15.2;101.25;95;14.93;194.27;9;187;1.2
2002/03/17 @ 12:00:00;3;17;12;16.3;15.79;101.2;95;15.52;231.91;11;223;1.3
2002/03/17 @ 13:00:00;3;17;13;17.2;16.36;101.16;92;15.92;393.86;62;347;1.9
2002/03/17 @ 14:00:00;3;17;14;17.2;15.93;101.05;88;15.22;473.81;186;353;2.2
2002/03/17 @ 15:00:00;3;17;15;17.3;16.24;101.12;90;15.67;465.27;424;254;2.5
2002/03/17 @ 16:00:00;3;17;16;16.9;16.69;101.16;98;16.61;351.44;725;125;2.6
2002/03/17 @ 17:00:00;3;17;17;16.3;16.3;101.19;100;16.32;235.9;574;176;2.6
2002/03/17 @ 18:00:00;3;17;18;15.6;15.6;101.18;100;15.63;0;0;0;1.9
2002/03/17 @ 19:00:00;3;17;19;14.9;14.9;101.12;100;14.93;0;0;0;1.5
2002/03/17 @ 20:00:00;3;17;20;14.5;14.5;101.06;100;14.53;0;0;0;1.2
2002/03/17 @ 21:00:00;3;17;21;14.3;14.3;101.02;100;14.33;0;0;0;1.2
2002/03/17 @ 22:00:00;3;17;22;13.8;13.8;100.98;100;13.83;0;0;0;1.2
2002/03/17 @ 23:00:00;3;17;23;13.5;13.5;100.94;100;13.53;0;0;0;1.1
2002/03/18 @ 00:00:00;3;18;0;13.2;13.2;100.94;100;13.23;0;0;0;1
2002/03/18 @ 01:00:00;3;18;1;12.7;12.33;100.97;96;12.11;0;0;0;0.9
2002/03/18 @ 02:00:00;3;18;2;12.4;11.85;101;94;11.49;0;0;0;0.8
2002/03/18 @ 03:00:00;3;18;3;11.9;11.18;101.01;92;10.67;0;0;0;1
2002/03/18 @ 04:00:00;3;18;4;11.4;10.51;101.02;90;9.85;0;0;0;1.2
2002/03/18 @ 05:00:00;3;18;5;12;10.73;101.02;86;9.76;0;0;0;1.2
