Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/04 @ 19:00:00;1;4;19;-7.2;-8.6;101.59;64;-12.24;0;0;0;8.2
2002/01/04 @ 20:00:00;1;4;20;-7.2;-8.41;101.59;69;-11.4;0;0;0;8.7
2002/01/04 @ 21:00:00;1;4;21;-7.2;-8.41;101.59;69;-11.4;0;0;0;8.7
2002/01/04 @ 22:00:00;1;4;22;-6.1;-7.31;101.59;71;-10.01;0;0;0;9.8
2002/01/04 @ 23:00:00;1;4;23;-5;-6.02;101.59;77;-8.02;0;0;0;10.8
2002/01/05 @ 00:00:00;1;5;0;-5;-6.02;101.59;77;-8.02;0;0;0;10.8
2002/01/05 @ 01:00:00;1;5;1;-4.4;-5.45;101.59;77;-7.43;0;0;0;10.8
2002/01/05 @ 02:00:00;1;5;2;-3.3;-4.42;101.25;77;-6.36;0;0;0;10.8
2002/01/05 @ 03:00:00;1;5;3;-3.9;-4.99;101.25;77;-6.94;0;0;0;10.8
2002/01/05 @ 04:00:00;1;5;4;-3.3;-4.28;100.92;80;-5.91;0;0;0;11.3
2002/01/05 @ 05:00:00;1;5;5;-2.2;-3.29;100.92;79;-4.98;0;0;0;11.3
2002/01/05 @ 06:00:00;1;5;6;-4.4;-5.27;101.25;81;-6.85;0;0;0;10.8
2002/01/05 @ 07:00:00;1;5;7;-5;-5.84;101.25;81;-7.44;0;0;0;10.3
2002/01/05 @ 08:00:00;1;5;8;-5;-5.84;101.59;81;-7.44;67;0;67;10.8
2002/01/05 @ 09:00:00;1;5;9;-4.4;-5.4;101.93;78;-7.28;194.72;321;118;10.3
2002/01/05 @ 10:00:00;1;5;10;-3.9;-5.12;101.93;74;-7.4;266.8;510;102;9.8
2002/01/05 @ 11:00:00;1;5;11;-4.4;-5.78;101.93;70;-8.52;346.45;604;125;8.2
2002/01/05 @ 12:00:00;1;5;12;-5;-6.37;101.93;69;-9.27;299.65;411;149;8.2
2002/01/05 @ 13:00:00;1;5;13;-5.6;-6.75;101.93;73;-9.21;262.44;277;173;8.2
2002/01/05 @ 14:00:00;1;5;14;-6.1;-7.26;102.27;72;-9.86;229.83;301;158;7.2
2002/01/05 @ 15:00:00;1;5;15;-6.1;-7.26;102.27;72;-9.86;163.2;328;124;7.7
2002/01/05 @ 16:00:00;1;5;16;-6.1;-7.26;102.27;72;-9.86;84;312;84;7.7
2002/01/05 @ 17:00:00;1;5;17;-6.7;-7.7;102.27;75;-9.98;0;0;0;7.7
2002/01/05 @ 18:00:00;1;5;18;-6.7;-7.7;102.27;75;-9.98;0;0;0;7.7
2002/01/05 @ 19:00:00;1;5;19;-6.1;-7.26;102.27;72;-9.86;0;0;0;8.2
2002/01/05 @ 20:00:00;1;5;20;-6.1;-7.26;102.27;72;-9.86;0;0;0;8.2
2002/01/05 @ 21:00:00;1;5;21;-6.7;-7.86;102.27;71;-10.6;0;0;0;8.2
2002/01/05 @ 22:00:00;1;5;22;-6.7;-7.86;102.27;71;-10.6;0;0;0;7.2
2002/01/05 @ 23:00:00;1;5;23;-6.7;-7.86;102.27;71;-10.6;0;0;0;6.7
2002/01/06 @ 00:00:00;1;6;0;-6.7;-8.06;102.61;66;-11.41;0;0;0;6.7
2002/01/06 @ 01:00:00;1;6;1;-7.2;-8.4;102.61;69;-11.4;0;0;0;6.2
2002/01/06 @ 02:00:00;1;6;2;-7.2;-8.56;102.61;65;-12.06;0;0;0;6.2
2002/01/06 @ 03:00:00;1;6;3;-7.8;-8.99;102.61;68;-12.14;0;0;0;6.2
2002/01/06 @ 04:00:00;1;6;4;-7.8;-8.99;102.61;68;-12.14;0;0;0;6.2
2002/01/06 @ 05:00:00;1;6;5;-7.8;-8.99;102.61;68;-12.14;0;0;0;6.2
2002/01/06 @ 06:00:00;1;6;6;-7.2;-8.56;102.61;65;-12.06;0;0;0;6.2
2002/01/06 @ 07:00:00;1;6;7;-7.2;-8.56;102.61;65;-12.06;0;0;0;6.2
2002/01/06 @ 08:00:00;1;6;8;-7.2;-8.6;102.27;64;-12.24;158;0;158;5.7
2002/01/06 @ 09:00:00;1;6;9;-6.7;-8.26;102.27;61;-12.29;265.54;323;188;5.1
2002/01/06 @ 10:00:00;1;6;10;-6.1;-7.85;102.27;58;-12.27;367.85;511;202;5.1
2002/01/06 @ 11:00:00;1;6;11;-5.6;-7.32;102.27;60;-11.42;429.9;605;207;4.6
2002/01/06 @ 12:00:00;1;6;12;-4.4;-6.29;102.61;59;-10.46;383.16;646;145;5.1
2002/01/06 @ 13:00:00;1;6;13;-3.3;-5.41;102.61;57;-9.8;322.3;585;132;5.1
2002/01/06 @ 14:00:00;1;6;14;-1.7;-3.89;102.61;59;-7.88;253.56;450;145;5.7
2002/01/06 @ 15:00:00;1;6;15;-2.2;-4.55;102.61;55;-9.16;176.35;461;120;5.7
2002/01/06 @ 16:00:00;1;6;16;-3.3;-5.41;102.61;57;-9.8;101;317;101;5.7
2002/01/06 @ 17:00:00;1;6;17;-4.4;-6.48;102.61;55;-11.24;0;0;0;5.7
2002/01/06 @ 18:00:00;1;6;18;-4.4;-6.48;102.61;55;-11.24;0;0;0;5.7
2002/01/06 @ 19:00:00;1;6;19;-5;-7.1;102.61;53;-12.23;0;0;0;6.2
2002/01/06 @ 20:00:00;1;6;20;-5;-7.1;102.61;53;-12.23;0;0;0;6.2
2002/01/06 @ 21:00:00;1;6;21;-6.1;-8.02;102.61;54;-13.06;0;0;0;6.7
2002/01/06 @ 22:00:00;1;6;22;-6.1;-8.02;102.61;54;-13.06;0;0;0;6.7
2002/01/06 @ 23:00:00;1;6;23;-6.1;-8.02;102.61;54;-13.06;0;0;0;6.7
2002/01/07 @ 00:00:00;1;7;0;-6.1;-7.85;102.27;58;-12.27;0;0;0;6.7
2002/01/07 @ 01:00:00;1;7;1;-5.6;-7.31;102.61;60;-11.42;0;0;0;7.2
2002/01/07 @ 02:00:00;1;7;2;-6.1;-7.64;102.27;63;-11.35;0;0;0;7.2
2002/01/07 @ 03:00:00;1;7;3;-6.1;-7.47;102.27;67;-10.67;0;0;0;7.2
2002/01/07 @ 04:00:00;1;7;4;-6.1;-7.47;102.27;67;-10.67;0;0;0;6.7
2002/01/07 @ 05:00:00;1;7;5;-5.6;-6.97;102.27;68;-10.02;0;0;0;6.2
2002/01/07 @ 06:00:00;1;7;6;-5;-6.37;102.27;69;-9.27;0;0;0;5.7
2002/01/07 @ 07:00:00;1;7;7;-5.6;-6.75;101.93;73;-9.21;0;0;0;4.6
2002/01/07 @ 08:00:00;1;7;8;-5.6;-6.97;101.93;68;-10.02;69;0;69;4.1
2002/01/07 @ 09:00:00;1;7;9;-5.6;-6.97;101.93;68;-10.02;202.17;324;124;3.6
2002/01/07 @ 10:00:00;1;7;10;-6.1;-7.47;101.93;67;-10.67;282.97;512;116;3.1
2002/01/07 @ 11:00:00;1;7;11;-5.6;-7.15;101.93;64;-10.7;366.79;607;142;2.6
2002/01/07 @ 12:00:00;1;7;12;-4.4;-5.96;101.93;66;-9.19;309.16;448;143;2.1
2002/01/07 @ 13:00:00;1;7;13;-3.3;-4.91;101.93;67;-7.96;257.65;243;178;1
2002/01/07 @ 14:00:00;1;7;14;-2.2;-3.92;101.59;67;-6.9;213.98;209;163;0
2002/01/07 @ 15:00:00;1;7;15;-2.8;-4.25;101.93;71;-6.81;155.26;226;127;0
2002/01/07 @ 16:00:00;1;7;16;-2.8;-4.1;101.93;74;-6.33;75;267;75;0
2002/01/07 @ 17:00:00;1;7;17;0.6;-0.42;101.93;82;-1.86;0;0;0;0
2002/01/07 @ 18:00:00;1;7;18;-1.1;-1.91;101.93;85;-3.04;0;0;0;0
2002/01/07 @ 19:00:00;1;7;19;1.7;0.91;101.93;87;-0.2;0;0;0;1
2002/01/07 @ 20:00:00;1;7;20;1.1;0.87;101.59;96;0.51;0;0;0;2.1
2002/01/07 @ 21:00:00;1;7;21;-0.6;-1.21;101.59;89;-2;0;0;0;3.1
2002/01/07 @ 22:00:00;1;7;22;-1.7;-2.28;101.59;89;-3.08;0;0;0;3.6
2002/01/07 @ 23:00:00;1;7;23;-2.8;-3.45;101.59;87;-4.44;0;0;0;4.6
2002/01/08 @ 00:00:00;1;8;0;-4.4;-5.08;101.25;85;-6.29;0;0;0;5.1
2002/01/08 @ 01:00:00;1;8;1;-2.8;-3.8;101.25;80;-5.42;0;0;0;5.1
2002/01/08 @ 02:00:00;1;8;2;-3.3;-4.42;101.25;77;-6.36;0;0;0;6.2
2002/01/08 @ 03:00:00;1;8;3;-2.8;-4.11;101.25;74;-6.33;0;0;0;6.2
2002/01/08 @ 04:00:00;1;8;4;-2.8;-3.95;101.25;77;-5.87;0;0;0;6.2
2002/01/08 @ 05:00:00;1;8;5;-3.3;-4.42;101.25;77;-6.36;0;0;0;5.1
2002/01/08 @ 06:00:00;1;8;6;-2.8;-4.11;101.25;74;-6.33;0;0;0;5.7
2002/01/08 @ 07:00:00;1;8;7;-2.8;-4.11;101.25;74;-6.33;0;0;0;5.7
2002/01/08 @ 08:00:00;1;8;8;-3.3;-4.77;101.25;70;-7.46;0;0;0;5.7
2002/01/08 @ 09:00:00;1;8;9;-3.3;-4.92;101.25;67;-7.96;30.7;7;29;5.7
2002/01/08 @ 10:00:00;1;8;10;-4.4;-5.83;101.25;69;-8.69;82.57;17;77;5.1
2002/01/08 @ 11:00:00;1;8;11;-5;-6.56;101.25;65;-9.94;115.07;19;108;5.1
2002/01/08 @ 12:00:00;1;8;12;-5;-6.56;101.25;65;-9.94;105.73;10;102;4.1
2002/01/08 @ 13:00:00;1;8;13;-4.4;-5.97;101.25;66;-9.19;98.64;8;96;4.6
2002/01/08 @ 14:00:00;1;8;14;-4.4;-5.97;101.59;66;-9.19;92.47;10;90;4.1
2002/01/08 @ 15:00:00;1;8;15;-4.4;-5.97;101.59;66;-9.19;51.64;5;51;3.6
2002/01/08 @ 16:00:00;1;8;16;-4.4;-5.78;101.59;70;-8.52;0;0;0;3.6
2002/01/08 @ 17:00:00;1;8;17;-4.4;-5.78;101.59;70;-8.52;0;0;0;3.1
2002/01/08 @ 18:00:00;1;8;18;-5.6;-6.8;101.59;72;-9.37;0;0;0;2.1
2002/01/08 @ 19:00:00;1;8;19;-5.6;-6.97;101.59;68;-10.02;0;0;0;1.5
2002/01/08 @ 20:00:00;1;8;20;-6.1;-7.48;101.59;67;-10.67;0;0;0;1.5
2002/01/08 @ 21:00:00;1;8;21;-6.1;-7.48;101.59;67;-10.67;0;0;0;1
2002/01/08 @ 22:00:00;1;8;22;-6.7;-7.9;101.59;70;-10.76;0;0;0;1
2002/01/08 @ 23:00:00;1;8;23;-6.7;-7.9;101.59;70;-10.76;0;0;0;1
2002/01/09 @ 00:00:00;1;9;0;-6.1;-7.1;101.59;76;-9.24;0;0;0;0.5
2002/01/09 @ 01:00:00;1;9;1;-4.4;-5.08;101.93;85;-6.29;0;0;0;0
2002/01/09 @ 02:00:00;1;9;2;-2.8;-3.59;101.93;84;-4.85;0;0;0;0
2002/01/09 @ 03:00:00;1;9;3;-3.3;-3.88;101.93;88;-4.8;0;0;0;0
2002/01/09 @ 04:00:00;1;9;4;-4.4;-5.08;101.93;85;-6.29;0;0;0;1
2002/01/09 @ 05:00:00;1;9;5;-5;-5.48;101.93;89;-6.35;0;0;0;1
2002/01/09 @ 06:00:00;1;9;6;-5;-5.48;101.59;89;-6.35;0;0;0;1
2002/01/09 @ 07:00:00;1;9;7;-3.9;-4.27;101.59;92;-4.87;0;0;0;1
2002/01/09 @ 08:00:00;1;9;8;-5;-5.13;101.25;97;-5.35;106;0;106;1
2002/01/09 @ 09:00:00;1;9;9;-2.8;-3.44;101.93;87;-4.44;216.04;328;136;0
2002/01/09 @ 10:00:00;1;9;10;-3.9;-4.79;101.93;81;-6.36;286.74;515;117;0
2002/01/09 @ 11:00:00;1;9;11;-4.4;-5.4;101.93;78;-7.28;360.44;610;132;0
2002/01/09 @ 12:00:00;1;9;12;-6.1;-7.26;101.93;72;-9.86;321.21;485;139;1
2002/01/09 @ 13:00:00;1;9;13;-6.1;-7.47;101.93;67;-10.67;281.92;333;171;1
2002/01/09 @ 14:00:00;1;9;14;-4.4;-5.96;101.93;66;-9.19;248.11;365;157;1
2002/01/09 @ 15:00:00;1;9;15;-4.4;-5.97;101.59;66;-9.19;175.71;372;127;1
2002/01/09 @ 16:00:00;1;9;16;-3.9;-5.51;101.59;66;-8.71;91;333;91;1
2002/01/09 @ 17:00:00;1;9;17;-2.8;-4.31;101.59;70;-6.97;0;0;0;1
2002/01/09 @ 18:00:00;1;9;18;-2.8;-4.47;101.25;67;-7.48;0;0;0;1
2002/01/09 @ 19:00:00;1;9;19;-1.7;-3.63;101.25;64;-6.94;0;0;0;2.1
2002/01/09 @ 20:00:00;1;9;20;-1.7;-3.47;101.25;67;-6.41;0;0;0;2.1
2002/01/09 @ 21:00:00;1;9;21;-2.2;-4.08;101.25;64;-7.42;0;0;0;2.1
2002/01/09 @ 22:00:00;1;9;22;-2.2;-4.25;101.25;61;-7.98;0;0;0;2.6
2002/01/09 @ 23:00:00;1;9;23;-2.2;-4.25;101.25;61;-7.98;0;0;0;2.6
2002/01/10 @ 00:00:00;1;10;0;-1.1;-3.27;101.25;61;-6.92;0;0;0;2.6
2002/01/10 @ 01:00:00;1;10;1;-1.1;-3.1;101.25;64;-6.37;0;0;0;3.1
2002/01/10 @ 02:00:00;1;10;2;-1.7;-3.63;101.25;64;-6.94;0;0;0;3.6
2002/01/10 @ 03:00:00;1;10;3;-0.6;-2.65;101.25;64;-5.89;0;0;0;3.1
2002/01/10 @ 04:00:00;1;10;4;-0.6;-2.47;101.25;67;-5.35;0;0;0;3.1
2002/01/10 @ 05:00:00;1;10;5;-0.6;-2.47;101.25;67;-5.35;0;0;0;3.1
2002/01/10 @ 06:00:00;1;10;6;0;-1.69;101.25;69;-4.43;0;0;0;3.6
2002/01/10 @ 07:00:00;1;10;7;-1.1;-2.59;101.25;73;-4.83;0;0;0;4.1
2002/01/10 @ 08:00:00;1;10;8;-1.1;-2.42;101.25;76;-4.36;11;0;11;4.1
2002/01/10 @ 09:00:00;1;10;9;0.6;-0.59;101.25;79;-2.31;8;0;8;4.1
2002/01/10 @ 10:00:00;1;10;10;-1.7;-2.49;100.92;85;-3.63;4;0;4;3.6
2002/01/10 @ 11:00:00;1;10;11;-4.4;-4.95;100.92;88;-5.89;2;0;2;4.1
2002/01/10 @ 12:00:00;1;10;12;-3.9;-4.46;100.92;88;-5.39;0;0;0;3.6
2002/01/10 @ 13:00:00;1;10;13;-3.9;-4.65;100.92;84;-5.94;0;0;0;3.6
2002/01/10 @ 14:00:00;1;10;14;-2.8;-3.45;100.92;87;-4.44;0;0;0;3.1
2002/01/10 @ 15:00:00;1;10;15;-1.1;-1.97;100.92;84;-3.18;0;0;0;3.1
2002/01/10 @ 16:00:00;1;10;16;0;-0.7;100.92;87;-1.68;0;0;0;3.1
2002/01/10 @ 17:00:00;1;10;17;1.1;0.21;100.92;85;-1;0;0;0;2.6
2002/01/10 @ 18:00:00;1;10;18;1.1;0.51;100.92;90;-0.31;0;0;0;3.1
2002/01/10 @ 19:00:00;1;10;19;2.8;1.9;100.92;86;0.67;0;0;0;2.6
2002/01/10 @ 20:00:00;1;10;20;2.2;1.45;100.92;88;0.4;0;0;0;2.6
2002/01/10 @ 21:00:00;1;10;21;2.8;2.1;100.92;89;1.15;0;0;0;1.5
2002/01/10 @ 22:00:00;1;10;22;4.4;4.13;100.92;96;3.83;0;0;0;1
2002/01/10 @ 23:00:00;1;10;23;3.9;3.63;100.92;96;3.33;0;0;0;0
2002/01/11 @ 00:00:00;1;11;0;3.9;3.63;100.92;96;3.33;0;0;0;0
2002/01/11 @ 01:00:00;1;11;1;5;4.72;100.92;96;4.43;0;0;0;1
2002/01/11 @ 02:00:00;1;11;2;5.6;5.32;100.92;96;5.03;0;0;0;1
2002/01/11 @ 03:00:00;1;11;3;6.1;5.81;100.92;96;5.53;0;0;0;2.1
2002/01/11 @ 04:00:00;1;11;4;5;4.58;100.58;94;4.13;0;0;0;2.6
2002/01/11 @ 05:00:00;1;11;5;3.3;2.97;100.58;95;2.58;0;0;0;3.1
2002/01/11 @ 06:00:00;1;11;6;2.2;1.83;100.24;94;1.32;0;0;0;3.1
2002/01/11 @ 07:00:00;1;11;7;2.8;1.9;99.9;86;0.67;0;0;0;4.1
2002/01/11 @ 08:00:00;1;11;8;4.4;3.43;99.9;86;2.26;15;0;15;4.1
2002/01/11 @ 09:00:00;1;11;9;2.8;1.9;99.9;86;0.67;5;0;5;4.1
2002/01/11 @ 10:00:00;1;11;10;2.8;2.09;99.56;89;1.15;0;0;0;3.1
2002/01/11 @ 11:00:00;1;11;11;3.3;2.91;99.56;94;2.43;0;0;0;3.1
2002/01/11 @ 12:00:00;1;11;12;1.7;0.96;99.56;88;-0.06;67.14;3;66;4.1
2002/01/11 @ 13:00:00;1;11;13;0.6;-0.38;99.9;83;-1.72;115.07;12;111;5.1
2002/01/11 @ 14:00:00;1;11;14;-0.6;-1.79;99.56;79;-3.41;152.5;45;141;5.7
2002/01/11 @ 15:00:00;1;11;15;0;-1.31;99.56;76;-3.29;102.53;33;98;6.2
2002/01/11 @ 16:00:00;1;11;16;0.6;-0.83;99.56;75;-2.93;34;9;34;6.7
2002/01/11 @ 17:00:00;1;11;17;0.6;-0.83;99.56;75;-2.93;0;0;0;6.7
2002/01/11 @ 18:00:00;1;11;18;0.6;-0.66;99.56;78;-2.46;0;0;0;6.2
2002/01/11 @ 19:00:00;1;11;19;0.6;-0.83;99.56;75;-2.93;0;0;0;6.2
2002/01/11 @ 20:00:00;1;11;20;1.1;-0.16;99.56;79;-1.88;0;0;0;5.7
2002/01/11 @ 21:00:00;1;11;21;2.2;0.81;99.56;78;-1.08;0;0;0;5.7
2002/01/11 @ 22:00:00;1;11;22;2.2;0.81;99.56;78;-1.08;0;0;0;5.7
