Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/02 @ 03:00:00;1;2;3;21.7;21.11;101.25;95;20.88;0;0;0;0
2002/01/02 @ 04:00:00;1;2;4;21.1;20.87;101.25;98;20.78;0;0;0;1
2002/01/02 @ 05:00:00;1;2;5;22.2;22.08;101.25;99;22.04;0;0;0;1
2002/01/02 @ 06:00:00;1;2;6;23.9;23.9;101.25;100;23.9;71;0;71;0.5
2002/01/02 @ 07:00:00;1;2;7;25;25;101.25;100;25;251.89;336;142;0.5
2002/01/02 @ 08:00:00;1;2;8;25.6;24.57;101.25;92;24.2;414.86;603;103;1
2002/01/02 @ 09:00:00;1;2;9;26.1;23.84;101.25;83;22.99;641.42;753;124;1.5
2002/01/02 @ 10:00:00;1;2;10;26.7;24.55;101.25;84;23.77;875.24;846;177;2.1
2002/01/02 @ 11:00:00;1;2;11;27.8;24.72;101.25;78;23.61;993.82;904;160;2.1
2002/01/02 @ 12:00:00;1;2;12;29.4;25.12;101.25;71;23.59;1061.36;938;150;2.6
2002/01/02 @ 13:00:00;1;2;13;28.9;23.69;101.25;65;21.67;1061.12;887;201;3.6
2002/01/02 @ 14:00:00;1;2;14;28.9;23.69;101.25;65;21.67;994.67;809;253;3.1
2002/01/02 @ 15:00:00;1;2;15;27.8;23.03;101.25;67;21.12;886.71;737;285;2.6
2002/01/02 @ 16:00:00;1;2;16;26.7;22.05;101.25;67;20.08;722.72;611;310;2.6
2002/01/02 @ 17:00:00;1;2;17;26.1;21.51;101.25;67;19.51;507.29;362;325;2.6
2002/01/02 @ 18:00:00;1;2;18;25;20.52;101.25;67;18.47;315.22;180;259;2.6
2002/01/02 @ 19:00:00;1;2;19;25;20.96;101.25;70;19.17;139.51;48;134;2.1
2002/01/02 @ 20:00:00;1;2;20;25;20.96;101.25;70;19.17;0;0;0;2.1
2002/01/02 @ 21:00:00;1;2;21;23.9;20.39;101.25;73;18.79;0;0;0;2.1
2002/01/02 @ 22:00:00;1;2;22;23.3;19.84;101.25;73;18.21;0;0;0;2.1
2002/01/02 @ 23:00:00;1;2;23;22.8;19.52;101.25;74;17.95;0;0;0;2.1
2002/01/03 @ 00:00:00;1;3;0;22.2;19.36;101.25;77;18;0;0;0;2.1
2002/01/03 @ 01:00:00;1;3;1;21.1;18.46;101.25;78;17.14;0;0;0;2.1
2002/01/03 @ 02:00:00;1;3;2;20;18.04;101.25;83;17.05;0;0;0;1.5
2002/01/03 @ 03:00:00;1;3;3;20;18.16;101.25;84;17.24;0;0;0;2.1
2002/01/03 @ 04:00:00;1;3;4;20;18.28;101.25;85;17.42;0;0;0;2.1
2002/01/03 @ 05:00:00;1;3;5;20;18.63;101.25;88;17.97;0;0;0;2.1
2002/01/03 @ 06:00:00;1;3;6;22.2;20.26;101.25;84;19.38;38;0;38;2.1
2002/01/03 @ 07:00:00;1;3;7;23.3;21.43;101.25;85;20.65;205.82;332;98;2.1
2002/01/03 @ 08:00:00;1;3;8;25.6;22.8;101.25;79;21.7;422.59;601;113;2.6
2002/01/03 @ 09:00:00;1;3;9;26.1;22.55;101.25;74;21.11;640.42;752;125;3.1
2002/01/03 @ 10:00:00;1;3;10;28.9;24.5;101.25;70;22.88;862.26;845;166;3.6
2002/01/03 @ 11:00:00;1;3;11;29.4;23.97;101.25;64;21.89;996.04;903;164;3.6
2002/01/03 @ 12:00:00;1;3;12;30;23.46;101.25;58;20.85;1060.89;937;151;3.6
2002/01/03 @ 13:00:00;1;3;13;30;22.74;101.25;54;19.7;1067.57;901;194;3.6
2002/01/03 @ 14:00:00;1;3;14;30;22.56;101.25;53;19.4;1017.18;853;235;3.6
2002/01/03 @ 15:00:00;1;3;15;28.9;21.81;101.25;54;18.68;890.41;746;281;3.6
2002/01/03 @ 16:00:00;1;3;16;27.8;20.89;101.25;54;17.67;685.48;508;342;3.1
2002/01/03 @ 17:00:00;1;3;17;27.2;20.55;101.25;55;17.4;467.59;255;339;2.6
2002/01/03 @ 18:00:00;1;3;18;26.1;19.62;101.25;55;16.38;280.49;107;247;2.1
2002/01/03 @ 19:00:00;1;3;19;25.6;19.52;101.25;57;16.48;100.73;15;99;1.5
2002/01/03 @ 20:00:00;1;3;20;26.1;20.42;101.25;60;17.75;0;0;0;2.6
2002/01/03 @ 21:00:00;1;3;21;26.7;21.26;101.25;62;18.84;0;0;0;3.1
2002/01/03 @ 22:00:00;1;3;22;26.1;21.51;101.25;67;19.51;0;0;0;3.6
2002/01/03 @ 23:00:00;1;3;23;25;20.38;101.25;66;18.23;0;0;0;3.6
2002/01/04 @ 00:00:00;1;4;0;25.6;21.21;101.25;68;19.27;0;0;0;3.6
2002/01/04 @ 01:00:00;1;4;1;23.9;20.11;101.25;71;18.34;0;0;0;3.1
2002/01/04 @ 02:00:00;1;4;2;23.9;20.39;101.25;73;18.79;0;0;0;3.6
2002/01/04 @ 03:00:00;1;4;3;23.9;20.53;101.25;74;19;0;0;0;4.1
2002/01/04 @ 04:00:00;1;4;4;23.9;20.67;101.25;75;19.22;0;0;0;5.1
2002/01/04 @ 05:00:00;1;4;5;25;21.82;101.25;76;20.49;0;0;0;4.1
2002/01/04 @ 06:00:00;1;4;6;25.6;22.8;101.25;79;21.7;0;0;0;3.6
2002/01/04 @ 07:00:00;1;4;7;25;22.38;101.25;80;21.32;178.75;328;73;3.1
2002/01/04 @ 08:00:00;1;4;8;26.1;22.99;101.25;77;21.76;340.93;532;68;2.6
2002/01/04 @ 09:00:00;1;4;9;25.6;22.94;101.25;80;21.9;484.3;470;163;1.5
2002/01/04 @ 10:00:00;1;4;10;26.1;22.99;101.25;77;21.76;522.81;266;304;1.5
2002/01/04 @ 11:00:00;1;4;11;26.1;23.13;101.25;78;21.97;582.21;211;388;1
2002/01/04 @ 12:00:00;1;4;12;26.7;23.4;101.25;76;22.13;541.79;109;436;0
2002/01/04 @ 13:00:00;1;4;13;26.7;23.25;101.25;75;21.91;484.16;60;426;0
2002/01/04 @ 14:00:00;1;4;14;26.7;23.69;101.25;78;22.55;437.52;42;399;0
2002/01/04 @ 15:00:00;1;4;15;25;22.24;101.25;79;21.12;419.78;45;383;1.5
2002/01/04 @ 16:00:00;1;4;16;24.4;21.95;101.25;81;20.94;360.07;40;333;1.5
2002/01/04 @ 17:00:00;1;4;17;25;22.92;101.25;84;22.12;255.12;24;243;1.5
2002/01/04 @ 18:00:00;1;4;18;23.9;22.53;101.25;89;21.98;150.76;12;147;1
2002/01/04 @ 19:00:00;1;4;19;23.3;21.94;101.25;89;21.39;66.58;5;66;1
2002/01/04 @ 20:00:00;1;4;20;22.8;21.58;101.25;90;21.08;0;0;0;0
2002/01/04 @ 21:00:00;1;4;21;22.8;21.58;101.25;90;21.08;0;0;0;0
2002/01/04 @ 22:00:00;1;4;22;22.8;21.46;101.25;89;20.9;0;0;0;0
2002/01/04 @ 23:00:00;1;4;23;22.8;21.46;101.25;89;20.9;0;0;0;0
2002/01/05 @ 00:00:00;1;5;0;22.8;21.33;101.25;88;20.72;0;0;0;0.5
2002/01/05 @ 01:00:00;1;5;1;22.8;21.46;101.25;89;20.9;0;0;0;1.5
2002/01/05 @ 02:00:00;1;5;2;22.2;20.88;101.25;89;20.31;0;0;0;1
2002/01/05 @ 03:00:00;1;5;3;22.2;21.12;101.25;91;20.67;0;0;0;1
2002/01/05 @ 04:00:00;1;5;4;21.7;20.64;101.25;91;20.18;0;0;0;0
2002/01/05 @ 05:00:00;1;5;5;22.2;21;101.25;90;20.49;0;0;0;1.5
2002/01/05 @ 06:00:00;1;5;6;23.9;22.65;101.25;90;22.17;26;0;26;1.5
2002/01/05 @ 07:00:00;1;5;7;23.9;22.65;101.25;90;22.17;218.36;323;115;2.1
2002/01/05 @ 08:00:00;1;5;8;24.4;22.62;101.25;86;21.91;394.48;596;90;2.1
2002/01/05 @ 09:00:00;1;5;9;23.9;22.01;101.25;85;21.23;551;660;101;2.6
2002/01/05 @ 10:00:00;1;5;10;23.9;21.87;100.92;84;21.04;619.55;461;241;2.6
2002/01/05 @ 11:00:00;1;5;11;23.9;21.87;100.92;84;21.04;600.74;239;381;2.1
2002/01/05 @ 12:00:00;1;5;12;23.3;21.04;100.92;82;20.07;507.41;86;424;2.1
2002/01/05 @ 13:00:00;1;5;13;23.9;22.01;100.92;85;21.23;406.98;33;375;1.5
2002/01/05 @ 14:00:00;1;5;14;22.8;21.21;100.92;87;20.54;276.17;10;267;1
2002/01/05 @ 15:00:00;1;5;15;22.8;21.58;100.92;90;21.08;211.91;6;207;1.5
2002/01/05 @ 16:00:00;1;5;16;22.8;21.58;100.92;90;21.08;158.71;4;156;1.5
2002/01/05 @ 17:00:00;1;5;17;23.3;21.56;100.92;86;20.84;127.02;4;125;1.5
2002/01/05 @ 18:00:00;1;5;18;23.9;21.74;100.92;83;20.85;123.2;7;121;2.1
2002/01/05 @ 19:00:00;1;5;19;23.9;21.07;100.92;78;19.85;110.32;20;108;2.1
2002/01/05 @ 20:00:00;1;5;20;25;21.4;101.25;73;19.84;0;1;0;2.6
2002/01/05 @ 21:00:00;1;5;21;24.4;20.28;101.25;69;18.37;0;0;0;3.6
2002/01/05 @ 22:00:00;1;5;22;23.9;19.25;101.25;65;16.95;0;0;0;4.1
2002/01/05 @ 23:00:00;1;5;23;23.3;19;101.25;67;16.86;0;0;0;5.1
2002/01/06 @ 00:00:00;1;6;0;22.2;18.29;101.25;69;16.27;0;0;0;5.1
2002/01/06 @ 01:00:00;1;6;1;21.7;18.37;101.25;73;16.68;0;0;0;6.2
2002/01/06 @ 02:00:00;1;6;2;20;17.31;101.25;77;15.87;0;0;0;6.2
2002/01/06 @ 03:00:00;1;6;3;18.9;16.53;101.25;79;15.21;0;0;0;5.7
2002/01/06 @ 04:00:00;1;6;4;18.3;15.73;101.25;77;14.23;0;0;0;5.7
2002/01/06 @ 05:00:00;1;6;5;17.2;14.71;101.25;77;13.17;0;0;0;6.2
2002/01/06 @ 06:00:00;1;6;6;18.3;15.14;101.25;72;13.2;47;0;47;6.2
2002/01/06 @ 07:00:00;1;6;7;19.4;15.27;101.25;65;12.69;205.99;318;105;6.7
2002/01/06 @ 08:00:00;1;6;8;20;15.41;101.25;62;12.54;387.17;594;85;6.2
2002/01/06 @ 09:00:00;1;6;9;20.6;15.39;101.25;58;12.09;649.62;748;141;5.1
2002/01/06 @ 10:00:00;1;6;10;21.1;15.4;101.25;55;11.75;866.01;843;175;5.7
2002/01/06 @ 11:00:00;1;6;11;21.7;15.62;101.25;53;11.74;1004.39;902;176;4.6
2002/01/06 @ 12:00:00;1;6;12;21.1;15.12;101.25;53;11.19;1037.21;905;160;4.1
2002/01/06 @ 13:00:00;1;6;13;21.1;14.97;101.25;52;10.9;982.76;748;258;4.1
2002/01/06 @ 14:00:00;1;6;14;21.1;14.83;101.25;51;10.61;827.74;475;392;3.6
2002/01/06 @ 15:00:00;1;6;15;22.2;15.29;101.25;48;10.71;594.52;173;453;3.6
2002/01/06 @ 16:00:00;1;6;16;21.7;14.88;101.25;48;10.25;369.82;44;340;3.6
2002/01/06 @ 17:00:00;1;6;17;22.2;15.44;101.25;49;11.02;178.05;8;174;4.1
2002/01/06 @ 18:00:00;1;6;18;22.2;15.89;101.25;52;11.92;102.26;4;101;4.6
2002/01/06 @ 19:00:00;1;6;19;22.2;16.03;101.25;53;12.21;34.12;1;34;5.1
2002/01/06 @ 20:00:00;1;6;20;21.1;15.68;101.25;57;12.29;0;0;0;5.1
2002/01/06 @ 21:00:00;1;6;21;21.1;16.37;101.25;62;13.57;0;0;0;5.1
2002/01/06 @ 22:00:00;1;6;22;21.1;16.77;101.25;65;14.3;0;0;0;5.1
2002/01/06 @ 23:00:00;1;6;23;21.1;17.04;101.25;67;14.77;0;0;0;4.6
2002/01/07 @ 00:00:00;1;7;0;21.1;17.17;101.25;68;15;0;0;0;4.1
2002/01/07 @ 01:00:00;1;7;1;21.1;17.43;101.25;70;15.45;0;0;0;4.1
2002/01/07 @ 02:00:00;1;7;2;21.1;17.56;101.25;71;15.67;0;0;0;4.1
2002/01/07 @ 03:00:00;1;7;3;21.1;17.56;101.25;71;15.67;0;0;0;4.6
2002/01/07 @ 04:00:00;1;7;4;21.1;17.82;101.25;73;16.1;0;0;0;4.6
2002/01/07 @ 05:00:00;1;7;5;20;17.44;101.25;78;16.08;0;0;0;5.1
2002/01/07 @ 06:00:00;1;7;6;19.4;17.59;101.25;84;16.65;0;0;0;5.1
2002/01/07 @ 07:00:00;1;7;7;19.4;17.94;101.25;87;17.2;0;0;0;5.1
2002/01/07 @ 08:00:00;1;7;8;19.4;17.7;101.25;85;16.84;98.08;12;92;4.6
2002/01/07 @ 09:00:00;1;7;9;20;18.51;101.25;87;17.79;172.85;16;162;4.6
2002/01/07 @ 10:00:00;1;7;10;20;18.86;101.25;90;18.33;231.09;16;218;4.6
2002/01/07 @ 11:00:00;1;7;11;20;18.86;101.25;90;18.33;283.59;17;268;4.6
2002/01/07 @ 12:00:00;1;7;12;20;18.75;101.25;89;18.15;318.44;18;301;4.6
2002/01/07 @ 13:00:00;1;7;13;19.4;18.17;101.25;89;17.56;333.47;17;317;5.1
2002/01/07 @ 14:00:00;1;7;14;19.4;17.35;101.25;82;16.27;288.09;11;278;4.6
2002/01/07 @ 15:00:00;1;7;15;19.4;17.35;101.25;82;16.27;229.73;7;224;4.1
2002/01/07 @ 16:00:00;1;7;16;20;17.56;101.25;79;16.27;161.71;4;159;4.1
2002/01/07 @ 17:00:00;1;7;17;18.9;16.76;101.25;81;15.6;129.03;4;127;4.1
2002/01/07 @ 18:00:00;1;7;18;18.3;16.08;101.25;80;14.82;60.31;1;60;4.1
2002/01/07 @ 19:00:00;1;7;19;18.3;15.97;101.25;79;14.63;22;0;22;4.1
2002/01/07 @ 20:00:00;1;7;20;17.8;15.95;101.25;83;14.9;0;0;0;4.6
2002/01/07 @ 21:00:00;1;7;21;18.3;16.43;101.25;83;15.39;0;0;0;5.1
2002/01/07 @ 22:00:00;1;7;22;18.9;17;101.25;83;15.98;0;0;0;5.1
2002/01/07 @ 23:00:00;1;7;23;20;17.92;101.25;82;16.86;0;0;0;5.7
2002/01/08 @ 00:00:00;1;8;0;20;17.8;101.25;81;16.67;0;0;0;6.2
2002/01/08 @ 01:00:00;1;8;1;20.6;18.37;101.25;81;17.25;0;0;0;6.7
2002/01/08 @ 02:00:00;1;8;2;21.1;18.46;101.25;78;17.14;0;0;0;6.7
2002/01/08 @ 03:00:00;1;8;3;22.2;18.83;101.25;73;17.16;0;0;0;6.7
2002/01/08 @ 04:00:00;1;8;4;22.2;18.16;101.25;68;16.04;0;0;0;6.7
2002/01/08 @ 05:00:00;1;8;5;23.3;19.15;101.25;68;17.09;0;0;0;7.7
2002/01/08 @ 06:00:00;1;8;6;25;20.67;101.25;68;18.7;0;0;0;8.2
2002/01/08 @ 07:00:00;1;8;7;23.9;19.83;101.25;69;17.89;121.28;308;25;8.7
2002/01/08 @ 08:00:00;1;8;8;25;20.52;101.25;67;18.47;164.77;63;133;9.3
2002/01/08 @ 09:00:00;1;8;9;25;20.38;101.25;66;18.23;193.55;23;178;9.3
2002/01/08 @ 10:00:00;1;8;10;26.1;20.74;101.25;62;18.27;201.98;11;193;10.3
2002/01/08 @ 11:00:00;1;8;11;26.7;21.1;101.25;61;18.58;243.08;11;233;10.8
2002/01/08 @ 12:00:00;1;8;12;26.7;21.26;101.25;62;18.84;350.26;23;328;10.8
2002/01/08 @ 13:00:00;1;8;13;26.7;21.58;101.25;64;19.34;403.99;32;373;10.8
2002/01/08 @ 14:00:00;1;8;14;25.6;21.36;101.25;69;19.51;368.02;24;346;11.3
2002/01/08 @ 15:00:00;1;8;15;25;20.67;101.25;68;18.7;234.73;7;229;11.8
2002/01/08 @ 16:00:00;1;8;16;25;21.11;101.25;71;19.39;123.36;2;122;12.3
2002/01/08 @ 17:00:00;1;8;17;23.9;20.39;101.25;73;18.79;87.51;1;87;11.3
2002/01/08 @ 18:00:00;1;8;18;22.2;19.1;101.25;75;17.58;11;0;11;11.3
2002/01/08 @ 19:00:00;1;8;19;22.8;19.78;101.25;76;18.37;0;0;0;10.3
2002/01/08 @ 20:00:00;1;8;20;22.8;19.78;101.25;76;18.37;0;0;0;10.3
2002/01/08 @ 21:00:00;1;8;21;22.8;19.78;101.25;76;18.37;0;0;0;10.3
2002/01/08 @ 22:00:00;1;8;22;22.8;19.52;101.59;74;17.95;0;0;0;9.8
2002/01/08 @ 23:00:00;1;8;23;22.8;19.52;101.59;74;17.95;0;0;0;8.7
2002/01/09 @ 00:00:00;1;9;0;22.2;18.7;101.59;72;16.94;0;0;0;8.2
2002/01/09 @ 01:00:00;1;9;1;21.7;18.11;101.59;71;16.24;0;0;0;7.7
2002/01/09 @ 02:00:00;1;9;2;21.1;17.7;101.59;72;15.88;0;0;0;7.2
2002/01/09 @ 03:00:00;1;9;3;20.6;17.11;101.59;71;15.19;0;0;0;6.2
2002/01/09 @ 04:00:00;1;9;4;20;16.7;101.93;72;14.83;0;0;0;6.2
2002/01/09 @ 05:00:00;1;9;5;20;16.95;101.93;74;15.26;0;0;0;6.2
2002/01/09 @ 06:00:00;1;9;6;21.1;17.83;101.93;73;16.1;0;0;0;6.2
2002/01/09 @ 07:00:00;1;9;7;21.1;18.09;101.93;75;16.52;161.94;303;68;6.7
2002/01/09 @ 08:00:00;1;9;8;22.2;18.3;101.93;69;16.27;345.66;587;51;6.7
2002/01/09 @ 09:00:00;1;9;9;22.8;18.43;101.93;66;16.15;584.67;744;83;6.7
2002/01/09 @ 10:00:00;1;9;10;23.3;18.59;101.93;64;16.14;833.77;840;149;6.7
2002/01/09 @ 11:00:00;1;9;11;24.4;19.41;101.93;63;16.93;974.6;900;151;7.2
2002/01/09 @ 12:00:00;1;9;12;25;19.48;101.93;60;16.72;1068.35;935;164;7.7
2002/01/09 @ 13:00:00;1;9;13;25;19.63;101.93;61;16.98;1082.14;932;180;8.2
2002/01/09 @ 14:00:00;1;9;14;25;19.48;101.93;60;16.72;1011.19;844;237;8.2
2002/01/09 @ 15:00:00;1;9;15;25;19.33;101.93;59;16.46;909.89;789;264;8.7
2002/01/09 @ 16:00:00;1;9;16;24.4;18.96;101.93;60;16.16;743.65;664;293;8.7
2002/01/09 @ 17:00:00;1;9;17;23.9;18.97;101.93;63;16.46;541.24;462;307;8.2
2002/01/09 @ 18:00:00;1;9;18;22.8;18.57;101.93;67;16.38;351.12;289;260;8.7
2002/01/09 @ 19:00:00;1;9;19;22.2;18.3;101.59;69;16.27;160.56;82;151;8.7
2002/01/09 @ 20:00:00;1;9;20;21.7;18.12;101.93;71;16.24;0;12;0;8.2
2002/01/09 @ 21:00:00;1;9;21;21.1;17.31;101.93;69;15.22;0;0;0;7.7
2002/01/09 @ 22:00:00;1;9;22;21.1;17.05;101.93;67;14.77;0;0;0;6.7
2002/01/09 @ 23:00:00;1;9;23;21.1;17.05;101.93;67;14.77;0;0;0;6.7
2002/01/10 @ 00:00:00;1;10;0;21.1;16.92;101.93;66;14.53;0;0;0;6.2
2002/01/10 @ 01:00:00;1;10;1;21.1;17.05;101.93;67;14.77;0;0;0;5.7
2002/01/10 @ 02:00:00;1;10;2;20;16.19;101.93;68;13.95;0;0;0;5.1
2002/01/10 @ 03:00:00;1;10;3;19.4;15.78;101.93;69;13.6;0;0;0;4.1
2002/01/10 @ 04:00:00;1;10;4;19.4;15.78;101.93;69;13.6;0;0;0;3.1
2002/01/10 @ 05:00:00;1;10;5;18.9;15.82;101.93;73;13.99;0;0;0;3.1
2002/01/10 @ 06:00:00;1;10;6;20;16.7;101.93;72;14.83;0;0;0;3.1
2002/01/10 @ 07:00:00;1;10;7;20;16.7;101.93;72;14.83;105.01;257;26;3.1
2002/01/10 @ 08:00:00;1;10;8;21.1;17.31;101.93;69;15.22;216.45;163;135;3.1
2002/01/10 @ 09:00:00;1;10;9;21.7;17.72;101.93;68;15.57;295.91;101;228;3.6
2002/01/10 @ 10:00:00;1;10;10;21.7;17.58;101.93;67;15.34;437.23;149;316;4.1
2002/01/10 @ 11:00:00;1;10;11;22.2;17.76;101.93;65;15.34;491.93;117;385;4.6
2002/01/10 @ 12:00:00;1;10;12;22.8;18.29;101.93;65;15.91;541.28;111;434;5.7
2002/01/10 @ 13:00:00;1;10;13;22.8;18.29;101.93;65;15.91;531.21;86;448;5.7
2002/01/10 @ 14:00:00;1;10;14;22.2;17.62;101.93;64;15.1;454.94;49;410;5.7
2002/01/10 @ 15:00:00;1;10;15;22.2;17.62;101.93;64;15.1;260.19;10;252;5.1
2002/01/10 @ 16:00:00;1;10;16;21.7;17.31;101.93;65;14.87;108.68;1;108;5.1
2002/01/10 @ 17:00:00;1;10;17;21.7;17.58;101.59;67;15.34;12;0;12;5.7
2002/01/10 @ 18:00:00;1;10;18;22.2;17.89;101.59;66;15.58;0;0;0;6.7
2002/01/10 @ 19:00:00;1;10;19;22.2;18.43;101.59;70;16.5;0;0;0;7.7
2002/01/10 @ 20:00:00;1;10;20;21.1;17.57;101.93;71;15.67;0;0;0;6.2
2002/01/10 @ 21:00:00;1;10;21;20.6;17.12;101.93;71;15.19;0;0;0;5.1
2002/01/10 @ 22:00:00;1;10;22;20;16.95;101.93;74;15.26;0;0;0;4.6
2002/01/10 @ 23:00:00;1;10;23;20;16.82;101.93;73;15.04;0;0;0;4.1
2002/01/11 @ 00:00:00;1;11;0;20;16.95;101.93;74;15.26;0;0;0;3.6
2002/01/11 @ 01:00:00;1;11;1;20;16.82;101.93;73;15.04;0;0;0;3.1
2002/01/11 @ 02:00:00;1;11;2;19.4;16.03;101.93;71;14.04;0;0;0;2.6
2002/01/11 @ 03:00:00;1;11;3;18.9;15.94;101.93;74;14.2;0;0;0;2.6
2002/01/11 @ 04:00:00;1;11;4;18.9;15.7;101.93;72;13.78;0;0;0;2.6
2002/01/11 @ 05:00:00;1;11;5;18.9;16.06;101.93;75;14.4;0;0;0;2.6
2002/01/11 @ 06:00:00;1;11;6;19.4;16.52;101.93;75;14.89;0;0;0;2.6
2002/01/11 @ 07:00:00;1;11;7;20;16.95;101.93;74;15.26;56.24;50;41;3.1
2002/01/11 @ 08:00:00;1;11;8;20.6;17.37;101.93;73;15.62;142.39;41;122;3.1
2002/01/11 @ 09:00:00;1;11;9;21.1;17.7;101.93;72;15.88;234.17;45;204;3.1
2002/01/11 @ 10:00:00;1;11;10;21.1;17.57;101.93;71;15.67;361.9;75;301;3.6
2002/01/11 @ 11:00:00;1;11;11;22.2;18.3;101.93;69;16.27;421.16;67;360;3.6
2002/01/11 @ 12:00:00;1;11;12;22.2;18.17;101.93;68;16.04;454.98;59;398;3.1
2002/01/11 @ 13:00:00;1;11;13;22.8;18.84;101.93;69;16.84;457.36;50;409;3.1
2002/01/11 @ 14:00:00;1;11;14;23.3;18.44;101.59;63;15.89;445.27;45;404;4.1
2002/01/11 @ 15:00:00;1;11;15;24.4;18.8;101.59;59;15.9;433.76;51;392;4.6
2002/01/11 @ 16:00:00;1;11;16;24.4;18.65;101.59;58;15.63;414.81;66;370;5.1
2002/01/11 @ 17:00:00;1;11;17;23.9;18.52;101.59;60;15.7;350.03;73;313;5.1
2002/01/11 @ 18:00:00;1;11;18;23.3;18.15;101.59;61;15.39;211.72;34;201;5.1
2002/01/11 @ 19:00:00;1;11;19;22.2;17.61;101.59;64;15.1;124.48;30;121;5.1
2002/01/11 @ 20:00:00;1;11;20;21.1;17.04;101.59;67;14.77;0;5;0;4.6
2002/01/11 @ 21:00:00;1;11;21;20.6;16.99;101.59;70;14.97;0;0;0;4.1
2002/01/11 @ 22:00:00;1;11;22;20;16.7;101.93;72;14.83;0;0;0;4.1
2002/01/11 @ 23:00:00;1;11;23;19.4;16.28;101.93;73;14.47;0;0;0;3.1
2002/01/12 @ 00:00:00;1;12;0;18.3;15.62;101.93;76;14.03;0;0;0;2.6
2002/01/12 @ 01:00:00;1;12;1;17.2;15.05;101.93;80;13.75;0;0;0;1.5
2002/01/12 @ 02:00:00;1;12;2;16.7;14.47;101.59;79;13.07;0;0;0;1
2002/01/12 @ 03:00:00;1;12;3;16.1;14.34;101.59;83;13.24;0;0;0;1
2002/01/12 @ 04:00:00;1;12;4;15;13.4;101.59;84;12.35;0;0;0;0
2002/01/12 @ 05:00:00;1;12;5;15.6;14.29;101.93;87;13.48;0;0;0;0
2002/01/12 @ 06:00:00;1;12;6;16.7;15.13;101.59;85;14.2;32;0;32;0
2002/01/12 @ 07:00:00;1;12;7;18.3;16.31;101.59;82;15.2;207.42;286;121;0
2002/01/12 @ 08:00:00;1;12;8;20;17.44;101.59;78;16.08;383.1;578;97;1
2002/01/12 @ 09:00:00;1;12;9;21.1;17.96;101.59;74;16.31;603.92;739;110;1.5
2002/01/12 @ 10:00:00;1;12;10;22.2;18.57;101.59;71;16.72;850.35;837;172;2.1
2002/01/12 @ 11:00:00;1;12;11;22.8;18.56;101.59;67;16.38;967.6;898;149;3.1
