Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/04/07 @ 20:00:00;4;7;20;6.8;4.98;102.12;76;2.87;0;0;0;1
2002/04/07 @ 21:00:00;4;7;21;7.3;5.52;102.13;77;3.55;0;0;0;0
2002/04/07 @ 22:00:00;4;7;22;8.1;6.18;102.12;76;4.14;0;0;0;0.8
2002/04/07 @ 23:00:00;4;7;23;8.8;6.75;102.19;75;4.63;0;0;0;0.3
2002/04/08 @ 00:00:00;4;8;0;8.5;6.39;102.26;74;4.15;0;0;0;1.8
2002/04/08 @ 01:00:00;4;8;1;7.8;5.41;102.18;70;2.68;0;0;0;3
2002/04/08 @ 02:00:00;4;8;2;7.1;4.46;102.14;66;1.17;0;0;0;3.5
2002/04/08 @ 03:00:00;4;8;3;6.6;3.85;102.15;64;0.26;0;0;0;4
2002/04/08 @ 04:00:00;4;8;4;5.6;2.81;102.17;62;-0.97;0;0;0;4.5
2002/04/08 @ 05:00:00;4;8;5;2.7;-0.16;101.88;56;-4.6;17;0;17;5
2002/04/08 @ 06:00:00;4;8;6;3.5;0.95;102;62;-2.73;234;0;234;3.1
2002/04/08 @ 07:00:00;4;8;7;2.1;0.09;102;68;-2.81;420.61;330;320;2.4
2002/04/08 @ 08:00:00;4;8;8;0.8;-0.98;102.02;69;-3.74;590.8;554;338;1.4
2002/04/08 @ 09:00:00;4;8;9;0;-1.96;101.97;64;-5.31;715.33;683;317;1.7
2002/04/08 @ 10:00:00;4;8;10;-0.4;-2.76;101.79;59;-6.64;815.79;762;300;1.8
2002/04/08 @ 11:00:00;4;8;11;0;-2.58;101.83;53;-7.49;909.4;809;318;1.8
2002/04/08 @ 12:00:00;4;8;12;0.5;-2.17;101.68;53;-7.07;841.03;833;223;1.7
2002/04/08 @ 13:00:00;4;8;13;0.4;-2.43;101.6;50;-7.83;757.33;837;164;1.1
2002/04/08 @ 14:00:00;4;8;14;1.4;-1.55;101.53;51;-6.77;674.88;823;153;1
2002/04/08 @ 15:00:00;4;8;15;1.3;-1.39;101.43;55;-5.98;495.33;563;201;1.1
2002/04/08 @ 16:00:00;4;8;16;1.7;-0.81;101.33;59;-4.82;347.43;341;217;1
2002/04/08 @ 17:00:00;4;8;17;2.4;0.22;101.25;66;-2.91;224.36;244;170;1.1
2002/04/08 @ 18:00:00;4;8;18;3;0.63;101.26;64;-2.77;105.96;457;81;1.7
2002/04/08 @ 19:00:00;4;8;19;3.1;0.37;101.21;59;-3.65;89;154;89;3
2002/04/08 @ 20:00:00;4;8;20;4.4;1.51;101.18;59;-2.56;0;0;0;3.4
2002/04/08 @ 21:00:00;4;8;21;5;2.26;101.23;62;-1.47;0;0;0;3.4
2002/04/08 @ 22:00:00;4;8;22;5.6;2.95;101.25;64;-0.59;0;0;0;3
2002/04/08 @ 23:00:00;4;8;23;6.4;3.9;101.28;67;0.71;0;0;0;3
2002/04/09 @ 00:00:00;4;9;0;8.4;6.79;101.14;80;5.17;0;0;0;3.4
2002/04/09 @ 01:00:00;4;9;1;7.8;6.62;100.91;85;5.46;0;0;0;4
2002/04/09 @ 02:00:00;4;9;2;7.7;7.08;100.74;92;6.51;0;0;0;4.5
2002/04/09 @ 03:00:00;4;9;3;7;6.55;100.66;94;6.12;0;0;0;4.8
2002/04/09 @ 04:00:00;4;9;4;6.3;5.93;100.64;95;5.58;0;0;0;5.4
2002/04/09 @ 05:00:00;4;9;5;5.9;5.54;100.59;95;5.18;0;0;0;5.4
2002/04/09 @ 06:00:00;4;9;6;4.9;4.41;100.54;93;3.87;0;0;0;5.4
2002/04/09 @ 07:00:00;4;9;7;3.7;3.17;100.53;92;2.52;0;0;0;5.6
2002/04/09 @ 08:00:00;4;9;8;2.8;2.29;100.54;92;1.62;8;0;8;5.6
2002/04/09 @ 09:00:00;4;9;9;4;3.33;100.65;90;2.51;18;0;18;5.8
2002/04/09 @ 10:00:00;4;9;10;4.9;4.06;100.78;88;3.09;28;0;28;5.8
2002/04/09 @ 11:00:00;4;9;11;5.5;3.98;101.08;79;2.15;41.74;1;41;5.8
2002/04/09 @ 12:00:00;4;9;12;4.5;2.33;101.18;69;-0.6;167.48;6;163;5.9
2002/04/09 @ 13:00:00;4;9;13;5.4;2.39;101.41;59;-1.73;249.83;18;237;5.4
2002/04/09 @ 14:00:00;4;9;14;7.1;3.54;101.62;55;-1.16;322.54;51;290;4.5
2002/04/09 @ 15:00:00;4;9;15;7.8;3.62;101.69;49;-1.98;289.92;53;262;4
2002/04/09 @ 16:00:00;4;9;16;8.5;3.84;101.65;45;-2.42;244.57;61;221;3.4
2002/04/09 @ 17:00:00;4;9;17;9;3.88;101.67;41;-3.13;193.77;96;172;2.7
2002/04/09 @ 18:00:00;4;9;18;8.7;3.36;101.75;38;-4.27;113.69;267;98;3.1
2002/04/09 @ 19:00:00;4;9;19;8.3;3.05;101.83;38;-4.58;49;162;49;3.5
2002/04/09 @ 20:00:00;4;9;20;8.1;2.89;101.92;38;-4.74;0;0;0;4.5
2002/04/09 @ 21:00:00;4;9;21;6.3;1.22;101.83;35;-7.13;0;0;0;4.5
2002/04/09 @ 22:00:00;4;9;22;5.7;0.83;101.75;36;-7.29;0;0;0;4.8
2002/04/09 @ 23:00:00;4;9;23;4.9;0.19;101.73;36;-7.93;0;0;0;5.4
2002/04/10 @ 00:00:00;4;10;0;4.8;0.27;101.71;38;-7.39;0;0;0;5
2002/04/10 @ 01:00:00;4;10;1;4.1;-0.2;101.7;39;-7.65;0;0;0;5
2002/04/10 @ 02:00:00;4;10;2;3.7;-0.44;101.72;40;-7.68;0;0;0;5
2002/04/10 @ 03:00:00;4;10;3;3.3;-0.75;101.7;40;-8.01;0;0;0;4.5
2002/04/10 @ 04:00:00;4;10;4;3.5;-0.52;101.73;41;-7.56;0;0;0;4.8
2002/04/10 @ 05:00:00;4;10;5;3.6;-0.38;101.74;42;-7.2;0;0;0;5
2002/04/10 @ 06:00:00;4;10;6;4.8;0.66;101.87;43;-5.96;203;0;203;4.5
2002/04/10 @ 07:00:00;4;10;7;6.8;2.63;102.04;47;-3.29;407.49;350;297;4.5
2002/04/10 @ 08:00:00;4;10;8;7.3;3.13;102.07;48;-2.63;558.21;564;295;5
2002/04/10 @ 09:00:00;4;10;9;8.7;3.74;102.06;42;-3.08;637.63;689;229;5
2002/04/10 @ 10:00:00;4;10;10;9.8;4.23;102.04;38;-3.39;729.68;766;204;5.1
2002/04/10 @ 11:00:00;4;10;11;11.1;5.03;101.96;36;-3;777.82;812;177;5.8
2002/04/10 @ 12:00:00;4;10;12;10.3;4.62;101.87;38;-2.99;592.16;404;289;6.7
2002/04/10 @ 13:00:00;4;10;13;9.8;4.22;101.76;38;-3.39;449.68;146;345;7.6
2002/04/10 @ 14:00:00;4;10;14;9.6;4.36;101.84;41;-2.65;343.45;63;303;8.7
2002/04/10 @ 15:00:00;4;10;15;9.3;4.5;101.76;45;-1.78;262.1;36;243;8.1
2002/04/10 @ 16:00:00;4;10;16;9.4;5.33;101.81;53;0.29;158.46;14;153;8.1
2002/04/10 @ 17:00:00;4;10;17;8.2;4.83;101.61;59;0.65;0;0;0;7.6
2002/04/10 @ 18:00:00;4;10;18;9.1;5.25;101.71;55;0.52;0;0;0;8.1
2002/04/10 @ 19:00:00;4;10;19;8.1;3.78;101.59;48;-1.98;0;0;0;8.7
2002/04/10 @ 20:00:00;4;10;20;8;3.61;101.59;47;-2.31;0;0;0;9.6
2002/04/10 @ 21:00:00;4;10;21;7.3;3.29;101.68;50;-2.14;0;0;0;10.8
2002/04/10 @ 22:00:00;4;10;22;6;2.04;101.71;48;-3.69;0;0;0;10.8
2002/04/10 @ 23:00:00;4;10;23;5.1;1.14;101.7;46;-4.93;0;0;0;10.6
2002/04/11 @ 00:00:00;4;11;0;5;0.82;101.65;43;-5.79;0;0;0;9.6
2002/04/11 @ 01:00:00;4;11;1;4.3;-0.2;101.56;37;-8.09;0;0;0;8.7
2002/04/11 @ 02:00:00;4;11;2;3.5;-0.95;101.53;35;-9.37;0;0;0;8.1
2002/04/11 @ 03:00:00;4;11;3;3.3;-1.24;101.53;33;-10.19;0;0;0;8.1
2002/04/11 @ 04:00:00;4;11;4;3.7;-1.08;101.48;31;-10.58;0;0;0;7.6
2002/04/11 @ 05:00:00;4;11;5;4.1;-0.93;101.53;29;-11.01;18;0;18;7.6
2002/04/11 @ 06:00:00;4;11;6;5.3;-0.06;101.54;29;-10.07;190;0;190;7
2002/04/11 @ 07:00:00;4;11;7;5.7;0.16;101.53;28;-10.15;376.24;359;261;7
2002/04/11 @ 08:00:00;4;11;8;6.3;0.61;101.52;28;-9.68;477.44;569;209;7
2002/04/11 @ 09:00:00;4;11;9;6.7;0.82;101.51;27;-9.78;566.76;692;153;6.5
2002/04/11 @ 10:00:00;4;11;10;7.2;0.93;101.52;24;-10.72;616.21;656;163;5.8
2002/04/11 @ 11:00:00;4;11;11;7.7;1.38;101.51;25;-9.87;696.46;706;171;5
2002/04/11 @ 12:00:00;4;11;12;7.8;1.45;101.45;25;-9.8;530.22;268;328;5
2002/04/11 @ 13:00:00;4;11;13;7.9;1.24;101.36;22;-11.16;404.77;94;337;5.9
2002/04/11 @ 14:00:00;4;11;14;7.9;1.24;101.35;22;-11.16;326.94;51;294;5.8
2002/04/11 @ 15:00:00;4;11;15;7;1.04;101.32;27;-9.55;252.57;31;236;5.4
2002/04/11 @ 16:00:00;4;11;16;6.3;0.69;101.29;29;-9.28;165.91;15;160;5.4
2002/04/11 @ 17:00:00;4;11;17;5.7;0.48;101.3;32;-8.64;36.23;1;36;5
2002/04/11 @ 18:00:00;4;11;18;5.1;0.1;101.26;33;-8.76;8;0;8;5.4
2002/04/11 @ 19:00:00;4;11;19;3.5;-0.96;101.21;35;-9.37;0;0;0;5.4
2002/04/11 @ 20:00:00;4;11;20;2.1;-1.83;101.15;38;-9.56;0;0;0;5.9
2002/04/11 @ 21:00:00;4;11;21;2;-1.9;101.13;38;-9.64;0;0;0;5.9
2002/04/11 @ 22:00:00;4;11;22;1.3;-2.39;101.04;39;-9.91;0;0;0;5.9
2002/04/11 @ 23:00:00;4;11;23;1;-2.56;100.99;40;-9.87;0;0;0;6.5
2002/04/12 @ 00:00:00;4;12;0;1.1;-2.55;100.96;39;-10.08;0;0;0;7
2002/04/12 @ 01:00:00;4;12;1;1.1;-2.48;100.96;40;-9.79;0;0;0;7.6
2002/04/12 @ 02:00:00;4;12;2;1.1;-2.48;100.95;40;-9.79;0;0;0;7.6
2002/04/12 @ 03:00:00;4;12;3;1.6;-2.22;100.93;38;-9.96;0;0;0;7.6
2002/04/12 @ 04:00:00;4;12;4;2.4;-1.67;100.86;37;-9.62;8;0;8;7
2002/04/12 @ 05:00:00;4;12;5;2.6;-1.58;100.83;36;-9.77;36;0;36;7.3
2002/04/12 @ 06:00:00;4;12;6;4.6;-0.29;100.71;33;-9.16;234;0;234;6.7
2002/04/12 @ 07:00:00;4;12;7;5.7;0.38;100.65;31;-9;421.07;368;301;5.8
2002/04/12 @ 08:00:00;4;12;8;6.7;0.97;100.56;29;-8.97;577.69;574;304;5.3
2002/04/12 @ 09:00:00;4;12;9;5.7;0.62;100.45;34;-7.94;621.88;695;203;5.4
2002/04/12 @ 10:00:00;4;12;10;4.8;0.31;100.29;39;-7.09;649.94;729;143;5.3
2002/04/12 @ 11:00:00;4;12;11;4.3;0.59;100.19;48;-5.08;689.54;678;182;5
2002/04/12 @ 12:00:00;4;12;12;4.4;0.14;100.15;41;-6.83;518.08;240;336;5.3
2002/04/12 @ 13:00:00;4;12;13;5.2;0.38;100.04;36;-7.69;389.27;79;332;5.4
2002/04/12 @ 14:00:00;4;12;14;5.4;0.38;100.02;34;-8.18;305.34;39;280;5.1
2002/04/12 @ 15:00:00;4;12;15;4.9;0.15;99.99;36;-7.93;228.84;22;217;5.4
2002/04/12 @ 16:00:00;4;12;16;3.9;-0.47;99.93;38;-8.11;161.57;14;156;5.3
2002/04/12 @ 17:00:00;4;12;17;2.6;-1.54;99.75;37;-9.46;45.48;2;45;5.6
2002/04/12 @ 18:00:00;4;12;18;2;-1.8;99.85;40;-9.06;13.07;1;13;5
2002/04/12 @ 19:00:00;4;12;19;1.7;-1.97;99.82;41;-9.02;0;0;0;4
2002/04/12 @ 20:00:00;4;12;20;1.5;-2;99.87;43;-8.64;0;0;0;1.8
2002/04/12 @ 21:00:00;4;12;21;1;-2.39;100.13;43;-9.05;0;0;0;3
2002/04/12 @ 22:00:00;4;12;22;0.8;-2.55;100.15;43;-9.22;0;0;0;3.5
2002/04/12 @ 23:00:00;4;12;23;0.2;-3.03;100.22;43;-9.71;0;0;0;4.2
2002/04/13 @ 00:00:00;4;13;0;0.5;-2.91;100.27;41;-10;0;0;0;3.4
2002/04/13 @ 01:00:00;4;13;1;0.5;-2.91;100.35;41;-10;0;0;0;3
2002/04/13 @ 02:00:00;4;13;2;-2.4;-6.1;100.08;31;-15.68;0;0;0;0
2002/04/13 @ 03:00:00;4;13;3;0;-3.55;100.37;37;-11.56;0;0;0;1.1
2002/04/13 @ 04:00:00;4;13;4;0.1;-3.41;100.41;38;-11.18;6;0;6;1.4
2002/04/13 @ 05:00:00;4;13;5;0.3;-3.25;100.44;38;-11.02;31;0;31;1.1
2002/04/13 @ 06:00:00;4;13;6;2.9;-1.15;100.62;39;-8.62;210;0;210;2.1
2002/04/13 @ 07:00:00;4;13;7;5;0.41;100.83;38;-7.22;401.64;376;277;2.1
2002/04/13 @ 08:00:00;4;13;8;7.9;2.52;100.85;36;-5.54;512.95;579;234;2.4
2002/04/13 @ 09:00:00;4;13;9;8.8;3.32;100.85;37;-4.5;428.93;395;189;3.4
2002/04/13 @ 10:00:00;4;13;10;10.3;4.79;100.81;40;-2.38;357.18;116;276;5
2002/04/13 @ 11:00:00;4;13;11;12.6;7.14;100.8;45;0.97;304.87;41;274;6.4
2002/04/13 @ 12:00:00;4;13;12;13.3;7.82;100.83;46;1.93;347.66;52;308;5.4
2002/04/13 @ 13:00:00;4;13;13;14.1;8.58;100.9;47;2.97;376.56;68;327;5
2002/04/13 @ 14:00:00;4;13;14;14.7;8.83;100.95;45;2.9;417.31;129;333;4
2002/04/13 @ 15:00:00;4;13;15;15.1;8.67;100.98;41;1.95;339.32;91;290;4.2
2002/04/13 @ 16:00:00;4;13;16;15.7;8.76;100.96;38;1.42;246.5;56;224;4.5
2002/04/13 @ 17:00:00;4;13;17;15.4;8.41;101;37;0.78;136.09;21;131;4.5
2002/04/13 @ 18:00:00;4;13;18;14.4;7.04;101.01;32;-1.83;75.28;17;74;4.8
2002/04/13 @ 19:00:00;4;13;19;13.3;5.64;101.08;27;-4.69;8;2;8;4.5
2002/04/13 @ 20:00:00;4;13;20;12.3;4.23;101.18;21;-8.35;0;0;0;4.2
2002/04/13 @ 21:00:00;4;13;21;11.5;3.79;101.22;22;-8.43;0;0;0;4.2
2002/04/13 @ 22:00:00;4;13;22;10.5;3.09;101.26;22;-9.18;0;0;0;4.2
2002/04/13 @ 23:00:00;4;13;23;9.2;2.17;101.34;22;-10.17;0;0;0;4
2002/04/14 @ 00:00:00;4;14;0;8.7;1.72;101.32;21;-11.07;0;0;0;4.5
2002/04/14 @ 01:00:00;4;14;1;8.5;1.86;101.28;24;-9.72;0;0;0;4.5
2002/04/14 @ 02:00:00;4;14;2;7.7;1.38;101.33;25;-9.87;0;0;0;4.8
2002/04/14 @ 03:00:00;4;14;3;8;1.5;101.35;24;-10.1;0;0;0;4.5
2002/04/14 @ 04:00:00;4;14;4;7.5;1.32;101.37;26;-9.59;14;0;14;4.5
2002/04/14 @ 05:00:00;4;14;5;7.5;1.23;101.38;25;-10.03;49;0;49;4.5
2002/04/14 @ 06:00:00;4;14;6;9.9;2.46;101.36;20;-10.71;278.95;52;270;3.7
2002/04/14 @ 07:00:00;4;14;7;12.4;3.95;101.31;18;-10.03;460.6;385;331;3.4
2002/04/14 @ 08:00:00;4;14;8;15.7;5.87;101.16;16;-8.94;641.74;583;358;3.4
2002/04/14 @ 09:00:00;4;14;9;16.2;7.02;101.11;22;-4.9;779.07;701;350;3.4
2002/04/14 @ 10:00:00;4;14;10;16.5;8.32;101.16;30;-0.98;881.8;775;336;3.7
2002/04/14 @ 11:00:00;4;14;11;17.1;9.31;101.16;34;1.11;945.97;819;326;4
2002/04/14 @ 12:00:00;4;14;12;17.1;9.71;101.12;37;2.3;878.76;841;234;4.5
2002/04/14 @ 13:00:00;4;14;13;17.1;9.71;101.12;37;2.3;812.09;845;193;4.5
2002/04/14 @ 14:00:00;4;14;14;17.4;10.34;101.11;40;3.68;732.2;831;186;5
2002/04/14 @ 15:00:00;4;14;15;16;9.38;101.12;41;2.77;534.17;649;180;4.8
2002/04/14 @ 16:00:00;4;14;16;15;8.72;101.11;42;2.2;375.04;402;212;4.5
2002/04/14 @ 17:00:00;4;14;17;14.2;8.44;101.13;45;2.44;250.31;334;168;4.5
2002/04/14 @ 18:00:00;4;14;18;14.2;7.5;101.13;37;-0.24;126.39;485;88;4.4
2002/04/14 @ 19:00:00;4;14;19;13.6;6.45;101.2;32;-2.45;106;206;106;4.5
2002/04/14 @ 20:00:00;4;14;20;12.7;4.74;101.25;23;-7.01;0;0;0;3.5
2002/04/14 @ 21:00:00;4;14;21;12.1;4.44;101.3;24;-6.97;0;0;0;4
2002/04/14 @ 22:00:00;4;14;22;11.7;3.93;101.28;22;-8.28;0;0;0;4
2002/04/14 @ 23:00:00;4;14;23;11.2;3.47;101.31;21;-9.18;0;0;0;4
2002/04/15 @ 00:00:00;4;15;0;10.6;3.16;101.35;22;-9.11;0;0;0;4
2002/04/15 @ 01:00:00;4;15;1;10.1;2.81;101.35;22;-9.49;0;0;0;4
2002/04/15 @ 02:00:00;4;15;2;9.3;2.34;101.28;23;-9.59;0;0;0;4
2002/04/15 @ 03:00:00;4;15;3;9.4;2.41;101.31;23;-9.51;0;0;0;4
2002/04/15 @ 04:00:00;4;15;4;9.2;2.47;101.31;25;-8.72;15;0;15;4.5
2002/04/15 @ 05:00:00;4;15;5;9.2;2.47;101.31;25;-8.72;50;0;50;4.5
2002/04/15 @ 06:00:00;4;15;6;11.1;4.28;101.48;29;-5.55;278;62;267;4
2002/04/15 @ 07:00:00;4;15;7;12.7;5.56;101.41;30;-3.91;456.3;393;322;4
2002/04/15 @ 08:00:00;4;15;8;14.3;7.46;101.38;36;-0.49;632.02;588;343;3.4
2002/04/15 @ 09:00:00;4;15;9;15.3;8.34;101.33;37;0.69;769.13;704;335;3.4
2002/04/15 @ 10:00:00;4;15;10;14.6;7.69;101.31;36;-0.25;868.58;777;318;3
2002/04/15 @ 11:00:00;4;15;11;15.8;8.72;101.3;37;1.14;934.09;820;310;3
2002/04/15 @ 12:00:00;4;15;12;15.8;8.98;101.31;39;1.88;869.82;842;221;3
2002/04/15 @ 13:00:00;4;15;13;15.8;9.1;101.31;40;2.24;798.01;846;175;3
2002/04/15 @ 14:00:00;4;15;14;15.6;8.95;101.31;40;2.05;714.93;832;165;3
2002/04/15 @ 15:00:00;4;15;15;12.7;7.01;101.25;43;0.43;529.88;615;192;3
2002/04/15 @ 16:00:00;4;15;16;10.3;5.39;101.22;46;-0.71;373.72;378;219;3
2002/04/15 @ 17:00:00;4;15;17;7.7;3.44;101.12;48;-2.3;251.84;323;171;3
2002/04/15 @ 18:00:00;4;15;18;7;3.45;101.15;55;-1.25;127.01;481;87;3.4
2002/04/15 @ 19:00:00;4;15;19;6.3;3.17;101.15;59;-0.98;104;214;104;3.4
2002/04/15 @ 20:00:00;4;15;20;6.4;3.74;101.13;65;0.28;0;0;0;3.5
2002/04/15 @ 21:00:00;4;15;21;6;3.38;101.08;65;-0.06;0;0;0;3
2002/04/15 @ 22:00:00;4;15;22;7.3;4.95;101.26;70;2.19;0;0;0;1.9
2002/04/15 @ 23:00:00;4;15;23;9.8;7.49;101.38;73;5.21;0;0;0;1.6
2002/04/16 @ 00:00:00;4;16;0;10.2;7.94;101.4;74;5.8;0;0;0;1.7
2002/04/16 @ 01:00:00;4;16;1;11.3;9.33;101.41;78;7.64;0;0;0;1.7
2002/04/16 @ 02:00:00;4;16;2;12.2;10.45;101.43;81;9.07;0;0;0;1.9
2002/04/16 @ 03:00:00;4;16;3;12.6;11.12;101.36;84;10;0;0;0;1.7
2002/04/16 @ 04:00:00;4;16;4;13.1;11.88;101.34;87;11.02;8;0;8;1.7
2002/04/16 @ 05:00:00;4;16;5;13.4;12.36;101.3;89;11.66;37;0;37;1.7
2002/04/16 @ 06:00:00;4;16;6;10.4;9.11;101.12;85;8.02;237.33;73;224;1.6
2002/04/16 @ 07:00:00;4;16;7;5.7;4.1;100.99;78;2.16;418.04;401;279;1.8
2002/04/16 @ 08:00:00;4;16;8;4.5;2.76;100.93;75;0.44;550.81;592;257;1.7
2002/04/16 @ 09:00:00;4;16;9;4.3;1.42;100.91;59;-2.65;597.18;707;158;2.4
2002/04/16 @ 10:00:00;4;16;10;8.4;4.29;101.24;51;-1.01;592.22;553;198;2.4
2002/04/16 @ 11:00:00;4;16;11;12.8;6.76;101.34;40;-0.4;603.72;444;264;3.1
2002/04/16 @ 12:00:00;4;16;12;10.6;5.84;101.31;48;0.02;413.02;93;341;3
2002/04/16 @ 13:00:00;4;16;13;8.2;4.39;101.26;54;-0.48;282.76;24;265;3
2002/04/16 @ 14:00:00;4;16;14;6.4;3.18;101.13;58;-1.1;60.66;1;60;3.4
2002/04/16 @ 15:00:00;4;16;15;6;3.14;101.05;62;-0.63;31;0;31;3.4
2002/04/16 @ 16:00:00;4;16;16;5.7;3.34;100.88;68;0.24;12;0;12;3.4
2002/04/16 @ 17:00:00;4;16;17;5.1;3.09;100.65;72;0.45;0;0;0;3.5
2002/04/16 @ 18:00:00;4;16;18;5.4;3.37;100.67;72;0.74;0;0;0;3.5
2002/04/16 @ 19:00:00;4;16;19;5.1;3.16;100.69;73;0.64;0;0;0;4.4
2002/04/16 @ 20:00:00;4;16;20;5.7;3.72;100.74;73;1.23;0;0;0;4.2
2002/04/16 @ 21:00:00;4;16;21;5.9;4.05;100.66;75;1.81;0;0;0;4
2002/04/16 @ 22:00:00;4;16;22;6.3;4.58;100.6;77;2.57;0;0;0;3.5
2002/04/16 @ 23:00:00;4;16;23;6.4;4.9;100.59;80;3.21;0;0;0;3.4
2002/04/17 @ 00:00:00;4;17;0;5.9;4.5;100.49;81;2.9;0;0;0;4
2002/04/17 @ 01:00:00;4;17;1;6.3;5.03;100.46;83;3.64;0;0;0;4
2002/04/17 @ 02:00:00;4;17;2;6.7;5.57;100.46;85;4.37;0;0;0;4
2002/04/17 @ 03:00:00;4;17;3;6.9;5.6;100.53;83;4.23;0;0;0;4
2002/04/17 @ 04:00:00;4;17;4;7.6;6.19;100.64;82;4.74;0;0;0;4.5
2002/04/17 @ 05:00:00;4;17;5;7.8;6.22;100.71;80;4.58;0;0;0;4.5
2002/04/17 @ 06:00:00;4;17;6;8.7;6.56;100.78;74;4.34;0;0;0;4
2002/04/17 @ 07:00:00;4;17;7;10.2;7.39;100.94;68;4.58;14.35;1;14;3
2002/04/17 @ 08:00:00;4;17;8;10.8;7.36;101.04;62;3.83;45;2;44;1.7
2002/04/17 @ 09:00:00;4;17;9;10.3;6.74;101;60;2.88;130.63;9;125;3.1
2002/04/17 @ 10:00:00;4;17;10;9.7;6.21;101.01;60;2.31;165.45;9;159;4.8
2002/04/17 @ 11:00:00;4;17;11;9.8;6.3;101.06;60;2.41;196.69;10;189;5.4
2002/04/17 @ 12:00:00;4;17;12;10.7;6.7;101.05;56;2.28;359.8;55;317;5.4
2002/04/17 @ 13:00:00;4;17;13;11.5;6.88;101.02;51;1.71;507.23;206;354;5
2002/04/17 @ 14:00:00;4;17;14;12.5;7.06;100.99;45;0.88;645.06;675;194;5
2002/04/17 @ 15:00:00;4;17;15;11;5.55;101;42;-1.24;492.37;439;248;4.2
2002/04/17 @ 16:00:00;4;17;16;10.6;5.03;100.96;40;-2.14;362.84;302;237;3.4
2002/04/17 @ 17:00:00;4;17;17;10.1;4.53;100.92;39;-2.84;256.76;317;175;3
2002/04/17 @ 18:00:00;4;17;18;9.1;3.65;100.89;38;-3.95;133.38;465;91;2.7
2002/04/17 @ 19:00:00;4;17;19;7.7;2.55;100.89;38;-5.06;104;231;104;3
2002/04/17 @ 20:00:00;4;17;20;6.6;1.59;100.89;37;-6.25;0;0;0;3
2002/04/17 @ 21:00:00;4;17;21;5.4;0.56;100.85;36;-7.53;0;0;0;3.5
2002/04/17 @ 22:00:00;4;17;22;5.2;0.33;100.83;35;-8.01;0;0;0;4
2002/04/17 @ 23:00:00;4;17;23;4.4;-0.44;100.83;33;-9.32;0;0;0;5.3
2002/04/18 @ 00:00:00;4;18;0;3.9;-0.74;100.8;34;-9.37;0;0;0;5.4
2002/04/18 @ 01:00:00;4;18;1;3.2;-1.12;100.78;36;-9.29;0;0;0;5.4
2002/04/18 @ 02:00:00;4;18;2;3.1;-1.2;100.77;36;-9.37;0;0;0;5.4
2002/04/18 @ 03:00:00;4;18;3;2.7;-1.3;100.71;39;-8.78;0;0;0;5.4
2002/04/18 @ 04:00:00;4;18;4;2.7;-1.17;100.75;41;-8.21;16;0;16;5
2002/04/18 @ 05:00:00;4;18;5;3;-0.73;100.71;44;-7.16;54;0;54;5.3
2002/04/18 @ 06:00:00;4;18;6;5;0.64;100.85;41;-6.35;194.33;95;176;4.5
2002/04/18 @ 07:00:00;4;18;7;6;1.29;100.98;39;-6.12;341.34;416;193;5
2002/04/18 @ 08:00:00;4;18;8;8.9;3.31;101.05;36;-4.74;434.9;601;131;5.4
2002/04/18 @ 09:00:00;4;18;9;9.3;4.48;101.14;45;-1.78;332.8;160;232;5.4
2002/04/18 @ 10:00:00;4;18;10;8.7;5.08;101.26;57;0.64;274.57;41;245;6.4
2002/04/18 @ 11:00:00;4;18;11;8.2;5.43;101.23;66;2.23;217.05;13;207;6.5
2002/04/18 @ 12:00:00;4;18;12;8.6;5.61;101.21;64;2.18;320.15;36;292;5.8
2002/04/18 @ 13:00:00;4;18;13;7.8;4.56;101.13;60;0.5;376.34;62;330;5.3
2002/04/18 @ 14:00:00;4;18;14;9.1;5.51;101.12;58;1.27;456.53;169;343;4
2002/04/18 @ 15:00:00;4;18;15;11.2;7.03;101.2;55;2.5;384.31;138;307;3.5
2002/04/18 @ 16:00:00;4;18;16;11.7;6.94;101.18;50;1.62;329.98;176;256;3
2002/04/18 @ 17:00:00;4;18;17;12;6.35;101.09;42;-0.44;258.95;317;176;2.7
2002/04/18 @ 18:00:00;4;18;18;10.6;5.23;101.15;42;-1.56;136.99;452;94;2.7
2002/04/18 @ 19:00:00;4;18;19;9;3.96;101.21;42;-2.84;104;239;104;3
2002/04/18 @ 20:00:00;4;18;20;8;3.34;101.24;44;-3.1;0;0;0;3
2002/04/18 @ 21:00:00;4;18;21;8.2;4.65;101.41;57;0.17;0;0;0;3.7
2002/04/18 @ 22:00:00;4;18;22;7.3;4.46;101.38;64;0.93;0;0;0;4.2
2002/04/18 @ 23:00:00;4;18;23;9.7;7.57;101.44;75;5.51;0;0;0;5
2002/04/19 @ 00:00:00;4;19;0;7.7;5.31;101.41;70;2.58;0;0;0;5.4
2002/04/19 @ 01:00:00;4;19;1;6.9;4.43;101.42;68;1.4;0;0;0;5.9
2002/04/19 @ 02:00:00;4;19;2;6.5;3.83;101.45;65;0.38;0;0;0;7
2002/04/19 @ 03:00:00;4;19;3;7;4.36;101.54;66;1.07;0;0;0;5.6
2002/04/19 @ 04:00:00;4;19;4;7;4.36;101.56;66;1.07;0;0;0;5.3
2002/04/19 @ 05:00:00;4;19;5;7.1;4.53;101.55;67;1.38;1;0;1;4
