Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/03/09 @ 03:00:00;3;9;3;24.9;23.75;100.56;91;23.33;0;0;0;2
2002/03/09 @ 04:00:00;3;9;4;24.7;23.56;100.55;91;23.14;0;0;0;2
2002/03/09 @ 05:00:00;3;9;5;24.5;23.36;100.55;91;22.94;0;0;0;2
2002/03/09 @ 06:00:00;3;9;6;25;24.37;100.54;95;24.14;0;0;0;1.8
2002/03/09 @ 07:00:00;3;9;7;26.8;26.01;100.53;94;25.75;143.41;329;58;1.6
2002/03/09 @ 08:00:00;3;9;8;27.9;25.98;100.52;86;25.34;270.38;183;179;1.5
2002/03/09 @ 09:00:00;3;9;9;29.4;26.06;100.5;77;24.94;464.71;269;275;2
2002/03/09 @ 10:00:00;3;9;10;30.6;26.7;100.47;74;25.43;840.64;756;188;2.3
2002/03/09 @ 11:00:00;3;9;11;31.6;26.43;100.45;67;24.72;1081.52;923;193;2.5
2002/03/09 @ 12:00:00;3;9;12;32.4;26.62;100.42;64;24.71;1205.76;943;266;2.3
2002/03/09 @ 13:00:00;3;9;13;33.3;26.67;100.39;60;24.48;1123.82;944;215;2.1
2002/03/09 @ 14:00:00;3;9;14;32.6;26.06;100.36;60;23.82;920.02;864;174;1.7
2002/03/09 @ 15:00:00;3;9;15;32.1;25.99;100.35;62;23.9;662.54;572;259;1.5
2002/03/09 @ 16:00:00;3;9;16;31.2;25.55;100.35;64;23.58;332.96;102;282;1.3
2002/03/09 @ 17:00:00;3;9;17;30;24.66;100.35;65;22.71;142.24;24;136;1.1
2002/03/09 @ 18:00:00;3;9;18;29;24.58;100.45;70;22.98;24.01;4;24;1.2
2002/03/09 @ 19:00:00;3;9;19;27.7;23.87;100.55;73;22.43;0;0;0;1.2
2002/03/09 @ 20:00:00;3;9;20;27.4;23.9;100.66;75;22.58;0;0;0;1.5
2002/03/09 @ 21:00:00;3;9;21;26.3;23.6;100.69;80;22.58;0;0;0;2
2002/03/09 @ 22:00:00;3;9;22;25.3;22.66;100.72;80;21.61;0;0;0;2.4
2002/03/09 @ 23:00:00;3;9;23;25.1;22.61;100.75;81;21.62;0;0;0;3.1
2002/03/10 @ 00:00:00;3;10;0;25;22.38;100.69;80;21.32;0;0;0;2.5
2002/03/10 @ 01:00:00;3;10;1;25.2;22.56;100.63;80;21.51;0;0;0;2.3
2002/03/10 @ 02:00:00;3;10;2;25.1;22.47;100.57;80;21.42;22;0;22;1.8
2002/03/10 @ 03:00:00;3;10;3;24.5;21.77;100.53;79;20.63;0;0;0;1.7
2002/03/10 @ 04:00:00;3;10;4;24.5;21.9;100.48;80;20.84;0;0;0;1.5
2002/03/10 @ 05:00:00;3;10;5;25.3;22.79;100.44;81;21.81;11;0;11;1.4
2002/03/10 @ 06:00:00;3;10;6;26.1;23.55;100.47;81;22.59;0;0;0;1.4
2002/03/10 @ 07:00:00;3;10;7;27.4;24.63;100.49;80;23.65;168.98;330;83;1.4
2002/03/10 @ 08:00:00;3;10;8;28.7;25.4;100.52;77;24.27;347.61;379;158;1.6
2002/03/10 @ 09:00:00;3;10;9;29.8;25.96;100.55;74;24.66;604.55;580;195;1.3
2002/03/10 @ 10:00:00;3;10;10;31.1;26.33;100.58;69;24.74;930.85;876;174;1.2
2002/03/10 @ 11:00:00;3;10;11;32.2;26.44;100.61;64;24.52;1125;922;237;1.1
2002/03/10 @ 12:00:00;3;10;12;33.7;26.83;100.57;59;24.57;1220.96;943;281;1.3
2002/03/10 @ 13:00:00;3;10;13;35;26.54;100.53;52;23.67;1121.77;943;214;2
2002/03/10 @ 14:00:00;3;10;14;36.3;27.2;100.49;50;24.21;929.65;886;165;2
2002/03/10 @ 15:00:00;3;10;15;33.2;25.82;100.46;56;23.24;713.18;731;198;1.2
2002/03/10 @ 16:00:00;3;10;16;31.5;25.46;100.42;62;23.34;434.01;347;261;1
2002/03/10 @ 17:00:00;3;10;17;29.7;25.06;100.39;69;23.41;231.13;190;182;0.9
2002/03/10 @ 18:00:00;3;10;18;28.5;24.29;100.47;71;22.73;62.1;89;62;1.3
2002/03/10 @ 19:00:00;3;10;19;28;24.3;100.56;74;22.94;0;0;0;1.8
2002/03/10 @ 20:00:00;3;10;20;27.3;23.65;100.64;74;22.27;0;0;0;2.8
2002/03/10 @ 21:00:00;3;10;21;27.4;24.04;100.64;76;22.8;0;0;0;2.3
2002/03/10 @ 22:00:00;3;10;22;27.5;23.99;100.63;75;22.68;0;0;0;2.1
2002/03/10 @ 23:00:00;3;10;23;27.2;24.01;100.63;77;22.82;0;0;0;1.9
2002/03/11 @ 00:00:00;3;11;0;27.1;23.91;100.62;77;22.72;0;0;0;1.8
2002/03/11 @ 01:00:00;3;11;1;26.9;24.02;100.62;79;22.95;26;0;26;1.6
2002/03/11 @ 02:00:00;3;11;2;26.7;23.98;100.61;80;22.97;0;0;0;1.5
2002/03/11 @ 03:00:00;3;11;3;26.4;23.98;100.59;82;23.08;0;0;0;1.1
2002/03/11 @ 04:00:00;3;11;4;26.5;24.07;100.58;82;23.18;0;0;0;1
2002/03/11 @ 05:00:00;3;11;5;26.4;23.98;100.57;82;23.08;0;0;0;0.7
2002/03/11 @ 06:00:00;3;11;6;26.9;24.59;100.62;83;23.77;0;0;0;1.1
2002/03/11 @ 07:00:00;3;11;7;28.1;25.44;100.67;81;24.53;112.99;195;62;1.4
2002/03/11 @ 08:00:00;3;11;8;29.3;26.27;100.72;79;25.27;239.65;121;179;1.8
2002/03/11 @ 09:00:00;3;11;9;29.8;25.96;100.75;74;24.66;365.72;117;283;1.8
2002/03/11 @ 10:00:00;3;11;10;31.1;26.5;100.79;70;24.98;620.1;317;346;1.6
2002/03/11 @ 11:00:00;3;11;11;31.7;26.36;100.82;66;24.56;838.07;547;311;1.5
2002/03/11 @ 12:00:00;3;11;12;32.6;26.62;100.77;63;24.64;892.25;572;322;1.9
2002/03/11 @ 13:00:00;3;11;13;32.6;25.88;100.72;59;23.55;789.73;407;398;1.9
2002/03/11 @ 14:00:00;3;11;14;32.4;25.33;100.66;57;22.79;603.79;198;433;2.1
2002/03/11 @ 15:00:00;3;11;15;32;26.09;100.63;63;24.07;388.35;63;344;1.5
2002/03/11 @ 16:00:00;3;11;16;31;25.73;100.6;66;23.9;223.44;23;212;1.1
2002/03/11 @ 17:00:00;3;11;17;30;25.49;100.56;70;23.93;75.03;4;74;0.7
2002/03/11 @ 18:00:00;3;11;18;28.7;24.79;100.64;73;23.38;19;2;19;1.3
2002/03/11 @ 19:00:00;3;11;19;27.6;24.53;100.71;78;23.42;9;0;9;2
2002/03/11 @ 20:00:00;3;11;20;25.3;22.52;100.79;79;21.41;8;0;8;2.9
2002/03/11 @ 21:00:00;3;11;21;25.9;24.6;100.8;90;24.13;0;0;0;2.1
2002/03/11 @ 22:00:00;3;11;22;25.4;24.89;100.82;96;24.71;25;0;25;1.8
2002/03/11 @ 23:00:00;3;11;23;25.5;24.99;100.84;96;24.81;0;0;0;1.1
2002/03/12 @ 00:00:00;3;12;0;25.5;24.99;100.81;96;24.81;1;0;1;1.3
2002/03/12 @ 01:00:00;3;12;1;25.5;24.86;100.78;95;24.64;0;0;0;1.4
2002/03/12 @ 02:00:00;3;12;2;25.1;24.59;100.75;96;24.42;0;0;0;1.8
2002/03/12 @ 03:00:00;3;12;3;24.9;24.52;100.7;97;24.39;0;0;0;1.4
2002/03/12 @ 04:00:00;3;12;4;24.9;24.4;100.65;96;24.22;0;0;0;1.3
2002/03/12 @ 05:00:00;3;12;5;25.1;24.21;100.6;93;23.89;0;0;0;1.1
2002/03/12 @ 06:00:00;3;12;6;25.8;24.63;100.66;91;24.22;0;0;0;1.4
2002/03/12 @ 07:00:00;3;12;7;27;24.97;100.72;85;24.26;92.97;118;62;2.1
2002/03/12 @ 08:00:00;3;12;8;28.4;25.87;100.77;82;25.03;216.19;86;173;2.6
2002/03/12 @ 09:00:00;3;12;9;29.4;26.21;100.77;78;25.16;397.42;156;287;2.2
2002/03/12 @ 10:00:00;3;12;10;30.4;26.35;100.77;73;25.01;813.86;699;209;1.8
2002/03/12 @ 11:00:00;3;12;11;32;27.15;100.77;69;25.59;1133.79;922;245;1.2
2002/03/12 @ 12:00:00;3;12;12;33.2;27.15;100.73;63;25.2;1284.22;942;345;1.1
2002/03/12 @ 13:00:00;3;12;13;34.8;27.79;100.69;59;25.59;1229.48;942;323;0.7
2002/03/12 @ 14:00:00;3;12;14;33.2;26.02;100.65;57;23.53;1004.81;922;210;0.5
2002/03/12 @ 15:00:00;3;12;15;31.8;25.55;100.64;61;23.35;718.08;751;190;1.2
2002/03/12 @ 16:00:00;3;12;16;30;24.83;100.62;66;22.96;362.96;153;287;1.9
2002/03/12 @ 17:00:00;3;12;17;28.7;24.15;100.61;69;22.46;151.94;31;144;2.4
2002/03/12 @ 18:00:00;3;12;18;27.7;23.56;100.66;71;21.97;31;7;31;2.1
2002/03/12 @ 19:00:00;3;12;19;27.5;23.53;100.72;72;22.01;0;0;0;1.8
2002/03/12 @ 20:00:00;3;12;20;27.6;23.47;100.78;71;21.88;0;0;0;1.5
2002/03/12 @ 21:00:00;3;12;21;27.7;23.87;100.82;73;22.43;0;0;0;1.4
2002/03/12 @ 22:00:00;3;12;22;28;24.15;100.87;73;22.71;0;0;0;1.4
2002/03/12 @ 23:00:00;3;12;23;27.5;23.84;100.91;74;22.46;0;0;0;1.2
2002/03/13 @ 00:00:00;3;13;0;27;23.97;100.88;78;22.84;0;0;0;1.5
2002/03/13 @ 01:00:00;3;13;1;27;24.26;100.85;80;23.26;0;0;0;1.9
2002/03/13 @ 02:00:00;3;13;2;27;24.4;100.82;81;23.46;0;0;0;2
2002/03/13 @ 03:00:00;3;13;3;26.6;24.17;100.77;82;23.28;0;0;0;2
2002/03/13 @ 04:00:00;3;13;4;25.8;23.55;100.73;83;22.7;0;0;0;2
2002/03/13 @ 05:00:00;3;13;5;24.9;22.83;100.68;84;22.02;13;0;13;2.1
2002/03/13 @ 06:00:00;3;13;6;24.9;23.23;100.7;87;22.59;0;0;0;2.3
2002/03/13 @ 07:00:00;3;13;7;25.7;23.45;100.72;83;22.6;26.05;4;25;2.5
2002/03/13 @ 08:00:00;3;13;8;26.8;24.07;100.74;80;23.06;79.52;5;77;2.6
2002/03/13 @ 09:00:00;3;13;9;29.2;25.87;100.76;77;24.75;233.72;25;216;2.2
2002/03/13 @ 10:00:00;3;13;10;29.7;25.87;100.79;74;24.57;523.81;173;374;1.7
2002/03/13 @ 11:00:00;3;13;11;31.3;26.85;100.81;71;25.41;966.72;793;202;1.2
2002/03/13 @ 12:00:00;3;13;12;32.4;26.62;100.77;64;24.71;1107.29;942;168;1.2
2002/03/13 @ 13:00:00;3;13;13;32.2;26.09;100.72;62;23.99;1069.24;942;163;1.2
2002/03/13 @ 14:00:00;3;13;14;32.1;25.81;100.68;61;23.63;900.44;827;188;1.1
2002/03/13 @ 15:00:00;3;13;15;32.2;25.72;100.68;60;23.45;634.74;498;285;0.9
2002/03/13 @ 16:00:00;3;13;16;31.8;25.37;100.68;60;23.08;324.56;94;278;0.9
2002/03/13 @ 17:00:00;3;13;17;31;25.03;100.67;62;22.87;140.11;24;134;0.6
2002/03/13 @ 18:00:00;3;13;18;30.5;24.94;100.73;64;22.92;22;3;22;1.5
2002/03/13 @ 19:00:00;3;13;19;30;24.66;100.78;65;22.71;0;0;0;2.2
2002/03/13 @ 20:00:00;3;13;20;28.9;24.01;100.83;67;22.16;0;0;0;3
2002/03/13 @ 21:00:00;3;13;21;28.1;24.24;100.87;73;22.81;0;0;0;2.8
2002/03/13 @ 22:00:00;3;13;22;26.9;23.58;100.92;76;22.32;1;0;1;2.8
2002/03/13 @ 23:00:00;3;13;23;25.8;23.27;100.97;81;22.3;0;0;0;2.8
2002/03/14 @ 00:00:00;3;14;0;24.8;23;100.93;86;22.3;0;0;0;2.5
2002/03/14 @ 01:00:00;3;14;1;23.9;23.28;100.9;95;23.05;0;0;0;2.2
2002/03/14 @ 02:00:00;3;14;2;23.8;23.18;100.86;95;22.96;0;0;0;1.8
2002/03/14 @ 03:00:00;3;14;3;24.4;23.9;100.88;96;23.72;0;0;0;1.3
2002/03/14 @ 04:00:00;3;14;4;24.4;23.52;100.9;93;23.2;0;0;0;0.8
2002/03/14 @ 05:00:00;3;14;5;24.7;24.07;100.92;95;23.85;1;0;1;0.4
2002/03/14 @ 06:00:00;3;14;6;24.7;24.33;100.99;97;24.19;0;0;0;0.3
2002/03/14 @ 07:00:00;3;14;7;24.4;24.4;101.05;100;24.4;42.44;13;39;0.3
2002/03/14 @ 08:00:00;3;14;8;25.6;24.7;101.12;93;24.38;147.1;24;135;0.3
2002/03/14 @ 09:00:00;3;14;9;27.6;25.12;101.12;82;24.25;306.98;62;263;0.7
2002/03/14 @ 10:00:00;3;14;10;29.5;25.69;101.12;74;24.38;705.6;475;294;1.1
2002/03/14 @ 11:00:00;3;14;11;30.8;26.23;101.12;70;24.69;1069.45;921;181;1.5
2002/03/14 @ 12:00:00;3;14;12;32.5;26.54;101.07;63;24.54;1222.31;941;284;1.4
2002/03/14 @ 13:00:00;3;14;13;32.4;26.08;101.02;61;23.91;1075.99;941;171;1.4
2002/03/14 @ 14:00:00;3;14;14;32.1;25.27;100.96;58;22.8;868.67;757;217;1.4
2002/03/14 @ 15:00:00;3;14;15;32.2;25.16;100.88;57;22.61;583.69;356;334;1.3
2002/03/14 @ 16:00:00;3;14;16;31.5;24.93;100.8;59;22.52;320.97;91;276;1.2
2002/03/14 @ 17:00:00;3;14;17;31;24.85;100.72;61;22.6;154.61;34;146;1
2002/03/14 @ 18:00:00;3;14;18;30.9;25.12;100.78;63;23.04;43;20;43;1.3
2002/03/14 @ 19:00:00;3;14;19;29.6;24.31;100.83;65;22.33;0;0;0;2
2002/03/14 @ 20:00:00;3;14;20;29.2;24.45;100.88;68;22.69;0;0;0;2.4
2002/03/14 @ 21:00:00;3;14;21;28.4;24.51;100.88;73;23.1;0;0;0;2.2
2002/03/14 @ 22:00:00;3;14;22;27.4;24.05;100.89;76;22.8;0;0;0;2.3
2002/03/14 @ 23:00:00;3;14;23;26.2;23.36;100.89;79;22.28;0;0;0;2.6
2002/03/15 @ 00:00:00;3;15;0;26.4;23.98;100.87;82;23.08;0;0;0;2
2002/03/15 @ 01:00:00;3;15;1;26.1;23.97;100.85;84;23.19;14;0;14;1.4
2002/03/15 @ 02:00:00;3;15;2;25.8;24.36;100.82;89;23.85;0;0;0;0.9
2002/03/15 @ 03:00:00;3;15;3;24.7;23.82;100.82;93;23.49;0;0;0;0.9
2002/03/15 @ 04:00:00;3;15;4;24.3;23.8;100.81;96;23.62;0;0;0;0.6
2002/03/15 @ 05:00:00;3;15;5;24.5;23.88;100.81;95;23.65;0;0;0;0.6
2002/03/15 @ 06:00:00;3;15;6;24.9;24.4;100.86;96;24.22;0;0;0;0.6
2002/03/15 @ 07:00:00;3;15;7;25.9;24.86;100.9;92;24.5;66.94;45;55;0.9
2002/03/15 @ 08:00:00;3;15;8;27.5;25.87;100.95;88;25.33;178.22;44;156;1
2002/03/15 @ 09:00:00;3;15;9;28.7;26.16;100.95;82;25.32;337.07;86;276;1
2002/03/15 @ 10:00:00;3;15;10;29.8;26.43;100.94;77;25.33;668.43;403;319;0.8
2002/03/15 @ 11:00:00;3;15;11;31.2;27.09;100.94;73;25.78;987.87;831;186;0.8
2002/03/15 @ 12:00:00;3;15;12;32.3;27.25;100.92;68;25.63;1115.28;941;177;0.7
2002/03/15 @ 13:00:00;3;15;13;33.2;27.34;100.9;64;25.46;1117.66;941;213;0.4
2002/03/15 @ 14:00:00;3;15;14;33;27.16;100.87;64;25.28;969.37;920;178;0.4
2002/03/15 @ 15:00:00;3;15;15;31.3;25.82;100.85;65;23.93;725.53;786;175;0.7
2002/03/15 @ 16:00:00;3;15;16;29.8;25.48;100.83;71;23.97;400.26;248;278;1
2002/03/15 @ 17:00:00;3;15;17;28.5;24.61;100.81;73;23.19;194.18;88;172;1.2
2002/03/15 @ 18:00:00;3;15;18;27.4;23.75;100.87;74;22.36;58;80;58;1.3
2002/03/15 @ 19:00:00;3;15;19;27.5;23.84;100.93;74;22.46;0;0;0;1.7
2002/03/15 @ 20:00:00;3;15;20;27.6;23.78;100.99;73;22.33;0;0;0;1.8
2002/03/15 @ 21:00:00;3;15;21;27.6;23.93;100.99;74;22.55;0;0;0;1.9
2002/03/15 @ 22:00:00;3;15;22;27.2;24.16;100.99;78;23.03;0;0;0;2.1
2002/03/15 @ 23:00:00;3;15;23;26.7;24.26;100.99;82;23.37;1;0;1;2.4
2002/03/16 @ 00:00:00;3;16;0;26.1;23.83;100.95;83;22.99;0;0;0;2.1
2002/03/16 @ 01:00:00;3;16;1;25.9;24.19;100.9;87;23.57;0;0;0;2.1
2002/03/16 @ 02:00:00;3;16;2;26;24.56;100.86;89;24.05;0;0;0;2
2002/03/16 @ 03:00:00;3;16;3;25.7;24.27;100.85;89;23.75;0;0;0;2
2002/03/16 @ 04:00:00;3;16;4;25.6;24.3;100.84;90;23.84;0;0;0;2
2002/03/16 @ 05:00:00;3;16;5;24.9;23.75;100.82;91;23.33;0;0;0;2
2002/03/16 @ 06:00:00;3;16;6;25.4;24.5;100.85;93;24.19;0;0;0;1.4
2002/03/16 @ 07:00:00;3;16;7;26;24.83;100.87;91;24.42;107.15;162;64;1.1
2002/03/16 @ 08:00:00;3;16;8;27.3;25.26;100.9;85;24.55;244.23;125;181;0.6
2002/03/16 @ 09:00:00;3;16;9;29.1;25.93;100.9;78;24.87;417.39;182;288;0.8
2002/03/16 @ 10:00:00;3;16;10;30.1;26.08;100.9;73;24.72;805.96;680;216;0.9
2002/03/16 @ 11:00:00;3;16;11;31.5;26.86;100.9;70;25.36;1083.96;920;196;1.1
2002/03/16 @ 12:00:00;3;16;12;32.2;26.45;100.87;64;24.52;1258.21;940;321;0.9
2002/03/16 @ 13:00:00;3;16;13;32.1;25.82;100.85;61;23.63;1224.31;940;321;0.6
2002/03/16 @ 14:00:00;3;16;14;32.6;25.88;100.82;59;23.55;1052.84;919;263;0.4
2002/03/16 @ 15:00:00;3;16;15;33.2;26.4;100.83;59;24.11;847.58;873;237;0.7
2002/03/16 @ 16:00:00;3;16;16;32.8;25.49;100.85;56;22.87;502.7;701;158;1.2
2002/03/16 @ 17:00:00;3;16;17;32.3;25.25;100.86;57;22.7;250.72;374;157;1.6
2002/03/16 @ 18:00:00;3;16;18;31.1;25.12;100.91;62;22.96;96;324;96;2.6
2002/03/16 @ 19:00:00;3;16;19;29.8;24.99;100.95;68;23.26;26;0;26;3.5
2002/03/16 @ 20:00:00;3;16;20;27.6;24.53;101;78;23.42;0;0;0;4.5
2002/03/16 @ 21:00:00;3;16;21;27.1;24.35;101;80;23.35;1;0;1;3.8
2002/03/16 @ 22:00:00;3;16;22;26.8;23.78;101;78;22.65;0;0;0;2.9
2002/03/16 @ 23:00:00;3;16;23;27;23.97;101;78;22.84;1;0;1;1.8
2002/03/17 @ 00:00:00;3;17;0;26.9;24.17;100.95;80;23.16;1;0;1;1.5
2002/03/17 @ 01:00:00;3;17;1;26.5;24.21;100.9;83;23.38;0;0;0;1.1
2002/03/17 @ 02:00:00;3;17;2;26.2;24.62;100.84;88;24.06;0;0;0;0.9
2002/03/17 @ 03:00:00;3;17;3;25.7;24.53;100.86;91;24.12;1;0;1;0.9
2002/03/17 @ 04:00:00;3;17;4;25.7;24.53;100.87;91;24.12;0;0;0;0.8
2002/03/17 @ 05:00:00;3;17;5;25.7;24.4;100.89;90;23.94;0;0;0;0.9
2002/03/17 @ 06:00:00;3;17;6;26.6;24.87;100.92;87;24.26;0;0;0;1
2002/03/17 @ 07:00:00;3;17;7;27.8;26.02;100.95;87;25.43;171.16;341;80;1.1
2002/03/17 @ 08:00:00;3;17;8;28.9;26.2;100.97;81;25.31;362.27;411;154;1.2
2002/03/17 @ 09:00:00;3;17;9;30.4;26.84;100.95;76;25.69;665.24;717;155;1.3
2002/03/17 @ 10:00:00;3;17;10;31.5;27.2;100.92;72;25.83;996.56;875;237;1.3
2002/03/17 @ 11:00:00;3;17;11;33.1;27.79;100.9;67;26.14;1191.14;920;303;1.4
2002/03/17 @ 12:00:00;3;17;12;33.1;27.06;100.85;63;25.11;1248.09;940;311;1.3
2002/03/17 @ 13:00:00;3;17;13;33.6;26.56;100.81;58;24.19;1058.92;939;157;1.2
2002/03/17 @ 14:00:00;3;17;14;34.4;26.45;100.76;54;23.75;833.9;680;250;1.1
2002/03/17 @ 15:00:00;3;17;15;34.3;26.77;100.76;56;24.26;578.03;348;335;1.1
2002/03/17 @ 16:00:00;3;17;16;34;26.71;100.76;57;24.27;331.48;107;279;0.6
2002/03/17 @ 17:00:00;3;17;17;33.2;26.97;100.76;62;24.93;183.69;71;166;0.4
2002/03/17 @ 18:00:00;3;17;18;32;26.09;100.8;63;24.07;59;139;59;1.1
2002/03/17 @ 19:00:00;3;17;19;30.6;25.54;100.85;67;23.77;0;0;0;1.8
2002/03/17 @ 20:00:00;3;17;20;30.1;25.59;100.9;70;24.03;6;0;6;2.5
2002/03/17 @ 21:00:00;3;17;21;28.9;25.6;100.94;77;24.46;0;0;0;2.5
2002/03/17 @ 22:00:00;3;17;22;28;24.91;100.99;78;23.81;0;0;0;2.9
2002/03/17 @ 23:00:00;3;17;23;27.8;25.01;101.04;80;24.03;0;0;0;2.8
2002/03/18 @ 00:00:00;3;18;0;27.5;24.73;101.02;80;23.74;0;0;0;2.4
2002/03/18 @ 01:00:00;3;18;1;26.9;24.6;101;83;23.77;1;0;1;2
2002/03/18 @ 02:00:00;3;18;2;26.9;24.74;100.98;84;23.97;0;0;0;1.6
2002/03/18 @ 03:00:00;3;18;3;26.3;24.44;100.95;86;23.77;0;0;0;1.3
2002/03/18 @ 04:00:00;3;18;4;26.5;24.63;100.93;86;23.97;0;0;0;1.1
2002/03/18 @ 05:00:00;3;18;5;26.7;24.69;100.91;85;23.97;0;0;0;0.9
2002/03/18 @ 06:00:00;3;18;6;27;24.97;100.9;85;24.26;0;0;0;1
2002/03/18 @ 07:00:00;3;18;7;28.1;25.59;100.9;82;24.73;166.03;343;74;1.2
2002/03/18 @ 08:00:00;3;18;8;29;25.84;100.9;78;24.77;335;329;168;1.6
2002/03/18 @ 09:00:00;3;18;9;30.2;26.49;100.84;75;25.27;595.64;547;206;1.3
2002/03/18 @ 10:00:00;3;18;10;31.3;26.68;100.79;70;25.17;960.95;875;201;1.2
2002/03/18 @ 11:00:00;3;18;11;32.2;26.62;100.73;65;24.78;1201.31;919;314;1.1
2002/03/18 @ 12:00:00;3;18;12;33;26.97;100.76;63;25.01;1362.92;939;427;1
2002/03/18 @ 13:00:00;3;18;13;33;26.23;100.78;59;23.92;1292.44;939;391;1.1
2002/03/18 @ 14:00:00;3;18;14;34.3;26.97;100.8;57;24.55;1067.51;918;280;1
2002/03/18 @ 15:00:00;3;18;15;35;27.17;100.82;55;24.6;839;872;231;0.8
2002/03/18 @ 16:00:00;3;18;16;34.6;27.03;100.85;56;24.54;488.98;646;173;0.7
2002/03/18 @ 17:00:00;3;18;17;33.6;26.75;100.87;59;24.48;246.68;354;159;0.6
2002/03/18 @ 18:00:00;3;18;18;31.7;25.65;100.92;62;23.53;91;318;91;1
2002/03/18 @ 19:00:00;3;18;19;29.8;24.66;100.97;66;22.77;2;0;2;1.4
2002/03/18 @ 20:00:00;3;18;20;28.6;24.07;101.02;69;22.36;0;0;0;2
2002/03/18 @ 21:00:00;3;18;21;28.1;24.24;101.02;73;22.81;0;0;0;2
2002/03/18 @ 22:00:00;3;18;22;27.8;24.12;101.03;74;22.74;0;0;0;2.2
2002/03/18 @ 23:00:00;3;18;23;27.6;24.08;101.03;75;22.77;0;0;0;2.4
2002/03/19 @ 00:00:00;3;19;0;27.8;24.57;100.96;77;23.4;0;0;0;2.2
2002/03/19 @ 01:00:00;3;19;1;27.3;24.25;100.89;78;23.13;0;0;0;2.3
2002/03/19 @ 02:00:00;3;19;2;27;24.11;100.81;79;23.05;0;0;0;2.2
2002/03/19 @ 03:00:00;3;19;3;26.5;24.07;100.76;82;23.18;0;0;0;2
2002/03/19 @ 04:00:00;3;19;4;26;23.6;100.7;82;22.69;0;0;0;1.9
2002/03/19 @ 05:00:00;3;19;5;25.8;23.68;100.64;84;22.9;21;0;21;1.7
2002/03/19 @ 06:00:00;3;19;6;25.5;24.07;100.69;89;23.56;0;0;0;1.9
2002/03/19 @ 07:00:00;3;19;7;26.2;24.75;100.74;89;24.24;26.08;4;25;2
2002/03/19 @ 08:00:00;3;19;8;27.5;25.02;100.78;82;24.15;102.58;9;98;2.2
2002/03/19 @ 09:00:00;3;19;9;29.3;25.97;100.77;77;24.85;277.66;43;247;2.2
2002/03/19 @ 10:00:00;3;19;10;31;26.24;100.75;69;24.64;682.03;427;311;2.4
2002/03/19 @ 11:00:00;3;19;11;32.2;26.8;100.73;66;25.04;1129.4;919;242;2.5
2002/03/19 @ 12:00:00;3;19;12;32.8;26.8;100.71;63;24.82;1453.71;939;518;2
2002/03/19 @ 13:00:00;3;19;13;33;26.42;100.68;60;24.2;1506.96;938;607;1.3
2002/03/19 @ 14:00:00;3;19;14;33.6;26.56;100.65;58;24.19;1155.86;917;370;0.4
2002/03/19 @ 15:00:00;3;19;15;34.3;26.97;100.69;57;24.55;870.31;871;264;0.5
2002/03/19 @ 16:00:00;3;19;16;37.4;29.43;100.73;56;27.12;514.47;780;134;0.8
2002/03/19 @ 17:00:00;3;19;17;37.7;30.32;100.77;59;28.29;249.47;404;150;0.4
2002/03/19 @ 18:00:00;3;19;18;33.2;27.34;100.79;64;25.46;99;315;99;0.4
2002/03/19 @ 19:00:00;3;19;19;30.7;25.97;100.8;69;24.36;0;0;0;0.8
2002/03/19 @ 20:00:00;3;19;20;28.4;24.2;100.81;71;22.64;0;0;0;1.1
2002/03/19 @ 21:00:00;3;19;21;27.2;23.86;100.81;76;22.61;0;0;0;1.2
2002/03/19 @ 22:00:00;3;19;22;27;23.97;100.81;78;22.84;0;0;0;1.5
2002/03/19 @ 23:00:00;3;19;23;27.5;24.14;100.81;76;22.9;0;0;0;1.6
2002/03/20 @ 00:00:00;3;20;0;27.6;24.08;100.72;75;22.77;0;0;0;1.8
2002/03/20 @ 01:00:00;3;20;1;27.4;24.19;100.63;77;23.01;18;0;18;1.7
2002/03/20 @ 02:00:00;3;20;2;27;24.26;100.54;80;23.26;0;0;0;1.9
2002/03/20 @ 03:00:00;3;20;3;26.6;24.02;100.53;81;23.07;0;0;0;1.5
2002/03/20 @ 04:00:00;3;20;4;26.6;23.88;100.53;80;22.87;0;0;0;1.4
2002/03/20 @ 05:00:00;3;20;5;26.6;23.74;100.53;79;22.66;0;0;0;1.3
2002/03/20 @ 06:00:00;3;20;6;27.1;24.35;100.56;80;23.35;0;0;0;1.4
2002/03/20 @ 07:00:00;3;20;7;28.6;25.46;100.6;78;24.39;170.51;346;77;1.6
2002/03/20 @ 08:00:00;3;20;8;29.4;26.21;100.63;78;25.16;343.26;350;165;1.7
2002/03/20 @ 09:00:00;3;20;9;30;26.3;100.62;75;25.08;626.02;618;185;1.5
2002/03/20 @ 10:00:00;3;20;10;31.3;26.68;100.61;70;25.17;958.76;874;199;1.1
2002/03/20 @ 11:00:00;3;20;11;32;27.32;100.6;70;25.83;1170.46;919;283;1
2002/03/20 @ 12:00:00;3;20;12;32.8;26.98;100.58;64;25.09;1278.45;938;344;0.8
2002/03/20 @ 13:00:00;3;20;13;32.8;26.24;100.55;60;24.01;1235.39;938;336;0.6
2002/03/20 @ 14:00:00;3;20;14;33.8;26.34;100.52;56;23.8;1042.16;916;258;0.3
