Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/03 @ 11:00:00;1;3;11;22.9;17.51;101.33;59;14.5;644.09;634;231;4.9
2002/01/03 @ 12:00:00;1;3;12;22.2;17.05;101.33;60;14.1;648.22;543;281;5.7
2002/01/03 @ 13:00:00;1;3;13;21.3;16.41;101.33;61;13.51;589.56;476;283;6.1
2002/01/03 @ 14:00:00;1;3;14;21.2;16.18;101.33;60;13.16;465.06;580;142;5.1
2002/01/03 @ 15:00:00;1;3;15;20.9;15.92;101.33;60;12.88;307.86;515;91;4.4
2002/01/03 @ 16:00:00;1;3;16;20.4;16.41;101.33;67;14.1;124.36;201;75;3.3
2002/01/03 @ 17:00:00;1;3;17;19.9;16.35;101.33;70;14.3;0;0;0;2.3
2002/01/03 @ 18:00:00;1;3;18;18.7;15.51;101.33;72;13.58;0;0;0;1.5
2002/01/03 @ 19:00:00;1;3;19;16.9;14.21;101.33;75;12.48;0;0;0;0.6
2002/01/03 @ 20:00:00;1;3;20;15.7;13.32;101.33;77;11.71;0;0;0;0.4
2002/01/03 @ 21:00:00;1;3;21;14.8;12.59;101.33;78;11.04;0;0;0;0.4
2002/01/03 @ 22:00:00;1;3;22;13.8;11.56;101.33;77;9.87;0;0;0;0.4
2002/01/03 @ 23:00:00;1;3;23;13;10.91;101.33;78;9.29;0;0;0;0.4
2002/01/04 @ 00:00:00;1;4;0;12.5;10.45;101.33;78;8.8;0;0;0;0.5
2002/01/04 @ 01:00:00;1;4;1;11.8;9.79;101.33;78;8.12;0;0;0;0.6
2002/01/04 @ 02:00:00;1;4;2;10.7;8.95;101.33;80;7.42;0;0;0;0.3
2002/01/04 @ 03:00:00;1;4;3;9.6;8;101.33;81;6.53;0;0;0;0
2002/01/04 @ 04:00:00;1;4;4;10.1;8.3;101.33;79;6.65;0;0;0;0
2002/01/04 @ 05:00:00;1;4;5;10.3;8.93;101.33;84;7.75;0;6;0;0
2002/01/04 @ 06:00:00;1;4;6;12.1;10.73;101.33;85;9.69;0;0;0;0
2002/01/04 @ 07:00:00;1;4;7;13.4;11.18;101.33;77;9.49;72.63;138;63;0
2002/01/04 @ 08:00:00;1;4;8;17.2;14.03;101.33;71;11.93;212.04;137;175;0.3
2002/01/04 @ 09:00:00;1;4;9;20.7;16.02;101.33;62;13.2;377.93;181;298;2.1
2002/01/04 @ 10:00:00;1;4;10;22.9;17.51;101.33;59;14.5;497.26;233;364;3.3
2002/01/04 @ 11:00:00;1;4;11;25.4;18.38;101.33;51;14.57;611.03;302;414;4.1
2002/01/04 @ 12:00:00;1;4;12;26.4;18.53;101.33;47;14.22;621.51;321;404;4.7
2002/01/04 @ 13:00:00;1;4;13;25.4;17.72;101.33;47;13.31;579.5;343;358;5.6
2002/01/04 @ 14:00:00;1;4;14;23.2;16.56;101.33;51;12.54;471.1;408;243;5.2
2002/01/04 @ 15:00:00;1;4;15;22.1;15.95;101.33;53;12.11;304.28;499;93;4.7
2002/01/04 @ 16:00:00;1;4;16;21.6;16.67;101.33;61;13.79;143.55;228;87;4.2
2002/01/04 @ 17:00:00;1;4;17;20.6;16.33;101.33;65;13.83;0;0;0;3.3
2002/01/04 @ 18:00:00;1;4;18;18.9;15.08;101.33;67;12.68;0;0;0;2.7
2002/01/04 @ 19:00:00;1;4;19;17.3;13.77;101.33;68;11.38;0;0;0;2.1
2002/01/04 @ 20:00:00;1;4;20;15.8;12.76;101.33;71;10.59;0;0;0;1.8
2002/01/04 @ 21:00:00;1;4;21;13.9;11.55;101.33;76;9.78;0;0;0;1.5
2002/01/04 @ 22:00:00;1;4;22;13.1;11.1;101.33;79;9.58;0;0;0;1.2
2002/01/04 @ 23:00:00;1;4;23;11.9;10.26;101.33;82;8.96;0;0;0;1.3
2002/01/05 @ 00:00:00;1;5;0;10.5;9.29;101.33;86;8.29;0;0;0;1.4
2002/01/05 @ 01:00:00;1;5;1;9.6;8.68;101.33;89;7.91;0;0;0;1.5
2002/01/05 @ 02:00:00;1;5;2;8.2;7.57;101.33;92;7;0;0;0;1.4
2002/01/05 @ 03:00:00;1;5;3;7.7;7.16;101.33;93;6.67;0;0;0;1.3
2002/01/05 @ 04:00:00;1;5;4;8;7.45;101.33;93;6.96;0;0;0;1.1
2002/01/05 @ 05:00:00;1;5;5;8.5;7.94;101.33;93;7.46;0;0;0;1.3
2002/01/05 @ 06:00:00;1;5;6;9.5;8.84;101.33;92;8.3;0;0;0;1.8
2002/01/05 @ 07:00:00;1;5;7;12.7;11.68;101.33;89;10.97;96.88;143;87;2.2
2002/01/05 @ 08:00:00;1;5;8;16.7;13.91;101.33;74;12.08;245.24;275;171;3.4
2002/01/05 @ 09:00:00;1;5;9;20.5;15.44;101.33;59;12.25;446.11;478;235;4.4
2002/01/05 @ 10:00:00;1;5;10;23.6;16.74;101.33;50;12.61;564.62;616;212;5
2002/01/05 @ 11:00:00;1;5;11;26.3;17.21;101.33;40;11.67;636.69;601;244;5.1
2002/01/05 @ 12:00:00;1;5;12;28.4;17.65;101.33;34;11.07;669.35;541;302;5.5
2002/01/05 @ 13:00:00;1;5;13;28.9;17.19;101.33;30;9.63;601.27;510;271;5.6
2002/01/05 @ 14:00:00;1;5;14;26.6;16.14;101.33;33;9.05;455.55;589;125;5.6
2002/01/05 @ 15:00:00;1;5;15;25.8;16.47;101.33;38;10.45;329.42;567;88;5.5
2002/01/05 @ 16:00:00;1;5;16;25.7;17.28;101.33;43;12.23;178.9;283;108;5.5
2002/01/05 @ 17:00:00;1;5;17;25.1;17.97;101.33;50;13.98;0;0;0;5
2002/01/05 @ 18:00:00;1;5;18;22.8;16.83;101.33;55;13.33;0;0;0;4.8
2002/01/05 @ 19:00:00;1;5;19;20.4;15.49;101.33;60;12.41;0;0;0;4.6
2002/01/05 @ 20:00:00;1;5;20;18.5;13.85;101.33;60;10.63;0;0;0;4.2
2002/01/05 @ 21:00:00;1;5;21;16.7;12.29;101.33;60;8.94;0;0;0;3.8
2002/01/05 @ 22:00:00;1;5;22;15.2;10.88;101.33;59;7.28;0;0;0;3.4
2002/01/05 @ 23:00:00;1;5;23;13.8;10.1;101.33;63;6.91;0;0;0;3
2002/01/06 @ 00:00:00;1;6;0;12.5;9.26;101.33;66;6.35;0;0;0;2.6
2002/01/06 @ 01:00:00;1;6;1;10.3;7.49;101.33;68;4.67;0;0;0;1.9
2002/01/06 @ 02:00:00;1;6;2;8.7;6.05;101.33;68;3.13;0;0;0;2
2002/01/06 @ 03:00:00;1;6;3;7.6;4.89;101.33;66;1.65;0;0;0;2.1
2002/01/06 @ 04:00:00;1;6;4;6;2.83;101.33;58;-1.44;0;0;0;2.3
2002/01/06 @ 05:00:00;1;6;5;7;3.78;101.33;59;-0.4;0;33;0;1.9
2002/01/06 @ 06:00:00;1;6;6;8.9;5.08;101.33;55;0.33;0;20;0;1.4
2002/01/06 @ 07:00:00;1;6;7;11.8;7.13;101.33;51;1.99;67.65;214;53;1
2002/01/06 @ 08:00:00;1;6;8;14.3;8.17;101.33;42;1.56;197.3;383;94;1.6
2002/01/06 @ 09:00:00;1;6;9;19.5;11.68;101.33;38;4.84;415.1;548;173;3
2002/01/06 @ 10:00:00;1;6;10;23.3;13.39;101.33;31;5.26;570.85;710;164;3.6
2002/01/06 @ 11:00:00;1;6;11;26.8;14.5;101.33;24;4.58;654.03;680;209;4.2
2002/01/06 @ 12:00:00;1;6;12;29.6;15.91;101.33;22;5.67;660.9;570;273;5.4
2002/01/06 @ 13:00:00;1;6;13;29.9;15.88;101.33;21;5.25;593.28;527;251;6.2
2002/01/06 @ 14:00:00;1;6;14;27.7;16.14;101.33;29;8.1;463.37;597;127;5.8
2002/01/06 @ 15:00:00;1;6;15;25.8;16.83;101.33;40;11.22;328.66;569;85;5.5
2002/01/06 @ 16:00:00;1;6;16;25.1;18.46;101.33;53;14.88;170.86;280;100;5.3
2002/01/06 @ 17:00:00;1;6;17;24.6;18.35;101.33;55;15;0;0;0;4.1
2002/01/06 @ 18:00:00;1;6;18;22.7;16;101.33;50;11.78;0;0;0;3.9
2002/01/06 @ 19:00:00;1;6;19;21.5;13.97;101.33;43;8.44;0;0;0;3.5
2002/01/06 @ 20:00:00;1;6;20;19.3;12.66;101.33;46;7.43;0;0;0;3.5
2002/01/06 @ 21:00:00;1;6;21;17.4;11.65;101.33;50;6.91;0;0;0;3.6
2002/01/06 @ 22:00:00;1;6;22;15.9;10.53;101.33;51;5.81;0;0;0;3.7
2002/01/06 @ 23:00:00;1;6;23;14.6;10.03;101.33;56;5.95;0;0;0;3.5
2002/01/07 @ 00:00:00;1;7;0;13.1;9.17;101.33;60;5.54;0;0;0;3.4
2002/01/07 @ 01:00:00;1;7;1;11.7;8.55;101.33;66;5.59;0;0;0;3.3
2002/01/07 @ 02:00:00;1;7;2;10.2;6.65;101.33;60;2.79;0;0;0;3.3
2002/01/07 @ 03:00:00;1;7;3;8.3;4.12;101.33;50;-1.33;0;0;0;3.5
2002/01/07 @ 04:00:00;1;7;4;7.2;2.34;101.33;40;-4.86;0;0;0;3.4
2002/01/07 @ 05:00:00;1;7;5;8.5;3.19;101.33;38;-4.42;0;83;0;2.8
2002/01/07 @ 06:00:00;1;7;6;9.6;3.76;101.33;35;-4.52;0;71;0;2.5
2002/01/07 @ 07:00:00;1;7;7;12.2;4.74;101.33;26;-5.97;76.29;122;68;1.8
2002/01/07 @ 08:00:00;1;7;8;15;7.24;101.33;30;-2.14;174.53;91;150;1.9
2002/01/07 @ 09:00:00;1;7;9;20.8;10.78;101.33;26;0.59;373.5;69;343;2.4
2002/01/07 @ 10:00:00;1;7;10;25.4;12.97;101.33;21;1.5;553.32;201;438;1.9
2002/01/07 @ 11:00:00;1;7;11;25.8;11.35;101.33;12;-5.08;670.95;215;530;2.2
2002/01/07 @ 12:00:00;1;7;12;28.9;14.31;101.33;17;1.41;673.31;257;498;2.6
2002/01/07 @ 13:00:00;1;7;13;29;15.3;101.33;21;4.5;602.21;249;440;2.9
2002/01/07 @ 14:00:00;1;7;14;27.7;16.54;101.33;31;9.08;431.04;168;336;3
2002/01/07 @ 15:00:00;1;7;15;25.1;17.31;101.33;46;12.71;242.7;127;188;2.9
2002/01/07 @ 16:00:00;1;7;16;23.2;17.17;101.33;55;13.7;68.01;90;45;2.9
2002/01/07 @ 17:00:00;1;7;17;22.1;17.66;101.33;65;15.25;0;0;0;3
2002/01/07 @ 18:00:00;1;7;18;20.4;17.06;101.33;72;15.21;0;0;0;3.1
2002/01/07 @ 19:00:00;1;7;19;18.7;16.57;101.33;81;15.4;0;0;0;3.2
2002/01/07 @ 20:00:00;1;7;20;17.4;14.78;101.33;76;13.16;0;0;0;2.7
2002/01/07 @ 21:00:00;1;7;21;15.4;12.17;101.33;69;9.78;0;0;0;2
2002/01/07 @ 22:00:00;1;7;22;14.8;10.42;101.33;58;6.65;0;0;0;1.5
2002/01/07 @ 23:00:00;1;7;23;13.6;9.07;101.33;55;4.75;0;0;0;1.6
2002/01/08 @ 00:00:00;1;8;0;12.7;8.09;101.33;53;3.38;0;0;0;1.7
2002/01/08 @ 01:00:00;1;8;1;10;5.25;101.33;47;-0.69;0;0;0;2.2
2002/01/08 @ 02:00:00;1;8;2;6.7;2.28;101.33;44;-4.15;0;0;0;2
2002/01/08 @ 03:00:00;1;8;3;6.1;1.95;101.33;46;-4.11;0;0;0;2.1
2002/01/08 @ 04:00:00;1;8;4;3.2;-0.43;101.33;46;-6.48;0;0;0;2.3
2002/01/08 @ 05:00:00;1;8;5;5.5;1.7;101.33;49;-3.86;0;163;0;2.5
2002/01/08 @ 06:00:00;1;8;6;6.2;2.12;101.33;47;-3.78;0;161;0;2.3
2002/01/08 @ 07:00:00;1;8;7;8.7;3.06;101.33;35;-5.23;55.59;68;51;1.9
2002/01/08 @ 08:00:00;1;8;8;13.7;7.12;101.33;37;-0.63;158.16;34;149;2.3
2002/01/08 @ 09:00:00;1;8;9;19.1;10.5;101.33;32;2.03;368.37;37;352;3.5
2002/01/08 @ 10:00:00;1;8;10;25.6;13.69;101.33;24;3.56;606.33;293;438;3
2002/01/08 @ 11:00:00;1;8;11;29.5;14.44;101.33;16;1.05;705.78;362;468;3.5
2002/01/08 @ 12:00:00;1;8;12;31.4;14.53;101.33;12;-1.23;712.01;370;459;4.1
2002/01/08 @ 13:00:00;1;8;13;32;14.6;101.33;11;-1.86;658.23;363;421;4.8
2002/01/08 @ 14:00:00;1;8;14;31.1;16.89;101.33;22;6.92;472.67;311;296;4.8
2002/01/08 @ 15:00:00;1;8;15;26.7;17.15;101.33;38;11.25;272.58;306;140;4.5
2002/01/08 @ 16:00:00;1;8;16;24.6;18.35;101.33;55;15;102.98;178;57;4.1
2002/01/08 @ 17:00:00;1;8;17;22.9;18.23;101.33;64;15.76;0;0;0;3.5
2002/01/08 @ 18:00:00;1;8;18;20.8;17.16;101.33;70;15.16;0;0;0;3.3
2002/01/08 @ 19:00:00;1;8;19;19;16.26;101.33;76;14.71;0;0;0;3.1
2002/01/08 @ 20:00:00;1;8;20;17.2;14.71;101.33;77;13.17;0;0;0;2.4
2002/01/08 @ 21:00:00;1;8;21;14.5;12.31;101.33;78;10.75;0;0;0;1.5
2002/01/08 @ 22:00:00;1;8;22;13.3;10.89;101.33;75;9;0;0;0;0.8
2002/01/08 @ 23:00:00;1;8;23;11.5;9.42;101.33;77;7.64;0;0;0;0.6
2002/01/09 @ 00:00:00;1;9;0;9.4;7.73;101.33;80;6.15;0;0;0;0.4
2002/01/09 @ 01:00:00;1;9;1;8.1;6.42;101.33;79;4.7;0;0;0;0.3
2002/01/09 @ 02:00:00;1;9;2;4.8;3.68;101.33;84;2.33;0;0;0;0.5
2002/01/09 @ 03:00:00;1;9;3;3;1.97;101.33;84;0.54;0;0;0;0.5
2002/01/09 @ 04:00:00;1;9;4;2.5;1.49;101.33;84;0.05;0;0;0;0.4
2002/01/09 @ 05:00:00;1;9;5;6.6;6.01;101.33;92;5.41;11;0;11;0.9
2002/01/09 @ 06:00:00;1;9;6;8.1;7.55;101.33;93;7.06;0;0;0;1.4
2002/01/09 @ 07:00:00;1;9;7;9;8.6;101.33;95;8.27;85.43;51;82;2.1
2002/01/09 @ 08:00:00;1;9;8;12.5;11.4;101.33;88;10.6;223.57;158;181;1.6
2002/01/09 @ 09:00:00;1;9;9;16.9;14.21;101.33;75;12.48;406.14;251;295;2
2002/01/09 @ 10:00:00;1;9;10;19.9;16.1;101.33;68;13.85;509.63;340;314;1.9
2002/01/09 @ 11:00:00;1;9;11;22.6;17.96;101.33;64;15.48;575.29;359;339;2.5
2002/01/09 @ 12:00:00;1;9;12;24;18.9;101.33;62;16.3;572.61;332;345;2.8
2002/01/09 @ 13:00:00;1;9;13;24.6;19.73;101.33;64;17.36;483.82;259;314;2.7
2002/01/09 @ 14:00:00;1;9;14;23;18.74;101.33;67;16.57;414.48;248;273;2.2
2002/01/09 @ 15:00:00;1;9;15;21.8;17.8;101.33;68;15.66;251.87;275;132;1.5
2002/01/09 @ 16:00:00;1;9;16;20.6;16.98;101.33;70;14.97;116.5;228;57;1.3
2002/01/09 @ 17:00:00;1;9;17;19.2;16.33;101.33;75;14.69;0;0;0;1.4
2002/01/09 @ 18:00:00;1;9;18;18.1;15.66;101.33;78;14.24;0;0;0;1.3
2002/01/09 @ 19:00:00;1;9;19;17;14.75;101.33;79;13.37;0;0;0;1.2
2002/01/09 @ 20:00:00;1;9;20;16.4;14.3;101.33;80;12.97;0;0;0;1.1
2002/01/09 @ 21:00:00;1;9;21;16;13.82;101.33;79;12.39;0;0;0;1
2002/01/09 @ 22:00:00;1;9;22;15.7;13.43;101.33;78;11.91;0;0;0;1
2002/01/09 @ 23:00:00;1;9;23;14.7;12.91;101.33;82;11.69;0;0;0;1.3
2002/01/10 @ 00:00:00;1;10;0;13.2;11.88;101.33;86;10.94;0;0;0;1.6
2002/01/10 @ 01:00:00;1;10;1;12.1;11.01;101.33;88;10.21;0;0;0;1.8
2002/01/10 @ 02:00:00;1;10;2;12;10.91;101.33;88;10.11;0;0;0;1.7
2002/01/10 @ 03:00:00;1;10;3;12.1;11.01;101.33;88;10.21;0;0;0;1.7
2002/01/10 @ 04:00:00;1;10;4;12.8;11.4;101.33;85;10.38;0;0;0;1.6
2002/01/10 @ 05:00:00;1;10;5;13.9;12.05;101.33;81;10.73;0;0;0;1.2
2002/01/10 @ 06:00:00;1;10;6;15.5;12.92;101.33;75;11.12;0;0;0;1
2002/01/10 @ 07:00:00;1;10;7;16.3;12.87;101.33;68;10.42;77.09;91;71;0.7
2002/01/10 @ 08:00:00;1;10;8;18.3;13.8;101.33;61;10.69;205.45;202;151;0.4
2002/01/10 @ 09:00:00;1;10;9;20.1;14.14;101.33;52;9.98;424.31;506;200;0.5
2002/01/10 @ 10:00:00;1;10;10;21.8;14.51;101.33;45;9.38;566.21;710;157;0.7
2002/01/10 @ 11:00:00;1;10;11;25.8;16.47;101.33;38;10.45;655.45;645;230;1.3
2002/01/10 @ 12:00:00;1;10;12;30.1;17.6;101.33;28;9.63;699.34;450;390;2.3
2002/01/10 @ 13:00:00;1;10;13;31.1;17.84;101.33;26;9.38;622.44;329;406;3.3
2002/01/10 @ 14:00:00;1;10;14;30.2;19.81;101.33;38;14.35;441.88;197;329;4.1
2002/01/10 @ 15:00:00;1;10;15;26.2;19.21;101.33;52;15.6;243.28;85;206;4.3
2002/01/10 @ 16:00:00;1;10;16;24.1;19.72;101.33;67;17.61;63.05;4;62;4.8
2002/01/10 @ 17:00:00;1;10;17;22;19.3;101.33;78;18.01;0;0;0;4.6
2002/01/10 @ 18:00:00;1;10;18;20.5;19.11;101.33;88;18.46;0;0;0;4.8
2002/01/10 @ 19:00:00;1;10;19;18.4;18.08;101.33;97;17.94;0;0;0;5.1
2002/01/10 @ 20:00:00;1;10;20;17.8;17.38;101.33;96;17.18;0;0;0;4.7
2002/01/10 @ 21:00:00;1;10;21;18.3;17.65;101.33;94;17.34;0;0;0;4.2
2002/01/10 @ 22:00:00;1;10;22;18.5;17.74;101.33;93;17.37;0;0;0;3.9
2002/01/10 @ 23:00:00;1;10;23;18.6;17.62;101.33;91;17.13;0;0;0;3.8
2002/01/11 @ 00:00:00;1;11;0;18.5;17.52;101.33;91;17.03;0;0;0;3.8
2002/01/11 @ 01:00:00;1;11;1;18.2;17.23;101.33;91;16.73;0;0;0;3.6
2002/01/11 @ 02:00:00;1;11;2;17.3;16.46;101.33;92;16.01;0;0;0;3.1
2002/01/11 @ 03:00:00;1;11;3;16.7;16.08;101.33;94;15.76;0;0;0;2.4
2002/01/11 @ 04:00:00;1;11;4;16.4;15.79;101.33;94;15.46;0;0;0;1.8
2002/01/11 @ 05:00:00;1;11;5;16.6;16.09;101.33;95;15.82;0;0;0;1.3
2002/01/11 @ 06:00:00;1;11;6;16.8;16.28;101.33;95;16.02;0;0;0;1
2002/01/11 @ 07:00:00;1;11;7;17.7;16.96;101.33;93;16.58;56.67;85;51;1
2002/01/11 @ 08:00:00;1;11;8;20.1;18.61;101.33;87;17.89;214.34;220;155;1.6
2002/01/11 @ 09:00:00;1;11;9;22.4;19.67;101.33;78;18.4;425.99;437;232;2.8
2002/01/11 @ 10:00:00;1;11;10;24.7;20.26;101.33;67;18.18;554.32;650;179;3.5
2002/01/11 @ 11:00:00;1;11;11;25.5;20.21;101.33;62;17.71;636.32;663;198;4.3
2002/01/11 @ 12:00:00;1;11;12;25.7;19.92;101.33;59;17.11;665.74;606;248;5.3
2002/01/11 @ 13:00:00;1;11;13;25.9;19.45;101.33;55;16.2;609.53;584;224;5.8
2002/01/11 @ 14:00:00;1;11;14;25.1;19.25;101.33;58;16.29;483.73;632;120;5.4
2002/01/11 @ 15:00:00;1;11;15;23.8;18.87;101.33;63;16.36;328.06;535;92;5
2002/01/11 @ 16:00:00;1;11;16;22.5;19.24;101.33;74;17.66;147.68;239;84;4.3
2002/01/11 @ 17:00:00;1;11;17;21.8;18.73;101.33;75;17.2;0;0;0;3.8
2002/01/11 @ 18:00:00;1;11;18;21;18.24;101.33;77;16.84;0;0;0;3.7
2002/01/11 @ 19:00:00;1;11;19;20.4;17.69;101.33;77;16.26;0;0;0;3.5
2002/01/11 @ 20:00:00;1;11;20;20;17.19;101.33;76;15.67;0;0;0;3.4
2002/01/11 @ 21:00:00;1;11;21;19.6;16.7;101.33;75;15.08;0;0;0;3.3
2002/01/11 @ 22:00:00;1;11;22;19.3;16.18;101.33;73;14.37;0;0;0;3.2
2002/01/11 @ 23:00:00;1;11;23;19.4;16.27;101.33;73;14.47;0;0;0;3.3
2002/01/12 @ 00:00:00;1;12;0;19.5;16.48;101.33;74;14.77;0;0;0;3.5
2002/01/12 @ 01:00:00;1;12;1;19.5;16.61;101.33;75;14.98;0;0;0;3.7
2002/01/12 @ 02:00:00;1;12;2;19.3;16.54;101.33;76;14.99;0;0;0;3.4
2002/01/12 @ 03:00:00;1;12;3;18.9;16.29;101.33;77;14.81;0;0;0;3.1
2002/01/12 @ 04:00:00;1;12;4;18.8;16.2;101.33;77;14.71;0;0;0;2.8
2002/01/12 @ 05:00:00;1;12;5;19.1;16.48;101.33;77;15;0;0;0;2.5
2002/01/12 @ 06:00:00;1;12;6;19.8;17.13;101.33;77;15.68;0;0;0;2.3
2002/01/12 @ 07:00:00;1;12;7;20.7;17.71;101.33;75;16.14;48.86;43;46;1.9
2002/01/12 @ 08:00:00;1;12;8;21.3;18.14;101.33;74;16.51;235.27;201;181;3
2002/01/12 @ 09:00:00;1;12;9;22.3;19.06;101.33;74;17.47;449.41;417;264;4.4
2002/01/12 @ 10:00:00;1;12;10;23.3;19.56;101.33;71;17.77;560.13;638;191;5.1
