Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/02/14 @ 06:00:00;2;14;6;27.4;25.78;100.98;88;25.23;0;0;0;4.1
2002/02/14 @ 07:00:00;2;14;7;28.1;26.03;100.99;85;25.34;0;0;0;4.1
2002/02/14 @ 08:00:00;2;14;8;28.9;26.05;101;80;25.1;533.93;143;492;4.6
2002/02/14 @ 09:00:00;2;14;9;29.5;26.16;101;77;25.04;904.88;559;613;4.6
2002/02/14 @ 10:00:00;2;14;10;30.1;25.92;100.99;72;24.49;890.93;748;356;5.1
2002/02/14 @ 11:00:00;2;14;11;30.6;25.71;100.99;68;24.02;811.68;733;182;5.2
2002/02/14 @ 12:00:00;2;14;12;31;25.73;100.97;66;23.9;742.5;420;346;5.8
2002/02/14 @ 13:00:00;2;14;13;31.2;25.56;100.95;64;23.58;737.95;338;412;6.2
2002/02/14 @ 14:00:00;2;14;14;31;25.03;100.93;62;22.87;674.21;243;451;6.6
2002/02/14 @ 15:00:00;2;14;15;30.5;25.28;100.9;66;23.43;538.03;126;436;6.3
2002/02/14 @ 16:00:00;2;14;16;29.4;24.95;100.87;70;23.36;342.88;37;319;6.2
2002/02/14 @ 17:00:00;2;14;17;28.6;24.85;100.83;74;23.51;182.8;11;178;5.8
2002/02/14 @ 18:00:00;2;14;18;28;24.9;100.86;78;23.81;76.59;3;76;5.1
2002/02/14 @ 19:00:00;2;14;19;27.4;25.07;100.89;83;24.26;23;2;23;4.4
2002/02/14 @ 20:00:00;2;14;20;27;25.11;100.91;86;24.46;0;0;0;3.7
2002/02/14 @ 21:00:00;2;14;21;27;24.97;100.94;85;24.26;0;0;0;4.1
2002/02/14 @ 22:00:00;2;14;22;27;24.97;100.96;85;24.26;0;0;0;4.1
2002/02/14 @ 23:00:00;2;14;23;27;24.97;100.98;85;24.26;0;0;0;4.2
2002/02/15 @ 00:00:00;2;15;0;27;24.97;100.98;85;24.26;0;0;0;4.1
2002/02/15 @ 01:00:00;2;15;1;26.8;24.92;100.99;86;24.26;0;0;0;3.7
2002/02/15 @ 02:00:00;2;15;2;26.4;24.67;100.99;87;24.06;0;0;0;3.6
2002/02/15 @ 03:00:00;2;15;3;25.8;24.5;101.01;90;24.04;0;0;0;2.5
2002/02/15 @ 04:00:00;2;15;4;25.5;24.47;101.03;92;24.1;0;0;0;2.1
2002/02/15 @ 05:00:00;2;15;5;25.6;24.7;101.05;93;24.38;0;0;0;1.5
2002/02/15 @ 06:00:00;2;15;6;26;24.56;101.03;89;24.05;0;0;0;2.1
2002/02/15 @ 07:00:00;2;15;7;27.2;24.74;101;82;23.86;0;0;0;3
2002/02/15 @ 08:00:00;2;15;8;28.6;24.85;100.98;74;23.51;515.03;143;473;4.1
2002/02/15 @ 09:00:00;2;15;9;29.8;24.99;100.98;68;23.26;959.44;559;667;4.6
2002/02/15 @ 10:00:00;2;15;10;30.8;24.86;100.97;62;22.68;1103.85;748;568;5.3
2002/02/15 @ 11:00:00;2;15;11;31.4;24.48;100.96;57;21.86;1131.37;850;400;5.6
2002/02/15 @ 12:00:00;2;15;12;31.6;24.46;100.93;56;21.76;1080.53;908;222;5.7
2002/02/15 @ 13:00:00;2;15;13;31.6;24.46;100.89;56;21.76;957.38;749;234;5.8
2002/02/15 @ 14:00:00;2;15;14;31.2;24.12;100.86;56;21.39;792.55;455;374;6
2002/02/15 @ 15:00:00;2;15;15;30.4;24.33;100.89;61;22.04;596.13;195;438;5.7
2002/02/15 @ 16:00:00;2;15;16;29.2;24.28;100.92;67;22.45;363.08;45;334;5.2
2002/02/15 @ 17:00:00;2;15;17;28.1;24.24;100.95;73;22.81;178.37;10;174;4.6
2002/02/15 @ 18:00:00;2;15;18;27.1;24.06;100.97;78;22.94;65.4;2;65;4.1
2002/02/15 @ 19:00:00;2;15;19;26.2;23.93;101;83;23.09;18;1;18;3.5
2002/02/15 @ 20:00:00;2;15;20;25.7;23.86;101.02;86;23.19;0;0;0;3.2
2002/02/15 @ 21:00:00;2;15;21;25.3;23.75;101.02;88;23.17;0;0;0;2.5
2002/02/15 @ 22:00:00;2;15;22;25.2;24.05;101.01;91;23.63;0;0;0;1.8
2002/02/15 @ 23:00:00;2;15;23;25.2;24.18;101;92;23.81;0;0;0;1.5
2002/02/16 @ 00:00:00;2;16;0;25.1;24.21;100.95;93;23.89;0;0;0;1.5
2002/02/16 @ 01:00:00;2;16;1;25;24.24;100.89;94;23.97;0;0;0;1.5
2002/02/16 @ 02:00:00;2;16;2;24.9;24.27;100.84;95;24.04;0;0;0;1.5
2002/02/16 @ 03:00:00;2;16;3;24.8;24.17;100.89;95;23.95;0;0;0;1.5
2002/02/16 @ 04:00:00;2;16;4;24.9;24.27;100.94;95;24.04;0;0;0;1.7
2002/02/16 @ 05:00:00;2;16;5;25.1;24.47;100.99;95;24.24;0;0;0;1.7
2002/02/16 @ 06:00:00;2;16;6;25.6;24.57;101;92;24.2;0;0;0;1.3
2002/02/16 @ 07:00:00;2;16;7;26;24.56;101.01;89;24.05;0;0;0;1
2002/02/16 @ 08:00:00;2;16;8;26.7;24.69;101.02;85;23.97;513.43;144;471;1
2002/02/16 @ 09:00:00;2;16;9;27.4;24.78;101;81;23.85;957.02;559;664;1
2002/02/16 @ 10:00:00;2;16;10;28.1;24.85;100.97;77;23.69;1103.79;748;567;1
2002/02/16 @ 11:00:00;2;16;11;29;24.91;100.94;72;23.44;1139.43;851;406;0.8
2002/02/16 @ 12:00:00;2;16;12;30.1;25.09;100.92;67;23.3;1100.85;908;241;1.3
2002/02/16 @ 13:00:00;2;16;13;30.9;24.94;100.9;62;22.78;995.16;819;203;1.5
2002/02/16 @ 14:00:00;2;16;14;31.7;24.73;100.88;57;22.14;829.24;530;341;1.9
2002/02/16 @ 15:00:00;2;16;15;31.5;24.93;100.85;59;22.52;618.14;228;433;2.2
2002/02/16 @ 16:00:00;2;16;16;30.8;24.68;100.82;61;22.42;363.12;45;334;2.2
2002/02/16 @ 17:00:00;2;16;17;29.7;24.23;100.78;64;22.17;163.5;8;160;2.3
2002/02/16 @ 18:00:00;2;16;18;28.5;24.29;100.86;71;22.73;48.2;1;48;2.1
2002/02/16 @ 19:00:00;2;16;19;27.4;24.34;100.93;78;23.23;12;1;12;1.5
2002/02/16 @ 20:00:00;2;16;20;26.5;24.63;101;86;23.97;0;0;0;1
2002/02/16 @ 21:00:00;2;16;21;26;24.69;101;90;24.23;0;0;0;0.7
2002/02/16 @ 22:00:00;2;16;22;25.8;24.9;101;93;24.58;0;0;0;0.5
2002/02/16 @ 23:00:00;2;16;23;25.7;25.19;101;96;25.01;0;0;0;0.5
2002/02/17 @ 00:00:00;2;17;0;25.6;25.22;100.98;97;25.09;0;0;0;0.5
2002/02/17 @ 01:00:00;2;17;1;25.4;25.15;100.96;98;25.06;0;0;0;0.3
2002/02/17 @ 02:00:00;2;17;2;25.3;25.3;100.94;100;25.3;0;0;0;0.3
2002/02/17 @ 03:00:00;2;17;3;25.1;24.97;100.94;99;24.93;0;0;0;0.5
2002/02/17 @ 04:00:00;2;17;4;24.9;24.78;100.94;99;24.73;0;0;0;0.5
2002/02/17 @ 05:00:00;2;17;5;25;24.87;100.95;99;24.83;0;0;0;0.2
2002/02/17 @ 06:00:00;2;17;6;25.2;24.82;100.94;97;24.69;0;0;0;0.5
2002/02/17 @ 07:00:00;2;17;7;25.6;24.96;100.94;95;24.74;0;0;0;0.5
2002/02/17 @ 08:00:00;2;17;8;26.3;25.39;100.93;93;25.07;520.84;145;478;0.5
2002/02/17 @ 09:00:00;2;17;9;27.6;25.55;100.9;85;24.85;944.14;560;650;1
2002/02/17 @ 10:00:00;2;17;10;29.4;25.59;100.86;74;24.28;1040.74;748;503;1.3
2002/02/17 @ 11:00:00;2;17;11;31.1;25.64;100.83;65;23.74;1030.63;851;296;1.5
2002/02/17 @ 12:00:00;2;17;12;31.8;26.27;100.8;65;24.4;946.21;791;196;2
2002/02/17 @ 13:00:00;2;17;13;31.9;26.18;100.77;64;24.24;818.13;474;359;2.1
2002/02/17 @ 14:00:00;2;17;14;31.5;26;100.74;65;24.12;666.25;229;455;2.2
2002/02/17 @ 15:00:00;2;17;15;30.6;26.04;100.74;70;24.5;474.98;75;414;2.2
2002/02/17 @ 16:00:00;2;17;16;29.4;25.75;100.74;75;24.5;242.78;12;235;2.1
2002/02/17 @ 17:00:00;2;17;17;28.2;25.54;100.73;81;24.63;76.88;2;76;2.1
2002/02/17 @ 18:00:00;2;17;18;26.7;25.37;100.78;90;24.92;0;0;0;1.5
2002/02/17 @ 19:00:00;2;17;19;26;25.35;100.82;95;25.13;0;0;0;1.1
2002/02/17 @ 20:00:00;2;17;20;25.4;25.4;100.86;100;25.4;0;0;0;1.4
2002/02/17 @ 21:00:00;2;17;21;25.2;25.2;100.87;100;25.2;0;0;0;1
2002/02/17 @ 22:00:00;2;17;22;25.1;25.1;100.88;100;25.1;0;0;0;0.3
2002/02/17 @ 23:00:00;2;17;23;25.2;25.2;100.89;100;25.2;0;0;0;0
2002/02/18 @ 00:00:00;2;18;0;25.2;25.2;100.88;100;25.2;0;0;0;0.2
2002/02/18 @ 01:00:00;2;18;1;25.2;25.2;100.88;100;25.2;0;0;0;0.7
2002/02/18 @ 02:00:00;2;18;2;25;25;100.88;100;25;0;0;0;1
2002/02/18 @ 03:00:00;2;18;3;24.8;24.8;100.88;100;24.8;0;0;0;1
2002/02/18 @ 04:00:00;2;18;4;24.7;24.7;100.88;100;24.7;0;0;0;0.5
2002/02/18 @ 05:00:00;2;18;5;24.7;24.7;100.88;100;24.7;0;0;0;0.5
2002/02/18 @ 06:00:00;2;18;6;24.8;24.68;100.91;99;24.63;0;0;0;0.5
2002/02/18 @ 07:00:00;2;18;7;24.9;24.65;100.93;98;24.56;0;0;0;0.5
2002/02/18 @ 08:00:00;2;18;8;25.1;24.85;100.96;98;24.76;85.96;145;43;0.5
2002/02/18 @ 09:00:00;2;18;9;25.2;24.95;100.92;98;24.86;112.58;22;101;0.5
2002/02/18 @ 10:00:00;2;18;10;25.4;25.15;100.89;98;25.06;172.8;15;162;0.3
2002/02/18 @ 11:00:00;2;18;11;25.7;25.45;100.85;98;25.36;263.16;21;245;0.3
2002/02/18 @ 12:00:00;2;18;12;26.3;25.91;100.81;97;25.78;386.94;41;348;0.3
2002/02/18 @ 13:00:00;2;18;13;27;26.47;100.76;96;26.3;522.33;89;436;0.5
2002/02/18 @ 14:00:00;2;18;14;27.7;27.03;100.72;95;26.82;553.76;108;454;0.5
2002/02/18 @ 15:00:00;2;18;15;28.1;26.88;100.69;91;26.48;473.43;73;414;0.7
2002/02/18 @ 16:00:00;2;18;16;28.1;26.31;100.66;87;25.73;303.57;24;288;0.5
2002/02/18 @ 17:00:00;2;18;17;28;25.64;100.64;83;24.84;161.51;8;158;0.5
2002/02/18 @ 18:00:00;2;18;18;27.8;25.88;100.71;86;25.24;68.6;3;68;0.5
2002/02/18 @ 19:00:00;2;18;19;27.6;25.97;100.78;88;25.43;20;1;20;0.5
2002/02/18 @ 20:00:00;2;18;20;27.3;25.96;100.86;90;25.51;0;0;0;0.5
2002/02/18 @ 21:00:00;2;18;21;27;26.07;100.87;93;25.77;0;0;0;0.5
2002/02/18 @ 22:00:00;2;18;22;26.8;26.14;100.88;95;25.93;0;0;0;0.5
2002/02/18 @ 23:00:00;2;18;23;26.7;26.44;100.88;98;26.35;0;0;0;0
2002/02/19 @ 00:00:00;2;19;0;26.5;26.24;100.84;98;26.15;0;0;0;0.2
2002/02/19 @ 01:00:00;2;19;1;26.5;26.37;100.8;99;26.32;0;0;0;0.3
2002/02/19 @ 02:00:00;2;19;2;26.6;26.6;100.75;100;26.59;0;0;0;0.7
2002/02/19 @ 03:00:00;2;19;3;26.6;26.6;100.81;100;26.59;0;0;0;1
2002/02/19 @ 04:00:00;2;19;4;26.6;26.47;100.86;99;26.42;0;0;0;1.3
2002/02/19 @ 05:00:00;2;19;5;26.7;26.7;100.92;100;26.69;0;0;0;1.5
2002/02/19 @ 06:00:00;2;19;6;26.7;26.7;100.93;100;26.69;0;0;0;1.7
2002/02/19 @ 07:00:00;2;19;7;26.7;26.57;100.94;99;26.52;0;0;0;2
2002/02/19 @ 08:00:00;2;19;8;26.4;26.27;100.95;99;26.22;30.08;44;17;2
2002/02/19 @ 09:00:00;2;19;9;26.2;26.07;100.93;99;26.03;12;0;12;1.5
2002/02/19 @ 10:00:00;2;19;10;26.2;26.2;100.9;100;26.2;0;0;0;1.5
2002/02/19 @ 11:00:00;2;19;11;26.5;26.5;100.88;100;26.49;52.87;1;52;1
2002/02/19 @ 12:00:00;2;19;12;27;26.61;100.83;97;26.48;225.61;8;218;1.1
2002/02/19 @ 13:00:00;2;19;13;28;26.78;100.78;91;26.39;471.25;61;412;1.7
2002/02/19 @ 14:00:00;2;19;14;29.1;26.69;100.73;83;25.91;575.61;125;460;2.5
2002/02/19 @ 15:00:00;2;19;15;29.4;26.82;100.75;82;26;514.14;102;431;3
2002/02/19 @ 16:00:00;2;19;16;29.2;26.63;100.76;82;25.8;325.48;30;306;3.4
2002/02/19 @ 17:00:00;2;19;17;28.6;25.92;100.78;81;25.02;166.51;8;163;3.7
2002/02/19 @ 18:00:00;2;19;18;27.4;25.64;100.81;87;25.04;65.4;2;65;2.7
2002/02/19 @ 19:00:00;2;19;19;26.6;25.55;100.84;92;25.19;19;1;19;2.2
2002/02/19 @ 20:00:00;2;19;20;26.4;25.88;100.87;96;25.71;0;0;0;1.7
2002/02/19 @ 21:00:00;2;19;21;26.4;25.75;100.91;95;25.53;0;0;0;1.8
2002/02/19 @ 22:00:00;2;19;22;26.5;25.85;100.95;95;25.63;0;0;0;2.1
2002/02/19 @ 23:00:00;2;19;23;26.6;25.81;100.99;94;25.55;0;0;0;2.1
2002/02/20 @ 00:00:00;2;20;0;26.6;25.68;100.96;93;25.37;0;0;0;2.1
2002/02/20 @ 01:00:00;2;20;1;26.5;25.58;100.92;93;25.27;0;0;0;2.1
2002/02/20 @ 02:00:00;2;20;2;26.3;25.25;100.89;92;24.89;0;0;0;2.1
2002/02/20 @ 03:00:00;2;20;3;26.2;25.16;100.96;92;24.8;0;0;0;2
2002/02/20 @ 04:00:00;2;20;4;26.2;25.29;101.02;93;24.98;0;0;0;1.7
2002/02/20 @ 05:00:00;2;20;5;26.2;25.29;101.09;93;24.98;0;0;0;1.5
2002/02/20 @ 06:00:00;2;20;6;26.4;24.95;101.08;89;24.44;0;0;0;2
2002/02/20 @ 07:00:00;2;20;7;27;24.97;101.07;85;24.26;0;0;0;2.5
2002/02/20 @ 08:00:00;2;20;8;27.8;25.01;101.06;80;24.03;341.82;147;298;3
2002/02/20 @ 09:00:00;2;20;9;28.8;25.04;101.01;74;23.7;708.08;562;411;3.6
2002/02/20 @ 10:00:00;2;20;10;29.9;25.41;100.96;70;23.83;897.4;749;356;4.1
2002/02/20 @ 11:00:00;2;20;11;30.8;25.55;100.91;66;23.71;970.23;851;232;4.2
2002/02/20 @ 12:00:00;2;20;12;31.2;25.73;100.9;65;23.84;932.15;758;210;4.4
2002/02/20 @ 13:00:00;2;20;13;31.3;25.65;100.89;64;23.68;823.89;480;357;4.4
2002/02/20 @ 14:00:00;2;20;14;31.1;25.47;100.87;64;23.49;691.56;263;448;4.6
2002/02/20 @ 15:00:00;2;20;15;30.4;25.19;100.81;66;23.34;526.39;112;435;4.1
2002/02/20 @ 16:00:00;2;20;16;29.6;24.81;100.75;68;23.07;328.15;31;308;3.7
2002/02/20 @ 17:00:00;2;20;17;28.8;24.41;100.68;70;22.79;169.95;9;166;3.6
2002/02/20 @ 18:00:00;2;20;18;28;24.45;100.76;75;23.16;68.6;3;68;3.2
2002/02/20 @ 19:00:00;2;20;19;27.4;24.78;100.83;81;23.85;20;1;20;3
2002/02/20 @ 20:00:00;2;20;20;26.8;24.92;100.9;86;24.26;0;0;0;2.9
2002/02/20 @ 21:00:00;2;20;21;26.5;24.77;100.95;87;24.16;0;0;0;2.7
2002/02/20 @ 22:00:00;2;20;22;26.3;24.71;100.99;88;24.15;0;0;0;2.4
2002/02/20 @ 23:00:00;2;20;23;26.2;24.75;101.04;89;24.24;0;0;0;2.2
2002/02/21 @ 00:00:00;2;21;0;26.2;24.89;101.02;90;24.43;0;0;0;2.2
2002/02/21 @ 01:00:00;2;21;1;26.1;24.79;101.01;90;24.33;0;0;0;2.5
2002/02/21 @ 02:00:00;2;21;2;26;24.83;100.99;91;24.42;0;0;0;2.5
2002/02/21 @ 03:00:00;2;21;3;25.9;24.73;100.98;91;24.32;0;0;0;2.5
2002/02/21 @ 04:00:00;2;21;4;25.9;24.6;100.96;90;24.13;0;0;0;2.5
2002/02/21 @ 05:00:00;2;21;5;26;24.69;100.94;90;24.23;0;0;0;2.7
2002/02/21 @ 06:00:00;2;21;6;26.4;24.67;100.96;87;24.06;0;0;0;2.7
2002/02/21 @ 07:00:00;2;21;7;27.1;24.93;100.98;84;24.16;0;0;0;3
2002/02/21 @ 08:00:00;2;21;8;27.9;25.11;101;80;24.13;441.26;148;397;3
2002/02/21 @ 09:00:00;2;21;9;28.7;25.41;100.97;77;24.27;842.75;562;545;3.2
2002/02/21 @ 10:00:00;2;21;10;29.5;25.53;100.93;73;24.15;990.12;750;447;3.6
2002/02/21 @ 11:00:00;2;21;11;30.3;25.94;100.9;71;24.45;1008.42;851;269;3.6
2002/02/21 @ 12:00:00;2;21;12;30.9;25.81;100.85;67;24.06;911;719;225;4.2
2002/02/21 @ 13:00:00;2;21;13;31.3;25.47;100.81;63;23.42;753.76;355;408;5.1
2002/02/21 @ 14:00:00;2;21;14;31.3;24.94;100.76;60;22.61;607.71;155;464;5.8
2002/02/21 @ 15:00:00;2;21;15;30.5;25.11;100.74;65;23.18;454.65;62;404;5
2002/02/21 @ 16:00:00;2;21;16;29.4;24.95;100.72;70;23.36;288.01;20;275;3.8
2002/02/21 @ 17:00:00;2;21;17;28.3;24.73;100.7;75;23.45;156.08;7;153;3
2002/02/21 @ 18:00:00;2;21;18;27.4;24.78;100.8;81;23.85;67.6;3;67;2.2
2002/02/21 @ 19:00:00;2;21;19;26.6;24.59;100.9;85;23.87;21;1;21;1.5
2002/02/21 @ 20:00:00;2;21;20;26.2;24.89;100.99;90;24.43;0;0;0;1
2002/02/21 @ 21:00:00;2;21;21;25.9;24.73;100.97;91;24.32;0;0;0;1.1
2002/02/21 @ 22:00:00;2;21;22;25.7;24.67;100.94;92;24.3;0;0;0;1.5
2002/02/21 @ 23:00:00;2;21;23;25.6;24.7;100.92;93;24.38;0;0;0;1.5
2002/02/22 @ 00:00:00;2;22;0;25.5;24.6;100.87;93;24.28;0;0;0;1.5
2002/02/22 @ 01:00:00;2;22;1;25.5;24.73;100.83;94;24.46;0;0;0;1.7
2002/02/22 @ 02:00:00;2;22;2;25.4;24.76;100.79;95;24.54;0;0;0;1.9
2002/02/22 @ 03:00:00;2;22;3;25.3;24.79;100.81;96;24.62;0;0;0;1.5
2002/02/22 @ 04:00:00;2;22;4;25.3;24.92;100.82;97;24.79;0;0;0;1.3
2002/02/22 @ 05:00:00;2;22;5;25.4;25.15;100.83;98;25.06;0;0;0;0.9
2002/02/22 @ 06:00:00;2;22;6;25.7;25.19;100.85;96;25.01;0;0;0;0.8
2002/02/22 @ 07:00:00;2;22;7;26.2;25.29;100.86;93;24.98;0;0;0;1
2002/02/22 @ 08:00:00;2;22;8;27;25.67;100.88;90;25.22;547;150;502;1
2002/02/22 @ 09:00:00;2;22;9;28.2;25.83;100.92;83;25.03;980.95;563;682;1.3
2002/02/22 @ 10:00:00;2;22;10;29.6;25.78;100.96;74;24.47;1066.13;750;522;1.7
2002/02/22 @ 11:00:00;2;22;11;30.7;25.63;101;67;23.87;1031.49;852;290;1.5
2002/02/22 @ 12:00:00;2;22;12;31.3;25.82;100.94;65;23.93;900.97;697;235;2
2002/02/22 @ 13:00:00;2;22;13;31.8;25.91;100.88;63;23.88;734.05;321;421;2.3
2002/02/22 @ 14:00:00;2;22;14;31.9;25.82;100.81;62;23.71;583.6;131;462;2.3
2002/02/22 @ 15:00:00;2;22;15;31.6;25.91;100.79;64;23.96;425.25;48;386;2.2
2002/02/22 @ 16:00:00;2;22;16;31.2;25.91;100.76;66;24.09;256.12;14;247;2.3
2002/02/22 @ 17:00:00;2;22;17;30.5;25.62;100.74;68;23.92;126.76;4;125;2.1
2002/02/22 @ 18:00:00;2;22;18;29.5;25.52;100.78;73;24.15;47.2;1;47;1.7
2002/02/22 @ 19:00:00;2;22;19;28.5;25.37;100.83;78;24.29;13;1;13;1.5
2002/02/22 @ 20:00:00;2;22;20;27.6;25.4;100.87;84;24.65;0;0;0;1
2002/02/22 @ 21:00:00;2;22;21;27;25.25;100.9;87;24.65;0;0;0;0.5
2002/02/22 @ 22:00:00;2;22;22;26.7;25.24;100.93;89;24.73;0;0;0;0.3
2002/02/22 @ 23:00:00;2;22;23;26.6;25.41;100.95;91;25.01;0;0;0;0
2002/02/23 @ 00:00:00;2;23;0;26.5;25.31;100.93;91;24.91;0;0;0;0
2002/02/23 @ 01:00:00;2;23;1;26.4;25.35;100.9;92;24.99;0;0;0;0
2002/02/23 @ 02:00:00;2;23;2;26.3;25.25;100.88;92;24.89;0;0;0;0
2002/02/23 @ 03:00:00;2;23;3;26.1;25.19;100.87;93;24.88;0;0;0;0
2002/02/23 @ 04:00:00;2;23;4;26;25.09;100.86;93;24.78;0;0;0;0
2002/02/23 @ 05:00:00;2;23;5;26;25.22;100.85;94;24.96;0;0;0;0
2002/02/23 @ 06:00:00;2;23;6;26.3;25.39;100.93;93;25.07;0;0;0;0
2002/02/23 @ 07:00:00;2;23;7;27;25.8;101;91;25.4;0;0;0;0.5
2002/02/23 @ 08:00:00;2;23;8;28.1;26.6;101.07;89;26.11;546.46;151;501;0.8
2002/02/23 @ 09:00:00;2;23;9;29.1;26.69;101.05;83;25.91;981.17;564;681;1
2002/02/23 @ 10:00:00;2;23;10;30.1;26.72;101.03;77;25.62;1072.14;750;527;1.3
2002/02/23 @ 11:00:00;2;23;11;31.2;26.76;101.01;71;25.31;1051.68;852;309;1.5
2002/02/23 @ 12:00:00;2;23;12;32.2;26.81;100.99;66;25.04;957.51;799;193;1.8
2002/02/23 @ 13:00:00;2;23;13;32.9;26.52;100.98;61;24.38;819.04;466;364;2.1
2002/02/23 @ 14:00:00;2;23;14;33.5;26.09;100.96;56;23.52;673.45;234;456;2.1
2002/02/23 @ 15:00:00;2;23;15;33.7;26.26;100.9;56;23.7;505.12;93;429;2.1
2002/02/23 @ 16:00:00;2;23;16;33.5;26.09;100.83;56;23.52;308.29;25;292;1.9
2002/02/23 @ 17:00:00;2;23;17;32.9;25.57;100.77;56;22.96;154.08;7;151;1.1
2002/02/23 @ 18:00:00;2;23;18;31.4;26.09;100.83;66;24.28;58.4;2;58;1.7
2002/02/23 @ 19:00:00;2;23;19;29.2;25.56;100.89;75;24.31;17;1;17;1.5
2002/02/23 @ 20:00:00;2;23;20;27.4;25.36;100.94;85;24.65;0;0;0;1.1
2002/02/23 @ 21:00:00;2;23;21;26.5;25.45;100.97;92;25.09;0;0;0;0.7
2002/02/23 @ 22:00:00;2;23;22;26.3;25.91;100.99;97;25.78;0;0;0;0.5
2002/02/23 @ 23:00:00;2;23;23;26.4;26.4;101.01;100;26.39;0;0;0;0.3
2002/02/24 @ 00:00:00;2;24;0;26.4;26.4;101.01;100;26.39;0;0;0;0.3
2002/02/24 @ 01:00:00;2;24;1;26.4;26.4;101;100;26.39;0;0;0;0.3
2002/02/24 @ 02:00:00;2;24;2;26.3;26.3;101;100;26.29;0;0;0;0
2002/02/24 @ 03:00:00;2;24;3;26.2;26.2;100.98;100;26.2;0;0;0;0
2002/02/24 @ 04:00:00;2;24;4;26.1;26.1;100.96;100;26.1;0;0;0;0
2002/02/24 @ 05:00:00;2;24;5;26.2;26.2;100.94;100;26.2;0;0;0;0
2002/02/24 @ 06:00:00;2;24;6;26.4;26.27;100.94;99;26.22;0;0;0;0
2002/02/24 @ 07:00:00;2;24;7;26.8;26.41;100.94;97;26.28;0;0;0;0
2002/02/24 @ 08:00:00;2;24;8;27.4;26.6;100.94;94;26.34;498.92;152;453;0
2002/02/24 @ 09:00:00;2;24;9;28;26.5;100.92;89;26.01;884.88;564;584;0.3
2002/02/24 @ 10:00:00;2;24;10;28.8;26.55;100.9;84;25.82;940.89;751;394;0.8
2002/02/24 @ 11:00:00;2;24;11;29.8;26.43;100.88;77;25.33;901.86;852;158;1.1
2002/02/24 @ 12:00:00;2;24;12;30.6;26.86;100.86;75;25.66;778.42;468;330;1.5
2002/02/24 @ 13:00:00;2;24;13;31.2;27.09;100.83;73;25.78;678.69;238;446;1.7
2002/02/24 @ 14:00:00;2;24;14;31.3;27.02;100.81;72;25.64;561.26;111;458;1.9
2002/02/24 @ 15:00:00;2;24;15;30.6;26.54;100.83;73;25.2;408.59;41;375;2
2002/02/24 @ 16:00:00;2;24;16;29.8;25.96;100.85;74;24.66;225.52;10;219;2.1
2002/02/24 @ 17:00:00;2;24;17;28.8;25.19;100.87;75;23.93;90.88;2;90;2.1
2002/02/24 @ 18:00:00;2;24;18;27.6;25.12;100.89;82;24.25;19;0;19;1.5
2002/02/24 @ 19:00:00;2;24;19;26.8;25.2;100.92;88;24.64;4;0;4;1
2002/02/24 @ 20:00:00;2;24;20;26.5;25.45;100.95;92;25.09;0;0;0;1
2002/02/24 @ 21:00:00;2;24;21;26.4;25.62;100.96;94;25.35;0;0;0;1.2
2002/02/24 @ 22:00:00;2;24;22;26.3;25.78;100.97;96;25.61;0;0;0;1.4
2002/02/24 @ 23:00:00;2;24;23;26.3;25.91;100.98;97;25.78;0;0;0;1.5
2002/02/25 @ 00:00:00;2;25;0;26.2;25.81;100.94;97;25.68;0;0;0;1.3
2002/02/25 @ 01:00:00;2;25;1;26.1;25.84;100.89;98;25.76;0;0;0;1
2002/02/25 @ 02:00:00;2;25;2;25.9;25.64;100.84;98;25.56;0;0;0;0.8
2002/02/25 @ 03:00:00;2;25;3;25.8;25.54;100.85;98;25.46;0;0;0;0.8
2002/02/25 @ 04:00:00;2;25;4;25.7;25.57;100.87;99;25.53;0;0;0;0.8
2002/02/25 @ 05:00:00;2;25;5;25.7;25.57;100.88;99;25.53;0;0;0;0.8
2002/02/25 @ 06:00:00;2;25;6;25.9;25.52;100.92;97;25.38;0;0;0;0.8
2002/02/25 @ 07:00:00;2;25;7;26.3;25.78;100.97;96;25.61;0;0;0;1
2002/02/25 @ 08:00:00;2;25;8;27;26.21;101.01;94;25.95;365.69;154;319;1.1
2002/02/25 @ 09:00:00;2;25;9;28.2;26.27;101.02;86;25.63;747.12;565;445;1.5
2002/02/25 @ 10:00:00;2;25;10;29.8;26.12;101.04;75;24.89;939.92;751;392;2.4
2002/02/25 @ 11:00:00;2;25;11;31.3;26;101.05;66;24.19;987.04;852;242;2.9
2002/02/25 @ 12:00:00;2;25;12;32.1;26.18;101;63;24.17;885.13;663;249;3.2
2002/02/25 @ 13:00:00;2;25;13;32.3;25.99;100.94;61;23.82;707.14;277;436;3.5
2002/02/25 @ 14:00:00;2;25;14;31.9;25.28;100.89;59;22.89;550.92;103;455;3.6
2002/02/25 @ 15:00:00;2;25;15;31;25.38;100.86;64;23.39;399.15;38;368;3.6
2002/02/25 @ 16:00:00;2;25;16;29.8;25.48;100.84;71;23.97;245.83;12;238;3.2
2002/02/25 @ 17:00:00;2;25;17;28.7;25.56;100.82;78;24.48;128.76;4;127;3
2002/02/25 @ 18:00:00;2;25;18;27.4;25.5;100.85;86;24.85;53.4;2;53;2.2
2002/02/25 @ 19:00:00;2;25;19;26.5;25.45;100.89;92;25.09;16;1;16;1.7
