Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/02 @ 03:00:00;1;2;3;-10.7;-11.96;102.86;59;-16.48;0;0;0;2.4
2002/01/02 @ 04:00:00;1;2;4;-11.1;-12.42;102.99;56;-17.41;0;0;0;3
2002/01/02 @ 05:00:00;1;2;5;-10.5;-11.97;102.97;53;-17.43;0;0;0;3
2002/01/02 @ 06:00:00;1;2;6;-9.5;-11.07;102.97;53;-16.48;61;0;61;4.2
2002/01/02 @ 07:00:00;1;2;7;-9;-10.62;102.99;53;-16.01;92;0;92;4.2
2002/01/02 @ 08:00:00;1;2;8;-8.1;-9.82;103.04;53;-15.16;116;0;116;4.7
2002/01/02 @ 09:00:00;1;2;9;-7.1;-8.86;103.04;55;-13.81;218.46;133;198;4.7
2002/01/02 @ 10:00:00;1;2;10;-6.2;-8.1;103.05;54;-13.16;311.47;378;220;4.7
2002/01/02 @ 11:00:00;1;2;11;-4.1;-6.21;103.05;55;-10.96;397.88;507;249;4.7
2002/01/02 @ 12:00:00;1;2;12;-3.8;-5.94;103.05;55;-10.67;340.09;567;167;4.2
2002/01/02 @ 13:00:00;1;2;13;-3.6;-5.77;102.88;55;-10.48;277.56;578;118;3
2002/01/02 @ 14:00:00;1;2;14;-3.2;-5.42;102.75;55;-10.1;219.37;545;106;2.4
2002/01/02 @ 15:00:00;1;2;15;-4.9;-6.82;102.73;57;-11.32;156.33;457;108;3.2
2002/01/02 @ 16:00:00;1;2;16;-5.7;-7.49;102.83;58;-11.89;111;278;111;3.6
2002/01/02 @ 17:00:00;1;2;17;-6.5;-8.16;102.86;59;-12.47;0;0;0;4.2
2002/01/02 @ 18:00:00;1;2;18;-6.7;-8.34;102.91;59;-12.66;0;0;0;4.7
2002/01/02 @ 19:00:00;1;2;19;-7.2;-8.83;102.95;58;-13.32;0;0;0;4.7
2002/01/02 @ 20:00:00;1;2;20;-7.6;-9.23;102.96;57;-13.89;0;0;0;4.4
2002/01/02 @ 21:00:00;1;2;21;-8;-9.58;102.99;57;-14.27;0;0;0;4.4
2002/01/02 @ 22:00:00;1;2;22;-7.7;-9.31;103.01;57;-13.99;0;0;0;4.7
2002/01/02 @ 23:00:00;1;2;23;-7.9;-9.49;103.03;57;-14.18;0;0;0;4.7
2002/01/03 @ 00:00:00;1;3;0;-9.1;-10.68;102.98;54;-15.9;0;0;0;4.7
2002/01/03 @ 01:00:00;1;3;1;-9.4;-11.02;102.94;52;-16.59;0;0;0;4.7
2002/01/03 @ 02:00:00;1;3;2;-9.4;-11.09;102.92;50;-17.01;0;0;0;5.7
2002/01/03 @ 03:00:00;1;3;3;-10.5;-12.07;102.86;50;-18.04;0;0;0;5.3
2002/01/03 @ 04:00:00;1;3;4;-11.2;-12.66;102.64;51;-18.49;0;0;0;5.3
2002/01/03 @ 05:00:00;1;3;5;-11.1;-12.57;102.62;51;-18.4;0;0;0;5.3
2002/01/03 @ 06:00:00;1;3;6;-11.3;-12.69;102.61;53;-18.18;66;0;66;6.2
2002/01/03 @ 07:00:00;1;3;7;-10.6;-12.03;102.51;54;-17.32;96;0;96;6.2
2002/01/03 @ 08:00:00;1;3;8;-10.3;-11.73;102.44;55;-16.84;122;0;122;6.2
2002/01/03 @ 09:00:00;1;3;9;-10.1;-11.55;102.37;55;-16.65;221.7;134;201;6.2
2002/01/03 @ 10:00:00;1;3;10;-9.4;-10.92;102.23;55;-15.99;318.1;379;226;6.5
2002/01/03 @ 11:00:00;1;3;11;-9.1;-10.65;102.13;55;-15.71;401.86;508;252;6.8
2002/01/03 @ 12:00:00;1;3;12;-9.1;-10.65;102.05;55;-15.71;346.34;568;172;6.8
2002/01/03 @ 13:00:00;1;3;13;-8.5;-10.08;101.79;56;-14.94;285.26;580;124;7.3
2002/01/03 @ 14:00:00;1;3;14;-8.2;-9.82;101.69;56;-14.66;224.99;547;110;7.3
2002/01/03 @ 15:00:00;1;3;15;-7.6;-9.24;101.67;57;-13.89;158.75;460;109;8.2
2002/01/03 @ 16:00:00;1;3;16;-7.2;-8.84;101.66;58;-13.32;112;283;112;8.4
2002/01/03 @ 17:00:00;1;3;17;-6.7;-8.35;101.66;59;-12.66;0;0;0;9.2
2002/01/03 @ 18:00:00;1;3;18;-6.6;-8.26;101.62;59;-12.56;0;0;0;9.2
2002/01/03 @ 19:00:00;1;3;19;-6.4;-8.08;101.61;59;-12.37;0;0;0;9.2
2002/01/03 @ 20:00:00;1;3;20;-6.9;-8.49;101.57;60;-12.66;0;0;0;9
2002/01/03 @ 21:00:00;1;3;21;-7.1;-8.63;101.49;61;-12.67;0;0;0;8.4
2002/01/03 @ 22:00:00;1;3;22;-7;-8.5;101.5;62;-12.4;0;0;0;8.4
2002/01/03 @ 23:00:00;1;3;23;-6.7;-8.19;101.51;63;-11.93;0;0;0;8.5
2002/01/04 @ 00:00:00;1;4;0;-6.6;-8.14;101.47;62;-12.01;0;0;0;8.5
2002/01/04 @ 01:00:00;1;4;1;-6.2;-7.78;101.44;62;-11.63;0;0;0;8.5
2002/01/04 @ 02:00:00;1;4;2;-5.3;-7.01;101.35;61;-10.95;0;0;0;8.4
2002/01/04 @ 03:00:00;1;4;3;-5.2;-6.92;101.32;61;-10.85;0;0;0;8.4
2002/01/04 @ 04:00:00;1;4;4;-4.7;-6.52;101.24;60;-10.56;0;0;0;9
2002/01/04 @ 05:00:00;1;4;5;-5;-6.84;101.24;59;-11.03;0;0;0;8.5
2002/01/04 @ 06:00:00;1;4;6;-5;-6.84;101.2;59;-11.03;66;0;66;8.5
2002/01/04 @ 07:00:00;1;4;7;-5.1;-6.93;101.2;59;-11.13;96;0;96;8.5
2002/01/04 @ 08:00:00;1;4;8;-5.4;-7.24;101.2;58;-11.6;121;0;121;8.5
2002/01/04 @ 09:00:00;1;4;9;-4.3;-6.22;101.15;59;-10.36;221.97;135;201;8.5
2002/01/04 @ 10:00:00;1;4;10;-3.5;-5.51;101.11;59;-9.6;316.77;380;224;9
2002/01/04 @ 11:00:00;1;4;11;-3.2;-5.24;101.06;59;-9.31;400.91;509;250;8.4
2002/01/04 @ 12:00:00;1;4;12;-3.2;-5.29;101.05;58;-9.51;344.68;569;169;8.4
2002/01/04 @ 13:00:00;1;4;13;-2.3;-4.44;101.04;59;-8.45;284.03;582;121;9
2002/01/04 @ 14:00:00;1;4;14;-2.2;-4.41;101.04;58;-8.55;224.69;549;108;9
2002/01/04 @ 15:00:00;1;4;15;-2.4;-4.59;101.03;58;-8.74;159.22;463;108;9
2002/01/04 @ 16:00:00;1;4;16;-2.4;-4.53;101.03;59;-8.55;111;287;111;9
2002/01/04 @ 17:00:00;1;4;17;-2.6;-4.71;101;59;-8.74;0;0;0;9
2002/01/04 @ 18:00:00;1;4;18;-2.6;-4.71;100.99;59;-8.74;0;0;0;9.2
2002/01/04 @ 19:00:00;1;4;19;-3.1;-5.2;101.02;58;-9.41;0;0;0;9
2002/01/04 @ 20:00:00;1;4;20;-3.6;-5.6;101.03;59;-9.69;0;0;0;8.4
2002/01/04 @ 21:00:00;1;4;21;-3.6;-5.65;101.02;58;-9.89;0;0;0;8.4
2002/01/04 @ 22:00:00;1;4;22;-3.2;-5.29;100.98;58;-9.51;0;0;0;8.7
2002/01/04 @ 23:00:00;1;4;23;-3.5;-5.51;100.92;59;-9.6;0;0;0;8.7
2002/01/05 @ 00:00:00;1;5;0;-3.6;-5.65;100.95;58;-9.89;0;0;0;8.5
2002/01/05 @ 01:00:00;1;5;1;-3.8;-5.82;100.97;58;-10.08;0;0;0;8.4
2002/01/05 @ 02:00:00;1;5;2;-3.6;-5.65;100.96;58;-9.89;0;0;0;9
2002/01/05 @ 03:00:00;1;5;3;-4.5;-6.59;101.02;55;-11.34;0;0;0;8.4
2002/01/05 @ 04:00:00;1;5;4;-5.8;-7.77;101.05;54;-12.78;0;0;0;8.4
2002/01/05 @ 05:00:00;1;5;5;-6.6;-8.48;101.04;54;-13.53;0;0;0;8.2
2002/01/05 @ 06:00:00;1;5;6;-7;-8.87;101.11;53;-14.12;60;0;60;7.9
2002/01/05 @ 07:00:00;1;5;7;-7.3;-9.14;101.11;53;-14.4;91;0;91;7.9
2002/01/05 @ 08:00:00;1;5;8;-7.5;-9.31;101.11;53;-14.59;115;0;115;7.9
2002/01/05 @ 09:00:00;1;5;9;-6.6;-8.56;101.09;52;-13.95;220.25;136;199;7.6
2002/01/05 @ 10:00:00;1;5;10;-6.6;-8.56;101.13;52;-13.95;315.5;381;222;7.3
2002/01/05 @ 11:00:00;1;5;11;-5.5;-7.64;101.06;51;-13.12;401.32;511;249;7.3
2002/01/05 @ 12:00:00;1;5;12;-6;-8.08;101.13;51;-13.59;347.39;571;170;7
2002/01/05 @ 13:00:00;1;5;13;-5.9;-8.12;101.15;48;-14.16;287.59;583;123;6.5
2002/01/05 @ 14:00:00;1;5;14;-6.2;-8.34;101.15;49;-14.22;229.66;552;111;5.4
2002/01/05 @ 15:00:00;1;5;15;-7;-9.04;101.17;49;-14.97;160.76;466;108;5.3
2002/01/05 @ 16:00:00;1;5;16;-7.6;-9.48;101.2;51;-15.1;111;292;111;5.3
2002/01/05 @ 17:00:00;1;5;17;-8.5;-10.24;101.18;52;-15.74;0;0;0;5.4
2002/01/05 @ 18:00:00;1;5;18;-8.6;-10.29;101.28;53;-15.63;0;0;0;5.7
2002/01/05 @ 19:00:00;1;5;19;-10.2;-11.72;101.32;53;-17.14;0;0;0;5.3
2002/01/05 @ 20:00:00;1;5;20;-11.7;-13.07;101.39;53;-18.56;0;0;0;4.2
2002/01/05 @ 21:00:00;1;5;21;-11.8;-13.16;101.42;53;-18.65;0;0;0;4.2
2002/01/05 @ 22:00:00;1;5;22;-12.1;-13.43;101.44;53;-18.94;0;0;0;4.4
2002/01/05 @ 23:00:00;1;5;23;-12.3;-13.61;101.45;53;-19.13;0;0;0;4.4
2002/01/06 @ 00:00:00;1;6;0;-12.2;-13.52;101.5;53;-19.03;0;0;0;4.7
2002/01/06 @ 01:00:00;1;6;1;-11.2;-12.58;101.53;54;-17.89;0;0;0;6.2
2002/01/06 @ 02:00:00;1;6;2;-11.4;-12.79;101.59;53;-18.28;0;0;0;6.8
2002/01/06 @ 03:00:00;1;6;3;-13.1;-14.41;101.69;50;-20.48;0;0;0;6.2
2002/01/06 @ 04:00:00;1;6;4;-14.1;-15.39;101.62;47;-22.05;0;0;0;6.8
2002/01/06 @ 05:00:00;1;6;5;-15.1;-16.37;101.6;44;-23.64;0;0;0;6.8
2002/01/06 @ 06:00:00;1;6;6;-15.9;-17.09;101.63;44;-24.38;68;0;68;7.3
2002/01/06 @ 07:00:00;1;6;7;-17;-18.09;101.62;44;-25.39;97;0;97;7.9
2002/01/06 @ 08:00:00;1;6;8;-17.5;-18.51;101.66;46;-25.42;125;0;125;8.2
2002/01/06 @ 09:00:00;1;6;9;-18;-18.97;101.63;46;-25.88;225.55;137;204;7.9
2002/01/06 @ 10:00:00;1;6;10;-17.4;-18.4;101.59;47;-25.11;329.52;383;235;8.5
2002/01/06 @ 11:00:00;1;6;11;-17.4;-18.4;101.57;47;-25.11;413.5;512;260;8.4
2002/01/06 @ 12:00:00;1;6;12;-17.7;-18.7;101.59;46;-25.6;362.18;573;183;8.2
2002/01/06 @ 13:00:00;1;6;13;-16.2;-17.26;101.49;49;-23.58;302.51;585;136;9
2002/01/06 @ 14:00:00;1;6;14;-15.9;-16.99;101.48;49;-23.31;241.5;554;121;9
2002/01/06 @ 15:00:00;1;6;15;-15.9;-17.01;101.51;48;-23.51;163.35;469;109;9.2
2002/01/06 @ 16:00:00;1;6;16;-15.6;-16.69;101.49;50;-22.82;116;297;116;9.2
2002/01/06 @ 17:00:00;1;6;17;-15.6;-16.73;101.48;48;-23.23;0;0;0;9.6
2002/01/06 @ 18:00:00;1;6;18;-15.6;-16.73;101.48;48;-23.23;0;0;0;9.8
2002/01/06 @ 19:00:00;1;6;19;-15.4;-16.55;101.49;48;-23.05;0;0;0;9.9
2002/01/06 @ 20:00:00;1;6;20;-15.7;-16.83;101.49;48;-23.33;0;0;0;10
2002/01/06 @ 21:00:00;1;6;21;-16.5;-17.56;101.46;48;-24.07;0;0;0;10
2002/01/06 @ 22:00:00;1;6;22;-17.3;-18.27;101.52;49;-24.61;0;0;0;10
2002/01/06 @ 23:00:00;1;6;23;-17;-18;101.48;49;-24.33;0;0;0;10
2002/01/07 @ 00:00:00;1;7;0;-18.4;-19.33;101.44;47;-26.04;0;0;0;10.4
2002/01/07 @ 01:00:00;1;7;1;-19.1;-19.98;101.35;47;-26.69;0;0;0;10.5
2002/01/07 @ 02:00:00;1;7;2;-19.2;-20.07;101.29;47;-26.78;0;0;0;10.5
2002/01/07 @ 03:00:00;1;7;3;-19.4;-20.26;101.25;47;-26.96;0;0;0;10.7
2002/01/07 @ 04:00:00;1;7;4;-19.9;-20.72;101.16;47;-27.42;0;0;0;10.7
2002/01/07 @ 05:00:00;1;7;5;-20.2;-21;101.11;47;-27.7;0;0;0;11
2002/01/07 @ 06:00:00;1;7;6;-20.2;-21;101.09;47;-27.7;69;0;69;11
2002/01/07 @ 07:00:00;1;7;7;-21.1;-21.89;100.81;44;-29.15;99;0;99;11
2002/01/07 @ 08:00:00;1;7;8;-19.1;-19.99;101.2;46;-26.89;128;0;128;10
2002/01/07 @ 09:00:00;1;7;9;-20.2;-21.05;101.05;44;-28.33;229.03;139;207;9.9
2002/01/07 @ 10:00:00;1;7;10;-19.9;-20.77;101.05;44;-28.06;335.6;385;240;9.8
2002/01/07 @ 11:00:00;1;7;11;-17.4;-18.45;101.19;45;-25.54;420.04;514;265;9.6
2002/01/07 @ 12:00:00;1;7;12;-17.6;-18.65;101.19;44;-25.95;367.73;574;187;9.3
2002/01/07 @ 13:00:00;1;7;13;-16.9;-17.97;101.17;46;-24.86;307.51;587;139;9.2
2002/01/07 @ 14:00:00;1;7;14;-16.6;-17.69;101.16;46;-24.59;245.62;557;123;9.3
2002/01/07 @ 15:00:00;1;7;15;-17;-18.06;101.15;46;-24.96;167.13;473;111;9.2
2002/01/07 @ 16:00:00;1;7;16;-16.3;-17.38;101.1;48;-23.88;115;303;115;9.6
2002/01/07 @ 17:00:00;1;7;17;-16.3;-17.38;101.12;48;-23.88;0;0;0;9.6
2002/01/07 @ 18:00:00;1;7;18;-16.6;-17.65;101.13;48;-24.16;0;0;0;9.6
2002/01/07 @ 19:00:00;1;7;19;-17.3;-18.28;101.15;49;-24.61;0;0;0;9.6
2002/01/07 @ 20:00:00;1;7;20;-16.3;-17.34;101.18;50;-23.48;0;0;0;9.9
2002/01/07 @ 21:00:00;1;7;21;-17;-18;101.18;49;-24.33;0;0;0;9.6
2002/01/07 @ 22:00:00;1;7;22;-17;-17.98;101.18;50;-24.13;0;0;0;9.6
2002/01/07 @ 23:00:00;1;7;23;-17.4;-18.35;101.16;50;-24.5;0;0;0;9.6
2002/01/08 @ 00:00:00;1;8;0;-18;-18.92;101.12;49;-25.26;0;0;0;9.9
2002/01/08 @ 01:00:00;1;8;1;-20.4;-21.2;101.07;46;-28.09;0;0;0;9.8
2002/01/08 @ 02:00:00;1;8;2;-19.1;-19.96;101.17;48;-26.48;0;0;0;9.6
2002/01/08 @ 03:00:00;1;8;3;-20.6;-21.39;101.03;46;-28.27;0;0;0;9.9
2002/01/08 @ 04:00:00;1;8;4;-19.4;-20.24;101.18;48;-26.76;0;0;0;9.5
2002/01/08 @ 05:00:00;1;8;5;-19.1;-19.96;101.17;48;-26.48;0;0;0;9.3
2002/01/08 @ 06:00:00;1;8;6;-19;-19.85;101.16;49;-26.19;70;0;70;9.4
2002/01/08 @ 07:00:00;1;8;7;-19.4;-20.24;101.17;48;-26.76;99;0;99;9.4
2002/01/08 @ 08:00:00;1;8;8;-19.7;-20.52;101.18;48;-27.04;128;0;128;9.5
2002/01/08 @ 09:00:00;1;8;9;-19.4;-20.22;101.26;49;-26.56;229.53;141;207;9
2002/01/08 @ 10:00:00;1;8;10;-19.1;-19.94;101.27;49;-26.28;335.73;387;239;7.9
2002/01/08 @ 11:00:00;1;8;11;-18.8;-19.66;101.29;49;-26;420.66;516;264;7.3
2002/01/08 @ 12:00:00;1;8;12;-18.3;-19.18;101.28;50;-25.34;368.67;576;186;7.3
2002/01/08 @ 13:00:00;1;8;13;-17.7;-18.63;101.37;50;-24.78;308.86;590;138;6.2
2002/01/08 @ 14:00:00;1;8;14;-17.4;-18.35;101.38;50;-24.5;246.59;559;122;6.2
2002/01/08 @ 15:00:00;1;8;15;-17.4;-18.35;101.4;50;-24.5;166.85;476;109;6.2
2002/01/08 @ 16:00:00;1;8;16;-17.3;-18.26;101.42;50;-24.41;114;308;114;6.2
2002/01/08 @ 17:00:00;1;8;17;-17.5;-18.44;101.35;50;-24.6;0;0;0;6.8
2002/01/08 @ 18:00:00;1;8;18;-17.7;-18.63;101.44;50;-24.78;0;0;0;6.8
2002/01/08 @ 19:00:00;1;8;19;-17.3;-18.25;101.51;50;-24.41;0;0;0;6.2
2002/01/08 @ 20:00:00;1;8;20;-17.5;-18.44;101.57;50;-24.6;0;0;0;6.2
2002/01/08 @ 21:00:00;1;8;21;-15.5;-16.53;101.57;53;-22.14;0;0;0;6.2
2002/01/08 @ 22:00:00;1;8;22;-15.7;-16.72;101.57;53;-22.33;0;0;0;5.7
2002/01/08 @ 23:00:00;1;8;23;-16.2;-17.18;101.6;53;-22.8;0;0;0;5.3
2002/01/09 @ 00:00:00;1;9;0;-15.6;-16.6;101.66;54;-22.04;0;0;0;5.3
2002/01/09 @ 01:00:00;1;9;1;-16.2;-17.09;101.61;57;-22.06;0;0;0;4.7
2002/01/09 @ 02:00:00;1;9;2;-17;-17.8;101.65;59;-22.47;0;0;0;4.7
2002/01/09 @ 03:00:00;1;9;3;-16.7;-17.48;101.71;61;-21.85;0;0;0;4.7
2002/01/09 @ 04:00:00;1;9;4;-15.7;-16.5;101.7;63;-20.56;0;0;0;5
2002/01/09 @ 05:00:00;1;9;5;-15.4;-16.19;101.7;64;-20.11;0;0;0;5.3
2002/01/09 @ 06:00:00;1;9;6;-15.5;-16.24;101.69;66;-19.89;0;0;0;5.3
2002/01/09 @ 07:00:00;1;9;7;-15.1;-15.8;101.72;69;-19.04;0;0;0;5.7
2002/01/09 @ 08:00:00;1;9;8;-15.9;-16.51;101.71;71;-19.52;0;0;0;5.7
2002/01/09 @ 09:00:00;1;9;9;-15.7;-16.3;101.7;72;-19.18;19.68;29;15;5.7
2002/01/09 @ 10:00:00;1;9;10;-15.8;-16.38;101.67;73;-19.13;57.53;18;53;5.9
2002/01/09 @ 11:00:00;1;9;11;-14.8;-15.35;101.65;76;-17.74;77.97;13;74;6.2
2002/01/09 @ 12:00:00;1;9;12;-13.9;-14.52;101.66;75;-17;76.56;8;74;6.2
2002/01/09 @ 13:00:00;1;9;13;-13.2;-13.87;101.68;74;-16.46;77.05;7;75;6.8
2002/01/09 @ 14:00:00;1;9;14;-11.9;-12.64;101.66;74;-15.2;76.03;9;74;7.3
2002/01/09 @ 15:00:00;1;9;15;-11.5;-12.2;101.57;76;-14.52;50.75;6;50;7.9
2002/01/09 @ 16:00:00;1;9;16;-10.8;-11.47;101.57;78;-13.55;4;0;4;8.4
2002/01/09 @ 17:00:00;1;9;17;-10.3;-10.93;101.52;80;-12.78;0;0;0;9
2002/01/09 @ 18:00:00;1;9;18;-9.8;-10.46;101.53;80;-12.29;0;0;0;9.2
2002/01/09 @ 19:00:00;1;9;19;-10;-10.65;101.47;80;-12.49;0;0;0;9.4
2002/01/09 @ 20:00:00;1;9;20;-9.7;-10.36;101.37;80;-12.19;0;0;0;10
2002/01/09 @ 21:00:00;1;9;21;-9.2;-9.99;101.27;77;-12.13;0;0;0;9.6
2002/01/09 @ 22:00:00;1;9;22;-6.6;-7.57;101.09;76;-9.73;0;0;0;9.3
2002/01/09 @ 23:00:00;1;9;23;-4.6;-5.83;101.04;73;-8.24;0;0;0;9.2
2002/01/10 @ 00:00:00;1;10;0;-5.9;-6.83;100.8;78;-8.75;0;0;0;10
2002/01/10 @ 01:00:00;1;10;1;-7.1;-7.8;100.59;82;-9.36;0;0;0;10.4
2002/01/10 @ 02:00:00;1;10;2;-7.9;-8.42;100.4;86;-9.61;0;0;0;11
2002/01/10 @ 03:00:00;1;10;3;-8.7;-9.16;100.22;87;-10.27;0;0;0;10.7
2002/01/10 @ 04:00:00;1;10;4;-7.9;-8.42;100.12;86;-9.61;0;0;0;10.5
2002/01/10 @ 05:00:00;1;10;5;-8.6;-9.03;99.88;88;-10.05;0;0;0;9.9
2002/01/10 @ 06:00:00;1;10;6;-7.9;-8.35;99.81;88;-9.35;0;0;0;9
2002/01/10 @ 07:00:00;1;10;7;-6.3;-6.71;99.74;90;-7.51;0;0;0;7.3
2002/01/10 @ 08:00:00;1;10;8;-3.6;-3.84;99.73;95;-4.2;0;0;0;5.7
2002/01/10 @ 09:00:00;1;10;9;-0.3;-0.41;99.62;98;-0.54;0;0;0;4.7
2002/01/10 @ 10:00:00;1;10;10;0.8;0.74;99.51;99;0.64;14.25;1;14;3.6
2002/01/10 @ 11:00:00;1;10;11;1;0.53;99.55;92;-0.13;39.92;3;39;2.4
2002/01/10 @ 12:00:00;1;10;12;1.6;1.11;99.53;92;0.42;53.97;3;53;3
2002/01/10 @ 13:00:00;1;10;13;2.1;1.73;99.46;94;1.22;66.47;5;65;3.6
2002/01/10 @ 14:00:00;1;10;14;2.2;1.76;99.45;93;1.17;72.83;8;71;4.7
2002/01/10 @ 15:00:00;1;10;15;1.6;0.99;99.52;90;0.11;45.64;5;45;5.4
2002/01/10 @ 16:00:00;1;10;16;0.6;-0.1;99.52;88;-1.02;2;0;2;6.2
2002/01/10 @ 17:00:00;1;10;17;-3.1;-3.84;99.54;85;-5.01;0;0;0;7.3
2002/01/10 @ 18:00:00;1;10;18;0.8;-0.14;99.29;84;-1.4;0;0;0;7.9
2002/01/10 @ 19:00:00;1;10;19;3.8;3.06;99.22;89;2.15;0;0;0;8.7
2002/01/10 @ 20:00:00;1;10;20;5.5;4.78;99.03;90;4;0;0;0;9.4
2002/01/10 @ 21:00:00;1;10;21;6.5;5.98;98.96;93;5.47;0;0;0;9.2
2002/01/10 @ 22:00:00;1;10;22;6.6;5.92;98.99;91;5.26;0;0;0;9.4
2002/01/10 @ 23:00:00;1;10;23;6.6;5.54;99.07;86;4.44;0;0;0;9.6
2002/01/11 @ 00:00:00;1;11;0;6.6;5.39;99.2;84;4.1;0;0;0;9.6
2002/01/11 @ 01:00:00;1;11;1;6.5;5.37;99.29;85;4.18;0;0;0;9.5
2002/01/11 @ 02:00:00;1;11;2;6.2;5.08;99.51;85;3.88;0;0;0;9.5
2002/01/11 @ 03:00:00;1;11;3;3.8;2.03;99.95;74;-0.35;0;0;0;9
2002/01/11 @ 04:00:00;1;11;4;2.2;0.42;100.12;72;-2.04;0;0;0;8.4
2002/01/11 @ 05:00:00;1;11;5;-0.3;-2.09;100.49;69;-4.72;0;0;0;6.8
2002/01/11 @ 06:00:00;1;11;6;-0.4;-2.12;100.55;70;-4.65;39;0;39;5.4
2002/01/11 @ 07:00:00;1;11;7;-0.8;-2.43;100.54;71;-4.87;79;0;79;4.7
2002/01/11 @ 08:00:00;1;11;8;-0.8;-2.26;100.5;74;-4.38;97;0;97;3.5
2002/01/11 @ 09:00:00;1;11;9;-1.2;-2.52;100.54;76;-4.46;114.34;148;90;4.2
2002/01/11 @ 10:00:00;1;11;10;-1;-2.22;100.54;78;-3.96;103.07;102;77;4.2
2002/01/11 @ 11:00:00;1;11;11;0.1;-0.77;100.53;84;-2.01;91.2;20;85;4.7
2002/01/11 @ 12:00:00;1;11;12;0.3;-0.42;100.48;87;-1.41;77.6;8;75;4.2
2002/01/11 @ 13:00:00;1;11;13;-0.5;-1.12;100.54;89;-1.9;49.89;3;49;4.2
2002/01/11 @ 14:00:00;1;11;14;-1.9;-2.42;100.61;90;-3.15;0;0;0;3.6
2002/01/11 @ 15:00:00;1;11;15;-2;-2.52;100.61;90;-3.25;0;0;0;3.6
2002/01/11 @ 16:00:00;1;11;16;-1.5;-1.98;100.65;91;-2.62;0;0;0;3.6
2002/01/11 @ 17:00:00;1;11;17;-1.8;-2.32;100.63;90;-3.05;0;0;0;3.6
2002/01/11 @ 18:00:00;1;11;18;-3.2;-3.69;100.55;90;-4.44;0;0;0;4.2
2002/01/11 @ 19:00:00;1;11;19;-4.5;-4.95;100.63;90;-5.73;0;0;0;4.7
2002/01/11 @ 20:00:00;1;11;20;-7.2;-7.7;100.65;87;-8.79;0;0;0;5.3
2002/01/11 @ 21:00:00;1;11;21;-7.3;-7.76;100.66;88;-8.76;0;0;0;5.3
2002/01/11 @ 22:00:00;1;11;22;-7.5;-8;100.69;87;-9.09;0;0;0;5.3
