Time;MM;DD;hh;T_dry;T_wb;P;RH;T_dp;ghi;dni;dhi;v_wind
2002/01/03 @ 04:00:00;1;3;4;15.3;12.18;100.65;70;9.9;0;0;0;1.9
2002/01/03 @ 05:00:00;1;3;5;15.6;11.56;100.71;62;8.38;0;0;0;1.8
2002/01/03 @ 06:00:00;1;3;6;14.8;11.84;100.76;71;9.63;0;0;0;1.8
2002/01/03 @ 07:00:00;1;3;7;14.3;11.7;100.81;74;9.76;0;0;0;1.6
2002/01/03 @ 08:00:00;1;3;8;14.6;12.19;100.85;76;10.45;284.93;241;224;1.9
2002/01/03 @ 09:00:00;1;3;9;15.6;12.79;100.81;73;10.81;464.51;526;258;2.2
2002/01/03 @ 10:00:00;1;3;10;16.1;13.24;100.78;73;11.3;546.98;666;220;2.4
2002/01/03 @ 11:00:00;1;3;11;16.3;13.2;100.75;71;11.07;530.46;740;130;2.3
2002/01/03 @ 12:00:00;1;3;12;16.3;13.31;100.71;72;11.28;482.42;538;192;2
2002/01/03 @ 13:00:00;1;3;13;15.4;12.71;100.65;74;10.83;393.02;306;244;1.5
2002/01/03 @ 14:00:00;1;3;14;14.6;12.5;100.61;79;11.03;244.04;70;217;0.9
2002/01/03 @ 15:00:00;1;3;15;13.6;11.96;100.63;83;10.8;189.37;71;172;0.8
2002/01/03 @ 16:00:00;1;3;16;12.9;11.68;100.61;87;10.82;0;0;0;0.8
2002/01/03 @ 17:00:00;1;3;17;12.5;11.39;100.65;88;10.6;0;0;0;0.9
2002/01/03 @ 18:00:00;1;3;18;12.1;11.01;100.65;88;10.21;0;0;0;0.8
2002/01/03 @ 19:00:00;1;3;19;11.8;10.9;100.6;90;10.25;0;0;0;0.8
2002/01/03 @ 20:00:00;1;3;20;11.6;10.8;100.58;91;10.21;0;0;0;0.7
2002/01/03 @ 21:00:00;1;3;21;11.2;10.41;100.58;91;9.82;0;0;0;0.7
2002/01/03 @ 22:00:00;1;3;22;10.6;9.65;100.55;89;8.89;0;0;0;0.8
2002/01/03 @ 23:00:00;1;3;23;10.4;9.28;100.58;87;8.36;0;0;0;0.8
2002/01/04 @ 00:00:00;1;4;0;9.9;8.89;100.58;88;8.04;0;0;0;0.8
2002/01/04 @ 01:00:00;1;4;1;9.5;8.58;100.55;89;7.81;0;0;0;1
2002/01/04 @ 02:00:00;1;4;2;8.8;7.99;100.61;90;7.28;0;0;0;1.1
2002/01/04 @ 03:00:00;1;4;3;7.6;7.06;100.64;93;6.57;0;0;0;1.2
2002/01/04 @ 04:00:00;1;4;4;6.8;6.35;100.66;94;5.92;0;0;0;1.2
2002/01/04 @ 05:00:00;1;4;5;6.9;6.3;100.65;92;5.71;0;0;0;1.2
2002/01/04 @ 06:00:00;1;4;6;7.9;7.59;100.61;96;7.33;0;0;0;1.1
2002/01/04 @ 07:00:00;1;4;7;9.9;9.31;100.48;93;8.85;0;0;0;1
2002/01/04 @ 08:00:00;1;4;8;11.2;9.87;100.55;85;8.8;221.71;240;161;0.8
2002/01/04 @ 09:00:00;1;4;9;14.4;11.9;100.61;75;10.06;394.78;526;188;1.3
2002/01/04 @ 10:00:00;1;4;10;16.7;12.75;100.68;64;9.9;523.09;667;195;1.9
2002/01/04 @ 11:00:00;1;4;11;18.4;13.75;100.68;60;10.54;592.47;740;191;2.4
2002/01/04 @ 12:00:00;1;4;12;19;13.88;100.68;57;10.33;568.09;772;150;2.5
2002/01/04 @ 13:00:00;1;4;13;18.5;14.09;100.68;62;11.12;530.09;771;153;2.7
2002/01/04 @ 14:00:00;1;4;14;17.1;13.58;100.71;68;11.19;418.45;737;132;2.7
2002/01/04 @ 15:00:00;1;4;15;15.8;12.64;100.75;70;10.38;328.87;659;166;2.4
2002/01/04 @ 16:00:00;1;4;16;13.9;11.33;100.71;74;9.38;130.8;402;101;1.7
2002/01/04 @ 17:00:00;1;4;17;12.1;10.54;100.71;83;9.33;0;0;0;1.4
2002/01/04 @ 18:00:00;1;4;18;11.5;10.34;100.71;87;9.44;0;0;0;1.3
2002/01/04 @ 19:00:00;1;4;19;10.9;9.94;100.65;89;9.19;0;0;0;1.3
2002/01/04 @ 20:00:00;1;4;20;11.2;10.23;100.61;89;9.49;0;0;0;1
2002/01/04 @ 21:00:00;1;4;21;10.8;9.84;100.65;89;9.09;0;0;0;1
2002/01/04 @ 22:00:00;1;4;22;10.6;9.82;100.65;91;9.22;0;0;0;0.9
2002/01/04 @ 23:00:00;1;4;23;10.1;9.17;100.61;89;8.4;0;0;0;0.8
2002/01/05 @ 00:00:00;1;5;0;9.8;9.13;100.48;92;8.59;0;0;0;0.5
2002/01/05 @ 01:00:00;1;5;1;10;9.15;100.51;90;8.47;0;0;0;0.4
2002/01/05 @ 02:00:00;1;5;2;9.6;8.6;100.55;88;7.74;0;0;0;0.4
2002/01/05 @ 03:00:00;1;5;3;9.4;8.4;100.56;88;7.54;0;0;0;0.5
2002/01/05 @ 04:00:00;1;5;4;8.2;7.73;100.61;94;7.32;0;0;0;0.5
2002/01/05 @ 05:00:00;1;5;5;8.1;7.31;100.68;90;6.58;0;0;0;0.5
2002/01/05 @ 06:00:00;1;5;6;7.8;7.49;100.68;96;7.23;0;0;0;0.5
2002/01/05 @ 07:00:00;1;5;7;9.4;8.66;100.76;91;8.04;0;0;0;0.5
2002/01/05 @ 08:00:00;1;5;8;10.5;9.2;100.75;85;8.12;133.76;240;73;0.5
2002/01/05 @ 09:00:00;1;5;9;11.4;9.42;100.86;78;7.73;259.59;385;108;0.7
2002/01/05 @ 10:00:00;1;5;10;13.7;10.84;100.91;71;8.57;240.24;108;187;0.8
2002/01/05 @ 11:00:00;1;5;11;15.1;12.11;100.85;71;9.92;305.63;128;236;0.9
2002/01/05 @ 12:00:00;1;5;12;15.4;12.06;100.91;68;9.56;346.23;155;262;1.2
2002/01/05 @ 13:00:00;1;5;13;15.9;12.05;100.98;64;9.14;257.04;53;231;1.3
2002/01/05 @ 14:00:00;1;5;14;15.1;11.79;100.98;68;9.27;241.03;64;216;1.3
2002/01/05 @ 15:00:00;1;5;15;13.8;11.04;100.98;72;8.88;106.5;10;104;1.1
2002/01/05 @ 16:00:00;1;5;16;12.7;10.63;101.05;78;9;59.54;7;59;1
2002/01/05 @ 17:00:00;1;5;17;12.2;10.83;101.08;85;9.79;0;0;0;0.9
2002/01/05 @ 18:00:00;1;5;18;11.7;10.44;101.15;86;9.47;0;0;0;0.9
2002/01/05 @ 19:00:00;1;5;19;11.7;10.44;101.15;86;9.47;0;0;0;0.8
2002/01/05 @ 20:00:00;1;5;20;11.5;10.43;101.17;88;9.61;0;0;0;0.7
2002/01/05 @ 21:00:00;1;5;21;10.7;9.57;101.22;87;8.66;0;0;0;0.6
2002/01/05 @ 22:00:00;1;5;22;10.5;9.38;101.22;87;8.46;0;0;0;0.5
2002/01/05 @ 23:00:00;1;5;23;10.4;9.2;101.25;86;8.19;0;0;0;0.4
2002/01/06 @ 00:00:00;1;6;0;10.1;8.82;101.24;85;7.72;0;0;0;0.6
2002/01/06 @ 01:00:00;1;6;1;9.5;8.33;101.24;86;7.3;0;0;0;0.7
2002/01/06 @ 02:00:00;1;6;2;8.3;7.35;101.22;88;6.46;0;0;0;0.9
2002/01/06 @ 03:00:00;1;6;3;8.4;7.6;101.32;90;6.88;0;0;0;0.8
2002/01/06 @ 04:00:00;1;6;4;8.6;7.72;101.45;89;6.92;0;0;0;0.6
2002/01/06 @ 05:00:00;1;6;5;9;8.02;101.55;88;7.15;0;0;0;0.5
2002/01/06 @ 06:00:00;1;6;6;9.6;9.02;101.64;93;8.55;0;0;0;0.4
2002/01/06 @ 07:00:00;1;6;7;11.3;10.6;101.71;92;10.08;0;0;0;0.4
2002/01/06 @ 08:00:00;1;6;8;12.5;11.12;101.67;85;10.08;194.59;239;134;0.5
2002/01/06 @ 09:00:00;1;6;9;13.8;11.76;101.61;79;10.26;302.89;527;95;0.7
2002/01/06 @ 10:00:00;1;6;10;15.9;12.74;101.54;70;10.47;496.05;668;166;1.4
2002/01/06 @ 11:00:00;1;6;11;17.3;13.65;101.52;67;11.15;561.81;742;157;1.8
2002/01/06 @ 12:00:00;1;6;12;18.4;13.64;101.52;59;10.28;555.13;774;133;2.1
2002/01/06 @ 13:00:00;1;6;13;18.2;13.34;101.51;58;9.84;497.46;706;149;2.2
2002/01/06 @ 14:00:00;1;6;14;17.3;13.53;101.52;66;10.93;416.73;736;127;2.3
2002/01/06 @ 15:00:00;1;6;15;16.1;12.92;101.55;70;10.66;290.35;663;123;2.3
2002/01/06 @ 16:00:00;1;6;16;15.1;12.34;101.59;73;10.33;134.18;518;93;1.9
2002/01/06 @ 17:00:00;1;6;17;14.2;12.03;101.65;78;10.45;0;0;0;1.6
2002/01/06 @ 18:00:00;1;6;18;13.2;11.88;101.67;86;10.94;0;0;0;1.6
2002/01/06 @ 19:00:00;1;6;19;12.9;11.88;101.74;89;11.16;0;0;0;1.6
2002/01/06 @ 20:00:00;1;6;20;12.8;11.88;101.79;90;11.23;0;0;0;1.6
2002/01/06 @ 21:00:00;1;6;21;12.2;11.2;101.71;89;10.47;0;0;0;1.4
2002/01/06 @ 22:00:00;1;6;22;11.7;10.63;101.64;88;9.81;0;0;0;1.2
2002/01/06 @ 23:00:00;1;6;23;11.2;10.14;101.63;88;9.32;0;0;0;1
2002/01/07 @ 00:00:00;1;7;0;10.4;9.37;101.6;88;8.53;0;0;0;1
2002/01/07 @ 01:00:00;1;7;1;9.8;8.88;101.55;89;8.1;0;0;0;1
2002/01/07 @ 02:00:00;1;7;2;8.9;8.01;101.49;89;7.21;0;0;0;1
2002/01/07 @ 03:00:00;1;7;3;8.2;7.41;101.45;90;6.68;0;0;0;1.1
2002/01/07 @ 04:00:00;1;7;4;7.9;7.12;101.43;90;6.39;0;0;0;1.2
2002/01/07 @ 05:00:00;1;7;5;7.9;6.96;101.44;88;6.06;0;0;0;1.3
2002/01/07 @ 06:00:00;1;7;6;8.6;7.8;101.49;90;7.08;0;0;0;1.2
2002/01/07 @ 07:00:00;1;7;7;10.6;9.65;101.6;89;8.89;0;0;0;0.9
2002/01/07 @ 08:00:00;1;7;8;11.8;10.17;101.54;82;8.86;274.69;239;214;0.9
2002/01/07 @ 09:00:00;1;7;9;14.6;11.13;101.55;66;8.36;390.33;527;182;1.3
2002/01/07 @ 10:00:00;1;7;10;18.2;11.65;101.51;45;6.11;512.9;668;182;1.6
2002/01/07 @ 11:00:00;1;7;11;19.9;11.99;101.42;38;5.19;583.05;742;177;1.8
2002/01/07 @ 12:00:00;1;7;12;20.8;12.67;101.45;38;6;573.27;775;149;2.2
2002/01/07 @ 13:00:00;1;7;13;21.9;13.51;101.49;38;6.98;511.91;762;134;2.5
2002/01/07 @ 14:00:00;1;7;14;19.8;13.06;101.49;46;7.89;403.81;638;151;2.6
2002/01/07 @ 15:00:00;1;7;15;17.7;12.91;101.51;58;9.37;291.68;665;122;2.5
2002/01/07 @ 16:00:00;1;7;16;16.5;12.24;101.52;61;8.99;181.86;521;139;2.3
2002/01/07 @ 17:00:00;1;7;17;16.6;12.8;101.59;65;10.03;0;0;0;1.8
2002/01/07 @ 18:00:00;1;7;18;15.3;12.2;101.57;70;9.9;0;0;0;1.6
2002/01/07 @ 19:00:00;1;7;19;13.9;10.83;101.54;69;8.34;0;0;0;1.3
2002/01/07 @ 20:00:00;1;7;20;13.2;10.5;101.52;72;8.3;0;0;0;1.1
2002/01/07 @ 21:00:00;1;7;21;12.4;10.35;101.51;78;8.71;0;0;0;1
2002/01/07 @ 22:00:00;1;7;22;12;10.26;101.52;81;8.87;0;0;0;0.9
2002/01/07 @ 23:00:00;1;7;23;11.8;10.17;101.54;82;8.86;0;0;0;0.6
2002/01/08 @ 00:00:00;1;8;0;11.4;9.42;101.52;78;7.73;0;0;0;0.8
2002/01/08 @ 01:00:00;1;8;1;10.8;8.5;101.5;74;6.38;0;0;0;0.9
2002/01/08 @ 02:00:00;1;8;2;10.8;8.13;101.49;70;5.57;0;0;0;1
2002/01/08 @ 03:00:00;1;8;3;11;8.02;101.52;67;5.13;0;0;0;0.9
2002/01/08 @ 04:00:00;1;8;4;11;7.93;101.54;66;4.92;0;0;0;0.8
2002/01/08 @ 05:00:00;1;8;5;11.6;8.07;101.57;62;4.59;0;0;0;0.8
2002/01/08 @ 06:00:00;1;8;6;11.8;8.94;101.62;69;6.33;0;0;0;0.6
2002/01/08 @ 07:00:00;1;8;7;12.8;10.14;101.67;72;7.91;0;0;0;0.4
2002/01/08 @ 08:00:00;1;8;8;14.1;11.22;101.69;71;8.96;170.08;240;109;0.7
2002/01/08 @ 09:00:00;1;8;9;15.4;11.51;101.64;63;8.43;278.53;448;101;1
2002/01/08 @ 10:00:00;1;8;10;16.7;12.77;101.57;64;9.9;456.31;669;124;1.6
2002/01/08 @ 11:00:00;1;8;11;17.8;13.61;101.54;63;10.7;423.12;390;209;1.9
2002/01/08 @ 12:00:00;1;8;12;18.2;13.59;101.52;60;10.35;419.57;314;247;1.9
2002/01/08 @ 13:00:00;1;8;13;17.6;13.92;101.48;67;11.44;404.49;318;246;2.1
2002/01/08 @ 14:00:00;1;8;14;16.3;13.77;101.45;76;12.1;369.76;418;203;2.1
2002/01/08 @ 15:00:00;1;8;15;15.2;13.38;101.45;82;12.18;261.13;330;176;1.6
2002/01/08 @ 16:00:00;1;8;16;14.1;12.54;101.49;84;11.47;62.68;8;62;0.9
2002/01/08 @ 17:00:00;1;8;17;13;11.78;101.54;87;10.92;0;0;0;0.7
2002/01/08 @ 18:00:00;1;8;18;12.3;11.48;101.54;91;10.91;0;0;0;0.8
2002/01/08 @ 19:00:00;1;8;19;11.9;11.63;101.57;97;11.47;0;0;0;0.8
2002/01/08 @ 20:00:00;1;8;20;11.8;11.62;101.6;98;11.53;0;0;0;0.8
2002/01/08 @ 21:00:00;1;8;21;11.7;11.52;101.54;98;11.43;0;0;0;0.7
2002/01/08 @ 22:00:00;1;8;22;12.1;12.1;101.48;100;12.13;0;0;0;0.7
2002/01/08 @ 23:00:00;1;8;23;11.8;11.8;101.38;100;11.83;0;0;0;0.7
2002/01/09 @ 00:00:00;1;9;0;11.6;11.34;101.34;97;11.17;0;0;0;0.8
2002/01/09 @ 01:00:00;1;9;1;11.3;10.95;101.27;96;10.72;0;0;0;0.8
2002/01/09 @ 02:00:00;1;9;2;11.3;10.77;101.24;94;10.4;0;0;0;0.6
2002/01/09 @ 03:00:00;1;9;3;11.3;10.69;101.25;93;10.24;0;0;0;0.8
2002/01/09 @ 04:00:00;1;9;4;11.3;10.51;101.32;91;9.92;0;0;0;0.9
2002/01/09 @ 05:00:00;1;9;5;11.4;10.61;101.35;91;10.02;0;0;0;1
2002/01/09 @ 06:00:00;1;9;6;11.6;10.62;101.38;89;9.88;0;0;0;1.2
2002/01/09 @ 07:00:00;1;9;7;11.9;10.82;101.4;88;10.01;0;0;0;1.3
2002/01/09 @ 08:00:00;1;9;8;12.8;11.97;101.44;91;11.4;89.75;195;40;1.5
2002/01/09 @ 09:00:00;1;9;9;13.9;12.55;101.4;86;11.63;289.11;481;98;1.8
2002/01/09 @ 10:00:00;1;9;10;15.3;13.16;101.37;79;11.71;382.69;453;157;2.1
2002/01/09 @ 11:00:00;1;9;11;16.3;13.32;101.28;72;11.28;386.01;285;229;2.3
2002/01/09 @ 12:00:00;1;9;12;16.6;12.91;101.25;66;10.26;391.99;241;259;2.4
2002/01/09 @ 13:00:00;1;9;13;16.2;12.89;101.22;69;10.54;407.81;325;245;2.5
2002/01/09 @ 14:00:00;1;9;14;15.9;12.96;101.18;72;10.9;387.26;506;184;2.5
2002/01/09 @ 15:00:00;1;9;15;15.3;13.05;101.16;78;11.52;330.5;669;156;2.5
2002/01/09 @ 16:00:00;1;9;16;14.4;11.8;101.15;74;9.86;154.45;528;108;2.1
2002/01/09 @ 17:00:00;1;9;17;13.7;11.56;101.18;78;9.97;27;19;27;1.8
2002/01/09 @ 18:00:00;1;9;18;13.4;11.58;101.18;81;10.24;0;0;0;1.9
2002/01/09 @ 19:00:00;1;9;19;13.6;11.67;101.18;80;10.25;0;0;0;1.9
2002/01/09 @ 20:00:00;1;9;20;13.9;12.15;101.18;82;10.91;32;0;32;2
2002/01/09 @ 21:00:00;1;9;21;14.5;12.31;101.16;78;10.75;50;0;50;2
2002/01/09 @ 22:00:00;1;9;22;14.4;12.11;101.12;77;10.46;50;0;50;2
2002/01/09 @ 23:00:00;1;9;23;14.3;11.71;101.08;74;9.76;52;0;52;2
2002/01/10 @ 00:00:00;1;10;0;13.7;11.66;101.03;79;10.16;0;0;0;1.7
2002/01/10 @ 01:00:00;1;10;1;13.1;11.49;100.95;83;10.31;0;0;0;1.5
2002/01/10 @ 02:00:00;1;10;2;12.4;11.3;100.81;88;10.5;0;0;0;1.3
2002/01/10 @ 03:00:00;1;10;3;12.2;11.11;100.85;88;10.3;0;0;0;1.4
2002/01/10 @ 04:00:00;1;10;4;11.7;10.9;100.85;91;10.31;0;0;0;1.4
2002/01/10 @ 05:00:00;1;10;5;11.4;10.69;100.91;92;10.18;0;0;0;1.5
2002/01/10 @ 06:00:00;1;10;6;10.8;10.11;100.91;92;9.58;0;0;0;1.5
2002/01/10 @ 07:00:00;1;10;7;10.4;9.8;100.88;93;9.35;0;0;0;1.5
2002/01/10 @ 08:00:00;1;10;8;10.5;9.99;100.91;94;9.61;0;0;0;1.5
2002/01/10 @ 09:00:00;1;10;9;10.4;9.89;100.83;94;9.51;0;0;0;1.5
2002/01/10 @ 10:00:00;1;10;10;10.5;9.99;100.85;94;9.61;0;0;0;1.5
2002/01/10 @ 11:00:00;1;10;11;10.7;10.01;100.85;92;9.49;0;0;0;1.5
2002/01/10 @ 12:00:00;1;10;12;10.1;9.51;100.78;93;9.05;0;0;0;1.5
2002/01/10 @ 13:00:00;1;10;13;9.9;9.57;100.81;96;9.32;0;0;0;1.6
2002/01/10 @ 14:00:00;1;10;14;9.4;9.15;100.78;97;8.98;0;0;0;1.6
2002/01/10 @ 15:00:00;1;10;15;9.2;9.04;100.76;98;8.93;0;0;0;1.5
2002/01/10 @ 16:00:00;1;10;16;9.3;9.14;100.75;98;9.03;0;0;0;1.4
2002/01/10 @ 17:00:00;1;10;17;9.3;9.3;100.71;100;9.33;0;0;0;1.3
2002/01/10 @ 18:00:00;1;10;18;9.4;9.24;100.71;98;9.13;0;0;0;1.3
2002/01/10 @ 19:00:00;1;10;19;9.6;9.27;100.74;96;9.02;0;0;0;1.3
2002/01/10 @ 20:00:00;1;10;20;9.7;9.2;100.71;94;8.81;0;0;0;1.3
2002/01/10 @ 21:00:00;1;10;21;10.1;9.59;100.65;94;9.21;0;0;0;1.1
2002/01/10 @ 22:00:00;1;10;22;10.4;9.8;100.65;93;9.35;0;0;0;1
2002/01/10 @ 23:00:00;1;10;23;10.7;10.1;100.61;93;9.65;0;0;0;0.9
2002/01/11 @ 00:00:00;1;11;0;11.3;10.6;100.58;92;10.08;0;0;0;0.7
2002/01/11 @ 01:00:00;1;11;1;11.1;10.22;100.51;90;9.55;0;0;0;0.4
2002/01/11 @ 02:00:00;1;11;2;10;9.5;100.41;94;9.11;0;0;0;0.5
2002/01/11 @ 03:00:00;1;11;3;8.3;8.3;100.31;100;8.33;0;0;0;0.8
2002/01/11 @ 04:00:00;1;11;4;8.1;8.1;100.34;100;8.13;0;0;0;0.8
2002/01/11 @ 05:00:00;1;11;5;8.1;7.94;100.38;98;7.83;0;0;0;0.7
2002/01/11 @ 06:00:00;1;11;6;8.1;8.1;100.21;100;8.13;0;0;0;0.8
2002/01/11 @ 07:00:00;1;11;7;9.9;9.65;100.31;97;9.48;0;0;0;0.7
2002/01/11 @ 08:00:00;1;11;8;11.4;10.06;100.55;85;9;180.14;242;118;0.4
2002/01/11 @ 09:00:00;1;11;9;12.6;10.82;100.55;81;9.46;316.88;530;105;0.5
2002/01/11 @ 10:00:00;1;11;10;13.9;11.64;100.55;77;9.97;436.41;619;126;1.2
2002/01/11 @ 11:00:00;1;11;11;15.1;12.33;100.57;73;10.33;470.7;522;181;1.5
2002/01/11 @ 12:00:00;1;11;12;15.4;12.27;100.55;70;9.99;491.67;524;200;1.8
2002/01/11 @ 13:00:00;1;11;13;15.6;12.01;100.65;66;9.31;476.59;570;188;2.3
2002/01/11 @ 14:00:00;1;11;14;15;11.48;100.65;66;8.74;421.69;684;143;2.5
2002/01/11 @ 15:00:00;1;11;15;14.3;10.75;100.68;65;7.84;293.47;639;123;2.4
2002/01/11 @ 16:00:00;1;11;16;13.2;9.67;100.55;64;6.57;143.65;188;126;2.1
2002/01/11 @ 17:00:00;1;11;17;13.4;9.1;100.58;57;5.08;0;0;0;2.1
2002/01/11 @ 18:00:00;1;11;18;13.5;8.97;100.61;55;4.66;0;0;0;2.1
2002/01/11 @ 19:00:00;1;11;19;13.8;8.67;100.68;50;3.57;0;0;0;2.2
2002/01/11 @ 20:00:00;1;11;20;14;8.72;100.65;49;3.47;0;0;0;2
2002/01/11 @ 21:00:00;1;11;21;13.7;8.36;100.68;48;2.9;0;0;0;2.1
2002/01/11 @ 22:00:00;1;11;22;13.1;8.2;100.71;51;3.21;0;0;0;1.9
2002/01/11 @ 23:00:00;1;11;23;12.7;7.97;100.73;52;3.11;0;0;0;1.9
2002/01/12 @ 00:00:00;1;12;0;11.8;7.93;100.73;59;4.07;0;0;0;1.6
2002/01/12 @ 01:00:00;1;12;1;11.4;7.98;100.71;63;4.63;0;0;0;1.5
2002/01/12 @ 02:00:00;1;12;2;10.4;7.75;100.68;70;5.19;0;0;0;1.3
2002/01/12 @ 03:00:00;1;12;3;9.5;7.2;100.71;73;4.92;0;0;0;1.3
2002/01/12 @ 04:00:00;1;12;4;8.7;6.64;100.75;75;4.54;0;0;0;1.3
2002/01/12 @ 05:00:00;1;12;5;8.8;6.56;100.76;73;4.24;0;0;0;1.3
2002/01/12 @ 06:00:00;1;12;6;8.9;6.91;100.85;76;4.92;0;0;0;1.4
2002/01/12 @ 07:00:00;1;12;7;9.9;7.39;100.98;71;4.91;0;0;0;1.5
2002/01/12 @ 08:00:00;1;12;8;12.9;8.99;101.08;60;5.35;310.64;243;248;2
2002/01/12 @ 09:00:00;1;12;9;14.6;9.79;101.11;54;5.42;484.01;531;271;2.4
2002/01/12 @ 10:00:00;1;12;10;15.3;10.27;101.12;53;5.81;597.2;672;259;2.4
